PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),DEPH LEVEL0 (meter),VGHS LEVEL0 (meter),QC
2101723,2018-03-22T21:00:00Z,39.5730,137.5460,6.8,0,1.6,0111171
2101723,2018-03-23T00:00:00Z,39.5390,137.6100,7.9,0,1.6,0111171
2101723,2018-03-23T03:00:00Z,39.5060,137.6650,7.9,0,1.4,0111171
2101723,2018-03-23T06:00:00Z,39.4730,137.6980,7.8,0,1.3,0111171
2101723,2018-03-23T09:00:00Z,39.4440,137.7150,7.5,0,1.3,0111171
2101723,2018-03-23T12:00:00Z,39.4270,137.7170,7.5,0,1.6,0111171
2101723,2018-03-23T15:00:00Z,39.4240,137.7250,7.5,0,1.6,0111171
2101723,2018-03-23T18:00:00Z,39.4250,137.7390,7.4,0,1.3,0111171
2101723,2018-03-23T21:00:00Z,39.4210,137.7540,7.3,0,1.2,0111171
2101723,2018-03-24T00:00:00Z,39.4190,137.7600,7.5,0,0.8,0111171
2101723,2018-03-24T03:00:00Z,39.4260,137.7740,7.7,0,0.7,0111171
2101723,2018-03-24T06:00:00Z,39.4410,137.7950,7.8,0,0.9,0111171
2101723,2018-03-24T09:00:00Z,39.4650,137.8210,7.8,0,1,0111171
2101723,2018-03-24T12:00:00Z,39.4920,137.8570,7.8,0,1.1,0111171
2101723,2018-03-24T15:00:00Z,39.5100,137.8920,7.8,0,1,0111171
2101723,2018-03-24T18:00:00Z,39.5130,137.9340,7.7,0,1.2,0111171
2101723,2018-03-24T21:00:00Z,39.5310,137.9910,8.7,0,0.7,0111171
2101723,2018-03-25T00:00:00Z,39.5660,138.0650,8.3,0,0.8,0111171
2101723,2018-03-25T03:00:00Z,39.6010,138.1320,7.7,0,1,0111171
2101723,2018-03-25T06:00:00Z,39.6210,138.1590,8,0,1.1,0111171
2101723,2018-03-25T09:00:00Z,39.6390,138.1910,8.1,0,1.4,0111171
2101723,2018-03-25T12:00:00Z,39.6580,138.2330,8.1,0,1.6,0111171
2101723,2018-03-25T15:00:00Z,39.6730,138.2780,8.1,0,1.6,0111171
2101723,2018-03-25T18:00:00Z,39.7000,138.3360,7.9,0,1.9,0111171
2101723,2018-03-25T21:00:00Z,39.7330,138.4220,7.8,0,2.1,0111171
2101723,2018-03-25T22:00:00Z,39.7410,138.4490,8.1,0,2,0111171
2101723,2018-03-25T23:00:00Z,39.7480,138.4740,8.1,0,1.7,0111171
2101723,2018-03-26T00:00:00Z,39.7530,138.4970,8.3,0,1.6,0111171
2101723,2018-03-26T03:00:00Z,39.7770,138.5590,8.9,0,1.5,0111171
2101723,2018-03-26T06:00:00Z,39.8470,138.6220,9.9,0,1,0111171
2101723,2018-03-26T09:00:00Z,39.9220,138.6550,9.9,0,1.2,0111171
2101723,2018-03-26T12:00:00Z,40.0020,138.6400,9.9,0,1.3,0111171
2101723,2018-03-26T15:00:00Z,40.0760,138.6110,10,0,1.1,0111171
2101723,2018-03-26T18:00:00Z,40.1290,138.5840,10.1,0,1.3,0111171
2101723,2018-03-26T21:00:00Z,40.1770,138.5640,9.8,0,1.3,0111171
2101723,2018-03-27T00:00:00Z,40.2120,138.5490,9.2,0,1,0111171
2101723,2018-03-27T03:00:00Z,40.2490,138.5310,9,0,1,0111171
2101723,2018-03-27T06:00:00Z,40.2860,138.5260,9.2,0,1.1,0111171
2101723,2018-03-27T09:00:00Z,40.3330,138.5250,9.1,0,1,0111171
2101723,2018-03-27T12:00:00Z,40.3740,138.5330,9.1,0,1,0111171
2101723,2018-03-27T15:00:00Z,40.4070,138.5420,9.1,0,0.8,0111171
2101723,2018-03-27T18:00:00Z,40.4370,138.5520,9,0,1,0111171
2101723,2018-03-27T21:00:00Z,40.4800,138.5680,9,0,1.1,0111171
2101723,2018-03-28T00:00:00Z,40.5350,138.5950,9.2,0,1.2,0111171
2101723,2018-03-28T03:00:00Z,40.5870,138.6400,9.7,0,1.5,0111171
2101723,2018-03-28T06:00:00Z,40.6290,138.7030,10,0,1.7,0111171
2101723,2018-03-28T09:00:00Z,40.6610,138.7730,10,0,1.9,0111171
2101723,2018-03-28T12:00:00Z,40.6870,138.8510,10,0,2,0111171
2101723,2018-03-28T13:00:00Z,40.6960,138.8790,10,0,2,0111171
2101723,2018-03-28T14:00:00Z,40.7040,138.9080,10,0,1.8,0111171
2101723,2018-03-28T15:00:00Z,40.7120,138.9370,10,0,1.8,0111171
2101723,2018-03-28T18:00:00Z,40.7180,139.0290,10.2,0,1.7,0111171
2101723,2018-03-28T21:00:00Z,40.7110,139.1030,10.2,0,1.5,0111171
