PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),DEPH LEVEL0 (meter),VGHS LEVEL0 (meter),QC
2101725,2018-03-21T12:00:00Z,28.8320,139.0230,20.3,0,2.8,0111171
2101725,2018-03-21T13:00:00Z,28.8390,139.0170,20.4,0,3.1,0111171
2101725,2018-03-21T14:00:00Z,28.8470,139.0080,20.5,0,3,0111171
2101725,2018-03-21T15:00:00Z,28.8570,139.0000,20.5,0,3.3,0111171
2101725,2018-03-21T16:00:00Z,28.8680,138.9910,20.5,0,2.7,0111171
2101725,2018-03-21T17:00:00Z,28.8790,138.9850,20.5,0,2.9,0111171
2101725,2018-03-21T18:00:00Z,28.8890,138.9820,20.4,0,2.6,0111171
2101725,2018-03-21T19:00:00Z,28.9010,138.9790,20.4,0,3.1,0111171
2101725,2018-03-21T20:00:00Z,28.9130,138.9810,20.4,0,2.9,0111171
2101725,2018-03-21T21:00:00Z,28.9240,138.9850,20.3,0,2.9,0111171
2101725,2018-03-21T22:00:00Z,28.9320,138.9910,20.3,0,2.9,0111171
2101725,2018-03-21T23:00:00Z,28.9380,138.9960,20.4,0,3.1,0111171
2101725,2018-03-22T00:00:00Z,28.9430,139.0010,20.4,0,3.1,0111171
2101725,2018-03-22T01:00:00Z,28.9470,139.0060,20.5,0,3.1,0111171
2101725,2018-03-22T02:00:00Z,28.9490,139.0110,20.5,0,3.5,0111171
2101725,2018-03-22T03:00:00Z,28.9490,139.0180,20.5,0,3.8,0111171
2101725,2018-03-22T04:00:00Z,28.9490,139.0250,20.5,0,3.7,0111171
2101725,2018-03-22T05:00:00Z,28.9510,139.0300,20.5,0,4,0111171
2101725,2018-03-22T06:00:00Z,28.9530,139.0370,20.5,0,3.8,0111171
2101725,2018-03-22T07:00:00Z,28.9510,139.0420,20.5,0,4.2,0111171
2101725,2018-03-22T08:00:00Z,28.9480,139.0450,20.5,0,4.2,0111171
2101725,2018-03-22T09:00:00Z,28.9460,139.0460,20.4,0,4.2,0111171
2101725,2018-03-22T10:00:00Z,28.9440,139.0450,20.4,0,3.8,0111171
2101725,2018-03-22T11:00:00Z,28.9430,139.0420,20.4,0,4.1,0111171
2101725,2018-03-22T12:00:00Z,28.9430,139.0380,20.4,0,3.6,0111171
2101725,2018-03-22T13:00:00Z,28.9440,139.0320,20.3,0,3.8,0111171
2101725,2018-03-22T14:00:00Z,28.9470,139.0270,20.3,0,3.6,0111171
2101725,2018-03-22T15:00:00Z,28.9520,139.0210,20.2,0,4,0111171
2101725,2018-03-22T16:00:00Z,28.9580,139.0140,20.2,0,3.9,0111171
2101725,2018-03-22T17:00:00Z,28.9660,139.0080,20.2,0,3.3,0111171
2101725,2018-03-22T18:00:00Z,28.9750,139.0010,20.2,0,3.7,0111171
2101725,2018-03-22T19:00:00Z,28.9850,138.9970,20.2,0,3.5,0111171
2101725,2018-03-22T20:00:00Z,28.9940,138.9970,20.2,0,3.1,0111171
2101725,2018-03-22T21:00:00Z,29.0040,138.9960,20.2,0,3.1,0111171
2101725,2018-03-22T22:00:00Z,29.0130,138.9970,20.2,0,3,0111171
2101725,2018-03-22T23:00:00Z,29.0220,138.9960,20.2,0,3.2,0111171
2101725,2018-03-23T00:00:00Z,29.0300,138.9950,20.3,0,3.2,0111171
2101725,2018-03-23T01:00:00Z,29.0390,138.9950,20.3,0,2.9,0111171
2101725,2018-03-23T02:00:00Z,29.0470,138.9950,20.3,0,3,0111171
2101725,2018-03-23T03:00:00Z,29.0520,138.9980,20.3,0,2.2,0111171
2101725,2018-03-23T04:00:00Z,29.0560,139.0010,20.3,0,2.4,0111171
2101725,2018-03-23T05:00:00Z,29.0580,139.0020,20.4,0,2.4,0111171
2101725,2018-03-23T06:00:00Z,29.0610,139.0030,20.4,0,2.4,0111171
2101725,2018-03-23T07:00:00Z,29.0650,139.0010,20.3,0,2.3,0111171
2101725,2018-03-23T08:00:00Z,29.0680,138.9960,20.3,0,2.4,0111171
2101725,2018-03-23T09:00:00Z,29.0710,138.9920,20.2,0,2.1,0111171
2101725,2018-03-23T10:00:00Z,29.0760,138.9880,20.2,0,2.2,0111171
2101725,2018-03-23T11:00:00Z,29.0800,138.9830,20.2,0,2.1,0111171
2101725,2018-03-23T12:00:00Z,29.0810,138.9760,20.2,0,2.1,0111171
2101725,2018-03-23T13:00:00Z,29.0820,138.9740,20.1,0,2.1,0111171
2101725,2018-03-23T14:00:00Z,29.0820,138.9690,20.1,0,2.1,0111171
2101725,2018-03-23T15:00:00Z,29.0810,138.9630,20.1,0,2,0111171
2101725,2018-03-23T16:00:00Z,29.0810,138.9540,20.1,0,1.8,0111171
2101725,2018-03-23T17:00:00Z,29.0820,138.9440,20.1,0,2.1,0111171
2101725,2018-03-23T18:00:00Z,29.0850,138.9340,20.1,0,2,0111171
2101725,2018-03-23T19:00:00Z,29.0870,138.9260,20,0,2.1,0111171
2101725,2018-03-23T20:00:00Z,29.0890,138.9190,20,0,1.8,0111171
2101725,2018-03-23T21:00:00Z,29.0910,138.9100,20,0,1.9,0111171
2101725,2018-03-24T00:00:00Z,29.1020,138.8900,20.1,0,2,0111171
2101725,2018-03-24T01:00:00Z,29.1050,138.8860,20.1,0,1.9,0111171
2101725,2018-03-24T02:00:00Z,29.1080,138.8820,20.2,0,1.8,0111171
2101725,2018-03-24T03:00:00Z,29.1080,138.8770,20.3,0,1.9,0111171
2101725,2018-03-24T06:00:00Z,29.1040,138.8570,20.3,0,1.7,0111171
2101725,2018-03-24T09:00:00Z,29.1090,138.8240,20.2,0,1.6,0111171
2101725,2018-03-24T12:00:00Z,29.1300,138.7830,20.1,0,1.7,0111171
2101725,2018-03-24T15:00:00Z,29.1590,138.7560,19.8,0,1.6,0111171
2101725,2018-03-24T18:00:00Z,29.1790,138.7380,19.7,0,1.6,0111171
2101725,2018-03-24T21:00:00Z,29.1910,138.7200,19.6,0,1.4,0111171
2101725,2018-03-25T00:00:00Z,29.2040,138.7070,19.8,0,1.4,0111171
2101725,2018-03-25T03:00:00Z,29.2170,138.6960,20,0,1.3,0111171
2101725,2018-03-25T06:00:00Z,29.2300,138.6870,20.2,0,1.3,0111171
2101725,2018-03-25T09:00:00Z,29.2390,138.6740,20,0,1.2,0111171
2101725,2018-03-25T12:00:00Z,29.2570,138.6440,19.9,0,1.2,0111171
2101725,2018-03-25T15:00:00Z,29.2840,138.6120,19.7,0,1.3,0111171
2101725,2018-03-25T18:00:00Z,29.3080,138.5870,19.7,0,1.2,0111171
2101725,2018-03-25T21:00:00Z,29.3260,138.5680,19.7,0,1.1,0111171
2101725,2018-03-26T00:00:00Z,29.3460,138.5340,19.9,0,1.3,0111171
2101725,2018-03-26T03:00:00Z,29.3780,138.4940,20.6,0,1.5,0111171
2101725,2018-03-26T06:00:00Z,29.4180,138.4740,21.7,0,1.3,0111171
2101725,2018-03-26T09:00:00Z,29.4500,138.4750,21.1,0,1.2,0111171
2101725,2018-03-26T12:00:00Z,29.4560,138.4680,20.4,0,1.2,0111171
2101725,2018-03-26T15:00:00Z,29.4640,138.4260,20.1,0,0.9,0111171
2101725,2018-03-26T18:00:00Z,29.4790,138.3840,20,0,1,0111171
2101725,2018-03-26T21:00:00Z,29.4940,138.3510,20,0,0.9,0111171
2101725,2018-03-27T00:00:00Z,29.5040,138.3320,20.3,0,1,0111171
2101725,2018-03-27T03:00:00Z,29.5080,138.3040,20.5,0,0.9,0111171
2101725,2018-03-27T06:00:00Z,29.5030,138.2630,20.6,0,0.9,0111171
2101725,2018-03-27T09:00:00Z,29.5160,138.2250,20.4,0,0.8,0111171
2101725,2018-03-27T12:00:00Z,29.5350,138.1970,20.1,0,1,0111171
2101725,2018-03-27T15:00:00Z,29.5300,138.1690,20,0,1,0111171
2101725,2018-03-27T18:00:00Z,29.5170,138.1380,20,0,1,0111171
2101725,2018-03-27T21:00:00Z,29.5020,138.0980,20,0,1,0111171
2101725,2018-03-28T00:00:00Z,29.4800,138.0550,20.2,0,1.1,0111171
2101725,2018-03-28T03:00:00Z,29.4590,138.0070,20.5,0,1.1,0111171
2101725,2018-03-28T06:00:00Z,29.4290,137.9630,20.8,0,1,0111171
2101725,2018-03-28T09:00:00Z,29.3810,137.8980,21,0,1.1,0111171
2101725,2018-03-28T12:00:00Z,29.3020,137.8280,21,0,1,0111171
2101725,2018-03-28T15:00:00Z,29.2130,137.7700,21,0,1.2,0111171
2101725,2018-03-28T18:00:00Z,29.1330,137.7190,21,0,1.2,0111171
2101725,2018-03-28T21:00:00Z,29.0590,137.6610,21,0,1.2,0111171
