PLATFORM,ARGOS_ID,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),DEPH LEVEL0 (meter),CURRENT_TEST LEVEL2 (none),DEPH LEVEL2 (meter),EWCT LEVEL2 (meter/second),NSCT LEVEL2 (meter/second),QC
5200597,127082,2018-01-09T03:00:00Z,24.9260,158.0228,0,,,,,0011179999
5200597,127082,2018-01-09T04:00:00Z,24.9260,158.0228,0,,,,,0011179999
5200597,127082,2018-01-09T05:00:00Z,24.9269,158.0346,0,,,,,0011179999
5200597,127082,2018-01-09T06:00:00Z,24.9280,158.0370,,211,15,0.159,0.057,0011191111
5200597,127082,2018-01-09T06:00:00Z,24.9279,158.0342,0,,,,,0011179999
5200597,127082,2018-01-09T07:00:00Z,24.9339,158.0460,0,,,,,0011179999
5200597,127082,2018-01-09T08:00:00Z,24.9367,158.0504,0,,,,,0011179999
5200597,127082,2018-01-09T09:00:00Z,24.9380,158.0550,,211,15,0.107,-0.005,0011191111
5200597,127082,2018-01-09T09:00:00Z,24.9389,158.0503,0,,,,,0011179999
5200597,127082,2018-01-09T10:00:00Z,24.9337,158.0628,0,,,,,0011179999
5200597,127082,2018-01-09T11:00:00Z,24.9275,158.0580,0,,,,,0011179999
5200597,127082,2018-01-09T12:00:00Z,24.9270,158.0600,,211,15,-0.023,-0.098,0011191111
5200597,127082,2018-01-09T12:00:00Z,24.9278,158.0607,0,,,,,0011179999
5200597,127082,2018-01-09T13:00:00Z,24.9278,158.0607,0,,,,,0011179999
5200597,127082,2018-01-09T14:00:00Z,24.9278,158.0607,0,,,,,0011179999
5200597,127082,2018-01-09T15:00:00Z,24.9190,158.0500,,211,15,-0.065,-0.005,0011191111
5200597,127082,2018-01-09T15:00:00Z,24.9175,158.0446,0,,,,,0011179999
5200597,127082,2018-01-09T16:00:00Z,24.9175,158.0446,0,,,,,0011179999
5200597,127082,2018-01-09T17:00:00Z,24.9175,158.0446,0,,,,,0011179999
5200597,127082,2018-01-09T18:00:00Z,24.9260,158.0460,,211,15,0.047,0.108,0011191111
5200597,127082,2018-01-09T18:00:00Z,24.9258,158.0450,0,,,,,0011179999
5200597,127082,2018-01-09T19:00:00Z,24.9312,158.0511,0,,,,,0011179999
5200597,127082,2018-01-09T20:00:00Z,24.9360,158.0481,0,,,,,0011179999
5200597,127082,2018-01-09T21:00:00Z,24.9400,158.0600,,211,15,0.173,0.108,0011191111
5200597,127082,2018-01-09T21:00:00Z,24.9402,158.0616,0,,,,,0011179999
5200597,127082,2018-01-09T22:00:00Z,24.9478,158.0739,0,,,,,0011179999
5200597,127082,2018-01-09T23:00:00Z,24.9486,158.0697,0,,,,,0011179999
5200597,127082,2018-01-10T00:00:00Z,24.9470,158.0830,,211,15,0.196,0.046,0011191111
5200597,127082,2018-01-10T00:00:00Z,24.9486,158.0697,0,,,,,0011179999
5200597,127082,2018-01-10T01:00:00Z,24.9462,158.0884,0,,,,,0011179999
5200597,127082,2018-01-10T02:00:00Z,24.9506,158.1074,0,,,,,0011179999
5200597,127082,2018-01-10T03:00:00Z,24.9490,158.1020,,211,15,0.215,0.067,0011191111
5200597,127082,2018-01-10T03:00:00Z,24.9506,158.1074,0,,,,,0011179999
5200597,127082,2018-01-10T04:00:00Z,24.9506,158.1074,0,,,,,0011179999
5200597,127082,2018-01-10T05:00:00Z,24.9579,158.1268,0,,,,,0011179999
5200597,127082,2018-01-10T06:00:00Z,24.9600,158.1290,,211,15,0.196,0.062,0011191111
5200597,127082,2018-01-10T06:00:00Z,24.9574,158.1275,0,,,,,0011179999
5200597,127082,2018-01-10T07:00:00Z,24.9642,158.1330,0,,,,,0011179999
5200597,127082,2018-01-10T08:00:00Z,24.9621,158.1410,0,,,,,0011179999
5200597,127082,2018-01-10T09:00:00Z,24.9610,158.1440,,211,15,0.089,-0.062,0011191111
5200597,127082,2018-01-10T09:00:00Z,24.9613,158.1436,0,,,,,0011179999
5200597,127082,2018-01-10T10:00:00Z,24.9613,158.1436,0,,,,,0011179999
5200597,127082,2018-01-10T11:00:00Z,24.9497,158.1479,0,,,,,0011179999
5200597,127082,2018-01-10T12:00:00Z,24.9480,158.1480,,211,15,-0.009,-0.057,0011191111
5200597,127082,2018-01-10T12:00:00Z,24.9494,158.1487,0,,,,,0011179999
5200597,127082,2018-01-10T13:00:00Z,24.9494,158.1487,0,,,,,0011179999
5200597,127082,2018-01-10T14:00:00Z,24.9503,158.1398,0,,,,,0011179999
5200597,127082,2018-01-10T15:00:00Z,24.9500,158.1420,,211,15,-0.028,-0.021,0011191111
5200597,127082,2018-01-10T15:00:00Z,24.9494,158.1487,0,,,,,0011179999
5200597,127082,2018-01-10T16:00:00Z,24.9494,158.1487,0,,,,,0011179999
5200597,127082,2018-01-10T17:00:00Z,24.9503,158.1398,0,,,,,0011179999
5200597,127082,2018-01-10T18:00:00Z,24.9440,158.1420,,211,15,0.005,-0.031,0011191111
5200597,127082,2018-01-10T18:00:00Z,24.9440,158.1408,0,,,,,0011179999
5200597,127082,2018-01-10T19:00:00Z,24.9417,158.1452,0,,,,,0011179999
5200597,127082,2018-01-10T20:00:00Z,24.9431,158.1403,0,,,,,0011179999
5200597,127082,2018-01-10T21:00:00Z,24.9440,158.1430,,211,15,0.047,0.026,0011191111
5200597,127082,2018-01-10T21:00:00Z,24.9436,158.1434,0,,,,,0011179999
5200597,127082,2018-01-10T22:00:00Z,24.9457,158.1474,0,,,,,0011179999
5200597,127082,2018-01-10T23:00:00Z,24.9482,158.1526,0,,,,,0011179999
5200597,127082,2018-01-11T00:00:00Z,24.9490,158.1520,,211,15,0.051,0.082,0011191111
5200597,127082,2018-01-11T00:00:00Z,24.9482,158.1520,0,,,,,0011179999
5200597,127082,2018-01-11T01:00:00Z,24.9482,158.1520,0,,,,,0011179999
5200597,127082,2018-01-11T02:00:00Z,24.9482,158.1520,0,,,,,0011179999
5200597,127082,2018-01-11T03:00:00Z,24.9600,158.1540,,211,15,0.07,0.154,0011191111
5200597,127082,2018-01-11T03:00:00Z,24.9482,158.1520,0,,,,,0011179999
5200597,127082,2018-01-11T04:00:00Z,24.9704,158.1588,0,,,,,0011179999
5200597,127082,2018-01-11T05:00:00Z,24.9482,158.1520,0,,,,,0011179999
5200597,127082,2018-01-11T06:00:00Z,24.9790,158.1670,,211,15,0.196,0.144,0011191111
5200597,127082,2018-01-11T06:00:00Z,24.9862,158.1739,0,,,,,0011179999
5200597,127082,2018-01-11T07:00:00Z,24.9862,158.1739,0,,,,,0011179999
5200597,127082,2018-01-11T08:00:00Z,24.9862,158.1739,0,,,,,0011179999
5200597,127082,2018-01-11T09:00:00Z,24.9880,158.1960,,211,15,0.294,0.026,0011191111
5200597,127082,2018-01-11T10:00:00Z,24.9869,158.2079,0,,,,,0011179999
5200597,127082,2018-01-11T11:00:00Z,24.9854,158.2302,0,,,,,0011179999
5200597,127082,2018-01-11T12:00:00Z,24.9840,158.2300,,211,15,0.289,-0.082,0011191111
5200597,127082,2018-01-11T12:00:00Z,24.9848,158.2263,0,,,,,0011179999
5200597,127082,2018-01-11T13:00:00Z,24.9848,158.2263,0,,,,,0011179999
5200597,127082,2018-01-11T14:00:00Z,24.9848,158.2263,0,,,,,0011179999
5200597,127082,2018-01-11T15:00:00Z,24.9720,158.2580,,211,15,0.14,-0.098,0011191111
5200597,127082,2018-01-11T15:00:00Z,24.9637,158.2660,0,,,,,0011179999
5200597,127082,2018-01-11T16:00:00Z,24.9848,158.2263,0,,,,,0011179999
5200597,127082,2018-01-11T17:00:00Z,24.9692,158.2489,0,,,,,0011179999
5200597,127082,2018-01-11T18:00:00Z,24.9650,158.2600,,211,15,-0.159,0.015,0011191111
5200597,127082,2018-01-11T18:00:00Z,24.9697,158.2469,0,,,,,0011179999
5200597,127082,2018-01-11T19:00:00Z,24.9709,158.2328,0,,,,,0011179999
5200597,127082,2018-01-11T20:00:00Z,24.9710,158.2330,0,,,,,0011179999
5200597,127082,2018-01-11T21:00:00Z,24.9750,158.2240,,211,15,-0.163,0.17,0011191111
5200597,127082,2018-01-11T21:00:00Z,24.9752,158.2242,0,,,,,0011179999
5200597,127082,2018-01-11T22:00:00Z,24.9779,158.2250,0,,,,,0011179999
5200597,127082,2018-01-11T23:00:00Z,24.9871,158.2244,0,,,,,0011179999
5200597,127082,2018-01-12T00:00:00Z,24.9980,158.2250,,211,15,0.07,0.18,0011191111
5200597,127082,2018-01-12T00:00:00Z,24.9996,158.2253,0,,,,,0011179999
5200597,127082,2018-01-12T01:00:00Z,25.0025,158.2234,0,,,,,0011179999
5200597,127082,2018-01-12T02:00:00Z,25.0025,158.2234,0,,,,,0011179999
5200597,127082,2018-01-12T03:00:00Z,25.0100,158.2390,,211,15,0.154,0.139,0011191111
5200597,127082,2018-01-12T03:00:00Z,25.0170,158.2538,0,,,,,0011179999
5200597,127082,2018-01-12T04:00:00Z,25.0173,158.2526,0,,,,,0011179999
5200597,127082,2018-01-12T05:00:00Z,25.0173,158.2526,0,,,,,0011179999
5200597,127082,2018-01-12T06:00:00Z,25.0250,158.2580,,211,15,0.224,0.134,0011191111
5200597,127082,2018-01-12T06:00:00Z,25.0294,158.2605,0,,,,,0011179999
5200597,127082,2018-01-12T07:00:00Z,25.0362,158.2705,0,,,,,0011179999
5200597,127082,2018-01-12T08:00:00Z,25.0362,158.2705,0,,,,,0011179999
5200597,127082,2018-01-12T09:00:00Z,25.0360,158.2870,,211,15,0.28,0.057,0011191111
5200597,127082,2018-01-12T09:00:00Z,25.0363,158.2959,0,,,,,0011179999
5200597,127082,2018-01-12T10:00:00Z,25.0362,158.3008,0,,,,,0011179999
5200597,127082,2018-01-12T11:00:00Z,25.0367,158.3024,0,,,,,0011179999
5200597,127082,2018-01-12T12:00:00Z,25.0360,158.3180,,211,15,0.284,0.051,0011191111
5200597,127082,2018-01-12T12:00:00Z,25.0348,158.3142,0,,,,,0011179999
5200597,127082,2018-01-12T13:00:00Z,25.0348,158.3142,0,,,,,0011179999
5200597,127082,2018-01-12T14:00:00Z,25.0348,158.3142,0,,,,,0011179999
5200597,127082,2018-01-12T15:00:00Z,25.0460,158.3480,,211,15,0.289,0.149,0011191111
5200597,127082,2018-01-12T15:00:00Z,25.0609,158.3744,0,,,,,0014479999
5200597,127082,2018-01-12T16:00:00Z,25.0348,158.3142,0,,,,,0014479999
5200597,127082,2018-01-12T17:00:00Z,25.0348,158.3142,0,,,,,0011179999
5200597,127082,2018-01-12T18:00:00Z,25.0650,158.3800,,211,15,0.335,0.247,0011191111
5200597,127082,2018-01-12T18:00:00Z,25.0609,158.3744,0,,,,,0014479999
5200597,127082,2018-01-12T19:00:00Z,25.0609,158.3744,0,,,,,0011179999
5200597,127082,2018-01-12T20:00:00Z,25.0905,158.4146,0,,,,,0011179999
5200597,127082,2018-01-12T21:00:00Z,25.0940,158.4200,,211,15,0.349,0.34,0011191111
5200597,127082,2018-01-12T21:00:00Z,25.0899,158.4140,0,,,,,0011179999
5200597,127082,2018-01-12T22:00:00Z,25.1068,158.4347,0,,,,,0011179999
5200597,127082,2018-01-12T23:00:00Z,25.1068,158.4347,0,,,,,0011179999
5200597,127082,2018-01-13T00:00:00Z,25.1310,158.4550,,211,15,0.386,0.35,0011191111
5200597,127082,2018-01-13T00:00:00Z,25.1313,158.4553,0,,,,,0011179999
5200597,127082,2018-01-13T01:00:00Z,25.1313,158.4553,0,,,,,0011179999
5200597,127082,2018-01-13T02:00:00Z,25.1313,158.4553,0,,,,,0011179999
5200597,127082,2018-01-13T03:00:00Z,25.1620,158.5030,,211,15,0.466,0.314,0011191111
5200597,127082,2018-01-13T03:00:00Z,25.1313,158.4553,0,,,,,0011179999
5200597,127082,2018-01-13T04:00:00Z,25.1313,158.4553,0,,,,,0011179999
5200597,127082,2018-01-13T05:00:00Z,25.2074,158.5781,0,,,,,0014479999
5200597,127082,2018-01-13T06:00:00Z,25.1920,158.5550,,211,15,0.433,0.34,0011191111
5200597,127082,2018-01-13T06:00:00Z,25.2074,158.5781,0,,,,,0011179999
5200597,127082,2018-01-13T07:00:00Z,25.2074,158.5781,0,,,,,0011179999
5200597,127082,2018-01-13T08:00:00Z,25.2132,158.5855,0,,,,,0011179999
5200597,127082,2018-01-13T09:00:00Z,25.2280,158.5960,,211,15,0.461,0.231,0011191111
5200597,127082,2018-01-13T09:00:00Z,25.2289,158.5957,0,,,,,0011179999
5200597,127082,2018-01-13T10:00:00Z,25.2286,158.6192,0,,,,,0011179999
5200597,127082,2018-01-13T11:00:00Z,25.2325,158.6358,0,,,,,0011179999
5200597,127082,2018-01-13T12:00:00Z,25.2370,158.6540,,211,15,0.493,0.134,0011191111
5200597,127082,2018-01-13T12:00:00Z,25.2325,158.6358,0,,,,,0011179999
5200597,127082,2018-01-13T13:00:00Z,25.2325,158.6358,0,,,,,0011179999
5200597,127082,2018-01-13T14:00:00Z,25.2325,158.6358,0,,,,,0011179999
5200597,127082,2018-01-13T15:00:00Z,25.2540,158.7020,,211,15,0.298,0.19,0011191111
5200597,127082,2018-01-13T15:00:00Z,25.2681,158.7228,0,,,,,0014479999
5200597,127082,2018-01-13T16:00:00Z,25.2681,158.7228,0,,,,,0011179999
5200597,127082,2018-01-13T17:00:00Z,25.2681,158.7228,0,,,,,0011179999
5200597,127082,2018-01-13T18:00:00Z,25.2740,158.7180,,211,15,0.06,0.221,0011191111
5200597,127082,2018-01-13T18:00:00Z,25.2784,158.7140,0,,,,,0011179999
5200597,127082,2018-01-13T19:00:00Z,25.2784,158.7140,0,,,,,0011179999
5200597,127082,2018-01-13T20:00:00Z,25.2879,158.7101,0,,,,,0011179999
5200597,127082,2018-01-13T21:00:00Z,25.2970,158.7150,,211,15,0.042,0.257,0011191111
5200597,127082,2018-01-13T21:00:00Z,25.2896,158.7111,0,,,,,0011179999
5200597,127082,2018-01-13T22:00:00Z,25.3060,158.7198,0,,,,,0011179999
5200597,127082,2018-01-13T23:00:00Z,25.3112,158.7207,0,,,,,0011179999
5200597,127082,2018-01-14T00:00:00Z,25.3240,158.7270,,211,15,0.172,0.252,0011191111
5200597,127082,2018-01-14T00:00:00Z,25.3204,158.7243,0,,,,,0011179999
5200597,127082,2018-01-14T01:00:00Z,25.3212,158.7219,0,,,,,0011179999
5200597,127082,2018-01-14T02:00:00Z,25.3212,158.7219,0,,,,,0011179999
5200597,127082,2018-01-14T03:00:00Z,25.3460,158.7520,,211,15,0.293,0.231,0011191111
5200597,127082,2018-01-14T03:00:00Z,25.3576,158.7696,0,,,,,0014479999
5200597,127082,2018-01-14T04:00:00Z,25.3576,158.7696,0,,,,,0011179999
5200597,127082,2018-01-14T05:00:00Z,25.3573,158.7690,0,,,,,0011179999
5200597,127082,2018-01-14T06:00:00Z,25.3690,158.7900,,211,15,0.381,0.201,0011191111
5200597,127082,2018-01-14T06:00:00Z,25.3762,158.8038,0,,,,,0011179999
5200597,127082,2018-01-14T07:00:00Z,25.3762,158.8038,0,,,,,0011179999
5200597,127082,2018-01-14T08:00:00Z,25.3786,158.8119,0,,,,,0011179999
5200597,127082,2018-01-14T09:00:00Z,25.3850,158.8340,,211,15,0.33,-0.031,0011191111
5200597,127082,2018-01-14T09:00:00Z,25.3868,158.8243,0,,,,,0011179999
5200597,127082,2018-01-14T10:00:00Z,25.3770,158.8495,0,,,,,0011179999
5200597,127082,2018-01-14T11:00:00Z,25.3674,158.8400,0,,,,,0011179999
5200597,127082,2018-01-14T12:00:00Z,25.3630,158.8610,,211,15,0.316,-0.17,0011191111
5200597,127082,2018-01-14T12:00:00Z,25.3639,158.8586,0,,,,,0011179999
5200597,127082,2018-01-14T13:00:00Z,25.3639,158.8586,0,,,,,0011179999
5200597,127082,2018-01-14T14:00:00Z,25.3639,158.8586,0,,,,,0011179999
5200597,127082,2018-01-14T15:00:00Z,25.3520,158.9020,,211,15,0.367,-0.093,0011191111
5200597,127082,2018-01-14T15:00:00Z,25.3459,158.9280,0,,,,,0014479999
5200597,127082,2018-01-14T16:00:00Z,25.3459,158.9280,0,,,,,0011179999
5200597,127082,2018-01-14T17:00:00Z,25.3639,158.8586,0,,,,,0014479999
5200597,127082,2018-01-14T18:00:00Z,25.3450,158.9400,,211,15,0.246,-0.031,0011191111
5200597,127082,2018-01-14T18:00:00Z,25.3446,158.9410,0,,,,,0014479999
5200597,127082,2018-01-14T19:00:00Z,25.3446,158.9410,0,,,,,0011179999
5200597,127082,2018-01-14T20:00:00Z,25.3496,158.9483,0,,,,,0011179999
5200597,127082,2018-01-14T21:00:00Z,25.3460,158.9550,,211,15,0.181,0.036,0011191111
5200597,127082,2018-01-14T21:00:00Z,25.3440,158.9568,0,,,,,0011179999
5200597,127082,2018-01-14T22:00:00Z,25.3467,158.9618,0,,,,,0011179999
5200597,127082,2018-01-14T23:00:00Z,25.3536,158.9651,0,,,,,0011179999
5200597,127082,2018-01-15T00:00:00Z,25.3520,158.9790,,211,15,0.237,0.067,0011191111
5200597,127082,2018-01-15T00:00:00Z,25.3536,158.9651,0,,,,,0011179999
5200597,127082,2018-01-15T01:00:00Z,25.3521,158.9805,0,,,,,0011179999
5200597,127082,2018-01-15T02:00:00Z,25.3521,158.9805,0,,,,,0011179999
5200597,127082,2018-01-15T03:00:00Z,25.3590,159.0060,,211,15,0.27,0.087,0011191111
5200597,127082,2018-01-15T03:00:00Z,25.3668,159.0250,0,,,,,0011179999
5200597,127082,2018-01-15T04:00:00Z,25.3668,159.0250,0,,,,,0011179999
5200597,127082,2018-01-15T05:00:00Z,25.3629,159.0171,0,,,,,0011179999
5200597,127082,2018-01-15T06:00:00Z,25.3690,159.0370,,211,15,0.251,0.087,0011191111
5200597,127082,2018-01-15T06:00:00Z,25.3698,159.0400,0,,,,,0011179999
5200597,127082,2018-01-15T07:00:00Z,25.3698,159.0400,0,,,,,0011179999
5200597,127082,2018-01-15T08:00:00Z,25.3745,159.0545,0,,,,,0011179999
5200597,127082,2018-01-15T09:00:00Z,25.3760,159.0600,,211,15,0.191,0.067,0011191111
5200597,127082,2018-01-15T09:00:00Z,25.3762,159.0593,0,,,,,0011179999
5200597,127082,2018-01-15T10:00:00Z,25.3726,159.0707,0,,,,,0011179999
5200597,127082,2018-01-15T11:00:00Z,25.3729,159.0677,0,,,,,0011179999
5200597,127082,2018-01-15T12:00:00Z,25.3820,159.0780,,211,15,0.149,0.149,0011191111
5200597,127082,2018-01-15T12:00:00Z,25.3729,159.0677,0,,,,,0011179999
5200597,127082,2018-01-15T13:00:00Z,25.3729,159.0677,0,,,,,0011179999
5200597,127082,2018-01-15T14:00:00Z,25.4215,159.0848,0,,,,,0014479999
5200597,127082,2018-01-15T15:00:00Z,25.4050,159.0920,,211,15,0.042,0.211,0011191111
5200597,127082,2018-01-15T15:00:00Z,25.4204,159.0953,0,,,,,0011179999
5200597,127082,2018-01-15T16:00:00Z,25.4215,159.0848,0,,,,,0011179999
5200597,127082,2018-01-15T17:00:00Z,25.4204,159.0953,0,,,,,0011179999
5200597,127082,2018-01-15T18:00:00Z,25.4230,159.0870,,211,15,0.074,0.211,0011191111
5200597,127082,2018-01-15T18:00:00Z,25.4250,159.0826,0,,,,,0011179999
5200597,127082,2018-01-15T19:00:00Z,25.4338,159.0725,0,,,,,0011179999
5200597,127082,2018-01-15T20:00:00Z,25.4338,159.0725,0,,,,,0011179999
5200597,127082,2018-01-15T21:00:00Z,25.4460,159.1080,,211,15,0.242,0.19,0011191111
5200597,127082,2018-01-15T21:00:00Z,25.4452,159.1085,0,,,,,0011179999
5200597,127082,2018-01-15T22:00:00Z,25.4506,159.1192,0,,,,,0011179999
5200597,127082,2018-01-15T23:00:00Z,25.4545,159.1204,0,,,,,0011179999
5200597,127082,2018-01-16T00:00:00Z,25.4600,159.1390,,211,15,0.279,0.123,0011191111
5200597,127082,2018-01-16T00:00:00Z,25.4587,159.1375,0,,,,,0011179999
5200597,127082,2018-01-16T01:00:00Z,25.4587,159.1375,0,,,,,0011179999
5200597,127082,2018-01-16T02:00:00Z,25.4587,159.1375,0,,,,,0011179999
5200597,127082,2018-01-16T03:00:00Z,25.4700,159.1680,,211,15,0.33,0.057,0011191111
5200597,127082,2018-01-16T03:00:00Z,25.4725,159.1820,0,,,,,0011179999
5200597,127082,2018-01-16T04:00:00Z,25.4725,159.1820,0,,,,,0011179999
5200597,127082,2018-01-16T05:00:00Z,25.4725,159.1820,0,,,,,0011179999
5200597,127082,2018-01-16T06:00:00Z,25.4710,159.2100,,211,15,0.367,-0.077,0011191111
5200597,127082,2018-01-16T06:00:00Z,25.4711,159.2088,0,,,,,0011179999
5200597,127082,2018-01-16T07:00:00Z,25.4682,159.2193,0,,,,,0011179999
5200597,127082,2018-01-16T08:00:00Z,25.4605,159.2365,0,,,,,0011179999
5200597,127082,2018-01-16T09:00:00Z,25.4550,159.2470,,211,15,0.311,-0.201,0011191111
5200597,127082,2018-01-16T10:00:00Z,25.4556,159.2436,0,,,,,0011179999
5200597,127082,2018-01-16T11:00:00Z,25.4485,159.2681,0,,,,,0011179999
5200597,127082,2018-01-16T12:00:00Z,25.4320,159.2770,,211,15,0.246,-0.098,0011191111
5200597,127082,2018-01-16T12:00:00Z,25.4324,159.2751,0,,,,,0011179999
5200597,127082,2018-01-16T13:00:00Z,25.4324,159.2751,0,,,,,0011179999
5200597,127082,2018-01-16T14:00:00Z,25.4324,159.2751,0,,,,,0011179999
5200597,127082,2018-01-16T15:00:00Z,25.4360,159.3000,,211,15,0.177,0.062,0011191111
5200597,127082,2018-01-16T15:00:00Z,25.4324,159.2751,0,,,,,0011179999
5200597,127082,2018-01-16T16:00:00Z,25.4425,159.3109,0,,,,,0011179999
5200597,127082,2018-01-16T17:00:00Z,25.4425,159.3109,0,,,,,0011179999
5200597,127082,2018-01-16T18:00:00Z,25.4440,159.3150,,211,15,0.065,0.129,0011191111
5200597,127082,2018-01-16T18:00:00Z,25.4449,159.3152,0,,,,,0011179999
5200597,127082,2018-01-16T19:00:00Z,25.4494,159.3192,0,,,,,0011179999
5200597,127082,2018-01-16T20:00:00Z,25.4588,159.3107,0,,,,,0011179999
5200597,127082,2018-01-16T21:00:00Z,25.4610,159.3140,,211,15,0.13,0.211,0011191111
5200597,127082,2018-01-16T21:00:00Z,25.4592,159.3086,0,,,,,0011179999
5200597,127082,2018-01-16T22:00:00Z,25.4706,159.3365,0,,,,,0011179999
5200597,127082,2018-01-17T00:00:00Z,25.4850,159.3430,,211,15,0.255,0.211,0011191111
5200597,127082,2018-01-17T00:00:00Z,25.4866,159.3439,0,,,,,0011179999
5200597,127082,2018-01-17T01:00:00Z,25.4866,159.3439,0,,,,,0011179999
5200597,127082,2018-01-17T02:00:00Z,25.4866,159.3439,0,,,,,0011179999
5200597,127082,2018-01-17T03:00:00Z,25.5020,159.3690,,211,15,0.297,0.216,0011191111
5200597,127082,2018-01-17T03:00:00Z,25.5083,159.3814,0,,,,,0011179999
5200597,127082,2018-01-17T04:00:00Z,25.5083,159.3814,0,,,,,0011179999
5200597,127082,2018-01-17T05:00:00Z,25.5243,159.4032,0,,,,,0011179999
5200597,127082,2018-01-17T06:00:00Z,25.5270,159.4070,,211,15,0.348,0.278,0011191111
5200597,127082,2018-01-17T06:00:00Z,25.5243,159.4032,0,,,,,0011179999
5200597,127082,2018-01-17T07:00:00Z,25.5375,159.4209,0,,,,,0011179999
5200597,127082,2018-01-17T08:00:00Z,25.5410,159.4324,0,,,,,0011179999
5200597,127082,2018-01-17T09:00:00Z,25.5560,159.4440,,211,15,0.306,0.226,0011191111
5200597,127082,2018-01-17T09:00:00Z,25.5538,159.4389,0,,,,,0011179999
5200597,127082,2018-01-17T10:00:00Z,25.5596,159.4563,0,,,,,0011179999
5200597,127082,2018-01-17T11:00:00Z,25.5678,159.4612,0,,,,,0011179999
5200597,127082,2018-01-17T12:00:00Z,25.5710,159.4730,,211,15,0.2,0.175,0011191111
5200597,127082,2018-01-17T12:00:00Z,25.5669,159.4678,0,,,,,0011179999
5200597,127082,2018-01-17T13:00:00Z,25.5669,159.4678,0,,,,,0011179999
5200597,127082,2018-01-17T14:00:00Z,25.5669,159.4678,0,,,,,0011179999
5200597,127082,2018-01-17T15:00:00Z,25.5900,159.4870,,211,15,0.116,0.175,0011191111
5200597,127082,2018-01-17T15:00:00Z,25.5669,159.4678,0,,,,,0011179999
5200597,127082,2018-01-17T16:00:00Z,25.5990,159.4927,0,,,,,0011179999
5200597,127082,2018-01-17T17:00:00Z,25.5990,159.4927,0,,,,,0011179999
5200597,127082,2018-01-17T18:00:00Z,25.6050,159.4980,,211,15,0.065,0.206,0011191111
5200597,127082,2018-01-17T18:00:00Z,25.6061,159.5025,0,,,,,0011179999
5200597,127082,2018-01-17T19:00:00Z,25.6050,159.4952,0,,,,,0011179999
5200597,127082,2018-01-17T20:00:00Z,25.6148,159.4943,0,,,,,0011179999
5200597,127082,2018-01-17T21:00:00Z,25.6300,159.5010,,211,15,0.176,0.309,0011191111
5200597,127082,2018-01-17T21:00:00Z,25.6324,159.5007,0,,,,,0011179999
5200597,127082,2018-01-17T22:00:00Z,25.6451,159.5192,0,,,,,0011179999
5200597,127082,2018-01-17T23:00:00Z,25.6324,159.5007,0,,,,,0011179999
5200597,127082,2018-01-18T00:00:00Z,25.6650,159.5360,,211,15,0.376,0.273,0011191111
5200597,127082,2018-01-18T00:00:00Z,25.6633,159.5320,0,,,,,0011179999
5200597,127082,2018-01-18T01:00:00Z,25.6633,159.5320,0,,,,,0011179999
5200597,127082,2018-01-18T02:00:00Z,25.6859,159.5937,0,,,,,0014479999
5200597,127082,2018-01-18T03:00:00Z,25.6830,159.5820,,211,15,0.343,0.123,0011191111
5200597,127082,2018-01-18T03:00:00Z,25.6859,159.5937,0,,,,,0011179999
5200597,127082,2018-01-18T04:00:00Z,25.6859,159.5937,0,,,,,0011179999
5200597,127082,2018-01-18T05:00:00Z,25.6878,159.6031,0,,,,,0011179999
5200597,127082,2018-01-18T06:00:00Z,25.6890,159.6100,,211,15,0.287,0.093,0011191111
5200597,127082,2018-01-18T06:00:00Z,25.6871,159.6039,0,,,,,0011179999
5200597,127082,2018-01-18T07:00:00Z,25.6952,159.6297,0,,,,,0011179999
5200597,127082,2018-01-18T08:00:00Z,25.6983,159.6326,0,,,,,0011179999
5200597,127082,2018-01-18T09:00:00Z,25.7010,159.6440,,211,15,0.334,0.062,0011191111
5200597,127082,2018-01-18T09:00:00Z,25.6996,159.6382,0,,,,,0011179999
5200597,127082,2018-01-18T10:00:00Z,25.7026,159.6576,0,,,,,0011179999
5200597,127082,2018-01-18T11:00:00Z,25.7005,159.6690,0,,,,,0011179999
5200597,127082,2018-01-18T12:00:00Z,25.7010,159.6820,,211,15,0.394,-0.005,0011191111
5200597,127082,2018-01-18T12:00:00Z,25.7014,159.6675,0,,,,,0011179999
5200597,127082,2018-01-18T13:00:00Z,25.7014,159.6675,0,,,,,0011179999
5200597,127082,2018-01-18T14:00:00Z,25.7010,159.7490,0,,,,,0011179999
5200597,127082,2018-01-18T15:00:00Z,25.7000,159.7290,,211,15,0.399,0.026,0011191111
5200597,127082,2018-01-18T15:00:00Z,25.7010,159.7490,0,,,,,0011179999
5200597,127082,2018-01-18T16:00:00Z,25.7010,159.7490,0,,,,,0011179999
5200597,127082,2018-01-18T17:00:00Z,25.7010,159.7490,0,,,,,0011179999
5200597,127082,2018-01-18T18:00:00Z,25.7060,159.7680,,211,15,0.371,0.057,0011191111
5200597,127082,2018-01-18T18:00:00Z,25.7056,159.7680,0,,,,,0011179999
5200597,127082,2018-01-18T19:00:00Z,25.7053,159.7859,0,,,,,0011179999
5200597,127082,2018-01-18T20:00:00Z,25.7058,159.7766,0,,,,,0011179999
