PLATFORM,ARGOS_ID,DATE (YYYY-MM-DDTHH:MI:SSZ),LATITUDE (degree_north),LONGITUDE (degree_east),PRES (decibar),TEMP (degree_Celsius),PSAL (psu),PRES_ADJUSTED (decibar),TEMP_ADJUSTED (degree_Celsius),PSAL_ADJUSTED (psu),QC,STATION_NUMBER,PARAMETER,PREDEPLOYMENT_CALIB_EQUATION,PREDEPLOYMENT_CALIB_COEFFICIENT,PREDEPLOYMENT_CALIB_COMMENT,STATION_PARAMETERS,CALIBRATION_DATE,VERTICAL_SAMPLING_SCHEME,CONFIG_MISSION_NUMBER,PROFILE_NUMBER,DATA_MODE
2900891,30188,2011-12-12T09:02:35Z,18.8400,125.3070,399.3,11.308,34.323,399.3,11.308,34.323,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-12-12T09:02:35Z,18.8400,125.3070,419.3,10.589,34.287,419.3,10.589,34.287,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-12-12T09:02:35Z,18.8400,125.3070,439.5,9.827,34.264,439.5,9.827,34.264,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-12-12T09:02:35Z,18.8400,125.3070,459.1,9.295,34.252,459.1,9.295,34.252,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-12-12T09:02:35Z,18.8400,125.3070,478.9,8.75,34.236,478.9,8.75,34.236,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-12-12T09:02:35Z,18.8400,125.3070,499,8.355,34.233,499,8.355,34.233,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-12-12T09:02:35Z,18.8400,125.3070,519.1,8.002,34.228,519.1,8.002,34.228,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-12-12T09:02:35Z,18.8400,125.3070,538.8,7.667,34.212,538.8,7.667,34.212,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-12-12T09:02:35Z,18.8400,125.3070,559.6,7.299,34.22,559.6,7.299,34.22,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-12-12T09:02:35Z,18.8400,125.3070,579.1,6.86,34.218,579.1,6.86,34.218,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-12-12T09:02:35Z,18.8400,125.3070,599.4,6.671,34.218,599.4,6.671,34.218,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-12-12T09:02:35Z,18.8400,125.3070,619.3,6.334,34.223,619.3,6.334,34.223,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-12-12T09:02:35Z,18.8400,125.3070,639.5,6,34.239,639.5,6,34.239,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-12-12T09:02:35Z,18.8400,125.3070,659.3,5.886,34.274,659.3,5.886,34.274,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-12-12T09:02:35Z,18.8400,125.3070,679.1,5.773,34.293,679.1,5.773,34.293,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-12-12T09:02:35Z,18.8400,125.3070,699,5.521,34.305,699,5.521,34.305,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-12-12T09:02:35Z,18.8400,125.3070,719.3,5.234,34.322,719.3,5.234,34.322,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-12-12T09:02:35Z,18.8400,125.3070,739.6,5.048,34.346,739.6,5.048,34.346,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-12-12T09:02:35Z,18.8400,125.3070,759.4,4.905,34.362,759.4,4.905,34.362,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-12-12T09:02:35Z,18.8400,125.3070,779.4,4.776,34.372,779.4,4.776,34.372,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-12-12T09:02:35Z,18.8400,125.3070,799.2,4.623,34.398,799.2,4.623,34.398,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-12-12T09:02:35Z,18.8400,125.3070,824.1,4.541,34.409,824.1,4.541,34.409,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-12-12T09:02:35Z,18.8400,125.3070,849.4,4.455,34.422,849.4,4.455,34.422,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-12-12T09:02:35Z,18.8400,125.3070,874.5,4.375,34.432,874.5,4.375,34.432,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-12-12T09:02:35Z,18.8400,125.3070,899.4,4.261,34.441,899.4,4.261,34.441,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-12-12T09:02:35Z,18.8400,125.3070,924.2,4.185,34.457,924.2,4.185,34.457,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-12-12T09:02:35Z,18.8400,125.3070,949.4,4.072,34.47,949.4,4.072,34.47,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-12-12T09:02:35Z,18.8400,125.3070,974,3.949,34.48,974,3.949,34.48,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-12-12T09:02:35Z,18.8400,125.3070,999.3,3.84,34.493,999.3,3.84,34.493,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-12-12T09:02:35Z,18.8400,125.3070,1049.3,3.667,34.514,1049.3,3.667,34.514,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-12-12T09:02:35Z,18.8400,125.3070,1099.4,3.532,34.532,1099.4,3.532,34.532,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-12-12T09:02:35Z,18.8400,125.3070,1199.4,3.317,34.55,1199.4,3.317,34.55,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-12-12T09:02:35Z,18.8400,125.3070,1299.1,3.135,34.565,1299.1,3.135,34.565,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-12-12T09:02:35Z,18.8400,125.3070,1399,2.865,34.573,1399,2.865,34.573,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-12-22T09:52:52Z,18.9850,125.4190,9.1,27.633,34.131,9.1,27.633,34.131,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-12-22T09:52:52Z,18.9850,125.4190,19.5,27.639,34.133,19.5,27.639,34.133,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-12-22T09:52:52Z,18.9850,125.4190,29.6,27.645,34.136,29.6,27.645,34.136,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-12-22T09:52:52Z,18.9850,125.4190,39.5,27.645,34.135,39.5,27.645,34.135,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-12-22T09:52:52Z,18.9850,125.4190,49.5,27.647,34.137,49.5,27.647,34.137,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-12-22T09:52:52Z,18.9850,125.4190,59.5,27.648,34.137,59.5,27.648,34.137,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-12-22T09:52:52Z,18.9850,125.4190,69.9,26.891,34.584,69.9,26.891,34.584,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-12-22T09:52:52Z,18.9850,125.4190,79.1,26.079,34.955,79.1,26.079,34.955,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-12-22T09:52:52Z,18.9850,125.4190,89.3,25.291,35.018,89.3,25.291,35.018,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-12-22T09:52:52Z,18.9850,125.4190,99.5,25.109,35.059,99.5,25.109,35.059,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-12-22T09:52:52Z,18.9850,125.4190,109.4,24.718,35.093,109.4,24.718,35.093,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-12-22T09:52:52Z,18.9850,125.4190,119.2,24.411,35.066,119.2,24.411,35.066,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-12-22T09:52:52Z,18.9850,125.4190,129.2,23.548,35.04,129.2,23.548,35.04,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-12-22T09:52:52Z,18.9850,125.4190,139.2,22.937,35.011,139.2,22.937,35.011,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-12-22T09:52:52Z,18.9850,125.4190,149.4,22.76,35.036,149.4,22.76,35.036,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-12-22T09:52:52Z,18.9850,125.4190,159.6,22.394,35.02,159.6,22.394,35.02,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-12-22T09:52:52Z,18.9850,125.4190,169.5,21.964,35.045,169.5,21.964,35.045,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-12-22T09:52:52Z,18.9850,125.4190,179.2,21.075,34.986,179.2,21.075,34.986,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-12-22T09:52:52Z,18.9850,125.4190,189.2,20.518,34.959,189.2,20.518,34.959,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-12-22T09:52:52Z,18.9850,125.4190,199.3,20.192,34.936,199.3,20.192,34.936,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-12-22T09:52:52Z,18.9850,125.4190,219.5,19.021,34.85,219.5,19.021,34.85,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-12-22T09:52:52Z,18.9850,125.4190,239.3,18.243,34.782,239.3,18.243,34.782,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-12-22T09:52:52Z,18.9850,125.4190,259.4,17.351,34.718,259.4,17.351,34.718,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-12-22T09:52:52Z,18.9850,125.4190,279.2,16.293,34.648,279.2,16.293,34.648,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-12-22T09:52:52Z,18.9850,125.4190,299.7,15.22,34.582,299.7,15.22,34.582,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-12-22T09:52:52Z,18.9850,125.4190,319.4,14.616,34.542,319.4,14.616,34.542,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-12-22T09:52:52Z,18.9850,125.4190,339,14.025,34.498,339,14.025,34.498,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-12-22T09:52:52Z,18.9850,125.4190,359.4,13.215,34.439,359.4,13.215,34.439,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-12-22T09:52:52Z,18.9850,125.4190,379.1,12.313,34.381,379.1,12.313,34.381,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-12-22T09:52:52Z,18.9850,125.4190,399.3,11.548,34.336,399.3,11.548,34.336,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-12-22T09:52:52Z,18.9850,125.4190,419.5,10.75,34.297,419.5,10.75,34.297,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-12-22T09:52:52Z,18.9850,125.4190,439.2,10.22,34.268,439.2,10.22,34.268,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-12-22T09:52:52Z,18.9850,125.4190,458.9,9.476,34.244,458.9,9.476,34.244,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-12-22T09:52:52Z,18.9850,125.4190,479.2,9.26,34.24,479.2,9.26,34.24,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-12-22T09:52:52Z,18.9850,125.4190,499.2,8.872,34.222,499.2,8.872,34.222,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-12-22T09:52:52Z,18.9850,125.4190,519.4,8.245,34.205,519.4,8.245,34.205,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-12-22T09:52:52Z,18.9850,125.4190,539.7,7.69,34.204,539.7,7.69,34.204,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-12-22T09:52:52Z,18.9850,125.4190,559.1,7.339,34.202,559.1,7.339,34.202,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-12-22T09:52:52Z,18.9850,125.4190,579,6.837,34.209,579,6.837,34.209,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-12-22T09:52:52Z,18.9850,125.4190,599.4,6.487,34.219,599.4,6.487,34.219,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-12-22T09:52:52Z,18.9850,125.4190,619,6.216,34.232,619,6.216,34.232,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-12-22T09:52:52Z,18.9850,125.4190,639.2,6.035,34.253,639.2,6.035,34.253,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-12-22T09:52:52Z,18.9850,125.4190,659.3,5.785,34.269,659.3,5.785,34.269,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-12-22T09:52:52Z,18.9850,125.4190,679.3,5.531,34.29,679.3,5.531,34.29,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-12-22T09:52:52Z,18.9850,125.4190,699.4,5.315,34.316,699.4,5.315,34.316,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-12-22T09:52:52Z,18.9850,125.4190,719.4,5.151,34.337,719.4,5.151,34.337,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-12-22T09:52:52Z,18.9850,125.4190,739.1,5.031,34.35,739.1,5.031,34.35,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-12-22T09:52:52Z,18.9850,125.4190,758.9,4.917,34.364,758.9,4.917,34.364,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-12-22T09:52:52Z,18.9850,125.4190,779.3,4.843,34.382,779.3,4.843,34.382,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-12-22T09:52:52Z,18.9850,125.4190,798.8,4.767,34.394,798.8,4.767,34.394,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-12-22T09:52:52Z,18.9850,125.4190,824.4,4.583,34.406,824.4,4.583,34.406,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-12-22T09:52:52Z,18.9850,125.4190,849.5,4.496,34.428,849.5,4.496,34.428,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-12-22T09:52:52Z,18.9850,125.4190,874.1,4.377,34.441,874.1,4.377,34.441,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-12-22T09:52:52Z,18.9850,125.4190,899.5,4.256,34.455,899.5,4.256,34.455,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-12-22T09:52:52Z,18.9850,125.4190,923.8,4.137,34.469,923.8,4.137,34.469,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-12-22T09:52:52Z,18.9850,125.4190,949.1,4.064,34.475,949.1,4.064,34.475,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-12-22T09:52:52Z,18.9850,125.4190,974.3,3.955,34.487,974.3,3.955,34.487,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-12-22T09:52:52Z,18.9850,125.4190,999,3.906,34.494,999,3.906,34.494,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-12-22T09:52:52Z,18.9850,125.4190,1048.8,3.761,34.514,1048.8,3.761,34.514,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
2900891,30188,2011-12-22T09:52:52Z,18.9850,125.4190,1099.2,3.495,34.535,1099.2,3.495,34.535,00111111111,A0_01864_006,PRES,none,none,Pressures(PRES) are adjusted by using SURFACE PRESSURE(SP) values,PRES,17/04/2015 11:39:00,Primary sampling: discrete [],1,1,D
