PLATFORM,ARGOS_ID,DATE (YYYY-MM-DDTHH:MI:SSZ),LATITUDE (degree_north),LONGITUDE (degree_east),PRES (decibar),TEMP (degree_Celsius),PSAL (psu),DOX2 (micromole/kg),PRES_ADJUSTED (decibar),TEMP_ADJUSTED (degree_Celsius),PSAL_ADJUSTED (psu),QC,STATION_NUMBER,PARAMETER,PREDEPLOYMENT_CALIB_EQUATION,PREDEPLOYMENT_CALIB_COEFFICIENT,PREDEPLOYMENT_CALIB_COMMENT,STATION_PARAMETERS,CALIBRATION_DATE,VERTICAL_SAMPLING_SCHEME,CONFIG_MISSION_NUMBER,PROFILE_NUMBER,DATA_MODE
2901178,87523,2012-01-06T11:34:38Z,21.8240,125.0380,1000.4,4.357,34.437,65.835,1004.3,4.357,34.4373,001111111111,0069_87523_100,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.9 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:14,Primary sampling: discrete [],1,1,D
2901178,87523,2012-01-06T11:34:38Z,21.8240,125.0380,1050.4,4.03,34.467,67.792,1054.3,4.03,34.4672,001111111111,0069_87523_100,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.9 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:14,Primary sampling: discrete [],1,1,D
2901178,87523,2012-01-06T11:34:38Z,21.8240,125.0380,1099.7,3.809,34.488,70.175,1103.6,3.809,34.4883,001111111111,0069_87523_100,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.9 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:14,Primary sampling: discrete [],1,1,D
2901178,87523,2012-01-06T11:34:38Z,21.8240,125.0380,1149.7,3.547,34.507,72.501,1153.6,3.547,34.5072,001111111111,0069_87523_100,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.9 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:14,Primary sampling: discrete [],1,1,D
2901178,87523,2012-01-06T11:34:38Z,21.8240,125.0380,1200.3,3.321,34.524,74.757,1204.2,3.321,34.5242,001111111111,0069_87523_100,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.9 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:14,Primary sampling: discrete [],1,1,D
2901178,87523,2012-01-06T11:34:38Z,21.8240,125.0380,1250.4,3.167,34.536,76.323,1254.3,3.167,34.5361,001111111111,0069_87523_100,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.9 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:14,Primary sampling: discrete [],1,1,D
2901178,87523,2012-01-06T11:34:38Z,21.8240,125.0380,1299.8,3.046,34.545,78.619,1303.7,3.046,34.5451,001111111111,0069_87523_100,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.9 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:14,Primary sampling: discrete [],1,1,D
2901178,87523,2012-01-06T11:34:38Z,21.8240,125.0380,1349.9,2.919,34.556,80.433,1353.8,2.919,34.5561,001111111111,0069_87523_100,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.9 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:14,Primary sampling: discrete [],1,1,D
2901178,87523,2012-01-06T11:34:38Z,21.8240,125.0380,1400.5,2.787,34.569,84.336,1404.4,2.787,34.5691,001111111111,0069_87523_100,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.9 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:14,Primary sampling: discrete [],1,1,D
2901178,87523,2012-01-06T11:34:38Z,21.8240,125.0380,1450.4,2.724,34.583,87.843,1454.3,2.724,34.5831,001111111111,0069_87523_100,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.9 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:14,Primary sampling: discrete [],1,1,D
2901178,87523,2012-01-06T11:34:38Z,21.8240,125.0380,1500.4,2.67,34.589,89.455,1504.3,2.67,34.5891,001111111111,0069_87523_100,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.9 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:14,Primary sampling: discrete [],1,1,D
2901178,87523,2012-01-06T11:34:38Z,21.8240,125.0380,1550.1,2.597,34.596,91.323,1554,2.597,34.5961,001111111111,0069_87523_100,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.9 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:14,Primary sampling: discrete [],1,1,D
2901178,87523,2012-01-06T11:34:38Z,21.8240,125.0380,1599.8,2.515,34.603,93.256,1603.7,2.515,34.6031,001111111111,0069_87523_100,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.9 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:14,Primary sampling: discrete [],1,1,D
2901178,87523,2012-01-06T11:34:38Z,21.8240,125.0380,1649.9,2.442,34.61,95.22,1653.8,2.442,34.6101,001111111111,0069_87523_100,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.9 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:14,Primary sampling: discrete [],1,1,D
2901178,87523,2012-01-06T11:34:38Z,21.8240,125.0380,1699.6,2.378,34.615,96.964,1703.5,2.378,34.6151,001111111111,0069_87523_100,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.9 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:14,Primary sampling: discrete [],1,1,D
2901178,87523,2012-01-06T11:34:38Z,21.8240,125.0380,1750.3,2.33,34.619,98.608,1754.2,2.33,34.6191,001111111111,0069_87523_100,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.9 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:14,Primary sampling: discrete [],1,1,D
2901178,87523,2012-01-06T11:34:38Z,21.8240,125.0380,1799.9,2.253,34.626,100.649,1803.8,2.253,34.6261,001111111111,0069_87523_100,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.9 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:14,Primary sampling: discrete [],1,1,D
2901178,87523,2012-01-06T11:34:38Z,21.8240,125.0380,1849.9,2.196,34.629,101.82,1853.8,2.196,34.6291,001111111111,0069_87523_100,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.9 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:14,Primary sampling: discrete [],1,1,D
2901178,87523,2012-01-06T11:34:38Z,21.8240,125.0380,1900.2,2.141,34.633,103.133,1904.1,2.141,34.633,001111111111,0069_87523_100,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.9 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:14,Primary sampling: discrete [],1,1,D
2901178,87523,2012-01-06T11:34:38Z,21.8240,125.0380,1949.9,2.102,34.638,105.021,1953.8,2.102,34.638,001111111111,0069_87523_100,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.9 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:14,Primary sampling: discrete [],1,1,D
2901178,87523,2012-01-06T11:34:38Z,21.8240,125.0380,1999.8,2.061,34.642,105.348,2003.7,2.061,34.642,001111111111,0069_87523_100,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.9 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:14,Primary sampling: discrete [],1,1,D
2901178,87523,2012-01-16T12:46:25Z,22.5740,125.2250,6,23.993,34.932,198.587,10.1,23.993,34.932,001111111111,0069_87523_101,PRES,PRES_ADJUSTED = PRES - dP,dP = -4.1 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:16,Primary sampling: discrete [],1,1,D
2901178,87523,2012-01-16T12:46:25Z,22.5740,125.2250,10.4,23.991,34.932,198.459,14.5,23.991,34.932,001111111111,0069_87523_101,PRES,PRES_ADJUSTED = PRES - dP,dP = -4.1 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:16,Primary sampling: discrete [],1,1,D
2901178,87523,2012-01-16T12:46:25Z,22.5740,125.2250,20.5,23.996,34.935,198.209,24.6,23.996,34.935,001111111111,0069_87523_101,PRES,PRES_ADJUSTED = PRES - dP,dP = -4.1 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:16,Primary sampling: discrete [],1,1,D
2901178,87523,2012-01-16T12:46:25Z,22.5740,125.2250,30,23.983,34.956,198.221,34.1,23.983,34.9561,001111111111,0069_87523_101,PRES,PRES_ADJUSTED = PRES - dP,dP = -4.1 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:16,Primary sampling: discrete [],1,1,D
2901178,87523,2012-01-16T12:46:25Z,22.5740,125.2250,40.1,23.953,34.992,198.054,44.2,23.953,34.992,001111111111,0069_87523_101,PRES,PRES_ADJUSTED = PRES - dP,dP = -4.1 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:16,Primary sampling: discrete [],1,1,D
2901178,87523,2012-01-16T12:46:25Z,22.5740,125.2250,49.8,23.942,35.037,197.486,53.9,23.942,35.037,001111111111,0069_87523_101,PRES,PRES_ADJUSTED = PRES - dP,dP = -4.1 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:16,Primary sampling: discrete [],1,1,D
2901178,87523,2012-01-16T12:46:25Z,22.5740,125.2250,59.3,23.931,35.042,197.454,63.4,23.931,35.042,001111111111,0069_87523_101,PRES,PRES_ADJUSTED = PRES - dP,dP = -4.1 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:16,Primary sampling: discrete [],1,1,D
2901178,87523,2012-01-16T12:46:25Z,22.5740,125.2250,69.8,23.933,35.042,197.375,73.9,23.933,35.042,001111111111,0069_87523_101,PRES,PRES_ADJUSTED = PRES - dP,dP = -4.1 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:16,Primary sampling: discrete [],1,1,D
2901178,87523,2012-01-16T12:46:25Z,22.5740,125.2250,80.1,23.933,35.043,196.969,84.2,23.933,35.043,001111111111,0069_87523_101,PRES,PRES_ADJUSTED = PRES - dP,dP = -4.1 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:16,Primary sampling: discrete [],1,1,D
2901178,87523,2012-01-16T12:46:25Z,22.5740,125.2250,90.4,23.934,35.043,196.243,94.5,23.934,35.043,001111111111,0069_87523_101,PRES,PRES_ADJUSTED = PRES - dP,dP = -4.1 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:16,Primary sampling: discrete [],1,1,D
2901178,87523,2012-01-16T12:46:25Z,22.5740,125.2250,100.3,23.934,35.043,195.036,104.4,23.934,35.0431,001111111111,0069_87523_101,PRES,PRES_ADJUSTED = PRES - dP,dP = -4.1 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:16,Primary sampling: discrete [],1,1,D
2901178,87523,2012-01-16T12:46:25Z,22.5740,125.2250,110.5,23.91,35.047,192.91,114.6,23.91,35.0471,001111111111,0069_87523_101,PRES,PRES_ADJUSTED = PRES - dP,dP = -4.1 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:16,Primary sampling: discrete [],1,1,D
2901178,87523,2012-01-16T12:46:25Z,22.5740,125.2250,120.5,23.887,35.045,186.036,124.6,23.887,35.0484,001111111111,0069_87523_101,PRES,PRES_ADJUSTED = PRES - dP,dP = -4.1 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:16,Primary sampling: discrete [],1,1,D
2901178,87523,2012-01-16T12:46:25Z,22.5740,125.2250,130.2,22.937,35.097,178.371,134.3,22.937,35.0982,001111111111,0069_87523_101,PRES,PRES_ADJUSTED = PRES - dP,dP = -4.1 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:16,Primary sampling: discrete [],1,1,D
2901178,87523,2012-01-16T12:46:25Z,22.5740,125.2250,140.5,22.588,35.075,178.521,144.6,22.588,35.0761,001111111111,0069_87523_101,PRES,PRES_ADJUSTED = PRES - dP,dP = -4.1 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:16,Primary sampling: discrete [],1,1,D
2901178,87523,2012-01-16T12:46:25Z,22.5740,125.2250,150,22.291,35.056,178.532,154.1,22.291,35.0568,001111111111,0069_87523_101,PRES,PRES_ADJUSTED = PRES - dP,dP = -4.1 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:16,Primary sampling: discrete [],1,1,D
2901178,87523,2012-01-16T12:46:25Z,22.5740,125.2250,159.6,22.086,35.04,179.023,163.7,22.086,35.0409,001111111111,0069_87523_101,PRES,PRES_ADJUSTED = PRES - dP,dP = -4.1 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:16,Primary sampling: discrete [],1,1,D
2901178,87523,2012-01-16T12:46:25Z,22.5740,125.2250,170.2,21.822,35.024,179.141,174.3,21.822,35.0248,001111111111,0069_87523_101,PRES,PRES_ADJUSTED = PRES - dP,dP = -4.1 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:16,Primary sampling: discrete [],1,1,D
2901178,87523,2012-01-16T12:46:25Z,22.5740,125.2250,179.5,21.625,35.012,179.589,183.6,21.625,35.0128,001111111111,0069_87523_101,PRES,PRES_ADJUSTED = PRES - dP,dP = -4.1 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:16,Primary sampling: discrete [],1,1,D
2901178,87523,2012-01-16T12:46:25Z,22.5740,125.2250,190,21.377,34.996,180.257,194.1,21.377,34.9966,001111111111,0069_87523_101,PRES,PRES_ADJUSTED = PRES - dP,dP = -4.1 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:16,Primary sampling: discrete [],1,1,D
2901178,87523,2012-01-16T12:46:25Z,22.5740,125.2250,200.2,21.22,34.984,180.934,204.3,21.22,34.9863,001111111111,0069_87523_101,PRES,PRES_ADJUSTED = PRES - dP,dP = -4.1 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:16,Primary sampling: discrete [],1,1,D
2901178,87523,2012-01-16T12:46:25Z,22.5740,125.2250,210.4,20.58,34.933,183.071,214.5,20.58,34.9346,001111111111,0069_87523_101,PRES,PRES_ADJUSTED = PRES - dP,dP = -4.1 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:16,Primary sampling: discrete [],1,1,D
2901178,87523,2012-01-16T12:46:25Z,22.5740,125.2250,220.6,20.138,34.898,183.975,224.7,20.138,34.8994,001111111111,0069_87523_101,PRES,PRES_ADJUSTED = PRES - dP,dP = -4.1 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:16,Primary sampling: discrete [],1,1,D
2901178,87523,2012-01-16T12:46:25Z,22.5740,125.2250,230.5,19.764,34.867,184.658,234.6,19.764,34.8674,001111111111,0069_87523_101,PRES,PRES_ADJUSTED = PRES - dP,dP = -4.1 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:16,Primary sampling: discrete [],1,1,D
2901178,87523,2012-01-16T12:46:25Z,22.5740,125.2250,240.1,19.664,34.855,185.541,244.2,19.664,34.8568,001111111111,0069_87523_101,PRES,PRES_ADJUSTED = PRES - dP,dP = -4.1 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:16,Primary sampling: discrete [],1,1,D
2901178,87523,2012-01-16T12:46:25Z,22.5740,125.2250,249.5,19.213,34.821,186.668,253.6,19.213,34.8219,001111111111,0069_87523_101,PRES,PRES_ADJUSTED = PRES - dP,dP = -4.1 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:16,Primary sampling: discrete [],1,1,D
2901178,87523,2012-01-16T12:46:25Z,22.5740,125.2250,259.9,18.969,34.805,186.742,264,18.969,34.8054,001111111111,0069_87523_101,PRES,PRES_ADJUSTED = PRES - dP,dP = -4.1 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:16,Primary sampling: discrete [],1,1,D
2901178,87523,2012-01-16T12:46:25Z,22.5740,125.2250,269.6,18.866,34.798,187.178,273.7,18.866,34.7989,001111111111,0069_87523_101,PRES,PRES_ADJUSTED = PRES - dP,dP = -4.1 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:16,Primary sampling: discrete [],1,1,D
2901178,87523,2012-01-16T12:46:25Z,22.5740,125.2250,280.3,18.611,34.782,187.605,284.4,18.611,34.7828,001111111111,0069_87523_101,PRES,PRES_ADJUSTED = PRES - dP,dP = -4.1 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:16,Primary sampling: discrete [],1,1,D
2901178,87523,2012-01-16T12:46:25Z,22.5740,125.2250,290.6,18.403,34.772,187.868,294.7,18.403,34.7724,001111111111,0069_87523_101,PRES,PRES_ADJUSTED = PRES - dP,dP = -4.1 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:16,Primary sampling: discrete [],1,1,D
2901178,87523,2012-01-16T12:46:25Z,22.5740,125.2250,300,18.301,34.766,187.504,304.1,18.301,34.7668,001111111111,0069_87523_101,PRES,PRES_ADJUSTED = PRES - dP,dP = -4.1 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:16,Primary sampling: discrete [],1,1,D
2901178,87523,2012-01-16T12:46:25Z,22.5740,125.2250,310.3,18.083,34.756,186.066,314.4,18.083,34.7564,001111111111,0069_87523_101,PRES,PRES_ADJUSTED = PRES - dP,dP = -4.1 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:16,Primary sampling: discrete [],1,1,D
2901178,87523,2012-01-16T12:46:25Z,22.5740,125.2250,320.1,17.974,34.749,184.341,324.2,17.974,34.7498,001111111111,0069_87523_101,PRES,PRES_ADJUSTED = PRES - dP,dP = -4.1 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:16,Primary sampling: discrete [],1,1,D
2901178,87523,2012-01-16T12:46:25Z,22.5740,125.2250,330.4,17.756,34.738,182.292,334.5,17.756,34.7388,001111111111,0069_87523_101,PRES,PRES_ADJUSTED = PRES - dP,dP = -4.1 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:16,Primary sampling: discrete [],1,1,D
2901178,87523,2012-01-16T12:46:25Z,22.5740,125.2250,340.2,17.555,34.728,181,344.3,17.555,34.7286,001111111111,0069_87523_101,PRES,PRES_ADJUSTED = PRES - dP,dP = -4.1 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:16,Primary sampling: discrete [],1,1,D
2901178,87523,2012-01-16T12:46:25Z,22.5740,125.2250,349.9,17.409,34.718,178.546,354,17.409,34.7195,001111111111,0069_87523_101,PRES,PRES_ADJUSTED = PRES - dP,dP = -4.1 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:16,Primary sampling: discrete [],1,1,D
2901178,87523,2012-01-16T12:46:25Z,22.5740,125.2250,360,17.026,34.701,176.578,364.1,17.026,34.7024,001111111111,0069_87523_101,PRES,PRES_ADJUSTED = PRES - dP,dP = -4.1 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:16,Primary sampling: discrete [],1,1,D
2901178,87523,2012-01-16T12:46:25Z,22.5740,125.2250,380.1,16.327,34.663,172.588,384.2,16.327,34.6641,001111111111,0069_87523_101,PRES,PRES_ADJUSTED = PRES - dP,dP = -4.1 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:16,Primary sampling: discrete [],1,1,D
2901178,87523,2012-01-16T12:46:25Z,22.5740,125.2250,400.5,15.734,34.627,170.902,404.6,15.734,34.6279,001111111111,0069_87523_101,PRES,PRES_ADJUSTED = PRES - dP,dP = -4.1 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:16,Primary sampling: discrete [],1,1,D
2901178,87523,2012-01-16T12:46:25Z,22.5740,125.2250,450.1,14.598,34.549,170.265,454.2,14.598,34.5503,001111111111,0069_87523_101,PRES,PRES_ADJUSTED = PRES - dP,dP = -4.1 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:16,Primary sampling: discrete [],1,1,D
2901178,87523,2012-01-16T12:46:25Z,22.5740,125.2250,500,13.054,34.437,164.655,504.1,13.054,34.4391,001111111111,0069_87523_101,PRES,PRES_ADJUSTED = PRES - dP,dP = -4.1 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:16,Primary sampling: discrete [],1,1,D
2901178,87523,2012-01-16T12:46:25Z,22.5740,125.2250,549.9,10.54,34.27,146.68,554,10.54,34.2712,001111111111,0069_87523_101,PRES,PRES_ADJUSTED = PRES - dP,dP = -4.1 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:16,Primary sampling: discrete [],1,1,D
2901178,87523,2012-01-16T12:46:25Z,22.5740,125.2250,600.3,9.17,34.214,126.953,604.4,9.17,34.2156,001111111111,0069_87523_101,PRES,PRES_ADJUSTED = PRES - dP,dP = -4.1 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:16,Primary sampling: discrete [],1,1,D
2901178,87523,2012-01-16T12:46:25Z,22.5740,125.2250,650.3,7.444,34.181,90.758,654.4,7.444,34.1817,001111111111,0069_87523_101,PRES,PRES_ADJUSTED = PRES - dP,dP = -4.1 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:16,Primary sampling: discrete [],1,1,D
2901178,87523,2012-01-16T12:46:25Z,22.5740,125.2250,699,6.78,34.203,80.251,703.1,6.78,34.2037,001111111111,0069_87523_101,PRES,PRES_ADJUSTED = PRES - dP,dP = -4.1 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:16,Primary sampling: discrete [],1,1,D
2901178,87523,2012-01-16T12:46:25Z,22.5740,125.2250,750.1,6.042,34.207,74.75,754.2,6.042,34.2073,001111111111,0069_87523_101,PRES,PRES_ADJUSTED = PRES - dP,dP = -4.1 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:16,Primary sampling: discrete [],1,1,D
2901178,87523,2012-01-16T12:46:25Z,22.5740,125.2250,800.2,5.733,34.282,70.259,804.3,5.733,34.2823,001111111111,0069_87523_101,PRES,PRES_ADJUSTED = PRES - dP,dP = -4.1 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:16,Primary sampling: discrete [],1,1,D
2901178,87523,2012-01-16T12:46:25Z,22.5740,125.2250,850.3,5.469,34.335,67.73,854.4,5.469,34.3354,001111111111,0069_87523_101,PRES,PRES_ADJUSTED = PRES - dP,dP = -4.1 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:16,Primary sampling: discrete [],1,1,D
2901178,87523,2012-01-16T12:46:25Z,22.5740,125.2250,900.3,5.095,34.359,65.011,904.4,5.095,34.3594,001111111111,0069_87523_101,PRES,PRES_ADJUSTED = PRES - dP,dP = -4.1 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:16,Primary sampling: discrete [],1,1,D
2901178,87523,2012-01-16T12:46:25Z,22.5740,125.2250,949.8,4.672,34.399,65.166,953.9,4.672,34.3993,001111111111,0069_87523_101,PRES,PRES_ADJUSTED = PRES - dP,dP = -4.1 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:16,Primary sampling: discrete [],1,1,D
