PLATFORM,ARGOS_ID,DATE (YYYY-MM-DDTHH:MI:SSZ),LATITUDE (degree_north),LONGITUDE (degree_east),PRES (decibar),TEMP (degree_Celsius),PSAL (psu),PRES_ADJUSTED (decibar),TEMP_ADJUSTED (degree_Celsius),PSAL_ADJUSTED (psu),QC,STATION_NUMBER,PARAMETER,PREDEPLOYMENT_CALIB_EQUATION,PREDEPLOYMENT_CALIB_COEFFICIENT,PREDEPLOYMENT_CALIB_COMMENT,STATION_PARAMETERS,CALIBRATION_DATE,VERTICAL_SAMPLING_SCHEME,CONFIG_MISSION_NUMBER,PROFILE_NUMBER,DATA_MODE
2900894,30192,2011-12-12T19:50:01Z,19.4940,125.6410,539,7.575,34.179,539,7.575,34.179,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:48:00,Primary sampling: discrete [],1,1,D
2900894,30192,2011-12-12T19:50:01Z,19.4940,125.6410,559.4,7.258,34.187,559.4,7.258,34.187,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:48:00,Primary sampling: discrete [],1,1,D
2900894,30192,2011-12-12T19:50:01Z,19.4940,125.6410,578.9,7.059,34.198,578.9,7.059,34.198,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:48:00,Primary sampling: discrete [],1,1,D
2900894,30192,2011-12-12T19:50:01Z,19.4940,125.6410,599.3,6.802,34.205,599.3,6.802,34.205,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:48:00,Primary sampling: discrete [],1,1,D
2900894,30192,2011-12-12T19:50:01Z,19.4940,125.6410,619.5,6.302,34.196,619.5,6.302,34.196,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:48:00,Primary sampling: discrete [],1,1,D
2900894,30192,2011-12-12T19:50:01Z,19.4940,125.6410,639.1,5.83,34.195,639.1,5.83,34.195,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:48:00,Primary sampling: discrete [],1,1,D
2900894,30192,2011-12-12T19:50:01Z,19.4940,125.6410,659.4,5.502,34.216,659.4,5.502,34.216,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:48:00,Primary sampling: discrete [],1,1,D
2900894,30192,2011-12-12T19:50:01Z,19.4940,125.6410,679.3,5.324,34.231,679.3,5.324,34.231,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:48:00,Primary sampling: discrete [],1,1,D
2900894,30192,2011-12-12T19:50:01Z,19.4940,125.6410,699,5.173,34.261,699,5.173,34.261,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:48:00,Primary sampling: discrete [],1,1,D
2900894,30192,2011-12-12T19:50:01Z,19.4940,125.6410,719.1,5.001,34.271,719.1,5.001,34.271,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:48:00,Primary sampling: discrete [],1,1,D
2900894,30192,2011-12-12T19:50:01Z,19.4940,125.6410,739.2,4.987,34.318,739.2,4.987,34.318,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:48:00,Primary sampling: discrete [],1,1,D
2900894,30192,2011-12-12T19:50:01Z,19.4940,125.6410,759.1,4.909,34.333,759.1,4.909,34.333,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:48:00,Primary sampling: discrete [],1,1,D
2900894,30192,2011-12-12T19:50:01Z,19.4940,125.6410,779.3,4.816,34.338,779.3,4.816,34.338,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:48:00,Primary sampling: discrete [],1,1,D
2900894,30192,2011-12-12T19:50:01Z,19.4940,125.6410,799.4,4.683,34.362,799.4,4.683,34.362,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:48:00,Primary sampling: discrete [],1,1,D
2900894,30192,2011-12-12T19:50:01Z,19.4940,125.6410,824.2,4.577,34.379,824.2,4.577,34.379,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:48:00,Primary sampling: discrete [],1,1,D
2900894,30192,2011-12-12T19:50:01Z,19.4940,125.6410,848.9,4.481,34.394,848.9,4.481,34.394,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:48:00,Primary sampling: discrete [],1,1,D
2900894,30192,2011-12-12T19:50:01Z,19.4940,125.6410,873.8,4.391,34.41,873.8,4.391,34.41,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:48:00,Primary sampling: discrete [],1,1,D
2900894,30192,2011-12-12T19:50:01Z,19.4940,125.6410,899.5,4.265,34.432,899.5,4.265,34.432,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:48:00,Primary sampling: discrete [],1,1,D
2900894,30192,2011-12-12T19:50:01Z,19.4940,125.6410,924.2,4.128,34.45,924.2,4.128,34.45,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:48:00,Primary sampling: discrete [],1,1,D
2900894,30192,2011-12-12T19:50:01Z,19.4940,125.6410,949.1,4.025,34.463,949.1,4.025,34.463,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:48:00,Primary sampling: discrete [],1,1,D
2900894,30192,2011-12-12T19:50:01Z,19.4940,125.6410,974.3,3.925,34.472,974.3,3.925,34.472,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:48:00,Primary sampling: discrete [],1,1,D
2900894,30192,2011-12-12T19:50:01Z,19.4940,125.6410,999.1,3.852,34.483,999.1,3.852,34.483,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:48:00,Primary sampling: discrete [],1,1,D
2900894,30192,2011-12-12T19:50:01Z,19.4940,125.6410,1048.8,3.707,34.503,1048.8,3.707,34.503,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:48:00,Primary sampling: discrete [],1,1,D
2900894,30192,2011-12-12T19:50:01Z,19.4940,125.6410,1099.1,3.548,34.512,1099.1,3.548,34.512,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:48:00,Primary sampling: discrete [],1,1,D
2900894,30192,2011-12-12T19:50:01Z,19.4940,125.6410,1198.8,3.279,34.532,1198.8,3.279,34.532,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:48:00,Primary sampling: discrete [],1,1,D
2900894,30192,2011-12-12T19:50:01Z,19.4940,125.6410,1299.4,3.09,34.554,1299.4,3.09,34.554,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:48:00,Primary sampling: discrete [],1,1,D
2900894,30192,2011-12-12T19:50:01Z,19.4940,125.6410,1399.1,2.839,34.567,1399.1,2.839,34.567,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:48:00,Primary sampling: discrete [],1,1,D
2900894,30192,2012-01-01T21:49:29Z,19.6010,125.7960,9.5,26.834,34.383,9.5,26.834,34.383,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:49:00,Primary sampling: discrete [],1,1,D
2900894,30192,2012-01-01T21:49:29Z,19.6010,125.7960,19.7,26.837,34.383,19.7,26.837,34.383,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:49:00,Primary sampling: discrete [],1,1,D
2900894,30192,2012-01-01T21:49:29Z,19.6010,125.7960,29.3,26.834,34.383,29.3,26.834,34.383,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:49:00,Primary sampling: discrete [],1,1,D
2900894,30192,2012-01-01T21:49:29Z,19.6010,125.7960,39,26.842,34.382,39,26.842,34.382,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:49:00,Primary sampling: discrete [],1,1,D
2900894,30192,2012-01-01T21:49:29Z,19.6010,125.7960,49.2,26.844,34.383,49.2,26.844,34.383,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:49:00,Primary sampling: discrete [],1,1,D
2900894,30192,2012-01-01T21:49:29Z,19.6010,125.7960,59.3,26.847,34.384,59.3,26.847,34.384,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:49:00,Primary sampling: discrete [],1,1,D
2900894,30192,2012-01-01T21:49:29Z,19.6010,125.7960,69.5,26.85,34.384,69.5,26.85,34.384,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:49:00,Primary sampling: discrete [],1,1,D
2900894,30192,2012-01-01T21:49:29Z,19.6010,125.7960,79.2,26.851,34.383,79.2,26.851,34.383,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:49:00,Primary sampling: discrete [],1,1,D
2900894,30192,2012-01-01T21:49:29Z,19.6010,125.7960,89.5,26.836,34.418,89.5,26.836,34.418,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:49:00,Primary sampling: discrete [],1,1,D
2900894,30192,2012-01-01T21:49:29Z,19.6010,125.7960,99.6,25.72,34.92,99.6,25.72,34.92,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:49:00,Primary sampling: discrete [],1,1,D
2900894,30192,2012-01-01T21:49:29Z,19.6010,125.7960,108.9,25.293,34.989,108.9,25.293,34.989,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:49:00,Primary sampling: discrete [],1,1,D
2900894,30192,2012-01-01T21:49:29Z,19.6010,125.7960,119.5,24.914,34.993,119.5,24.914,34.993,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:49:00,Primary sampling: discrete [],1,1,D
2900894,30192,2012-01-01T21:49:29Z,19.6010,125.7960,129.5,24.288,35.015,129.5,24.288,35.015,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:49:00,Primary sampling: discrete [],1,1,D
2900894,30192,2012-01-01T21:49:29Z,19.6010,125.7960,139.6,23.859,35.02,139.6,23.859,35.02,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:49:00,Primary sampling: discrete [],1,1,D
2900894,30192,2012-01-01T21:49:29Z,19.6010,125.7960,149.5,22.571,35.004,149.5,22.571,35.004,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:49:00,Primary sampling: discrete [],1,1,D
2900894,30192,2012-01-01T21:49:29Z,19.6010,125.7960,159.2,22.148,35.008,159.2,22.148,35.008,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:49:00,Primary sampling: discrete [],1,1,D
2900894,30192,2012-01-01T21:49:29Z,19.6010,125.7960,169.3,21.981,35.01,169.3,21.981,35.01,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:49:00,Primary sampling: discrete [],1,1,D
2900894,30192,2012-01-01T21:49:29Z,19.6010,125.7960,179.3,21.435,35,179.3,21.435,35,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:49:00,Primary sampling: discrete [],1,1,D
2900894,30192,2012-01-01T21:49:29Z,19.6010,125.7960,189.5,20.743,34.97,189.5,20.743,34.97,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:49:00,Primary sampling: discrete [],1,1,D
2900894,30192,2012-01-01T21:49:29Z,19.6010,125.7960,199,20.43,34.94,199,20.43,34.94,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:49:00,Primary sampling: discrete [],1,1,D
2900894,30192,2012-01-01T21:49:29Z,19.6010,125.7960,219.5,18.722,34.813,219.5,18.722,34.813,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:49:00,Primary sampling: discrete [],1,1,D
2900894,30192,2012-01-01T21:49:29Z,19.6010,125.7960,239.2,17.807,34.738,239.2,17.807,34.738,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:49:00,Primary sampling: discrete [],1,1,D
2900894,30192,2012-01-01T21:49:29Z,19.6010,125.7960,259.5,16.951,34.677,259.5,16.951,34.677,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:49:00,Primary sampling: discrete [],1,1,D
2900894,30192,2012-01-01T21:49:29Z,19.6010,125.7960,279.1,15.93,34.609,279.1,15.93,34.609,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:49:00,Primary sampling: discrete [],1,1,D
2900894,30192,2012-01-01T21:49:29Z,19.6010,125.7960,299.5,15.379,34.563,299.5,15.379,34.563,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:49:00,Primary sampling: discrete [],1,1,D
2900894,30192,2012-01-01T21:49:29Z,19.6010,125.7960,319.3,14.826,34.529,319.3,14.826,34.529,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:49:00,Primary sampling: discrete [],1,1,D
2900894,30192,2012-01-01T21:49:29Z,19.6010,125.7960,339.1,14.068,34.477,339.1,14.068,34.477,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:49:00,Primary sampling: discrete [],1,1,D
2900894,30192,2012-01-01T21:49:29Z,19.6010,125.7960,358.8,13.533,34.439,358.8,13.533,34.439,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:49:00,Primary sampling: discrete [],1,1,D
2900894,30192,2012-01-01T21:49:29Z,19.6010,125.7960,378.9,12.814,34.403,378.9,12.814,34.403,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:49:00,Primary sampling: discrete [],1,1,D
2900894,30192,2012-01-01T21:49:29Z,19.6010,125.7960,398.8,12.201,34.367,398.8,12.201,34.367,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:49:00,Primary sampling: discrete [],1,1,D
2900894,30192,2012-01-01T21:49:29Z,19.6010,125.7960,419.3,11.317,34.315,419.3,11.317,34.315,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:49:00,Primary sampling: discrete [],1,1,D
2900894,30192,2012-01-01T21:49:29Z,19.6010,125.7960,439.2,10.068,34.243,439.2,10.068,34.243,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:49:00,Primary sampling: discrete [],1,1,D
2900894,30192,2012-01-01T21:49:29Z,19.6010,125.7960,459.4,9.473,34.212,459.4,9.473,34.212,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:49:00,Primary sampling: discrete [],1,1,D
2900894,30192,2012-01-01T21:49:29Z,19.6010,125.7960,478.8,8.921,34.196,478.8,8.921,34.196,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:49:00,Primary sampling: discrete [],1,1,D
2900894,30192,2012-01-01T21:49:29Z,19.6010,125.7960,499.3,8.558,34.189,499.3,8.558,34.189,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:49:00,Primary sampling: discrete [],1,1,D
2900894,30192,2012-01-01T21:49:29Z,19.6010,125.7960,519.1,8.147,34.182,519.1,8.147,34.182,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:49:00,Primary sampling: discrete [],1,1,D
2900894,30192,2012-01-01T21:49:29Z,19.6010,125.7960,538.9,7.827,34.193,538.9,7.827,34.193,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:49:00,Primary sampling: discrete [],1,1,D
2900894,30192,2012-01-01T21:49:29Z,19.6010,125.7960,559.3,7.642,34.193,559.3,7.642,34.193,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:49:00,Primary sampling: discrete [],1,1,D
2900894,30192,2012-01-01T21:49:29Z,19.6010,125.7960,579.3,7.282,34.19,579.3,7.282,34.19,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:49:00,Primary sampling: discrete [],1,1,D
2900894,30192,2012-01-01T21:49:29Z,19.6010,125.7960,599.2,6.979,34.204,599.2,6.979,34.204,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:49:00,Primary sampling: discrete [],1,1,D
2900894,30192,2012-01-01T21:49:29Z,19.6010,125.7960,619.3,6.608,34.208,619.3,6.608,34.208,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:49:00,Primary sampling: discrete [],1,1,D
2900894,30192,2012-01-01T21:49:29Z,19.6010,125.7960,638.9,6.2,34.227,638.9,6.2,34.227,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:49:00,Primary sampling: discrete [],1,1,D
2900894,30192,2012-01-01T21:49:29Z,19.6010,125.7960,659.6,5.974,34.254,659.6,5.974,34.254,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:49:00,Primary sampling: discrete [],1,1,D
2900894,30192,2012-01-01T21:49:29Z,19.6010,125.7960,679.3,5.624,34.267,679.3,5.624,34.267,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:49:00,Primary sampling: discrete [],1,1,D
2900894,30192,2012-01-01T21:49:29Z,19.6010,125.7960,699.4,5.528,34.277,699.4,5.528,34.277,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:49:00,Primary sampling: discrete [],1,1,D
2900894,30192,2012-01-01T21:49:29Z,19.6010,125.7960,719.5,5.365,34.296,719.5,5.365,34.296,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:49:00,Primary sampling: discrete [],1,1,D
2900894,30192,2012-01-01T21:49:29Z,19.6010,125.7960,739,5.228,34.31,739,5.228,34.31,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:49:00,Primary sampling: discrete [],1,1,D
2900894,30192,2012-01-01T21:49:29Z,19.6010,125.7960,759,4.997,34.337,759,4.997,34.337,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:49:00,Primary sampling: discrete [],1,1,D
2900894,30192,2012-01-01T21:49:29Z,19.6010,125.7960,778.7,4.806,34.343,778.7,4.806,34.343,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:49:00,Primary sampling: discrete [],1,1,D
2900894,30192,2012-01-01T21:49:29Z,19.6010,125.7960,799.3,4.659,34.343,799.3,4.659,34.343,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:49:00,Primary sampling: discrete [],1,1,D
2900894,30192,2012-01-01T21:49:29Z,19.6010,125.7960,824.1,4.594,34.372,824.1,4.594,34.372,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:49:00,Primary sampling: discrete [],1,1,D
2900894,30192,2012-01-01T21:49:29Z,19.6010,125.7960,849.1,4.523,34.388,849.1,4.523,34.388,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:49:00,Primary sampling: discrete [],1,1,D
2900894,30192,2012-01-01T21:49:29Z,19.6010,125.7960,874.4,4.415,34.407,874.4,4.415,34.407,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:49:00,Primary sampling: discrete [],1,1,D
2900894,30192,2012-01-01T21:49:29Z,19.6010,125.7960,899.4,4.356,34.42,899.4,4.356,34.42,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:49:00,Primary sampling: discrete [],1,1,D
2900894,30192,2012-01-01T21:49:29Z,19.6010,125.7960,924.2,4.232,34.439,924.2,4.232,34.439,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:49:00,Primary sampling: discrete [],1,1,D
2900894,30192,2012-01-01T21:49:29Z,19.6010,125.7960,949.1,4.1,34.459,949.1,4.1,34.459,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:49:00,Primary sampling: discrete [],1,1,D
2900894,30192,2012-01-01T21:49:29Z,19.6010,125.7960,973.8,4.036,34.469,973.8,4.036,34.469,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:49:00,Primary sampling: discrete [],1,1,D
2900894,30192,2012-01-01T21:49:29Z,19.6010,125.7960,999.3,3.932,34.487,999.3,3.932,34.487,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:49:00,Primary sampling: discrete [],1,1,D
2900894,30192,2012-01-01T21:49:29Z,19.6010,125.7960,1049.4,3.738,34.501,1049.4,3.738,34.501,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:49:00,Primary sampling: discrete [],1,1,D
2900894,30192,2012-01-01T21:49:29Z,19.6010,125.7960,1098.9,3.544,34.513,1098.9,3.544,34.513,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:49:00,Primary sampling: discrete [],1,1,D
2900894,30192,2012-01-01T21:49:29Z,19.6010,125.7960,1199.3,3.253,34.533,1199.3,3.253,34.533,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:49:00,Primary sampling: discrete [],1,1,D
2900894,30192,2012-01-01T21:49:29Z,19.6010,125.7960,1299.2,3.049,34.554,1299.2,3.049,34.554,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:49:00,Primary sampling: discrete [],1,1,D
2900894,30192,2012-01-01T21:49:29Z,19.6010,125.7960,1399.3,2.839,34.567,1399.3,2.839,34.567,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:49:00,Primary sampling: discrete [],1,1,D
2900894,30192,2012-01-01T21:49:29Z,19.6010,125.7960,1499.1,2.665,34.582,1499.1,2.665,34.582,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:49:00,Primary sampling: discrete [],1,1,D
2900894,30192,2012-01-31T21:19:34Z,19.1180,125.5000,9.5,25.232,34.336,9.5,25.232,34.336,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:50:00,Primary sampling: discrete [],1,1,D
2900894,30192,2012-01-31T21:19:34Z,19.1180,125.5000,19.9,25.232,34.352,19.9,25.232,34.352,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:50:00,Primary sampling: discrete [],1,1,D
2900894,30192,2012-01-31T21:19:34Z,19.1180,125.5000,29.2,24.751,34.756,29.2,24.751,34.756,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:50:00,Primary sampling: discrete [],1,1,D
2900894,30192,2012-01-31T21:19:34Z,19.1180,125.5000,39,24.124,34.764,39,24.124,34.764,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:50:00,Primary sampling: discrete [],1,1,D
2900894,30192,2012-01-31T21:19:34Z,19.1180,125.5000,49,23.658,34.713,49,23.658,34.713,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:50:00,Primary sampling: discrete [],1,1,D
2900894,30192,2012-01-31T21:19:34Z,19.1180,125.5000,59.3,23.51,34.758,59.3,23.51,34.758,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:50:00,Primary sampling: discrete [],1,1,D
2900894,30192,2012-01-31T21:19:34Z,19.1180,125.5000,69.6,23.427,34.785,69.6,23.427,34.785,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:50:00,Primary sampling: discrete [],1,1,D
2900894,30192,2012-01-31T21:19:34Z,19.1180,125.5000,79.4,22.977,34.804,79.4,22.977,34.804,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:50:00,Primary sampling: discrete [],1,1,D
2900894,30192,2012-01-31T21:19:34Z,19.1180,125.5000,89.5,22.591,34.8,89.5,22.591,34.8,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:50:00,Primary sampling: discrete [],1,1,D
2900894,30192,2012-01-31T21:19:34Z,19.1180,125.5000,99.2,22.334,34.8,99.2,22.334,34.8,00111111222,A0_01864_006,PRES,none,none,TNPD : APEX float that truncated negative surface pressure drift,PRES,12/10/2017 09:50:00,Primary sampling: discrete [],1,1,D
