PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),DEPH LEVEL0 (meter),WSPE_MODEL LEVEL0 (meter/second),WSPN_MODEL LEVEL0 (meter/second),WSTE_MODEL LEVEL0 (newton/m2),WSTN_MODEL LEVEL0 (newton/m2),CURRENT_TEST LEVEL2 (none),DEPH LEVEL2 (meter),EWCT LEVEL2 (meter/second),NSCT LEVEL2 (meter/second),QC
52602,2012-01-17T11:27:00Z,17.5200,123.0720,0,,,,,,,,,0111799999999
52602,2012-01-17T12:00:00Z,17.5400,123.0580,0,-7.3,-2.9,-0.1,-0.04,313,15,-0.137,0.576,0111711111111
52602,2012-01-17T12:08:00Z,17.5200,123.0720,0,,,,,,,,,0111799999999
52602,2012-01-17T12:17:00Z,17.5400,123.0560,0,,,,,,,,,0144799999999
52602,2012-01-17T12:25:00Z,17.5400,123.0560,0,,,,,,,,,0111799999999
52602,2012-01-17T13:09:00Z,17.5400,123.0560,0,,,,,,,,,0111799999999
52602,2012-01-17T14:05:00Z,17.5780,123.0470,0,,,,,,,,,0111799999999
52602,2012-01-17T15:00:00Z,17.5930,123.0460,0,-7.2,-4.1,-0.1,-0.05,313,15,-0.088,0.53,0111711111111
52602,2012-01-17T16:11:00Z,17.5780,123.0470,0,,,,,,,,,0111799999999
52602,2012-01-17T17:49:00Z,17.6090,123.0450,0,,,,,,,,,0111799999999
52602,2012-01-17T17:52:00Z,17.6340,123.0430,0,,,,,,,,,0144799999999
52602,2012-01-17T18:00:00Z,17.6430,123.0400,0,-7.1,-3.7,-0.1,-0.06,313,15,-0.02,0.514,0111711111111
52602,2012-01-17T18:26:00Z,17.6430,123.0390,0,,,,,,,,,0111799999999
52602,2012-01-17T20:10:00Z,17.6430,123.0390,0,,,,,,,,,0111799999999
52602,2012-01-17T20:24:00Z,17.6780,123.0440,0,,,,,,,,,0144799999999
52602,2012-01-17T20:27:00Z,17.6790,123.0420,0,,,,,,,,,0111799999999
52602,2012-01-17T21:00:00Z,17.6930,123.0420,0,-7.7,-3,-0.1,-0.04,313,15,0.088,0.556,0111711111111
52602,2012-01-17T22:04:00Z,17.7110,123.0400,0,,,,,,,,,0111799999999
52602,2012-01-17T22:19:00Z,17.7110,123.0400,0,,,,,,,,,0111799999999
52602,2012-01-17T23:00:00Z,17.7280,123.0540,0,,,,,,,,,0111799999999
52602,2012-01-17T23:06:00Z,17.7260,123.0570,0,,,,,,,,,0111799999999
52602,2012-01-17T23:56:00Z,17.7260,123.0570,0,,,,,,,,,0111799999999
52602,2012-01-18T00:00:00Z,17.7510,123.0580,0,-8.7,2.4,-0.09,0,313,15,0.118,0.406,0111711111111
52602,2012-01-18T00:04:00Z,17.7430,123.0690,0,,,,,,,,,0111799999999
52602,2012-01-18T00:40:00Z,17.7510,123.0550,0,,,,,,,,,0111799999999
52602,2012-01-18T00:51:00Z,17.7490,123.0630,0,,,,,,,,,0111799999999
52602,2012-01-18T00:55:00Z,17.7530,123.0590,0,,,,,,,,,0144799999999
52602,2012-01-18T02:25:00Z,17.7530,123.0590,0,,,,,,,,,0111799999999
52602,2012-01-18T02:30:00Z,17.7530,123.0590,0,,,,,,,,,0111799999999
52602,2012-01-18T03:00:00Z,17.7720,123.0660,0,-5.9,5.1,-0.07,0.06,313,15,-0.034,0.35,0111711111111
52602,2012-01-18T03:26:00Z,17.7700,123.0680,0,,,,,,,,,0111799999999
52602,2012-01-18T05:04:00Z,17.7700,123.0680,0,,,,,,,,,0111799999999
52602,2012-01-18T05:10:00Z,17.7700,123.0680,0,,,,,,,,,0111799999999
52602,2012-01-18T05:41:00Z,17.7700,123.0680,0,,,,,,,,,0111799999999
52602,2012-01-18T05:42:00Z,17.8020,123.0530,0,,,,,,,,,0144799999999
52602,2012-01-18T06:00:00Z,17.8190,123.0510,0,-1.2,6.9,-0.05,0.08,313,15,-0.005,0.453,0111711111111
52602,2012-01-18T06:46:00Z,17.8350,123.0510,0,,,,,,,,,0111799999999
52602,2012-01-18T07:19:00Z,17.8030,123.0530,0,,,,,,,,,0144799999999
52602,2012-01-18T07:27:00Z,17.8350,123.0510,0,,,,,,,,,0144799999999
52602,2012-01-18T07:34:00Z,17.8320,123.0550,0,,,,,,,,,0111799999999
52602,2012-01-18T07:37:00Z,17.8320,123.0550,0,,,,,,,,,0111799999999
52602,2012-01-18T09:00:00Z,17.8600,123.0650,0,-4,6,-0.03,0.06,313,15,0.054,0.427,0111711111111
52602,2012-01-18T09:14:00Z,17.8610,123.0660,0,,,,,,,,,0111799999999
52602,2012-01-18T09:17:00Z,17.8610,123.0660,0,,,,,,,,,0111799999999
52602,2012-01-18T10:12:00Z,17.8820,123.0670,0,,,,,,,,,0111799999999
52602,2012-01-18T11:11:00Z,17.8820,123.0670,0,,,,,,,,,0111799999999
52602,2012-01-18T11:16:00Z,17.8920,123.0670,0,,,,,,,,,0144799999999
52602,2012-01-18T11:51:00Z,17.9010,123.0700,0,,,,,,,,,0111799999999
52602,2012-01-18T12:00:00Z,17.9020,123.0620,0,-3.5,5.2,-0.01,0.04,313,15,-0.064,0.401,0111711111111
52602,2012-01-18T12:04:00Z,17.9010,123.0700,0,,,,,,,,,0111799999999
52602,2012-01-18T12:56:00Z,17.9010,123.0700,0,,,,,,,,,0111799999999
52602,2012-01-18T13:40:00Z,17.9130,123.0570,0,,,,,,,,,0111799999999
52602,2012-01-18T15:00:00Z,17.9380,123.0520,0,-1.2,5.5,-0.01,0.05,313,15,-0.103,0.35,0111711111111
52602,2012-01-18T15:56:00Z,17.9130,123.0570,0,,,,,,,,,0111799999999
52602,2012-01-18T16:02:00Z,17.9370,123.0520,0,,,,,,,,,0144799999999
52602,2012-01-18T17:40:00Z,17.9530,123.0500,0,,,,,,,,,0111799999999
52602,2012-01-18T17:41:00Z,17.9550,123.0470,0,,,,,,,,,0144799999999
52602,2012-01-18T18:00:00Z,17.9700,123.0410,0,-0.8,5,0,0.04,313,15,0,0.319,0111711111111
52602,2012-01-18T19:59:00Z,17.9870,123.0340,0,,,,,,,,,0111799999999
52602,2012-01-18T20:04:00Z,17.9870,123.0390,0,,,,,,,,,0144799999999
52602,2012-01-18T21:00:00Z,18.0000,123.0520,0,0.5,2.7,0,0.02,313,15,-0.005,0.319,0111711111111
52602,2012-01-18T21:39:00Z,17.9870,123.0380,0,,,,,,,,,0111799999999
52602,2012-01-18T22:37:00Z,18.0080,123.0610,0,,,,,,,,,0111799999999
52602,2012-01-18T22:40:00Z,18.0140,123.0470,0,,,,,,,,,0144799999999
52602,2012-01-18T23:48:00Z,18.0280,123.0430,0,,,,,,,,,0111799999999
52602,2012-01-18T23:53:00Z,18.0280,123.0420,0,,,,,,,,,0111799999999
52602,2012-01-19T00:00:00Z,18.0320,123.0400,0,-1.3,2,0,0,313,15,-0.176,0.37,0111711111111
52602,2012-01-19T00:15:00Z,18.0280,123.0420,0,,,,,,,,,0111799999999
52602,2012-01-19T00:21:00Z,18.0310,123.0410,0,,,,,,,,,0111799999999
52602,2012-01-19T00:29:00Z,18.0280,123.0420,0,,,,,,,,,0111799999999
52602,2012-01-19T00:32:00Z,18.0370,123.0340,0,,,,,,,,,0144799999999
52602,2012-01-19T01:31:00Z,18.0480,123.0310,0,,,,,,,,,0111799999999
52602,2012-01-19T02:08:00Z,18.0500,123.0310,0,,,,,,,,,0111799999999
52602,2012-01-19T03:00:00Z,18.0720,123.0160,0,-1.2,0.6,0,0,313,15,-0.186,0.422,0111711111111
52602,2012-01-19T03:14:00Z,18.0570,123.0140,0,,,,,,,,,0111799999999
52602,2012-01-19T04:53:00Z,18.0570,123.0140,0,,,,,,,,,0111799999999
52602,2012-01-19T04:56:00Z,18.0960,123.0020,0,,,,,,,,,0144799999999
52602,2012-01-19T05:26:00Z,18.0970,123.0040,0,,,,,,,,,0111799999999
52602,2012-01-19T05:35:00Z,18.1090,123.0060,0,,,,,,,,,0144799999999
52602,2012-01-19T06:00:00Z,18.1140,123.0020,0,0.2,0,0,0,313,15,-0.02,0.504,0111711111111
52602,2012-01-19T06:38:00Z,18.1090,123.0060,0,,,,,,,,,0111799999999
52602,2012-01-19T07:09:00Z,18.1230,123.0000,0,,,,,,,,,0111799999999
52602,2012-01-19T07:19:00Z,18.1340,123.0030,0,,,,,,,,,0144799999999
52602,2012-01-19T08:51:00Z,18.1340,123.0030,0,,,,,,,,,0111799999999
52602,2012-01-19T08:53:00Z,18.1580,123.0030,0,,,,,,,,,0144799999999
52602,2012-01-19T09:00:00Z,18.1700,123.0120,0,-0.9,-1.3,0,-0.01,313,15,0.039,0.432,0111711111111
52602,2012-01-19T09:47:00Z,18.1580,123.0030,0,,,,,,,,,0111799999999
52602,2012-01-19T11:00:00Z,18.1580,123.0030,0,,,,,,,,,0111799999999
52602,2012-01-19T11:09:00Z,18.1760,123.0200,0,,,,,,,,,0144799999999
52602,2012-01-19T11:23:00Z,18.1760,123.0200,0,,,,,,,,,0111799999999
52602,2012-01-19T11:26:00Z,18.1800,123.0190,0,,,,,,,,,0144799999999
52602,2012-01-19T11:35:00Z,18.1800,123.0190,0,,,,,,,,,0111799999999
52602,2012-01-19T12:00:00Z,18.1980,123.0100,0,0.3,-2,0,-0.02,313,15,-0.122,0.247,0111711111111
52602,2012-01-19T12:40:00Z,18.1810,123.0170,0,,,,,,,,,0111799999999
52602,2012-01-19T12:46:00Z,18.1990,123.0080,0,,,,,,,,,0144799999999
52602,2012-01-19T13:06:00Z,18.1960,123.0100,0,,,,,,,,,0111799999999
52602,2012-01-19T13:24:00Z,18.1990,123.0080,0,,,,,,,,,0111799999999
52602,2012-01-19T15:00:00Z,18.2180,122.9870,0,-2.8,-1.4,-0.01,-0.01,313,15,-0.064,0.252,0111711111111
52602,2012-01-19T15:48:00Z,18.1960,123.0100,0,,,,,,,,,0111799999999
52602,2012-01-19T15:51:00Z,18.2170,122.9850,0,,,,,,,,,0144799999999
52602,2012-01-19T17:27:00Z,18.2170,122.9850,0,,,,,,,,,0111799999999
52602,2012-01-19T17:34:00Z,18.2380,122.9950,0,,,,,,,,,0144799999999
52602,2012-01-19T18:00:00Z,18.2470,122.9970,0,-2.9,-2,-0.01,-0.01,313,15,0.117,0.34,0111711111111
52602,2012-01-19T18:08:00Z,18.2480,122.9940,0,,,,,,,,,0111799999999
52602,2012-01-19T18:11:00Z,18.2470,122.9970,0,,,,,,,,,0144799999999
52602,2012-01-19T19:10:00Z,18.2470,122.9970,0,,,,,,,,,0111799999999
52602,2012-01-19T19:36:00Z,18.2640,122.9990,0,,,,,,,,,0111799999999
52602,2012-01-19T19:40:00Z,18.2640,123.0010,0,,,,,,,,,0111799999999
52602,2012-01-19T19:52:00Z,18.2700,122.9970,0,,,,,,,,,0111799999999
52602,2012-01-19T21:00:00Z,18.2840,123.0110,0,-2.3,-4.5,-0.02,-0.03,313,15,0.098,0.35,0111711111111
52602,2012-01-19T21:16:00Z,18.2850,123.0120,0,,,,,,,,,0111799999999
52602,2012-01-19T23:37:00Z,18.3080,123.0200,0,,,,,,,,,0111799999999
52602,2012-01-19T23:50:00Z,18.3080,123.0200,0,,,,,,,,,0111799999999
52602,2012-01-19T23:56:00Z,18.3070,123.0180,0,,,,,,,,,0111799999999
52602,2012-01-20T00:00:00Z,18.3150,123.0170,0,-4.4,-5.2,-0.05,-0.06,313,15,-0.21,0.257,0111711111111
52602,2012-01-20T00:09:00Z,18.3150,123.0210,0,,,,,,,,,0111799999999
52602,2012-01-20T00:12:00Z,18.3160,123.0200,0,,,,,,,,,0111799999999
52602,2012-01-20T01:17:00Z,18.3200,122.9970,0,,,,,,,,,0111799999999
52602,2012-01-20T01:47:00Z,18.3160,123.0200,0,,,,,,,,,0111799999999
52602,2012-01-20T03:00:00Z,18.3340,122.9680,0,-5.3,-6,-0.07,-0.07,313,15,-0.347,0.257,0111711111111
52602,2012-01-20T04:40:00Z,18.3200,122.9970,0,,,,,,,,,0111799999999
52602,2012-01-20T04:46:00Z,18.3420,122.9540,0,,,,,,,,,0144799999999
52602,2012-01-20T05:18:00Z,18.3420,122.9540,0,,,,,,,,,0111799999999
52602,2012-01-20T05:24:00Z,18.3530,122.9510,0,,,,,,,,,0144799999999
52602,2012-01-20T06:00:00Z,18.3650,122.9460,0,-6.4,-5.2,-0.09,-0.09,313,15,-0.186,0.304,0111711111111
52602,2012-01-20T06:26:00Z,18.3650,122.9460,0,,,,,,,,,0111799999999
52602,2012-01-20T06:41:00Z,18.3650,122.9460,0,,,,,,,,,0111799999999
52602,2012-01-20T07:00:00Z,18.3650,122.9460,0,,,,,,,,,0111799999999
52602,2012-01-20T07:06:00Z,18.3690,122.9420,0,,,,,,,,,0144799999999
52602,2012-01-20T08:18:00Z,18.3690,122.9420,0,,,,,,,,,0111799999999
52602,2012-01-20T08:25:00Z,18.3810,122.9330,0,,,,,,,,,0144799999999
52602,2012-01-20T09:00:00Z,18.3930,122.9300,0,-6.7,-7.1,-0.11,-0.12,313,15,-0.181,0.309,0111711111111
52602,2012-01-20T10:47:00Z,18.3810,122.9330,0,,,,,,,,,0111799999999
52602,2012-01-20T10:52:00Z,18.4040,122.9270,0,,,,,,,,,0144799999999
52602,2012-01-20T11:05:00Z,18.4090,122.9270,0,,,,,,,,,0111799999999
52602,2012-01-20T12:00:00Z,18.4250,122.9090,0,-6.8,-6.2,-0.13,-0.12,313,15,-0.288,0.314,0111711111111
52602,2012-01-20T12:36:00Z,18.4250,122.9090,0,,,,,,,,,0111799999999
52602,2012-01-20T12:45:00Z,18.4320,122.9040,0,,,,,,,,,0144799999999
52602,2012-01-20T13:01:00Z,18.4250,122.9090,0,,,,,,,,,0111799999999
52602,2012-01-20T13:05:00Z,18.4280,122.9040,0,,,,,,,,,0144799999999
52602,2012-01-20T14:41:00Z,18.4370,122.8770,0,,,,,,,,,0111799999999
52602,2012-01-20T15:00:00Z,18.4540,122.8710,0,-8.1,-5.6,-0.13,-0.09,313,15,-0.263,0.458,0111711111111
52602,2012-01-20T17:56:00Z,18.4920,122.8650,0,,,,,,,,,0111799999999
52602,2012-01-20T18:00:00Z,18.5140,122.8550,0,-8.1,-4.3,-0.14,-0.08,313,15,-0.059,0.566,0111711111111
52602,2012-01-20T19:02:00Z,18.5140,122.8520,0,,,,,,,,,0111799999999
52602,2012-01-20T19:09:00Z,18.5140,122.8520,0,,,,,,,,,0111799999999
52602,2012-01-20T19:39:00Z,18.5140,122.8520,0,,,,,,,,,0111799999999
52602,2012-01-20T20:48:00Z,18.5140,122.8520,0,,,,,,,,,0111799999999
52602,2012-01-20T20:55:00Z,18.5500,122.8580,0,,,,,,,,,0144799999999
52602,2012-01-20T21:00:00Z,18.5640,122.8590,0,-8.7,-4.1,-0.14,-0.07,313,15,-0.059,0.458,0111711111111
52602,2012-01-20T23:24:00Z,18.5500,122.8580,0,,,,,,,,,0111799999999
52602,2012-01-20T23:35:00Z,18.5890,122.8520,0,,,,,,,,,0144799999999
52602,2012-01-20T23:47:00Z,18.5890,122.8550,0,,,,,,,,,0144799999999
52602,2012-01-21T00:00:00Z,18.6030,122.8430,0,-8.1,-3.7,-0.14,-0.06,313,15,-0.249,0.386,0111711111111
52602,2012-01-21T01:09:00Z,18.6160,122.8300,0,,,,,,,,,0111799999999
52602,2012-01-21T01:27:00Z,18.6170,122.8310,0,,,,,,,,,0111799999999
