PLATFORM,ARGOS_ID,DATE (YYYY-MM-DDTHH:MI:SSZ),LATITUDE (degree_north),LONGITUDE (degree_east),PRES (decibar),TEMP (degree_Celsius),PSAL (psu),PRES_ADJUSTED (decibar),TEMP_ADJUSTED (degree_Celsius),PSAL_ADJUSTED (psu),QC,STATION_PARAMETERS,VERTICAL_SAMPLING_SCHEME,CONFIG_MISSION_NUMBER,PROFILE_NUMBER
2901990,300034013026610,2012-01-05T19:57:43Z,28.3200,127.5170,16.8,22.688,34.698,16.8,22.688,34.698,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-05T19:57:43Z,28.3200,127.5170,20.4,22.694,34.699,20.4,22.694,34.699,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-05T19:57:43Z,28.3200,127.5170,22,22.692,34.698,22,22.692,34.698,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-05T19:57:43Z,28.3200,127.5170,33.8,22.685,34.696,33.8,22.685,34.696,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-05T19:57:43Z,28.3200,127.5170,35,22.691,34.697,35,22.691,34.697,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-05T19:57:43Z,28.3200,127.5170,43.9,22.689,34.695,43.9,22.689,34.695,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-05T19:57:43Z,28.3200,127.5170,47.4,22.67,34.691,47.4,22.67,34.691,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-05T19:57:43Z,28.3200,127.5170,48.8,22.676,34.692,48.8,22.676,34.692,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-05T19:57:43Z,28.3200,127.5170,57.9,22.684,34.693,57.9,22.684,34.693,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-05T19:57:43Z,28.3200,127.5170,61.6,22.687,34.694,61.6,22.687,34.694,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-05T19:57:43Z,28.3200,127.5170,63.2,22.687,34.694,63.2,22.687,34.694,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-05T19:57:43Z,28.3200,127.5170,72,22.683,34.692,72,22.683,34.692,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-05T19:57:43Z,28.3200,127.5170,76.3,22.683,34.693,76.3,22.683,34.693,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-05T19:57:43Z,28.3200,127.5170,77.7,22.684,34.692,77.7,22.684,34.692,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-05T19:57:43Z,28.3200,127.5170,87.1,22.655,34.692,87.1,22.655,34.692,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-05T19:57:43Z,28.3200,127.5170,90.6,22.664,34.694,90.6,22.664,34.694,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-05T19:57:43Z,28.3200,127.5170,92.3,22.662,34.693,92.3,22.662,34.693,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-05T19:57:43Z,28.3200,127.5170,103.5,22.662,34.691,103.5,22.662,34.691,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-05T19:57:43Z,28.3200,127.5170,114.7,22.678,34.7,114.7,22.678,34.7,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-05T19:57:43Z,28.3200,127.5170,124.9,22.535,34.707,124.9,22.535,34.707,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-05T19:57:43Z,28.3200,127.5170,135.6,21.73,34.831,135.6,21.73,34.831,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-05T19:57:43Z,28.3200,127.5170,146,21.278,34.824,146,21.278,34.824,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-05T19:57:43Z,28.3200,127.5170,156.9,20.701,34.819,156.9,20.701,34.819,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-05T19:57:43Z,28.3200,127.5170,168,20.413,34.814,168,20.413,34.814,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-05T19:57:43Z,28.3200,127.5170,176.3,20.115,34.803,176.3,20.115,34.803,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-05T19:57:43Z,28.3200,127.5170,187.2,19.651,34.781,187.2,19.651,34.781,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-05T19:57:43Z,28.3200,127.5170,198.3,19.426,34.775,198.3,19.426,34.775,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-05T19:57:43Z,28.3200,127.5170,201.9,19.377,34.773,201.9,19.377,34.773,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-05T19:57:43Z,28.3200,127.5170,213.1,19.146,34.766,213.1,19.146,34.766,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-05T19:57:43Z,28.3200,127.5170,224.2,18.904,34.756,224.2,18.904,34.756,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-05T19:57:43Z,28.3200,127.5170,235.1,18.835,34.752,235.1,18.835,34.752,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-05T19:57:43Z,28.3200,127.5170,246.2,18.625,34.741,246.2,18.625,34.741,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-05T19:57:43Z,28.3200,127.5170,257.4,18.264,34.728,257.4,18.264,34.728,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-05T19:57:43Z,28.3200,127.5170,269,18.051,34.719,269,18.051,34.719,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-05T19:57:43Z,28.3200,127.5170,277.8,17.782,34.714,277.8,17.782,34.714,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-05T19:57:43Z,28.3200,127.5170,288.8,17.471,34.701,288.8,17.471,34.701,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-05T19:57:43Z,28.3200,127.5170,292.4,17.248,34.691,292.4,17.248,34.691,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-05T19:57:43Z,28.3200,127.5170,303.7,17.024,34.68,303.7,17.024,34.68,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-05T19:57:43Z,28.3200,127.5170,314.8,16.727,34.663,314.8,16.727,34.663,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-05T19:57:43Z,28.3200,127.5170,326.3,16.459,34.646,326.3,16.459,34.646,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-05T19:57:43Z,28.3200,127.5170,337.2,16.149,34.628,337.2,16.149,34.628,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-05T19:57:43Z,28.3200,127.5170,348.5,15.483,34.589,348.5,15.483,34.589,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-05T19:57:43Z,28.3200,127.5170,357.2,15.295,34.575,357.2,15.295,34.575,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-05T19:57:43Z,28.3200,127.5170,367.8,14.899,34.551,367.8,14.899,34.551,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-05T19:57:43Z,28.3200,127.5170,378.6,14.354,34.524,378.6,14.354,34.524,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-05T19:57:43Z,28.3200,127.5170,389.1,14.069,34.516,389.1,14.069,34.516,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-05T19:57:43Z,28.3200,127.5170,392.6,13.85,34.507,392.6,13.85,34.507,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-05T19:57:43Z,28.3200,127.5170,403.4,13.608,34.493,403.4,13.608,34.493,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-05T19:57:43Z,28.3200,127.5170,414.1,13.242,34.484,414.1,13.242,34.484,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-05T19:57:43Z,28.3200,127.5170,424.7,12.632,34.461,424.7,12.632,34.461,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-05T19:57:43Z,28.3200,127.5170,435.6,12.28,34.451,435.6,12.28,34.451,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-05T19:57:43Z,28.3200,127.5170,446.5,11.634,34.407,446.5,11.634,34.407,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-05T19:57:43Z,28.3200,127.5170,457.3,11.274,34.383,457.3,11.274,34.383,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-05T19:57:43Z,28.3200,127.5170,468,10.898,34.371,468,10.898,34.371,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-05T19:57:43Z,28.3200,127.5170,479,10.688,34.376,479,10.688,34.376,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-05T19:57:43Z,28.3200,127.5170,487.6,10.412,34.363,487.6,10.412,34.363,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-05T19:57:43Z,28.3200,127.5170,498.2,10.358,34.359,498.2,10.358,34.359,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-05T19:57:43Z,28.3200,127.5170,508.8,10.259,34.358,508.8,10.259,34.358,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-05T19:57:43Z,28.3200,127.5170,512.4,10.074,34.374,512.4,10.074,34.374,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-05T19:57:43Z,28.3200,127.5170,522.7,9.795,34.372,522.7,9.795,34.372,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-05T19:57:43Z,28.3200,127.5170,533.3,9.583,34.359,533.3,9.583,34.359,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-05T19:57:43Z,28.3200,127.5170,543.4,8.992,34.302,543.4,8.992,34.302,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-05T19:57:43Z,28.3200,127.5170,553.5,8.64,34.263,553.5,8.64,34.263,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-05T19:57:43Z,28.3200,127.5170,563.6,8.338,34.241,563.6,8.338,34.241,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-05T19:57:43Z,28.3200,127.5170,573.3,8.17,34.257,573.3,8.17,34.257,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-05T19:57:43Z,28.3200,127.5170,583.1,7.854,34.255,583.1,7.854,34.255,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-05T19:57:43Z,28.3200,127.5170,592.6,7.561,34.249,592.6,7.561,34.249,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-05T19:57:43Z,28.3200,127.5170,602.6,7.449,34.293,602.6,7.449,34.293,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-05T19:57:43Z,28.3200,127.5170,612.6,7.285,34.303,612.6,7.285,34.303,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-05T19:57:43Z,28.3200,127.5170,629,7.188,34.323,629,7.188,34.323,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-05T19:57:43Z,28.3200,127.5170,632.4,7.146,34.325,632.4,7.146,34.325,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-05T19:57:43Z,28.3200,127.5170,649,6.889,34.338,649,6.889,34.338,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-05T19:57:43Z,28.3200,127.5170,652.6,6.867,34.339,652.6,6.867,34.339,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-05T19:57:43Z,28.3200,127.5170,662.8,6.842,34.34,662.8,6.842,34.34,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-05T19:57:43Z,28.3200,127.5170,673.3,6.814,34.34,673.3,6.814,34.34,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-05T19:57:43Z,28.3200,127.5170,683.8,6.8,34.34,683.8,6.8,34.34,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-05T19:57:43Z,28.3200,127.5170,694.1,6.769,34.34,694.1,6.769,34.34,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-05T19:57:43Z,28.3200,127.5170,746.6,6.203,34.346,746.6,6.203,34.346,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-05T19:57:43Z,28.3200,127.5170,799.2,5.336,34.355,799.2,5.336,34.355,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-05T19:57:43Z,28.3200,127.5170,846.9,4.841,34.378,846.9,4.841,34.378,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-05T19:57:43Z,28.3200,127.5170,898.4,4.523,34.398,898.4,4.523,34.398,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-05T19:57:43Z,28.3200,127.5170,949.2,4.326,34.41,949.2,4.326,34.41,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-05T19:57:43Z,28.3200,127.5170,954.9,4.319,34.411,954.9,4.319,34.411,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-06T01:56:09Z,28.3620,127.5350,0.1,22.724,,0.1,22.724,,00111129129,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-06T01:56:09Z,28.3620,127.5350,7.8,22.813,34.709,7.8,22.813,34.709,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-06T01:56:09Z,28.3620,127.5350,9.3,22.813,34.709,9.3,22.813,34.709,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-06T01:56:09Z,28.3620,127.5350,18.4,22.816,34.71,18.4,22.816,34.71,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-06T01:56:09Z,28.3620,127.5350,22.3,22.815,34.709,22.3,22.815,34.709,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-06T01:56:09Z,28.3620,127.5350,23.6,22.816,34.709,23.6,22.816,34.709,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-06T01:56:09Z,28.3620,127.5350,25.5,22.818,34.709,25.5,22.818,34.709,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-06T01:56:09Z,28.3620,127.5350,37.9,22.821,34.709,37.9,22.821,34.709,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-06T01:56:09Z,28.3620,127.5350,39.6,22.818,34.709,39.6,22.818,34.709,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-06T01:56:09Z,28.3620,127.5350,48.7,22.821,34.709,48.7,22.821,34.709,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-06T01:56:09Z,28.3620,127.5350,52.9,22.822,34.71,52.9,22.822,34.71,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-06T01:56:09Z,28.3620,127.5350,54.2,22.823,34.709,54.2,22.823,34.709,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-06T01:56:09Z,28.3620,127.5350,63.8,22.814,34.709,63.8,22.814,34.709,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-06T01:56:09Z,28.3620,127.5350,67.5,22.81,34.708,67.5,22.81,34.708,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-06T01:56:09Z,28.3620,127.5350,69,22.812,34.708,69,22.812,34.708,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-06T01:56:09Z,28.3620,127.5350,78.3,22.816,34.708,78.3,22.816,34.708,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-06T01:56:09Z,28.3620,127.5350,82.2,22.797,34.703,82.2,22.797,34.703,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-06T01:56:09Z,28.3620,127.5350,83.4,22.799,34.703,83.4,22.799,34.703,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-06T01:56:09Z,28.3620,127.5350,92.2,22.792,34.702,92.2,22.792,34.702,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-06T01:56:09Z,28.3620,127.5350,95.8,22.786,34.702,95.8,22.786,34.702,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-06T01:56:09Z,28.3620,127.5350,106.7,22.77,34.699,106.7,22.77,34.699,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-06T01:56:09Z,28.3620,127.5350,117.4,22.733,34.696,117.4,22.733,34.696,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-06T01:56:09Z,28.3620,127.5350,128.2,22.08,34.827,128.2,22.08,34.827,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-06T01:56:09Z,28.3620,127.5350,136.5,21.524,34.843,136.5,21.524,34.843,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-06T01:56:09Z,28.3620,127.5350,148,21.069,34.828,148,21.069,34.828,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-06T01:56:09Z,28.3620,127.5350,151.7,20.934,34.825,151.7,20.934,34.825,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-06T01:56:09Z,28.3620,127.5350,163.1,20.382,34.816,163.1,20.382,34.816,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-06T01:56:09Z,28.3620,127.5350,174.6,20.178,34.802,174.6,20.178,34.802,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-06T01:56:09Z,28.3620,127.5350,186.4,19.713,34.79,186.4,19.713,34.79,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-06T01:56:09Z,28.3620,127.5350,198.3,19.592,34.784,198.3,19.592,34.784,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-06T01:56:09Z,28.3620,127.5350,207.4,19.296,34.774,207.4,19.296,34.774,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-06T01:56:09Z,28.3620,127.5350,211.4,18.963,34.757,211.4,18.963,34.757,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-06T01:56:09Z,28.3620,127.5350,223.6,18.618,34.745,223.6,18.618,34.745,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-06T01:56:09Z,28.3620,127.5350,235.8,18.19,34.728,235.8,18.19,34.728,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-06T01:56:09Z,28.3620,127.5350,248.1,17.793,34.709,248.1,17.793,34.709,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-06T01:56:09Z,28.3620,127.5350,257.5,17.528,34.701,257.5,17.528,34.701,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-06T01:56:09Z,28.3620,127.5350,261.5,17.485,34.698,261.5,17.485,34.698,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-06T01:56:09Z,28.3620,127.5350,273.7,17.27,34.688,273.7,17.27,34.688,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-06T01:56:09Z,28.3620,127.5350,285.4,17.005,34.673,285.4,17.005,34.673,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-06T01:56:09Z,28.3620,127.5350,297,16.608,34.657,297,16.608,34.657,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-06T01:56:09Z,28.3620,127.5350,308.7,16.152,34.629,308.7,16.152,34.629,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-06T01:56:09Z,28.3620,127.5350,317.6,15.902,34.616,317.6,15.902,34.616,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-06T01:56:09Z,28.3620,127.5350,321.4,15.804,34.609,321.4,15.804,34.609,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-06T01:56:09Z,28.3620,127.5350,332.8,15.595,34.594,332.8,15.595,34.594,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-06T01:56:09Z,28.3620,127.5350,344.2,15.119,34.568,344.2,15.119,34.568,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-06T01:56:09Z,28.3620,127.5350,355.2,14.841,34.548,355.2,14.841,34.548,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-06T01:56:09Z,28.3620,127.5350,366.3,14.484,34.534,366.3,14.484,34.534,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-06T01:56:09Z,28.3620,127.5350,377.4,13.867,34.497,377.4,13.867,34.497,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-06T01:56:09Z,28.3620,127.5350,388.6,13.558,34.493,388.6,13.558,34.493,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-06T01:56:09Z,28.3620,127.5350,396.8,13.454,34.492,396.8,13.454,34.492,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-06T01:56:09Z,28.3620,127.5350,407.8,13.066,34.479,407.8,13.066,34.479,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-06T01:56:09Z,28.3620,127.5350,411.7,12.914,34.474,411.7,12.914,34.474,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-06T01:56:09Z,28.3620,127.5350,423.1,12.768,34.46,423.1,12.768,34.46,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-06T01:56:09Z,28.3620,127.5350,434.7,12.294,34.445,434.7,12.294,34.445,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-06T01:56:09Z,28.3620,127.5350,446.4,12.188,34.441,446.4,12.188,34.441,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-06T01:56:09Z,28.3620,127.5350,457.7,11.587,34.417,457.7,11.587,34.417,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-06T01:56:09Z,28.3620,127.5350,466.6,11.334,34.41,466.6,11.334,34.41,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-06T01:56:09Z,28.3620,127.5350,478.4,10.814,34.384,478.4,10.814,34.384,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-06T01:56:09Z,28.3620,127.5350,482.1,10.448,34.362,482.1,10.448,34.362,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-06T01:56:09Z,28.3620,127.5350,493.6,10.041,34.35,493.6,10.041,34.35,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-06T01:56:09Z,28.3620,127.5350,504.4,9.778,34.345,504.4,9.778,34.345,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-06T01:56:09Z,28.3620,127.5350,515.6,9.599,34.364,515.6,9.599,34.364,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-06T01:56:09Z,28.3620,127.5350,526.5,9.423,34.359,526.5,9.423,34.359,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-06T01:56:09Z,28.3620,127.5350,537.4,8.993,34.327,537.4,8.993,34.327,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
2901990,300034013026610,2012-01-06T01:56:09Z,28.3620,127.5350,547.8,8.613,34.282,547.8,8.613,34.282,00111111111,PRES,Primary sampling: discrete [spot sampling CTD data],2,1
