PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),DEPH LEVEL0 (meter),WSPE_MODEL LEVEL0 (meter/second),WSPN_MODEL LEVEL0 (meter/second),WSTE_MODEL LEVEL0 (newton/m2),WSTN_MODEL LEVEL0 (newton/m2),CURRENT_TEST LEVEL2 (none),DEPH LEVEL2 (meter),EWCT LEVEL2 (meter/second),NSCT LEVEL2 (meter/second),QC
53576,2012-01-30T04:37:00Z,17.5050,127.5050,0,,,,,,,,,0111799999999
53576,2012-01-30T04:39:00Z,17.5050,127.5080,0,,,,,,,,,0144799999999
53576,2012-01-30T05:11:00Z,17.5130,127.5000,0,,,,,,,,,0111799999999
53576,2012-01-30T05:19:00Z,17.5160,127.5070,0,,,,,,,,,0144799999999
53576,2012-01-30T06:00:00Z,17.5410,127.5030,0,-2.8,-0.6,-0.02,0,313,15,-0.034,0.437,0111711111111
53576,2012-01-30T06:23:00Z,17.5420,127.5030,0,,,,,,,,,0111799999999
53576,2012-01-30T06:51:00Z,17.5420,127.5030,0,,,,,,,,,0111799999999
53576,2012-01-30T06:54:00Z,17.5400,127.5060,0,,,,,,,,,0144799999999
53576,2012-01-30T07:44:00Z,17.5400,127.5060,0,,,,,,,,,0111799999999
53576,2012-01-30T09:00:00Z,17.5730,127.5000,0,-3.7,-1.7,-0.02,-0.01,313,15,-0.054,0.329,0111711111111
53576,2012-01-30T09:24:00Z,17.5520,127.5080,0,,,,,,,,,0111799999999
53576,2012-01-30T10:24:00Z,17.5740,127.4990,0,,,,,,,,,0111799999999
53576,2012-01-30T10:35:00Z,17.5800,127.4970,0,,,,,,,,,0111799999999
53576,2012-01-30T11:15:00Z,17.5810,127.4970,0,,,,,,,,,0111799999999
53576,2012-01-30T12:00:00Z,17.6050,127.4920,0,-2.4,-3.5,-0.03,-0.03,313,15,-0.098,0.273,0111711111111
53576,2012-01-30T12:07:00Z,17.5810,127.4970,0,,,,,,,,,0111799999999
53576,2012-01-30T12:08:00Z,17.5960,127.4970,0,,,,,,,,,0144799999999
53576,2012-01-30T12:56:00Z,17.6070,127.4950,0,,,,,,,,,0111799999999
53576,2012-01-30T15:00:00Z,17.6260,127.4800,0,-3.6,-4.9,-0.03,-0.04,313,15,-0.132,0.175,0111711111111
53576,2012-01-30T17:12:00Z,17.6050,127.4920,0,,,,,,,,,0111799999999
53576,2012-01-30T17:20:00Z,17.6050,127.4920,0,,,,,,,,,0111799999999
53576,2012-01-30T17:48:00Z,17.6360,127.4700,0,,,,,,,,,0144799999999
53576,2012-01-30T17:51:00Z,17.6340,127.4750,0,,,,,,,,,0144799999999
53576,2012-01-30T17:54:00Z,17.6330,127.4750,0,,,,,,,,,0111799999999
53576,2012-01-30T18:00:00Z,17.6390,127.4650,0,-3.8,-3.5,-0.04,-0.05,313,15,-0.152,0.108,0111711111111
53576,2012-01-30T18:56:00Z,17.6330,127.4750,0,,,,,,,,,0111799999999
53576,2012-01-30T19:32:00Z,17.6420,127.4590,0,,,,,,,,,0111799999999
53576,2012-01-30T20:07:00Z,17.6420,127.4590,0,,,,,,,,,0111799999999
53576,2012-01-30T21:00:00Z,17.6470,127.4490,0,-5.2,-4.5,-0.06,-0.06,313,15,-0.328,0.17,0111711111111
53576,2012-01-30T22:52:00Z,17.6430,127.4610,0,,,,,,,,,0111799999999
53576,2012-01-30T23:08:00Z,17.6430,127.4610,0,,,,,,,,,0111799999999
53576,2012-01-31T00:00:00Z,17.6720,127.3980,0,-4.7,-5.3,-0.06,-0.07,313,15,-0.461,0.185,0111711111111
53576,2012-01-31T00:37:00Z,17.6730,127.3960,0,,,,,,,,,0111799999999
53576,2012-01-31T00:45:00Z,17.6590,127.4190,0,,,,,,,,,0144799999999
53576,2012-01-31T00:51:00Z,17.6660,127.3950,0,,,,,,,,,0144799999999
53576,2012-01-31T01:20:00Z,17.6670,127.3950,0,,,,,,,,,0111799999999
53576,2012-01-31T01:23:00Z,17.6720,127.3830,0,,,,,,,,,0144799999999
53576,2012-01-31T03:00:00Z,17.6830,127.3550,0,-4.8,-6.2,-0.06,-0.08,313,15,-0.372,0.144,0111711111111
53576,2012-01-31T04:24:00Z,17.6720,127.3830,0,,,,,,,,,0111799999999
53576,2012-01-31T04:33:00Z,17.6900,127.3420,0,,,,,,,,,0144799999999
53576,2012-01-31T04:58:00Z,17.6900,127.3420,0,,,,,,,,,0111799999999
53576,2012-01-31T05:03:00Z,17.6930,127.3360,0,,,,,,,,,0144799999999
53576,2012-01-31T06:00:00Z,17.7000,127.3220,0,-4.4,-6.8,-0.06,-0.08,313,15,-0.314,0.082,0111711111111
53576,2012-01-31T06:10:00Z,17.7000,127.3210,0,,,,,,,,,0111799999999
53576,2012-01-31T06:38:00Z,17.6930,127.3360,0,,,,,,,,,0111799999999
53576,2012-01-31T06:47:00Z,17.7000,127.3170,0,,,,,,,,,0144799999999
53576,2012-01-31T07:21:00Z,17.7000,127.3170,0,,,,,,,,,0111799999999
53576,2012-01-31T09:00:00Z,17.6990,127.2910,0,-5,-5.8,-0.07,-0.08,313,15,-0.368,0.036,0111711111111
53576,2012-01-31T09:58:00Z,17.7000,127.3170,0,,,,,,,,,0111799999999
53576,2012-01-31T10:19:00Z,17.6980,127.3180,0,,,,,,,,,0111799999999
53576,2012-01-31T11:46:00Z,17.7050,127.2610,0,,,,,,,,,0111799999999
53576,2012-01-31T11:58:00Z,17.7030,127.2620,0,,,,,,,,,0111799999999
53576,2012-01-31T12:00:00Z,17.7070,127.2470,0,-5.2,-6.3,-0.06,-0.07,313,15,-0.377,0.165,0111711111111
53576,2012-01-31T12:04:00Z,17.7030,127.2570,0,,,,,,,,,0111799999999
53576,2012-01-31T12:34:00Z,17.7070,127.2470,0,,,,,,,,,0111799999999
53576,2012-01-31T14:15:00Z,17.7260,127.2200,0,,,,,,,,,0111799999999
53576,2012-01-31T15:00:00Z,17.7310,127.2140,0,-4.3,-6.1,-0.06,-0.08,313,15,-0.186,0.175,0111711111111
53576,2012-01-31T17:04:00Z,17.7260,127.2200,0,,,,,,,,,0111799999999
53576,2012-01-31T17:08:00Z,17.7380,127.2080,0,,,,,,,,,0144799999999
53576,2012-01-31T17:38:00Z,17.7380,127.2080,0,,,,,,,,,0111799999999
53576,2012-01-31T18:00:00Z,17.7410,127.2090,0,-6,-5.4,-0.07,-0.07,313,15,-0.01,0.062,0111711111111
53576,2012-01-31T19:14:00Z,17.7390,127.2110,0,,,,,,,,,0111799999999
53576,2012-01-31T19:22:00Z,17.7440,127.2100,0,,,,,,,,,0111799999999
53576,2012-01-31T19:42:00Z,17.7440,127.2100,0,,,,,,,,,0111799999999
53576,2012-01-31T19:50:00Z,17.7460,127.2130,0,,,,,,,,,0111799999999
53576,2012-01-31T21:00:00Z,17.7430,127.2120,0,-6.8,-5.4,-0.1,-0.07,313,15,-0.069,0.031,0111711111111
53576,2012-01-31T21:23:00Z,17.7460,127.2130,0,,,,,,,,,0111799999999
53576,2012-01-31T22:36:00Z,17.7420,127.2110,0,,,,,,,,,0111799999999
53576,2012-01-31T22:52:00Z,17.7420,127.2110,0,,,,,,,,,0111799999999
