PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),DEPH LEVEL0 (meter),WSPE_MODEL LEVEL0 (meter/second),WSPN_MODEL LEVEL0 (meter/second),WSTE_MODEL LEVEL0 (newton/m2),WSTN_MODEL LEVEL0 (newton/m2),CURRENT_TEST LEVEL2 (none),DEPH LEVEL2 (meter),EWCT LEVEL2 (meter/second),NSCT LEVEL2 (meter/second),QC
53606,2012-01-18T05:49:00Z,20.8100,128.6510,0,,,,,,,,,0111799999999
53606,2012-01-18T06:00:00Z,20.8200,128.6620,0,-7.2,-1.3,-0.05,0,313,15,0.091,0.355,0111711111111
53606,2012-01-18T07:26:00Z,20.8400,128.6660,0,,,,,,,,,0111799999999
53606,2012-01-18T07:31:00Z,20.8400,128.6660,0,,,,,,,,,0111799999999
53606,2012-01-18T07:35:00Z,20.8270,128.6600,0,,,,,,,,,0144799999999
53606,2012-01-18T09:00:00Z,20.8460,128.6590,0,-5.6,-1.3,-0.05,-0.01,313,15,-0.048,0.165,0111711111111
53606,2012-01-18T09:14:00Z,20.8270,128.6600,0,,,,,,,,,0111799999999
53606,2012-01-18T09:16:00Z,20.8460,128.6580,0,,,,,,,,,0144799999999
53606,2012-01-18T09:35:00Z,20.8270,128.6600,0,,,,,,,,,0144799999999
53606,2012-01-18T10:05:00Z,20.8460,128.6580,0,,,,,,,,,0111799999999
53606,2012-01-18T11:10:00Z,20.8460,128.6580,0,,,,,,,,,0111799999999
53606,2012-01-18T11:16:00Z,20.8460,128.6580,0,,,,,,,,,0111799999999
53606,2012-01-18T11:20:00Z,20.8460,128.6580,0,,,,,,,,,0111799999999
53606,2012-01-18T11:44:00Z,20.8460,128.6580,0,,,,,,,,,0111799999999
53606,2012-01-18T11:49:00Z,20.8460,128.6560,0,,,,,,,,,0111799999999
53606,2012-01-18T12:00:00Z,20.8520,128.6520,0,-8.3,-1,-0.05,0,313,15,-0.111,0.242,0111711111111
53606,2012-01-18T12:04:00Z,20.8490,128.6590,0,,,,,,,,,0111799999999
53606,2012-01-18T12:59:00Z,20.8490,128.6590,0,,,,,,,,,0111799999999
53606,2012-01-18T13:44:00Z,20.8600,128.6480,0,,,,,,,,,0111799999999
53606,2012-01-18T15:00:00Z,20.8930,128.6360,0,-9.3,-1.1,-0.14,-0.01,313,15,-0.197,0.417,0111711111111
53606,2012-01-18T15:58:00Z,20.8600,128.6480,0,,,,,,,,,0111799999999
53606,2012-01-18T16:35:00Z,20.8600,128.6480,0,,,,,,,,,0111799999999
53606,2012-01-18T17:40:00Z,20.9270,128.6220,0,,,,,,,,,0144799999999
53606,2012-01-18T17:44:00Z,20.9270,128.6210,0,,,,,,,,,0111799999999
53606,2012-01-18T18:00:00Z,20.9330,128.6110,0,-8.2,-0.9,-0.12,0,313,15,-0.168,0.376,0111711111111
53606,2012-01-18T18:22:00Z,20.9330,128.6110,0,,,,,,,,,0111799999999
53606,2012-01-18T19:59:00Z,20.9330,128.6110,0,,,,,,,,,0111799999999
53606,2012-01-18T20:04:00Z,20.9470,128.6030,0,,,,,,,,,0144799999999
53606,2012-01-18T21:00:00Z,20.9660,128.6010,0,-7.7,-0.2,-0.1,0,313,15,-0.134,0.381,0111711111111
53606,2012-01-18T21:34:00Z,20.9470,128.6030,0,,,,,,,,,0111799999999
53606,2012-01-18T22:35:00Z,20.9770,128.6000,0,,,,,,,,,0111799999999
53606,2012-01-18T23:49:00Z,20.9980,128.5770,0,,,,,,,,,0111799999999
53606,2012-01-19T00:00:00Z,21.0070,128.5830,0,-7.7,-1.1,-0.09,-0.01,313,15,-0.101,0.242,0111711111111
53606,2012-01-19T00:17:00Z,20.9980,128.5770,0,,,,,,,,,0111799999999
53606,2012-01-19T00:29:00Z,20.9980,128.5770,0,,,,,,,,,0111799999999
53606,2012-01-19T00:34:00Z,21.0070,128.5840,0,,,,,,,,,0144799999999
53606,2012-01-19T01:25:00Z,21.0100,128.5880,0,,,,,,,,,0111799999999
53606,2012-01-19T02:04:00Z,21.0070,128.5840,0,,,,,,,,,0111799999999
53606,2012-01-19T02:13:00Z,21.0100,128.5880,0,,,,,,,,,0111799999999
53606,2012-01-19T03:00:00Z,21.0130,128.5800,0,-7.2,-2.4,-0.09,-0.03,313,15,-0.13,0.087,0111711111111
53606,2012-01-19T03:16:00Z,21.0100,128.5880,0,,,,,,,,,0111799999999
53606,2012-01-19T03:55:00Z,21.0100,128.5880,0,,,,,,,,,0111799999999
53606,2012-01-19T04:53:00Z,21.0160,128.5710,0,,,,,,,,,0111799999999
53606,2012-01-19T04:58:00Z,21.0170,128.5690,0,,,,,,,,,0111799999999
53606,2012-01-19T04:59:00Z,21.0170,128.5690,0,,,,,,,,,0111799999999
53606,2012-01-19T05:28:00Z,21.0170,128.5690,0,,,,,,,,,0111799999999
53606,2012-01-19T05:35:00Z,21.0190,128.5620,0,,,,,,,,,0144799999999
53606,2012-01-19T05:38:00Z,21.0190,128.5620,0,,,,,,,,,0111799999999
53606,2012-01-19T06:00:00Z,21.0240,128.5560,0,-6.6,0.7,-0.09,-0.03,313,15,-0.288,0.093,0111711111111
53606,2012-01-19T07:11:00Z,21.0280,128.5490,0,,,,,,,,,0111799999999
53606,2012-01-19T07:17:00Z,21.0330,128.5430,0,,,,,,,,,0144799999999
53606,2012-01-19T08:50:00Z,21.0330,128.5430,0,,,,,,,,,0111799999999
53606,2012-01-19T09:00:00Z,21.0310,128.5200,0,-6.9,0.1,-0.08,0,313,15,-0.403,0.108,0111711111111
53606,2012-01-19T09:49:00Z,21.0310,128.5180,0,,,,,,,,,0111799999999
53606,2012-01-19T10:59:00Z,21.0310,128.5180,0,,,,,,,,,0111799999999
53606,2012-01-19T11:05:00Z,21.0470,128.5010,0,,,,,,,,,0144799999999
53606,2012-01-19T11:28:00Z,21.0470,128.5010,0,,,,,,,,,0111799999999
53606,2012-01-19T11:41:00Z,21.0410,128.4890,0,,,,,,,,,0144799999999
53606,2012-01-19T12:00:00Z,21.0450,128.4720,0,-4,0.2,-0.06,0.01,313,15,-0.365,0.041,0111711111111
53606,2012-01-19T12:44:00Z,21.0450,128.4700,0,,,,,,,,,0111799999999
53606,2012-01-19T13:20:00Z,21.0460,128.4680,0,,,,,,,,,0111799999999
53606,2012-01-19T13:25:00Z,21.0480,128.4630,0,,,,,,,,,0144799999999
53606,2012-01-19T15:00:00Z,21.0390,128.4440,0,-3.2,-1.5,-0.02,-0.01,313,15,-0.351,-0.082,0111711111111
53606,2012-01-19T15:47:00Z,21.0460,128.4680,0,,,,,,,,,0111799999999
53606,2012-01-19T15:50:00Z,21.0430,128.4430,0,,,,,,,,,0144799999999
53606,2012-01-19T16:26:00Z,21.0400,128.4450,0,,,,,,,,,0111799999999
53606,2012-01-19T17:29:00Z,21.0280,128.4220,0,,,,,,,,,0111799999999
53606,2012-01-19T17:34:00Z,21.0290,128.4210,0,,,,,,,,,0111799999999
53606,2012-01-19T18:00:00Z,21.0290,128.3990,0,-2.4,-4.1,-0.02,-0.03,313,15,-0.504,-0.098,0111711111111
53606,2012-01-19T18:05:00Z,21.0290,128.4020,0,,,,,,,,,0111799999999
53606,2012-01-19T19:34:00Z,21.0300,128.3990,0,,,,,,,,,0111799999999
53606,2012-01-19T19:49:00Z,21.0220,128.3660,0,,,,,,,,,0144799999999
53606,2012-01-19T21:00:00Z,21.0200,128.3390,0,-3.3,-5.3,-0.04,-0.06,313,15,-0.375,-0.062,0111711111111
53606,2012-01-19T21:19:00Z,21.0200,128.3390,0,,,,,,,,,0111799999999
53606,2012-01-19T21:53:00Z,21.0200,128.3390,0,,,,,,,,,0111799999999
53606,2012-01-19T22:13:00Z,21.0220,128.3260,0,,,,,,,,,0111799999999
53606,2012-01-19T23:35:00Z,21.0220,128.3200,0,,,,,,,,,0111799999999
53606,2012-01-19T23:50:00Z,21.0180,128.3200,0,,,,,,,,,0111799999999
53606,2012-01-19T23:58:00Z,21.0170,128.3210,0,,,,,,,,,0111799999999
53606,2012-01-20T00:00:00Z,21.0170,128.3210,0,-2.9,-7.1,-0.04,-0.08,313,15,-0.077,-0.123,0111711111111
53606,2012-01-20T00:05:00Z,21.0180,128.3200,0,,,,,,,,,0111799999999
53606,2012-01-20T01:16:00Z,21.0130,128.3210,0,,,,,,,,,0111799999999
53606,2012-01-20T01:47:00Z,21.0170,128.3210,0,,,,,,,,,0111799999999
53606,2012-01-20T03:00:00Z,20.9960,128.3230,0,-4.1,-6.2,-0.04,-0.08,313,15,-0.13,-0.159,0111711111111
53606,2012-01-20T03:05:00Z,21.0130,128.3210,0,,,,,,,,,0111799999999
53606,2012-01-20T04:41:00Z,21.0130,128.3210,0,,,,,,,,,0111799999999
53606,2012-01-20T04:47:00Z,21.0130,128.3210,0,,,,,,,,,0111799999999
53606,2012-01-20T04:50:00Z,21.0130,128.3210,0,,,,,,,,,0111799999999
53606,2012-01-20T05:17:00Z,21.0130,128.3210,0,,,,,,,,,0111799999999
53606,2012-01-20T05:25:00Z,20.9800,128.3180,0,,,,,,,,,0144799999999
53606,2012-01-20T06:00:00Z,20.9860,128.2940,0,-4.4,-5.5,-0.04,-0.08,313,15,-0.25,-0.278,0111711111111
53606,2012-01-20T06:28:00Z,20.9800,128.3180,0,,,,,,,,,0111799999999
53606,2012-01-20T06:43:00Z,20.9800,128.3180,0,,,,,,,,,0111799999999
53606,2012-01-20T07:05:00Z,20.9800,128.3180,0,,,,,,,,,0111799999999
53606,2012-01-20T08:20:00Z,20.9870,128.2900,0,,,,,,,,,0111799999999
53606,2012-01-20T08:28:00Z,20.9490,128.2840,0,,,,,,,,,0144799999999
53606,2012-01-20T09:00:00Z,20.9420,128.2710,0,-3.5,-7.4,-0.05,-0.1,313,15,-0.293,-0.237,0111711111111
53606,2012-01-20T09:25:00Z,20.9420,128.2700,0,,,,,,,,,0111799999999
53606,2012-01-20T10:47:00Z,20.9420,128.2700,0,,,,,,,,,0111799999999
53606,2012-01-20T10:49:00Z,20.9390,128.2540,0,,,,,,,,,0144799999999
53606,2012-01-20T11:05:00Z,20.9340,128.2460,0,,,,,,,,,0111799999999
53606,2012-01-20T11:19:00Z,20.9390,128.2540,0,,,,,,,,,0111799999999
53606,2012-01-20T12:00:00Z,20.9400,128.2330,0,-3.8,-9.4,-0.08,-0.16,313,15,-0.154,-0.087,0111711111111
53606,2012-01-20T12:35:00Z,20.9400,128.2310,0,,,,,,,,,0111799999999
53606,2012-01-20T13:04:00Z,20.9390,128.2320,0,,,,,,,,,0111799999999
53606,2012-01-20T15:00:00Z,20.9250,128.2390,0,-4.5,-9.6,-0.08,-0.2,313,15,0,-0.159,0111711111111
53606,2012-01-20T15:35:00Z,20.9370,128.2290,0,,,,,,,,,0111799999999
53606,2012-01-20T15:41:00Z,20.9260,128.2380,0,,,,,,,,,0144799999999
53606,2012-01-20T17:19:00Z,20.9100,128.2460,0,,,,,,,,,0111799999999
53606,2012-01-20T17:20:00Z,20.9100,128.2460,0,,,,,,,,,0111799999999
53606,2012-01-20T17:56:00Z,20.9090,128.2290,0,,,,,,,,,0111799999999
53606,2012-01-20T18:00:00Z,20.9090,128.2330,0,-4.2,-9.1,-0.07,-0.17,313,15,-0.221,-0.103,0111711111111
53606,2012-01-20T19:08:00Z,20.9090,128.2290,0,,,,,,,,,0111799999999
53606,2012-01-20T19:32:00Z,20.9090,128.2190,0,,,,,,,,,0111799999999
53606,2012-01-20T19:35:00Z,20.9010,128.2160,0,,,,,,,,,0144799999999
53606,2012-01-20T20:47:00Z,20.9010,128.2160,0,,,,,,,,,0111799999999
53606,2012-01-20T20:50:00Z,20.9060,128.2000,0,,,,,,,,,0144799999999
53606,2012-01-20T21:00:00Z,20.9050,128.1930,0,-4,-8.3,-0.07,-0.14,313,15,-0.226,0.077,0111711111111
53606,2012-01-20T21:47:00Z,20.9010,128.2160,0,,,,,,,,,0111799999999
53606,2012-01-20T21:50:00Z,20.9050,128.1920,0,,,,,,,,,0144799999999
53606,2012-01-20T23:20:00Z,20.9060,128.2000,0,,,,,,,,,0111799999999
53606,2012-01-20T23:29:00Z,20.9060,128.2000,0,,,,,,,,,0111799999999
53606,2012-01-20T23:35:00Z,20.9160,128.1880,0,,,,,,,,,0144799999999
53606,2012-01-20T23:46:00Z,20.9060,128.2000,0,,,,,,,,,0111799999999
53606,2012-01-20T23:50:00Z,20.9140,128.1890,0,,,,,,,,,0144799999999
53606,2012-01-21T00:00:00Z,20.9240,128.1860,0,-4.9,-7.2,-0.07,-0.1,313,15,0.043,0.175,0111711111111
53606,2012-01-21T01:02:00Z,20.9140,128.1890,0,,,,,,,,,0111799999999
53606,2012-01-21T01:28:00Z,20.9140,128.1890,0,,,,,,,,,0111799999999
53606,2012-01-21T01:32:00Z,20.9310,128.1860,0,,,,,,,,,0144799999999
53606,2012-01-21T02:56:00Z,20.9310,128.1860,0,,,,,,,,,0111799999999
53606,2012-01-21T03:00:00Z,20.9390,128.2020,0,-4.5,-5.3,-0.05,-0.08,313,15,0.163,0.067,0111711111111
53606,2012-01-21T04:35:00Z,20.9410,128.2120,0,,,,,,,,,0111799999999
53606,2012-01-21T05:14:00Z,20.9370,128.2100,0,,,,,,,,,0111799999999
53606,2012-01-21T05:17:00Z,20.9380,128.2110,0,,,,,,,,,0111799999999
53606,2012-01-21T06:00:00Z,20.9370,128.2200,0,-3.4,-7.6,-0.05,-0.1,313,15,0.091,-0.098,0111711111111
53606,2012-01-21T06:17:00Z,20.9380,128.2110,0,,,,,,,,,0111799999999
53606,2012-01-21T06:19:00Z,20.9380,128.2110,0,,,,,,,,,0111799999999
53606,2012-01-21T06:55:00Z,20.9370,128.2230,0,,,,,,,,,0111799999999
53606,2012-01-21T07:59:00Z,20.9290,128.2200,0,,,,,,,,,0111799999999
53606,2012-01-21T08:04:00Z,20.9320,128.2320,0,,,,,,,,,0144799999999
53606,2012-01-21T09:00:00Z,20.9200,128.2210,0,-3.7,-8.2,-0.06,-0.13,313,15,-0.019,-0.021,0111711111111
53606,2012-01-21T10:41:00Z,20.9190,128.2200,0,,,,,,,,,0111799999999
53606,2012-01-21T10:43:00Z,20.9320,128.2320,0,,,,,,,,,0144799999999
53606,2012-01-21T10:59:00Z,20.9190,128.2200,0,,,,,,,,,0144799999999
53606,2012-01-21T12:00:00Z,20.9330,128.2160,0,-5,-6.8,-0.06,-0.11,313,15,0.043,0.036,0111711111111
53606,2012-01-21T12:19:00Z,20.9330,128.2150,0,,,,,,,,,0111799999999
53606,2012-01-21T12:20:00Z,20.9330,128.2150,0,,,,,,,,,0111799999999
53606,2012-01-21T12:43:00Z,20.9290,128.2150,0,,,,,,,,,0111799999999
53606,2012-01-21T12:44:00Z,20.9290,128.2150,0,,,,,,,,,0111799999999
53606,2012-01-21T14:19:00Z,20.9290,128.2150,0,,,,,,,,,0111799999999
53606,2012-01-21T15:00:00Z,20.9270,128.2300,0,-4.7,-6.5,-0.07,-0.09,313,15,0.072,-0.093,0111711111111
53606,2012-01-21T15:25:00Z,20.9290,128.2150,0,,,,,,,,,0111799999999
53606,2012-01-21T15:28:00Z,20.9270,128.2300,0,,,,,,,,,0144799999999
53606,2012-01-21T17:05:00Z,20.9220,128.2330,0,,,,,,,,,0111799999999
53606,2012-01-21T17:11:00Z,20.9220,128.2330,0,,,,,,,,,0111799999999
53606,2012-01-21T17:46:00Z,20.9180,128.2310,0,,,,,,,,,0111799999999
53606,2012-01-21T17:49:00Z,20.9180,128.2310,0,,,,,,,,,0111799999999
53606,2012-01-21T18:00:00Z,20.9150,128.2310,0,-5.2,-6.3,-0.07,-0.08,313,15,-0.014,0.01,0111711111111
53606,2012-01-21T18:49:00Z,20.9140,128.2310,0,,,,,,,,,0111799999999
53606,2012-01-21T19:19:00Z,20.9140,128.2310,0,,,,,,,,,0111799999999
53606,2012-01-21T19:29:00Z,20.9200,128.2310,0,,,,,,,,,0111799999999
53606,2012-01-21T20:26:00Z,20.9240,128.2260,0,,,,,,,,,0111799999999
53606,2012-01-21T20:34:00Z,20.9240,128.2280,0,,,,,,,,,0111799999999
53606,2012-01-21T21:00:00Z,20.9290,128.2270,0,-5.5,-4.8,-0.07,-0.06,313,15,0.01,0.201,0111711111111
53606,2012-01-21T23:02:00Z,20.9420,128.2300,0,,,,,,,,,0111799999999
53606,2012-01-21T23:14:00Z,20.9410,128.2310,0,,,,,,,,,0111799999999
53606,2012-01-21T23:28:00Z,20.9410,128.2310,0,,,,,,,,,0111799999999
53606,2012-01-22T00:00:00Z,20.9540,128.2330,0,-6,-2.9,-0.06,-0.04,313,15,0.207,0.221,0111711111111
53606,2012-01-22T00:46:00Z,20.9540,128.2330,0,,,,,,,,,0111799999999
53606,2012-01-22T00:55:00Z,20.9540,128.2330,0,,,,,,,,,0111799999999
53606,2012-01-22T01:04:00Z,20.9600,128.2340,0,,,,,,,,,0111799999999
53606,2012-01-22T01:13:00Z,20.9590,128.2360,0,,,,,,,,,0111799999999
53606,2012-01-22T02:49:00Z,20.9590,128.2360,0,,,,,,,,,0111799999999
53606,2012-01-22T03:00:00Z,20.9720,128.2700,0,-5.3,-3.6,-0.05,-0.03,313,15,0.346,0.159,0111711111111
53606,2012-01-22T04:26:00Z,20.9780,128.2890,0,,,,,,,,,0111799999999
53606,2012-01-22T04:29:00Z,20.9780,128.2890,0,,,,,,,,,0111799999999
53606,2012-01-22T05:02:00Z,20.9830,128.3010,0,,,,,,,,,0111799999999
53606,2012-01-22T06:00:00Z,20.9850,128.3050,0,-4.9,-3.4,-0.04,-0.03,313,15,0.312,0.036,0111711111111
53606,2012-01-22T06:02:00Z,20.9830,128.3010,0,,,,,,,,,0111799999999
53606,2012-01-22T06:05:00Z,20.9850,128.3020,0,,,,,,,,,0111799999999
53606,2012-01-22T06:44:00Z,20.9830,128.3010,0,,,,,,,,,0111799999999
53606,2012-01-22T07:35:00Z,20.9820,128.3160,0,,,,,,,,,0111799999999
53606,2012-01-22T07:41:00Z,20.9760,128.3240,0,,,,,,,,,0144799999999
53606,2012-01-22T09:00:00Z,20.9790,128.3350,0,-4.2,-3.9,-0.04,-0.04,313,15,0.202,0.015,0111711111111
53606,2012-01-22T09:17:00Z,20.9760,128.3240,0,,,,,,,,,0111799999999
53606,2012-01-22T10:20:00Z,20.9820,128.3380,0,,,,,,,,,0111799999999
53606,2012-01-22T10:28:00Z,20.9790,128.3380,0,,,,,,,,,0111799999999
53606,2012-01-22T11:58:00Z,20.9790,128.3380,0,,,,,,,,,0111799999999
53606,2012-01-22T12:00:00Z,20.9880,128.3470,0,-5.1,-3,-0.04,-0.04,313,15,0.139,0.123,0111711111111
53606,2012-01-22T12:05:00Z,20.9880,128.3480,0,,,,,,,,,0144799999999
53606,2012-01-22T12:11:00Z,20.9790,128.3380,0,,,,,,,,,0144799999999
53606,2012-01-22T12:20:00Z,20.9910,128.3510,0,,,,,,,,,0144799999999
53606,2012-01-22T14:02:00Z,20.9940,128.3500,0,,,,,,,,,0111799999999
53606,2012-01-22T15:00:00Z,21.0030,128.3640,0,-4.8,-3.5,-0.05,-0.03,313,15,0.211,0.144,0111711111111
53606,2012-01-22T16:58:00Z,21.0070,128.3720,0,,,,,,,,,0111799999999
53606,2012-01-22T17:01:00Z,21.0070,128.3710,0,,,,,,,,,0111799999999
53606,2012-01-22T17:04:00Z,21.0070,128.3710,0,,,,,,,,,0111799999999
53606,2012-01-22T17:35:00Z,21.0090,128.3810,0,,,,,,,,,0111799999999
53606,2012-01-22T18:00:00Z,21.0160,128.3910,0,-4,-3.4,-0.04,-0.03,313,15,0.173,0.118,0111711111111
53606,2012-01-22T18:35:00Z,21.0080,128.3820,0,,,,,,,,,0111799999999
53606,2012-01-22T18:40:00Z,21.0160,128.3920,0,,,,,,,,,0144799999999
53606,2012-01-22T19:13:00Z,21.0160,128.3920,0,,,,,,,,,0111799999999
53606,2012-01-22T19:17:00Z,21.0180,128.3960,0,,,,,,,,,0144799999999
53606,2012-01-22T20:02:00Z,21.0180,128.4000,0,,,,,,,,,0111799999999
53606,2012-01-22T21:00:00Z,21.0260,128.4000,0,-4,-2.7,-0.03,-0.03,313,15,0.048,0.165,0111711111111
53606,2012-01-22T22:43:00Z,21.0330,128.4010,0,,,,,,,,,0111799999999
53606,2012-01-22T22:47:00Z,21.0320,128.4010,0,,,,,,,,,0111799999999
53606,2012-01-22T23:01:00Z,21.0340,128.3980,0,,,,,,,,,0111799999999
53606,2012-01-22T23:05:00Z,21.0320,128.3980,0,,,,,,,,,0111799999999
53606,2012-01-23T00:00:00Z,21.0480,128.4010,0,-3.4,-4.1,-0.03,-0.03,313,15,0.202,0.283,0111711111111
53606,2012-01-23T00:20:00Z,21.0320,128.3980,0,,,,,,,,,0111799999999
53606,2012-01-23T00:25:00Z,21.0480,128.3990,0,,,,,,,,,0144799999999
53606,2012-01-23T00:44:00Z,21.0540,128.4000,0,,,,,,,,,0111799999999
53606,2012-01-23T00:47:00Z,21.0570,128.4020,0,,,,,,,,,0144799999999
53606,2012-01-23T00:50:00Z,21.0570,128.4020,0,,,,,,,,,0111799999999
53606,2012-01-23T02:22:00Z,21.0570,128.4020,0,,,,,,,,,0111799999999
53606,2012-01-23T02:28:00Z,21.0810,128.4260,0,,,,,,,,,0144799999999
53606,2012-01-23T03:00:00Z,21.0810,128.4420,0,-3.3,-5.3,-0.04,-0.06,313,15,0.475,0.087,0111711111111
53606,2012-01-23T04:10:00Z,21.0810,128.4260,0,,,,,,,,,0111799999999
53606,2012-01-23T04:17:00Z,21.0760,128.4590,0,,,,,,,,,0144799999999
53606,2012-01-23T04:50:00Z,21.0710,128.4690,0,,,,,,,,,0111799999999
53606,2012-01-23T05:58:00Z,21.0680,128.4880,0,,,,,,,,,0111799999999
53606,2012-01-23T06:00:00Z,21.0650,128.5000,0,-3.6,-7.9,-0.07,-0.13,313,15,0.355,-0.144,0111711111111
53606,2012-01-23T06:32:00Z,21.0680,128.4880,0,,,,,,,,,0111799999999
53606,2012-01-23T07:13:00Z,21.0620,128.5100,0,,,,,,,,,0111799999999
53606,2012-01-23T08:53:00Z,21.0620,128.5100,0,,,,,,,,,0111799999999
53606,2012-01-23T09:00:00Z,21.0530,128.5160,0,-5.5,-9.1,-0.1,-0.18,313,15,0.106,-0.015,0111711111111
53606,2012-01-23T09:50:00Z,21.0530,128.5170,0,,,,,,,,,0111799999999
53606,2012-01-23T09:53:00Z,21.0530,128.5170,0,,,,,,,,,0111799999999
53606,2012-01-23T10:17:00Z,21.0560,128.5150,0,,,,,,,,,0111799999999
53606,2012-01-23T11:35:00Z,21.0590,128.5220,0,,,,,,,,,0111799999999
53606,2012-01-23T11:59:00Z,21.0650,128.5160,0,,,,,,,,,0111799999999
53606,2012-01-23T12:00:00Z,21.0620,128.5220,0,-6,-9.3,-0.12,-0.21,313,15,0.058,0.067,0111711111111
53606,2012-01-23T13:41:00Z,21.0630,128.5190,0,,,,,,,,,0111799999999
53606,2012-01-23T15:00:00Z,21.0660,128.5280,0,-6.4,-9.2,-0.13,-0.21,313,15,0.086,0.041,0111711111111
53606,2012-01-23T16:47:00Z,21.0640,128.5230,0,,,,,,,,,0111799999999
53606,2012-01-23T17:23:00Z,21.0680,128.5350,0,,,,,,,,,0111799999999
53606,2012-01-23T18:00:00Z,21.0700,128.5400,0,-5.7,-9.4,-0.13,-0.21,313,15,0.139,0.026,0111711111111
53606,2012-01-23T18:31:00Z,21.0700,128.5400,0,,,,,,,,,0111799999999
53606,2012-01-23T19:02:00Z,21.0680,128.5450,0,,,,,,,,,0111799999999
53606,2012-01-23T19:05:00Z,21.0660,128.5460,0,,,,,,,,,0111799999999
53606,2012-01-23T19:34:00Z,21.0700,128.5400,0,,,,,,,,,0111799999999
53606,2012-01-23T19:41:00Z,21.0680,128.5450,0,,,,,,,,,0111799999999
53606,2012-01-23T21:00:00Z,21.0710,128.5570,0,-6.4,-8.7,-0.13,-0.17,313,15,0.206,0.077,0111711111111
53606,2012-01-23T21:16:00Z,21.0680,128.5450,0,,,,,,,,,0111799999999
53606,2012-01-23T21:20:00Z,21.0710,128.5560,0,,,,,,,,,0144799999999
53606,2012-01-23T22:19:00Z,21.0720,128.5720,0,,,,,,,,,0111799999999
53606,2012-01-23T22:20:00Z,21.0710,128.5730,0,,,,,,,,,0144799999999
53606,2012-01-23T22:49:00Z,21.0810,128.5680,0,,,,,,,,,0111799999999
53606,2012-01-23T23:56:00Z,21.0780,128.5840,0,,,,,,,,,0111799999999
53606,2012-01-24T00:00:00Z,21.0850,128.5830,0,-7.7,-7.1,-0.14,-0.13,313,15,0.394,0.165,0111711111111
53606,2012-01-24T00:26:00Z,21.0850,128.5820,0,,,,,,,,,0111799999999
53606,2012-01-24T02:02:00Z,21.0830,128.5830,0,,,,,,,,,0111799999999
53606,2012-01-24T02:05:00Z,21.0960,128.6010,0,,,,,,,,,0144799999999
53606,2012-01-24T03:00:00Z,21.1030,128.6390,0,-7.7,-4.9,-0.13,-0.09,313,15,0.523,0.087,0111711111111
53606,2012-01-24T04:05:00Z,21.1030,128.6400,0,,,,,,,,,0111799999999
53606,2012-01-24T04:40:00Z,21.1030,128.6400,0,,,,,,,,,0111799999999
53606,2012-01-24T05:47:00Z,21.1000,128.6750,0,,,,,,,,,0111799999999
53606,2012-01-24T06:00:00Z,21.1020,128.6920,0,-7.7,-3.7,-0.11,-0.06,313,15,0.528,0.031,0111711111111
53606,2012-01-24T06:19:00Z,21.1030,128.6400,0,,,,,,,,,0144799999999
53606,2012-01-24T06:50:00Z,21.1020,128.6910,0,,,,,,,,,0144799999999
53606,2012-01-24T08:32:00Z,21.1050,128.7320,0,,,,,,,,,0111799999999
53606,2012-01-24T09:00:00Z,21.1090,128.7490,0,-8.1,-2.5,-0.11,-0.03,313,15,0.542,0.129,0111711111111
53606,2012-01-24T09:32:00Z,21.1070,128.7060,0,,,,,,,,,0111799999999
53606,2012-01-24T10:04:00Z,21.1110,128.7590,0,,,,,,,,,0144799999999
53606,2012-01-24T11:11:00Z,21.1200,128.7820,0,,,,,,,,,0111799999999
53606,2012-01-24T11:38:00Z,21.1200,128.7820,0,,,,,,,,,0111799999999
53606,2012-01-24T11:49:00Z,21.1200,128.7820,0,,,,,,,,,0111799999999
53606,2012-01-24T12:00:00Z,21.1270,128.8050,0,-9.1,0.5,-0.1,-0.01,313,15,0.557,0.149,0111711111111
53606,2012-01-24T13:20:00Z,21.1330,128.8280,0,,,,,,,,,0111799999999
53606,2012-01-24T15:00:00Z,21.1380,128.8650,0,-7.4,1.8,-0.1,0.02,313,15,0.441,0.139,0111711111111
53606,2012-01-24T16:34:00Z,21.1410,128.8820,0,,,,,,,,,0111799999999
53606,2012-01-24T17:10:00Z,21.1410,128.8820,0,,,,,,,,,0111799999999
53606,2012-01-24T18:00:00Z,21.1540,128.8970,0,-5.3,3.1,-0.04,0.02,313,15,0.528,0.427,0111711111111
53606,2012-01-24T18:16:00Z,21.1410,128.8820,0,,,,,,,,,0111799999999
53606,2012-01-24T18:19:00Z,21.1540,128.8950,0,,,,,,,,,0144799999999
53606,2012-01-24T18:47:00Z,21.1410,128.8820,0,,,,,,,,,0111799999999
53606,2012-01-24T19:10:00Z,21.1410,128.8820,0,,,,,,,,,0111799999999
53606,2012-01-24T19:16:00Z,21.1660,128.9160,0,,,,,,,,,0144799999999
53606,2012-01-24T20:56:00Z,21.2030,128.9450,0,,,,,,,,,0111799999999
53606,2012-01-24T21:00:00Z,21.2210,128.9750,0,-0.2,1.6,-0.01,0.01,313,15,0.647,0.566,0111711111111
53606,2012-01-24T21:50:00Z,21.2030,128.9450,0,,,,,,,,,0111799999999
53606,2012-01-24T21:58:00Z,21.2230,128.9810,0,,,,,,,,,0144799999999
