PLATFORM,ARGOS_ID,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),DEPH LEVEL0 (meter),QC
5200811,127025,2016-01-18T17:00:00Z,20.7068,132.0238,0,001447
5200811,127025,2016-01-18T18:00:00Z,20.7068,132.0238,0,001117
5200811,127025,2016-01-18T19:00:00Z,20.7069,132.0222,0,001117
5200811,127025,2016-01-18T20:00:00Z,20.6979,132.0093,0,001117
5200811,127025,2016-01-18T21:00:00Z,20.6915,132.0072,0,001117
5200811,127025,2016-01-18T22:00:00Z,20.6846,131.9995,0,001117
5200811,127025,2016-01-18T23:00:00Z,20.6685,131.9997,0,001117
5200811,127025,2016-01-19T00:00:00Z,20.6685,131.9997,0,001117
5200811,127025,2016-01-19T01:00:00Z,20.6575,131.9719,0,001117
5200811,127025,2016-01-19T02:00:00Z,20.6463,131.9899,0,001117
5200811,127025,2016-01-19T03:00:00Z,20.6463,131.9899,0,001117
5200811,127025,2016-01-19T04:00:00Z,20.6463,131.9899,0,001117
5200811,127025,2016-01-19T05:00:00Z,20.6463,131.9899,0,001117
5200811,127025,2016-01-19T06:00:00Z,20.6463,131.9899,0,001117
5200811,127025,2016-01-19T08:00:00Z,20.5326,131.9861,0,001447
5200811,127025,2016-01-19T09:00:00Z,20.5326,131.9861,0,001117
5200811,127025,2016-01-19T10:00:00Z,20.5224,131.9821,0,001117
5200811,127025,2016-01-19T11:00:00Z,20.5224,131.9821,0,001117
5200811,127025,2016-01-19T12:00:00Z,20.4914,131.9635,0,001117
5200811,127025,2016-01-19T13:00:00Z,20.4872,131.9590,0,001117
5200811,127025,2016-01-19T14:00:00Z,20.4872,131.9590,0,001117
5200811,127025,2016-01-19T15:00:00Z,20.4872,131.9590,0,001117
5200811,127025,2016-01-19T16:00:00Z,20.4599,131.9178,0,001117
5200811,127025,2016-01-19T17:00:00Z,20.4599,131.9178,0,001117
5200811,127025,2016-01-19T18:00:00Z,20.4599,131.9178,0,001117
5200811,127025,2016-01-19T19:00:00Z,20.4600,131.9212,0,001117
5200811,127025,2016-01-19T20:00:00Z,20.4600,131.9212,0,001117
5200811,127025,2016-01-19T21:00:00Z,20.4495,131.8849,0,001117
5200811,127025,2016-01-19T22:00:00Z,20.4409,131.8788,0,001117
5200811,127025,2016-01-19T23:00:00Z,20.4409,131.8788,0,001117
5200811,127025,2016-01-20T00:00:00Z,20.4409,131.8788,0,001117
5200811,127025,2016-01-20T01:00:00Z,20.4343,131.8615,0,001117
5200811,127025,2016-01-20T02:00:00Z,20.4343,131.8615,0,001117
5200811,127025,2016-01-20T03:00:00Z,20.4343,131.8615,0,001117
5200811,127025,2016-01-20T04:00:00Z,20.3862,131.8413,0,001447
5200811,127025,2016-01-20T05:00:00Z,20.3862,131.8413,0,001117
5200811,127025,2016-01-20T06:00:00Z,20.3862,131.8413,0,001117
5200811,127025,2016-01-20T07:00:00Z,20.3820,131.8146,0,001117
5200811,127025,2016-01-20T08:00:00Z,20.3626,131.8085,0,001117
5200811,127025,2016-01-20T09:00:00Z,20.3611,131.8128,0,001117
5200811,127025,2016-01-20T10:00:00Z,20.3594,131.8199,0,001117
5200811,127025,2016-01-20T12:00:00Z,20.3530,131.7982,0,001117
5200811,127025,2016-01-20T13:00:00Z,20.3424,131.7880,0,001117
5200811,127025,2016-01-20T14:00:00Z,20.3424,131.7880,0,001117
5200811,127025,2016-01-20T15:00:00Z,20.3424,131.7880,0,001117
5200811,127025,2016-01-20T16:00:00Z,20.2907,131.7569,0,001447
5200811,127025,2016-01-20T17:00:00Z,20.2907,131.7569,0,001117
5200811,127025,2016-01-20T18:00:00Z,20.2925,131.7524,0,001117
5200811,127025,2016-01-20T19:00:00Z,20.2669,131.7404,0,001117
5200811,127025,2016-01-20T20:00:00Z,20.2669,131.7404,0,001117
5200811,127025,2016-01-20T21:00:00Z,20.2630,131.7471,0,001117
5200811,127025,2016-01-20T22:00:00Z,20.2571,131.7292,0,001117
5200811,127025,2016-01-20T23:00:00Z,20.2571,131.7292,0,001117
5200811,127025,2016-01-21T01:00:00Z,20.2295,131.7315,0,001117
5200811,127025,2016-01-21T02:00:00Z,20.2295,131.7315,0,001117
5200811,127025,2016-01-21T03:00:00Z,20.2295,131.7315,0,001117
5200811,127025,2016-01-21T04:00:00Z,20.2129,131.7044,0,001117
5200811,127025,2016-01-21T05:00:00Z,20.2129,131.7044,0,001117
5200811,127025,2016-01-21T06:00:00Z,20.2131,131.7041,0,001117
5200811,127025,2016-01-21T07:00:00Z,20.2032,131.7053,0,001117
5200811,127025,2016-01-21T09:00:00Z,20.2178,131.6908,0,001117
5200811,127025,2016-01-21T10:00:00Z,20.2178,131.6908,0,001117
5200811,127025,2016-01-21T11:00:00Z,20.2178,131.6908,0,001117
5200811,127025,2016-01-21T12:00:00Z,20.2223,131.6823,0,001117
5200811,127025,2016-01-21T13:00:00Z,20.2257,131.6742,0,001117
5200811,127025,2016-01-21T14:00:00Z,20.2282,131.6818,0,001117
5200811,127025,2016-01-21T15:00:00Z,20.2282,131.6818,0,001117
5200811,127025,2016-01-21T16:00:00Z,20.2298,131.6769,0,001117
5200811,127025,2016-01-21T17:00:00Z,20.2298,131.6769,0,001117
5200811,127025,2016-01-21T18:00:00Z,20.2303,131.6760,0,001117
5200811,127025,2016-01-21T19:00:00Z,20.2303,131.6760,0,001117
5200811,127025,2016-01-21T20:00:00Z,20.2206,131.6948,0,001117
5200811,127025,2016-01-21T21:00:00Z,20.2305,131.6603,0,001117
5200811,127025,2016-01-21T22:00:00Z,20.2304,131.6748,0,001117
5200811,127025,2016-01-21T23:00:00Z,20.2304,131.6748,0,001117
5200811,127025,2016-01-22T00:00:00Z,20.2251,131.6786,0,001117
5200811,127025,2016-01-22T01:00:00Z,20.2256,131.6748,0,001117
5200811,127025,2016-01-22T02:00:00Z,20.2163,131.6801,0,001117
5200811,127025,2016-01-22T03:00:00Z,20.2163,131.6801,0,001117
5200811,127025,2016-01-22T04:00:00Z,20.2163,131.6801,0,001117
5200811,127025,2016-01-22T05:00:00Z,20.2133,131.6732,0,001117
5200811,127025,2016-01-22T06:00:00Z,20.2221,131.6758,0,001117
5200811,127025,2016-01-22T07:00:00Z,20.2221,131.6758,0,001117
5200811,127025,2016-01-22T08:00:00Z,20.2221,131.6758,0,001117
5200811,127025,2016-01-22T09:00:00Z,20.2198,131.6534,0,001117
5200811,127025,2016-01-22T10:00:00Z,20.2359,131.6788,0,001117
5200811,127025,2016-01-22T11:00:00Z,20.2402,131.6920,0,001117
5200811,127025,2016-01-22T12:00:00Z,20.2402,131.6920,0,001117
5200811,127025,2016-01-22T13:00:00Z,20.2423,131.6978,0,001117
5200811,127025,2016-01-22T14:00:00Z,20.2411,131.6928,0,001117
5200811,127025,2016-01-22T15:00:00Z,20.2411,131.6928,0,001117
5200811,127025,2016-01-22T16:00:00Z,20.2360,131.7083,0,001117
5200811,127025,2016-01-22T17:00:00Z,20.2360,131.7083,0,001117
5200811,127025,2016-01-22T18:00:00Z,20.2368,131.7073,0,001117
5200811,127025,2016-01-22T19:00:00Z,20.2387,131.7187,0,001117
5200811,127025,2016-01-22T20:00:00Z,20.2384,131.7168,0,001117
5200811,127025,2016-01-22T21:00:00Z,20.2352,131.7208,0,001117
5200811,127025,2016-01-22T22:00:00Z,20.2352,131.7208,0,001117
5200811,127025,2016-01-22T23:00:00Z,20.2345,131.7338,0,001117
5200811,127025,2016-01-23T00:00:00Z,20.2270,131.7341,0,001117
5200811,127025,2016-01-23T01:00:00Z,20.2197,131.7377,0,001117
5200811,127025,2016-01-23T02:00:00Z,20.2260,131.7359,0,001117
5200811,127025,2016-01-23T03:00:00Z,20.2260,131.7359,0,001117
5200811,127025,2016-01-23T04:00:00Z,20.2007,131.7566,0,001117
5200811,127025,2016-01-23T05:00:00Z,20.1994,131.7561,0,001117
5200811,127025,2016-01-23T06:00:00Z,20.1994,131.7561,0,001117
5200811,127025,2016-01-23T07:00:00Z,20.1883,131.7687,0,001117
5200811,127025,2016-01-23T08:00:00Z,20.1784,131.7716,0,001117
5200811,127025,2016-01-23T09:00:00Z,20.1769,131.7763,0,001117
5200811,127025,2016-01-23T10:00:00Z,20.1731,131.7838,0,001117
5200811,127025,2016-01-23T11:00:00Z,20.1517,131.8130,0,001117
5200811,127025,2016-01-23T12:00:00Z,20.1482,131.7970,0,001117
5200811,127025,2016-01-23T13:00:00Z,20.1416,131.7978,0,001117
5200811,127025,2016-01-23T14:00:00Z,20.1416,131.7978,0,001117
5200811,127025,2016-01-23T15:00:00Z,20.1416,131.7978,0,001117
5200811,127025,2016-01-23T16:00:00Z,20.1099,131.8068,0,001117
5200811,127025,2016-01-23T17:00:00Z,20.1099,131.8068,0,001117
5200811,127025,2016-01-23T18:00:00Z,20.1105,131.8059,0,001117
5200811,127025,2016-01-23T19:00:00Z,20.0881,131.8148,0,001117
5200811,127025,2016-01-23T20:00:00Z,20.0881,131.8148,0,001117
5200811,127025,2016-01-23T21:00:00Z,20.0722,131.8097,0,001117
5200811,127025,2016-01-23T22:00:00Z,20.0488,131.8080,0,001117
5200811,127025,2016-01-23T23:00:00Z,20.0474,131.8089,0,001117
5200811,127025,2016-01-24T00:00:00Z,20.0474,131.8089,0,001117
5200811,127025,2016-01-24T01:00:00Z,20.0063,131.7908,0,001117
5200811,127025,2016-01-24T02:00:00Z,19.9967,131.7917,0,001117
5200811,127025,2016-01-24T03:00:00Z,19.9967,131.7917,0,001117
5200811,127025,2016-01-24T04:00:00Z,19.9473,131.7593,0,001447
5200811,127025,2016-01-24T05:00:00Z,19.9473,131.7593,0,001117
5200811,127025,2016-01-24T06:00:00Z,19.9374,131.7505,0,001117
5200811,127025,2016-01-24T07:00:00Z,19.9194,131.7382,0,001117
5200811,127025,2016-01-24T08:00:00Z,19.9163,131.7349,0,001117
5200811,127025,2016-01-24T09:00:00Z,19.9104,131.7349,0,001117
5200811,127025,2016-01-24T10:00:00Z,19.9081,131.7290,0,001117
5200811,127025,2016-01-24T11:00:00Z,19.9081,131.7290,0,001117
5200811,127025,2016-01-24T12:00:00Z,19.8860,131.7109,0,001117
5200811,127025,2016-01-24T13:00:00Z,19.8777,131.7061,0,001117
5200811,127025,2016-01-24T14:00:00Z,19.8777,131.7061,0,001117
5200811,127025,2016-01-24T15:00:00Z,19.8578,131.6805,0,001117
5200811,127025,2016-01-24T16:00:00Z,19.8623,131.6752,0,001117
5200811,127025,2016-01-24T17:00:00Z,19.8623,131.6752,0,001117
5200811,127025,2016-01-24T18:00:00Z,19.8428,131.6604,0,001117
5200811,127025,2016-01-24T19:00:00Z,19.8431,131.6676,0,001117
5200811,127025,2016-01-24T20:00:00Z,19.8317,131.6650,0,001117
5200811,127025,2016-01-24T21:00:00Z,19.8294,131.6568,0,001117
5200811,127025,2016-01-24T22:00:00Z,19.8224,131.6492,0,001117
5200811,127025,2016-01-24T23:00:00Z,19.8224,131.6492,0,001117
5200811,127025,2016-01-25T00:00:00Z,19.7966,131.6437,0,001117
5200811,127025,2016-01-25T01:00:00Z,19.7953,131.6356,0,001117
5200811,127025,2016-01-25T02:00:00Z,19.7953,131.6356,0,001117
5200811,127025,2016-01-25T03:00:00Z,19.7950,131.6406,0,001117
5200811,127025,2016-01-25T04:00:00Z,19.7631,131.6168,0,001117
5200811,127025,2016-01-25T05:00:00Z,19.7631,131.6168,0,001117
5200811,127025,2016-01-25T06:00:00Z,19.7456,131.6123,0,001117
5200811,127025,2016-01-25T07:00:00Z,19.7323,131.5964,0,001117
5200811,127025,2016-01-25T08:00:00Z,19.7323,131.5964,0,001117
5200811,127025,2016-01-25T09:00:00Z,19.7137,131.5905,0,001117
5200811,127025,2016-01-25T10:00:00Z,19.7016,131.5860,0,001117
5200811,127025,2016-01-25T11:00:00Z,19.6771,131.5784,0,001117
5200811,127025,2016-01-25T12:00:00Z,19.6771,131.5784,0,001117
5200811,127025,2016-01-25T13:00:00Z,19.6613,131.5673,0,001117
5200811,127025,2016-01-25T14:00:00Z,19.6613,131.5673,0,001117
5200811,127025,2016-01-25T15:00:00Z,19.6613,131.5673,0,001117
5200811,127025,2016-01-25T16:00:00Z,19.6613,131.5673,0,001117
5200811,127025,2016-01-25T17:00:00Z,19.6173,131.5212,0,001447
5200811,127025,2016-01-25T18:00:00Z,19.6035,131.5028,0,001117
5200811,127025,2016-01-25T19:00:00Z,19.6044,131.5055,0,001117
5200811,127025,2016-01-25T20:00:00Z,19.6044,131.5055,0,001117
5200811,127025,2016-01-25T21:00:00Z,19.5875,131.4546,0,001447
5200811,127025,2016-01-25T22:00:00Z,19.5796,131.4768,0,001117
5200811,127025,2016-01-25T23:00:00Z,19.5590,131.4569,0,001117
5200811,127025,2016-01-26T00:00:00Z,19.5590,131.4569,0,001117
5200811,127025,2016-01-26T01:00:00Z,19.5590,131.4569,0,001117
5200811,127025,2016-01-26T02:00:00Z,19.5558,131.4468,0,001117
5200811,127025,2016-01-26T03:00:00Z,19.5558,131.4468,0,001117
5200811,127025,2016-01-26T04:00:00Z,19.5558,131.4468,0,001117
5200811,127025,2016-01-26T05:00:00Z,19.5558,131.4468,0,001117
5200811,127025,2016-01-26T06:00:00Z,19.5141,131.4167,0,001447
5200811,127025,2016-01-26T07:00:00Z,19.4978,131.3967,0,001117
5200811,127025,2016-01-26T08:00:00Z,19.4910,131.3814,0,001117
5200811,127025,2016-01-26T09:00:00Z,19.4910,131.3814,0,001117
5200811,127025,2016-01-26T10:00:00Z,19.4787,131.3680,0,001117
5200811,127025,2016-01-26T11:00:00Z,19.4642,131.3466,0,001117
5200811,127025,2016-01-26T12:00:00Z,19.4573,131.3473,0,001117
5200811,127025,2016-01-26T13:00:00Z,19.4489,131.3276,0,001117
5200811,127025,2016-01-26T14:00:00Z,19.4503,131.3288,0,001117
5200811,127025,2016-01-26T15:00:00Z,19.4177,131.2648,0,001447
5200811,127025,2016-01-26T16:00:00Z,19.4503,131.3288,0,001447
5200811,127025,2016-01-26T17:00:00Z,19.4175,131.2648,0,001447
5200811,127025,2016-01-26T18:00:00Z,19.4106,131.2292,0,001117
5200811,127025,2016-01-26T19:00:00Z,19.4105,131.2315,0,001117
5200811,127025,2016-01-26T20:00:00Z,19.4105,131.2315,0,001117
5200811,127025,2016-01-26T21:00:00Z,19.3959,131.2055,0,001117
5200811,127025,2016-01-26T22:00:00Z,19.3878,131.1828,0,001117
5200811,127025,2016-01-26T23:00:00Z,19.3796,131.1714,0,001117
5200811,127025,2016-01-27T00:00:00Z,19.3852,131.1273,0,001117
5200811,127025,2016-01-27T01:00:00Z,19.3730,131.1084,0,001117
5200811,127025,2016-01-27T02:00:00Z,19.3730,131.1084,0,001117
5200811,127025,2016-01-27T03:00:00Z,19.3697,131.1273,0,001117
5200811,127025,2016-01-27T04:00:00Z,19.3708,131.0678,0,001447
5200811,127025,2016-01-27T05:00:00Z,19.3708,131.0678,0,001117
5200811,127025,2016-01-27T06:00:00Z,19.3707,131.0681,0,001117
5200811,127025,2016-01-27T07:00:00Z,19.3583,131.0413,0,001117
5200811,127025,2016-01-27T08:00:00Z,19.3661,131.0263,0,001117
5200811,127025,2016-01-27T09:00:00Z,19.3705,131.0081,0,001117
5200811,127025,2016-01-27T10:00:00Z,19.3602,130.9993,0,001117
5200811,127025,2016-01-27T11:00:00Z,19.3464,130.9465,0,001447
5200811,127025,2016-01-27T13:00:00Z,19.3499,130.9333,0,001117
5200811,127025,2016-01-27T14:00:00Z,19.3486,130.8979,0,001117
5200811,127025,2016-01-27T15:00:00Z,19.3486,130.8979,0,001117
5200811,127025,2016-01-27T16:00:00Z,19.3609,130.8396,0,001447
5200811,127025,2016-01-27T17:00:00Z,19.3606,130.8415,0,001117
5200811,127025,2016-01-27T18:00:00Z,19.3606,130.8415,0,001117
5200811,127025,2016-01-27T19:00:00Z,19.3608,130.8393,0,001117
5200811,127025,2016-01-27T20:00:00Z,19.3622,130.8280,0,001117
5200811,127025,2016-01-27T21:00:00Z,19.3611,130.7991,0,001117
5200811,127025,2016-01-27T22:00:00Z,19.3640,130.7936,0,001117
5200811,127025,2016-01-27T23:00:00Z,19.3647,130.7957,0,001117
5200811,127025,2016-01-28T00:00:00Z,19.3642,130.7675,0,001117
5200811,127025,2016-01-28T01:00:00Z,19.3642,130.7675,0,001117
5200811,127025,2016-01-28T02:00:00Z,19.3616,130.7376,0,001117
5200811,127025,2016-01-28T03:00:00Z,19.3616,130.7376,0,001117
5200811,127025,2016-01-28T04:00:00Z,19.3279,130.7168,0,001117
5200811,127025,2016-01-28T05:00:00Z,19.3279,130.7168,0,001117
5200811,127025,2016-01-28T06:00:00Z,19.3277,130.7166,0,001117
5200811,127025,2016-01-28T07:00:00Z,19.3277,130.7166,0,001117
5200811,127025,2016-01-28T08:00:00Z,19.3277,130.7166,0,001117
5200811,127025,2016-01-28T09:00:00Z,19.3094,130.6633,0,001447
5200811,127025,2016-01-28T10:00:00Z,19.3074,130.6359,0,001117
5200811,127025,2016-01-28T11:00:00Z,19.2914,130.6202,0,001117
5200811,127025,2016-01-28T12:00:00Z,19.2902,130.6211,0,001117
5200811,127025,2016-01-28T13:00:00Z,19.2879,130.5942,0,001117
5200811,127025,2016-01-28T14:00:00Z,19.2879,130.5942,0,001117
5200811,127025,2016-01-28T15:00:00Z,19.2879,130.5942,0,001117
5200811,127025,2016-01-28T16:00:00Z,19.2879,130.5942,0,001117
5200811,127025,2016-01-28T17:00:00Z,19.2879,130.5942,0,001117
5200811,127025,2016-01-28T18:00:00Z,19.2879,130.5942,0,001117
5200811,127025,2016-01-28T19:00:00Z,19.2879,130.5942,0,001117
5200811,127025,2016-01-28T20:00:00Z,19.2856,130.4746,0,001447
5200811,127025,2016-01-28T21:00:00Z,19.2795,130.4794,0,001117
5200811,127025,2016-01-28T22:00:00Z,19.2844,130.4792,0,001117
5200811,127025,2016-01-28T23:00:00Z,19.2844,130.4792,0,001117
5200811,127025,2016-01-29T00:00:00Z,19.2869,130.4539,0,001117
5200811,127025,2016-01-29T01:00:00Z,19.2869,130.4539,0,001117
5200811,127025,2016-01-29T02:00:00Z,19.2922,130.4504,0,001117
5200811,127025,2016-01-29T03:00:00Z,19.2922,130.4504,0,001117
5200811,127025,2016-01-29T04:00:00Z,19.2807,130.4201,0,001117
5200811,127025,2016-01-29T05:00:00Z,19.2922,130.4504,0,001117
5200811,127025,2016-01-29T06:00:00Z,19.2812,130.4203,0,001117
5200811,127025,2016-01-29T07:00:00Z,19.2812,130.4203,0,001117
5200811,127025,2016-01-29T08:00:00Z,19.2737,130.3848,0,001117
5200811,127025,2016-01-29T09:00:00Z,19.2738,130.3843,0,001117
5200811,127025,2016-01-29T10:00:00Z,19.2740,130.3843,0,001117
5200811,127025,2016-01-29T11:00:00Z,19.2762,130.3480,0,001117
5200811,127025,2016-01-29T12:00:00Z,19.2762,130.3480,0,001117
5200811,127025,2016-01-29T13:00:00Z,19.2782,130.3439,0,001117
5200811,127025,2016-01-29T14:00:00Z,19.2788,130.3448,0,001117
5200811,127025,2016-01-29T15:00:00Z,19.2788,130.3448,0,001117
5200811,127025,2016-01-29T16:00:00Z,19.2816,130.3318,0,001117
5200811,127025,2016-01-29T17:00:00Z,19.2816,130.3318,0,001117
5200811,127025,2016-01-29T18:00:00Z,19.2816,130.3318,0,001117
5200811,127025,2016-01-29T19:00:00Z,19.2816,130.3318,0,001117
5200811,127025,2016-01-29T20:00:00Z,19.2752,130.3106,0,001117
5200811,127025,2016-01-29T21:00:00Z,19.2719,130.3126,0,001117
5200811,127025,2016-01-29T22:00:00Z,19.2719,130.3126,0,001117
5200811,127025,2016-01-29T23:00:00Z,19.2582,130.2974,0,001117
5200811,127025,2016-01-30T00:00:00Z,19.2582,130.2974,0,001117
5200811,127025,2016-01-30T01:00:00Z,19.2518,130.3098,0,001117
5200811,127025,2016-01-30T02:00:00Z,19.2518,130.3098,0,001117
5200811,127025,2016-01-30T03:00:00Z,19.2469,130.3028,0,001117
5200811,127025,2016-01-30T04:00:00Z,19.2469,130.3028,0,001117
5200811,127025,2016-01-30T05:00:00Z,19.2312,130.2695,0,001117
5200811,127025,2016-01-30T06:00:00Z,19.2251,130.2569,0,001117
5200811,127025,2016-01-30T07:00:00Z,19.2251,130.2569,0,001117
5200811,127025,2016-01-30T08:00:00Z,19.2177,130.2559,0,001117
5200811,127025,2016-01-30T09:00:00Z,19.2142,130.2450,0,001117
5200811,127025,2016-01-30T10:00:00Z,19.2142,130.2450,0,001117
5200811,127025,2016-01-30T11:00:00Z,19.2088,130.2555,0,001117
5200811,127025,2016-01-30T12:00:00Z,19.1974,130.2106,0,001117
5200811,127025,2016-01-30T13:00:00Z,19.1974,130.2070,0,001117
5200811,127025,2016-01-30T14:00:00Z,19.1962,130.2072,0,001117
5200811,127025,2016-01-30T15:00:00Z,19.1962,130.2072,0,001117
5200811,127025,2016-01-30T16:00:00Z,19.1864,130.1714,0,001117
5200811,127025,2016-01-30T17:00:00Z,19.1864,130.1714,0,001117
5200811,127025,2016-01-30T18:00:00Z,19.1859,130.1720,0,001117
5200811,127025,2016-01-30T19:00:00Z,19.1859,130.1720,0,001117
5200811,127025,2016-01-30T20:00:00Z,19.1777,130.1544,0,001117
5200811,127025,2016-01-30T21:00:00Z,19.1788,130.1491,0,001117
5200811,127025,2016-01-30T22:00:00Z,19.1748,130.1401,0,001117
5200811,127025,2016-01-30T23:00:00Z,19.1761,130.1422,0,001117
5200811,127025,2016-01-31T00:00:00Z,19.1761,130.1422,0,001117
5200811,127025,2016-01-31T01:00:00Z,19.1505,130.1158,0,001117
5200811,127025,2016-01-31T02:00:00Z,19.1507,130.1253,0,001117
5200811,127025,2016-01-31T03:00:00Z,19.1507,130.1253,0,001117
5200811,127025,2016-01-31T04:00:00Z,19.1310,130.1226,0,001117
5200811,127025,2016-01-31T05:00:00Z,19.1318,130.1226,0,001117
5200811,127025,2016-01-31T06:00:00Z,19.1318,130.1226,0,001117
5200811,127025,2016-01-31T07:00:00Z,19.1098,130.1175,0,001117
5200811,127025,2016-01-31T09:00:00Z,19.0901,130.1102,0,001117
5200811,127025,2016-01-31T10:00:00Z,19.0835,130.0921,0,001117
5200811,127025,2016-01-31T12:00:00Z,19.0587,130.0686,0,001117
5200811,127025,2016-01-31T13:00:00Z,19.0507,130.0570,0,001117
5200811,127025,2016-01-31T14:00:00Z,19.0322,130.0306,0,001117
5200811,127025,2016-01-31T15:00:00Z,19.0322,130.0306,0,001117
5200811,127025,2016-01-31T16:00:00Z,19.0218,130.0081,0,001117
5200811,127025,2016-01-31T17:00:00Z,19.0218,130.0081,0,001117
5200811,127025,2016-01-31T18:00:00Z,19.0219,130.0076,0,001117
5200811,127025,2016-01-31T19:00:00Z,19.0259,130.0066,0,001117
5200811,127025,2016-01-31T20:00:00Z,19.0228,129.9998,0,001117
5200811,127025,2016-01-31T21:00:00Z,19.0304,129.9869,0,001117
5200811,127025,2016-01-31T22:00:00Z,19.0370,129.9840,0,001117
5200811,127025,2016-01-31T23:00:00Z,19.0383,129.9802,0,001117
5200811,127025,2016-02-01T00:00:00Z,19.0572,129.9801,0,001117
5200811,127025,2016-02-01T01:00:00Z,19.0425,129.9935,0,001117
5200811,127025,2016-02-01T02:00:00Z,19.0428,129.9992,0,001117
5200811,127025,2016-02-01T03:00:00Z,19.0428,129.9992,0,001117
5200811,127025,2016-02-01T04:00:00Z,19.0307,130.0281,0,001117
5200811,127025,2016-02-01T05:00:00Z,19.0307,130.0281,0,001117
5200811,127025,2016-02-01T06:00:00Z,19.0307,130.0281,0,001117
5200811,127025,2016-02-01T07:00:00Z,19.0072,130.0329,0,001117
5200811,127025,2016-02-01T08:00:00Z,19.0072,130.0329,0,001117
5200811,127025,2016-02-01T09:00:00Z,18.9755,130.0294,0,001117
5200811,127025,2016-02-01T10:00:00Z,18.9711,130.0121,0,001117
5200811,127025,2016-02-01T11:00:00Z,18.9562,129.9980,0,001117
5200811,127025,2016-02-01T12:00:00Z,18.9562,129.9980,0,001117
5200811,127025,2016-02-01T13:00:00Z,18.9440,129.9796,0,001117
5200811,127025,2016-02-01T14:00:00Z,18.9413,129.9824,0,001117
5200811,127025,2016-02-01T15:00:00Z,18.9413,129.9824,0,001117
5200811,127025,2016-02-01T16:00:00Z,18.9274,129.9414,0,001117
5200811,127025,2016-02-01T17:00:00Z,18.9274,129.9414,0,001117
5200811,127025,2016-02-01T18:00:00Z,18.9288,129.9400,0,001117
5200811,127025,2016-02-01T19:00:00Z,18.9248,129.9228,0,001117
5200811,127025,2016-02-01T20:00:00Z,18.9179,129.8995,0,001117
5200811,127025,2016-02-01T21:00:00Z,18.9222,129.8956,0,001117
5200811,127025,2016-02-01T22:00:00Z,18.9192,129.8791,0,001117
5200811,127025,2016-02-01T23:00:00Z,18.9199,129.8852,0,001117
5200811,127025,2016-02-02T00:00:00Z,18.9199,129.8852,0,001117
5200811,127025,2016-02-02T01:00:00Z,18.9199,129.8852,0,001117
5200811,127025,2016-02-02T02:00:00Z,18.9110,129.8656,0,001117
5200811,127025,2016-02-02T03:00:00Z,18.9110,129.8656,0,001117
5200811,127025,2016-02-02T04:00:00Z,18.8560,129.8770,0,001447
5200811,127025,2016-02-02T05:00:00Z,18.8560,129.8770,0,001117
5200811,127025,2016-02-02T06:00:00Z,18.8560,129.8770,0,001117
5200811,127025,2016-02-02T07:00:00Z,18.8044,129.8583,0,001447
5200811,127025,2016-02-02T08:00:00Z,18.8044,129.8583,0,001117
5200811,127025,2016-02-02T09:00:00Z,18.7986,129.8500,0,001117
5200811,127025,2016-02-02T10:00:00Z,18.7937,129.8428,0,001117
5200811,127025,2016-02-02T11:00:00Z,18.7937,129.8428,0,001117
5200811,127025,2016-02-02T13:00:00Z,18.7849,129.8300,0,001117
5200811,127025,2016-02-02T14:00:00Z,18.7849,129.8300,0,001117
5200811,127025,2016-02-02T15:00:00Z,18.7849,129.8300,0,001117
5200811,127025,2016-02-02T16:00:00Z,18.7849,129.8300,0,001117
5200811,127025,2016-02-02T17:00:00Z,18.7849,129.8300,0,001117
5200811,127025,2016-02-02T18:00:00Z,18.7689,129.8732,0,001117
5200811,127025,2016-02-02T19:00:00Z,18.7691,129.8737,0,001117
5200811,127025,2016-02-02T20:00:00Z,18.7625,129.8744,0,001117
5200811,127025,2016-02-02T21:00:00Z,18.7567,129.8791,0,001117
5200811,127025,2016-02-02T22:00:00Z,18.7538,129.8789,0,001117
5200811,127025,2016-02-02T23:00:00Z,18.7543,129.8754,0,001117
5200811,127025,2016-02-03T00:00:00Z,18.7543,129.8754,0,001117
5200811,127025,2016-02-03T01:00:00Z,18.7420,129.8884,0,001117
5200811,127025,2016-02-03T02:00:00Z,18.7420,129.8884,0,001117
5200811,127025,2016-02-03T03:00:00Z,18.7225,129.9214,0,001117
5200811,127025,2016-02-03T04:00:00Z,18.7225,129.9214,0,001117
5200811,127025,2016-02-03T05:00:00Z,18.7225,129.9214,0,001117
5200811,127025,2016-02-03T06:00:00Z,18.6911,129.9247,0,001117
5200811,127025,2016-02-03T07:00:00Z,18.6920,129.9246,0,001117
5200811,127025,2016-02-03T08:00:00Z,18.6579,129.9205,0,001117
5200811,127025,2016-02-03T09:00:00Z,18.6691,129.9218,0,001117
5200811,127025,2016-02-03T10:00:00Z,18.6470,129.9138,0,001117
5200811,127025,2016-02-03T11:00:00Z,18.6344,129.8968,0,001117
5200811,127025,2016-02-03T12:00:00Z,18.6179,129.8853,0,001117
5200811,127025,2016-02-03T13:00:00Z,18.6173,129.8751,0,001117
5200811,127025,2016-02-03T14:00:00Z,18.6158,129.8641,0,001117
5200811,127025,2016-02-03T15:00:00Z,18.6158,129.8641,0,001117
5200811,127025,2016-02-03T16:00:00Z,18.6158,129.8641,0,001117
