PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),ATMP LEVEL0 (hectopascal),ATMS LEVEL0 (hectopascal),DEPH LEVEL0 (meter),VGHS LEVEL0 (meter),VGTA LEVEL0 (second),QC
21597,2016-02-21T21:00:00Z,20.8870,133.4470,25.4,1020.8,1020.8,0,2.7,8,0111111711
21597,2016-02-21T22:00:00Z,20.8900,133.4240,25.5,1021.4,1021.4,0,3,8,0111111711
21597,2016-02-21T23:00:00Z,20.8940,133.4000,25.4,1022.1,1022.1,0,3.2,8,0111111711
21597,2016-02-22T00:00:00Z,20.8980,133.3780,25.4,1022.3,1022.3,0,2.8,8,0111111711
21597,2016-02-22T01:00:00Z,20.9040,133.3560,25.4,1022.4,1022.4,0,3.2,8,0111111711
21597,2016-02-22T02:00:00Z,20.9110,133.3360,25.4,1021.9,1021.9,0,2.9,8,0111111711
21597,2016-02-22T03:00:00Z,20.9190,133.3160,25.3,1021.3,1021.3,0,3,8,0111111711
21597,2016-02-22T04:00:00Z,20.9320,133.2980,25.3,1020.3,1020.3,0,3,8,0111111711
21597,2016-02-22T05:00:00Z,20.9440,133.2800,25.3,1019.8,1019.8,0,3.3,8,0111111711
21597,2016-02-22T06:00:00Z,20.9550,133.2630,25.2,1018.9,1018.9,0,2.9,8,0111111711
21597,2016-02-22T07:00:00Z,20.9660,133.2480,25.3,1018.3,1018.3,0,2.7,8,0111111711
21597,2016-02-22T08:00:00Z,20.9770,133.2340,25.4,1018.4,1018.4,0,2.9,8,0111111711
21597,2016-02-22T09:00:00Z,20.9890,133.2200,25.5,1019.1,1019.1,0,2.7,8,0111111711
21597,2016-02-22T10:00:00Z,21.0020,133.2050,25.7,1020,1020,0,2.8,9,0111111711
21597,2016-02-22T11:00:00Z,21.0140,133.1900,25.8,1020.3,1020.3,0,2.8,8,0111111711
21597,2016-02-22T12:00:00Z,21.0270,133.1760,25.8,1020.7,1020.7,0,2.7,8,0111111711
21597,2016-02-22T13:00:00Z,21.0420,133.1640,25.8,1020.7,1020.7,0,2.8,8,0111111711
21597,2016-02-22T14:00:00Z,21.0560,133.1530,25.8,1021.1,1021.1,0,2.4,8,0111111711
21597,2016-02-22T15:00:00Z,21.0660,133.1450,25.8,1021,1021,0,2.4,8,0111111711
21597,2016-02-22T16:00:00Z,21.0750,133.1360,25.8,1020.4,1020.4,0,2.7,8,0111111711
21597,2016-02-22T17:00:00Z,21.0820,133.1280,25.7,1020.1,1020.1,0,2.4,8,0111111711
21597,2016-02-22T18:00:00Z,21.0870,133.1200,25.7,1019.5,1019.5,0,2.3,9,0111111711
21597,2016-02-22T19:00:00Z,21.0890,133.1090,25.6,1019.3,1019.3,0,2.3,9,0111111711
21597,2016-02-22T20:00:00Z,21.0930,133.0930,25.6,1019.2,1019.2,0,2.3,8,0111111711
21597,2016-02-22T21:00:00Z,21.0960,133.0750,25.6,1019.6,1019.6,0,2.3,8,0111111711
21597,2016-02-22T22:00:00Z,21.0980,133.0550,25.5,1020.1,1020.1,0,2.2,9,0111111711
21597,2016-02-22T23:00:00Z,21.1010,133.0330,25.5,1020.4,1020.4,0,2.4,8,0111111711
21597,2016-02-23T00:00:00Z,21.1060,133.0100,25.5,1020.5,1020.5,0,2,9,0111111711
21597,2016-02-23T01:00:00Z,21.1100,132.9890,25.5,1020.7,1020.7,0,2.1,9,0111111711
21597,2016-02-23T02:00:00Z,21.1140,132.9690,25.5,1020.1,1020.1,0,1.9,8,0111111711
21597,2016-02-23T03:00:00Z,21.1190,132.9470,25.5,1019.4,1019.4,0,2.2,9,0111111711
21597,2016-02-23T04:00:00Z,21.1250,132.9260,25.4,1018.6,1018.6,0,1.9,9,0111111711
21597,2016-02-23T05:00:00Z,21.1310,132.9000,25.4,1017.7,1017.7,0,2,10,0111111711
21597,2016-02-23T06:00:00Z,21.1390,132.8710,25.4,1017.1,1017.1,0,2,9,0111111711
21597,2016-02-23T07:00:00Z,21.1490,132.8410,25.3,1016.6,1016.6,0,1.9,9,0111111711
21597,2016-02-23T08:00:00Z,21.1620,132.8090,25.2,1017,1017,0,1.8,9,0111111711
21597,2016-02-23T09:00:00Z,21.1780,132.7770,25.1,1017.4,1017.4,0,1.9,9,0111111711
21597,2016-02-23T12:00:00Z,21.2310,132.6860,24.9,1018.7,1018.7,0,1.7,10,0111111711
21597,2016-02-23T15:00:00Z,21.2930,132.6110,24.7,1018.9,1018.9,0,1.7,10,0111111711
21597,2016-02-23T18:00:00Z,21.3390,132.5600,24.6,1017.7,1017.7,0,1.6,10,0111111711
21597,2016-02-23T21:00:00Z,21.3660,132.5370,24.6,1018.6,1018.6,0,1.8,10,0111111711
21597,2016-02-24T00:00:00Z,21.3740,132.5250,24.8,1020.4,1020.4,0,1.7,10,0111111711
21597,2016-02-24T03:00:00Z,21.3710,132.4920,25.1,1020.1,1020.1,0,1.5,10,0111111711
21597,2016-02-24T06:00:00Z,21.3630,132.4240,25.2,1018.6,1018.6,0,1.5,11,0111111711
21597,2016-02-24T09:00:00Z,21.3470,132.3730,24.9,1019.7,1019.7,0,1.7,9,0111111711
21597,2016-02-24T12:00:00Z,21.3220,132.3170,24.7,1021.2,1021.2,0,2.1,8,0111111711
21597,2016-02-24T13:00:00Z,21.3130,132.2980,24.6,1021.7,1021.7,0,2.1,8,0111111711
21597,2016-02-24T14:00:00Z,21.3050,132.2780,24.6,1021.7,1021.7,0,2.2,8,0111111711
21597,2016-02-24T15:00:00Z,21.2950,132.2580,24.5,1021.9,1021.9,0,2.1,7,0111111711
21597,2016-02-24T16:00:00Z,21.2860,132.2370,24.5,1021.8,1021.8,0,2.5,7,0111111711
21597,2016-02-24T17:00:00Z,21.2770,132.2130,24.4,1021.5,1021.5,0,2.6,7,0111111711
21597,2016-02-24T18:00:00Z,21.2680,132.1880,24.3,1021,1021,0,2.5,8,0111111711
21597,2016-02-24T19:00:00Z,21.2610,132.1630,24.2,1020.8,1020.8,0,2.7,7,0111111711
21597,2016-02-24T20:00:00Z,21.2550,132.1410,24.2,1021.2,1021.2,0,2.7,8,0111111711
21597,2016-02-24T21:00:00Z,21.2500,132.1170,24.1,1021.8,1021.8,0,3,8,0111111711
21597,2016-02-24T22:00:00Z,21.2450,132.0960,24,1022.3,1022.3,0,3.4,8,0111111711
21597,2016-02-24T23:00:00Z,21.2390,132.0790,24.1,1022.9,1022.9,0,3.2,8,0111111711
21597,2016-02-25T00:00:00Z,21.2310,132.0650,24,1023.8,1023.8,0,3.7,8,0111111711
21597,2016-02-25T01:00:00Z,21.2240,132.0500,23.9,1024.1,1024.1,0,3.4,8,0111111711
21597,2016-02-25T02:00:00Z,21.2150,132.0330,23.8,1023.8,1023.8,0,3.6,8,0111111711
21597,2016-02-25T03:00:00Z,21.2060,132.0200,23.8,1023.4,1023.4,0,3.6,9,0111111711
21597,2016-02-25T04:00:00Z,21.1920,132.0110,23.7,1022.6,1022.6,0,3.4,8,0111111711
21597,2016-02-25T05:00:00Z,21.1760,132.0040,23.7,1022,1022,0,3.4,9,0111111711
21597,2016-02-25T06:00:00Z,21.1580,131.9970,23.7,1021.8,1021.8,0,3.4,9,0111111711
21597,2016-02-25T07:00:00Z,21.1390,131.9850,23.7,1021.5,1021.5,0,3.2,8,0111111711
21597,2016-02-25T08:00:00Z,21.1220,131.9720,23.7,1021.9,1021.9,0,3.3,8,0111111711
21597,2016-02-25T09:00:00Z,21.1060,131.9610,23.7,1022.2,1022.2,0,3.2,8,0111111711
21597,2016-02-25T10:00:00Z,21.0910,131.9520,23.8,1022.8,1022.8,0,3.1,8,0111111711
21597,2016-02-25T11:00:00Z,21.0770,131.9420,24,1023.5,1023.5,0,3.3,8,0111111711
21597,2016-02-25T12:00:00Z,21.0650,131.9380,24.2,1023.9,1023.9,0,2.8,8,0111111711
21597,2016-02-25T13:00:00Z,21.0530,131.9390,24.3,1024,1024,0,2.9,8,0111111711
21597,2016-02-25T14:00:00Z,21.0410,131.9400,24.5,1023.8,1023.8,0,3.4,8,0111111711
21597,2016-02-25T15:00:00Z,21.0290,131.9420,24.5,1023.6,1023.6,0,3.2,8,0111111711
21597,2016-02-25T16:00:00Z,21.0180,131.9450,24.6,1023.4,1023.4,0,3,8,0111111711
21597,2016-02-25T17:00:00Z,21.0060,131.9490,24.6,1022.8,1022.8,0,2.9,8,0111111711
21597,2016-02-25T18:00:00Z,20.9950,131.9510,24.6,1022.5,1022.5,0,3.5,8,0111111711
21597,2016-02-25T19:00:00Z,20.9860,131.9510,24.6,1022.2,1022.2,0,3.1,8,0111111711
21597,2016-02-25T20:00:00Z,20.9760,131.9490,24.6,1022.2,1022.2,0,3.5,8,0111111711
21597,2016-02-25T21:00:00Z,20.9630,131.9470,24.6,1022.6,1022.6,0,2.9,8,0111111711
21597,2016-02-25T22:00:00Z,20.9510,131.9440,24.6,1023.2,1023.2,0,3.4,8,0111111711
21597,2016-02-25T23:00:00Z,20.9400,131.9430,24.6,1023.8,1023.8,0,3,8,0111111711
21597,2016-02-26T00:00:00Z,20.9270,131.9450,24.6,1024.1,1024.1,0,3.2,8,0111111711
21597,2016-02-26T01:00:00Z,20.9120,131.9470,24.6,1024.3,1024.3,0,3.1,8,0111111711
21597,2016-02-26T02:00:00Z,20.9000,131.9470,24.6,1024.1,1024.1,0,2.9,8,0111111711
21597,2016-02-26T03:00:00Z,20.8880,131.9480,24.6,1023.4,1023.4,0,2.7,8,0111111711
21597,2016-02-26T04:00:00Z,20.8750,131.9470,24.6,1022.7,1022.7,0,3,8,0111111711
21597,2016-02-26T05:00:00Z,20.8620,131.9430,24.6,1021.9,1021.9,0,3,8,0111111711
21597,2016-02-26T06:00:00Z,20.8490,131.9360,24.6,1021.2,1021.2,0,2.7,8,0111111711
21597,2016-02-26T07:00:00Z,20.8360,131.9280,24.6,1021,1021,0,2.6,8,0111111711
21597,2016-02-26T08:00:00Z,20.8240,131.9200,24.6,1021.5,1021.5,0,2.6,8,0111111711
21597,2016-02-26T09:00:00Z,20.8120,131.9090,24.6,1021.9,1021.9,0,2.4,8,0111111711
21597,2016-02-26T10:00:00Z,20.8030,131.8950,24.6,1022.2,1022.2,0,2.4,8,0111111711
21597,2016-02-26T11:00:00Z,20.7960,131.8780,24.5,1022.7,1022.7,0,2.5,7,0111111711
21597,2016-02-26T12:00:00Z,20.7890,131.8620,24.5,1023.1,1023.1,0,2.3,8,0111111711
21597,2016-02-26T13:00:00Z,20.7860,131.8440,24.5,1023.4,1023.4,0,2.3,8,0111111711
21597,2016-02-26T14:00:00Z,20.7840,131.8270,24.5,1023.4,1023.4,0,2.2,8,0111111711
21597,2016-02-26T15:00:00Z,20.7830,131.8110,24.4,1023.1,1023.1,0,2.5,7,0111111711
21597,2016-02-26T16:00:00Z,20.7860,131.7980,24.4,1022.7,1022.7,0,2.5,8,0111111711
21597,2016-02-26T17:00:00Z,20.7900,131.7880,24.4,1022.2,1022.2,0,2.4,7,0111111711
21597,2016-02-26T18:00:00Z,20.7930,131.7820,24.4,1021.4,1021.4,0,2.2,8,0111111711
21597,2016-02-26T19:00:00Z,20.7950,131.7760,24.3,1020.8,1020.8,0,2.2,8,0111111711
21597,2016-02-26T20:00:00Z,20.7960,131.7690,24.3,1020.5,1020.5,0,2.3,8,0111111711
21597,2016-02-26T21:00:00Z,20.7960,131.7660,24.3,1020.9,1020.9,0,2.4,8,0111111711
21597,2016-02-26T22:00:00Z,20.7900,131.7650,24.5,1021.7,1021.7,0,2.4,8,0111111711
21597,2016-02-26T23:00:00Z,20.7730,131.7600,24.5,1021.8,1021.8,0,2.5,8,0111111711
21597,2016-02-27T00:00:00Z,20.7560,131.7510,24.4,1022.3,1022.3,0,2.1,8,0111111711
21597,2016-02-27T01:00:00Z,20.7370,131.7390,24.6,1022.1,1022.1,0,2.2,9,0111111711
21597,2016-02-27T02:00:00Z,20.7150,131.7230,24.6,1021.6,1021.6,0,2,9,0111111711
21597,2016-02-27T03:00:00Z,20.6930,131.7060,24.6,1021,1021,0,2.2,9,0111111711
21597,2016-02-27T04:00:00Z,20.6700,131.6880,24.8,1020.1,1020.1,0,2,9,0111111711
21597,2016-02-27T05:00:00Z,20.6490,131.6730,24.8,1019,1019,0,1.8,9,0111111711
21597,2016-02-27T06:00:00Z,20.6350,131.6620,24.9,1018.4,1018.4,0,2.1,8,0111111711
21597,2016-02-27T07:00:00Z,20.6210,131.6540,24.9,1018.3,1018.3,0,2,8,0111111711
21597,2016-02-27T08:00:00Z,20.6090,131.6500,25,1018.7,1018.7,0,2.2,8,0111111711
21597,2016-02-27T09:00:00Z,20.5990,131.6440,25,1019.1,1019.1,0,2.2,8,0111111711
21597,2016-02-27T10:00:00Z,20.5890,131.6350,24.9,1019.6,1019.6,0,2.3,9,0111111711
21597,2016-02-27T11:00:00Z,20.5780,131.6250,24.9,1020.1,1020.1,0,2.2,8,0111111711
21597,2016-02-27T12:00:00Z,20.5700,131.6140,24.9,1020.8,1020.8,0,2,8,0111111711
21597,2016-02-27T13:00:00Z,20.5600,131.6030,24.9,1020.9,1020.9,0,1.9,8,0111111711
21597,2016-02-27T14:00:00Z,20.5500,131.5880,24.9,1020.3,1020.3,0,2.1,8,0111111711
21597,2016-02-27T15:00:00Z,20.5420,131.5730,24.9,1020.5,1020.5,0,1.9,8,0111111711
21597,2016-02-27T18:00:00Z,20.5250,131.5350,24.9,1018.5,1018.5,0,2,8,0111111711
21597,2016-02-27T19:00:00Z,20.5220,131.5240,24.9,1018.4,1018.4,0,1.9,9,0111111711
21597,2016-02-27T20:00:00Z,20.5190,131.5130,24.9,1018.4,1018.4,0,2.1,8,0111111711
21597,2016-02-27T21:00:00Z,20.5140,131.5040,24.9,1019.4,1019.4,0,2.1,8,0111111711
21597,2016-02-27T22:00:00Z,20.5070,131.4980,24.9,1019.8,1019.8,0,1.9,9,0111111711
21597,2016-02-27T23:00:00Z,20.5030,131.4850,24.9,1020.3,1020.3,0,2,9,0111111711
21597,2016-02-28T00:00:00Z,20.5010,131.4700,24.9,1020.7,1020.7,0,2.1,8,0111111711
21597,2016-02-28T01:00:00Z,20.4950,131.4560,25,1020.6,1020.6,0,2.1,8,0111111711
21597,2016-02-28T02:00:00Z,20.4900,131.4440,25.1,1020.1,1020.1,0,2,8,0111111711
21597,2016-02-28T03:00:00Z,20.4820,131.4340,25.1,1019.3,1019.3,0,2,9,0111111711
21597,2016-02-28T04:00:00Z,20.4700,131.4200,25.1,1018.5,1018.5,0,1.8,8,0111111711
21597,2016-02-28T05:00:00Z,20.4600,131.4040,25.2,1018.1,1018.1,0,1.8,8,0111111711
21597,2016-02-28T06:00:00Z,20.4510,131.3860,25.3,1017.9,1017.9,0,1.6,9,0111111711
21597,2016-02-28T09:00:00Z,20.4270,131.3250,25.1,1018.5,1018.5,0,1.5,8,0111111711
21597,2016-02-28T12:00:00Z,20.4100,131.2690,25.1,1019.6,1019.6,0,1.5,9,0111111711
21597,2016-02-28T15:00:00Z,20.3940,131.2300,25,1018.9,1018.9,0,1.4,8,0111111711
21597,2016-02-28T18:00:00Z,20.3650,131.1940,25,1018,1018,0,1.5,8,0111111711
21597,2016-02-28T21:00:00Z,20.3310,131.1440,25,1017.8,1017.8,0,1.4,9,0111111711
21597,2016-02-29T00:00:00Z,20.3090,131.0880,25,1019.6,1019.6,0,1.4,9,0111111711
21597,2016-02-29T03:00:00Z,20.2770,131.0480,25,1018.6,1018.6,0,1.5,9,0111111711
21597,2016-02-29T06:00:00Z,20.2360,131.0170,24.9,1017.8,1017.8,0,1.7,8,0111111711
21597,2016-02-29T09:00:00Z,20.1820,130.9670,24.7,1018.8,1018.8,0,2,7,0111111711
21597,2016-02-29T10:00:00Z,20.1660,130.9480,24.6,1019.3,1019.3,0,2.1,7,0111111711
21597,2016-02-29T11:00:00Z,20.1520,130.9270,24.5,1019.8,1019.8,0,2.7,6,0111111711
21597,2016-02-29T12:00:00Z,20.1370,130.9070,24.5,1020.5,1020.5,0,2.5,7,0111111711
21597,2016-02-29T13:00:00Z,20.1220,130.8890,24.4,1020.5,1020.5,0,2.8,7,0111111711
21597,2016-02-29T14:00:00Z,20.1060,130.8740,24.3,1020.5,1020.5,0,2.8,7,0111111711
21597,2016-02-29T15:00:00Z,20.0950,130.8620,24.3,1020.8,1020.8,0,2.5,7,0111111711
21597,2016-02-29T16:00:00Z,20.0840,130.8520,24.3,1020.3,1020.3,0,2.5,7,0111111711
21597,2016-02-29T17:00:00Z,20.0710,130.8440,24.2,1019.8,1019.8,0,2.6,7,0111111711
21597,2016-02-29T18:00:00Z,20.0570,130.8390,24.2,1019.4,1019.4,0,2.9,7,0111111711
21597,2016-02-29T19:00:00Z,20.0440,130.8330,24.2,1019.6,1019.6,0,3,7,0111111711
21597,2016-02-29T20:00:00Z,20.0320,130.8250,24.2,1019.5,1019.5,0,2.7,7,0111111711
21597,2016-02-29T21:00:00Z,20.0190,130.8150,24.2,1020,1020,0,2.6,7,0111111711
21597,2016-02-29T22:00:00Z,20.0070,130.8050,24.2,1020.4,1020.4,0,2.8,7,0111111711
21597,2016-02-29T23:00:00Z,19.9930,130.7980,24.2,1020.5,1020.5,0,3,7,0111111711
21597,2016-03-01T00:00:00Z,19.9780,130.7910,24.2,1020.5,1020.5,0,2.8,7,0111111711
21597,2016-03-01T01:00:00Z,19.9640,130.7820,24.2,1020.9,1020.9,0,3,8,0111111711
21597,2016-03-01T02:00:00Z,19.9480,130.7760,24.2,1020.2,1020.2,0,2.7,8,0111111711
21597,2016-03-01T03:00:00Z,19.9340,130.7690,24.3,1019.5,1019.5,0,2.7,8,0111111711
21597,2016-03-01T04:00:00Z,19.9210,130.7600,24.2,1019.1,1019.1,0,3,8,0111111711
21597,2016-03-01T05:00:00Z,19.9100,130.7530,24.2,1018.6,1018.6,0,3.1,8,0111111711
21597,2016-03-01T06:00:00Z,19.8990,130.7490,24.3,1018.3,1018.3,0,3.3,8,0111111711
21597,2016-03-01T07:00:00Z,19.8870,130.7440,24.3,1018.1,1018.1,0,3,8,0111111711
21597,2016-03-01T08:00:00Z,19.8760,130.7400,24.3,1018.7,1018.7,0,3.5,9,0111111711
21597,2016-03-01T09:00:00Z,19.8640,130.7400,24.2,1019.3,1019.3,0,2.9,8,0111111711
21597,2016-03-01T10:00:00Z,19.8510,130.7450,24.2,1019.7,1019.7,0,3.1,8,0111111711
21597,2016-03-01T11:00:00Z,19.8380,130.7490,24.2,1020.3,1020.3,0,3.3,8,0111111711
21597,2016-03-01T12:00:00Z,19.8240,130.7530,24.2,1020.9,1020.9,0,3.1,7,0111111711
21597,2016-03-01T13:00:00Z,19.8130,130.7530,24.4,1021,1021,0,3.1,8,0111111711
21597,2016-03-01T14:00:00Z,19.8020,130.7540,24.5,1020.7,1020.7,0,3.6,9,0111111711
21597,2016-03-01T15:00:00Z,19.7900,130.7530,24.7,1020.7,1020.7,0,3,8,0111111711
21597,2016-03-01T16:00:00Z,19.7760,130.7520,24.9,1020.1,1020.1,0,2.9,8,0111111711
21597,2016-03-01T17:00:00Z,19.7650,130.7490,25,1019.4,1019.4,0,3.1,8,0111111711
21597,2016-03-01T18:00:00Z,19.7550,130.7470,25.1,1019,1019,0,3.1,8,0111111711
21597,2016-03-01T19:00:00Z,19.7460,130.7460,25.3,1019.1,1019.1,0,3.2,8,0111111711
21597,2016-03-01T20:00:00Z,19.7400,130.7450,25.4,1019.4,1019.4,0,3.1,8,0111111711
21597,2016-03-01T21:00:00Z,19.7370,130.7450,25.5,1019.8,1019.8,0,3.3,8,0111111711
21597,2016-03-01T22:00:00Z,19.7340,130.7480,25.5,1020.3,1020.3,0,2.8,7,0111111711
21597,2016-03-01T23:00:00Z,19.7300,130.7510,25.6,1020.7,1020.7,0,3.3,8,0111111711
21597,2016-03-02T00:00:00Z,19.7230,130.7540,25.7,1021.1,1021.1,0,3.2,8,0111111711
21597,2016-03-02T01:00:00Z,19.7150,130.7560,25.8,1021.4,1021.4,0,2.8,8,0111111711
21597,2016-03-02T02:00:00Z,19.7070,130.7530,25.9,1021,1021,0,2.8,7,0111111711
21597,2016-03-02T03:00:00Z,19.7000,130.7460,26,1020.5,1020.5,0,2.8,8,0111111711
21597,2016-03-02T04:00:00Z,19.6950,130.7390,26,1019.4,1019.4,0,2.3,8,0111111711
21597,2016-03-02T05:00:00Z,19.6960,130.7300,26,1019,1019,0,2.5,8,0111111711
21597,2016-03-02T08:00:00Z,19.7130,130.7170,26,1018.6,1018.6,0,2.6,7,0111111711
21597,2016-03-02T09:00:00Z,19.7180,130.7140,26,1019.1,1019.1,0,2.6,8,0111111711
21597,2016-03-02T10:00:00Z,19.7220,130.7140,25.9,1020,1020,0,2.5,7,0111111711
21597,2016-03-02T11:00:00Z,19.7250,130.7120,25.9,1020.8,1020.8,0,2.8,7,0111111711
21597,2016-03-02T12:00:00Z,19.7250,130.7100,25.8,1021.4,1021.4,0,2.6,7,0111111711
21597,2016-03-02T13:00:00Z,19.7250,130.7080,25.8,1021.5,1021.5,0,2.8,7,0111111711
21597,2016-03-02T14:00:00Z,19.7250,130.7040,25.8,1021,1021,0,2.5,7,0111111711
21597,2016-03-02T15:00:00Z,19.7240,130.6950,25.7,1021.1,1021.1,0,2.7,7,0111111711
21597,2016-03-02T16:00:00Z,19.7240,130.6830,25.6,1020.4,1020.4,0,2.6,7,0111111711
21597,2016-03-02T17:00:00Z,19.7260,130.6700,25.6,1019.5,1019.5,0,2.4,7,0111111711
21597,2016-03-02T18:00:00Z,19.7250,130.6560,25.4,1018.8,1018.8,0,2.2,8,0111111711
21597,2016-03-02T19:00:00Z,19.7230,130.6430,25.3,1018.9,1018.9,0,2.2,8,0111111711
21597,2016-03-02T20:00:00Z,19.7200,130.6310,25.1,1019.1,1019.1,0,2.3,7,0111111711
21597,2016-03-02T21:00:00Z,19.7160,130.6210,24.9,1019.4,1019.4,0,2.4,7,0111111711
21597,2016-03-02T22:00:00Z,19.7110,130.6140,24.8,1020,1020,0,2.4,7,0111111711
21597,2016-03-02T23:00:00Z,19.7050,130.6080,24.8,1021,1021,0,2.4,8,0111111711
21597,2016-03-03T00:00:00Z,19.6980,130.6020,24.7,1021.4,1021.4,0,2.2,7,0111111711
21597,2016-03-03T01:00:00Z,19.6900,130.5960,24.7,1021.6,1021.6,0,2.4,7,0111111711
21597,2016-03-03T02:00:00Z,19.6850,130.5920,25.4,1021,1021,0,2.5,7,0111111711
21597,2016-03-03T03:00:00Z,19.6800,130.5950,25.5,1020.1,1020.1,0,2.4,7,0111111711
21597,2016-03-03T04:00:00Z,19.6750,130.5960,25.6,1019.3,1019.3,0,2.5,7,0111111711
21597,2016-03-03T05:00:00Z,19.6690,130.5990,25.7,1018.7,1018.7,0,2.4,8,0111111711
21597,2016-03-03T06:00:00Z,19.6630,130.6010,25.8,1018.1,1018.1,0,2.3,7,0111111711
21597,2016-03-03T07:00:00Z,19.6590,130.6050,25.9,1018.2,1018.2,0,2.3,7,0111111711
21597,2016-03-03T08:00:00Z,19.6540,130.6090,25.9,1018.5,1018.5,0,2.3,7,0111111711
21597,2016-03-03T09:00:00Z,19.6510,130.6130,25.9,1018.6,1018.6,0,2.3,7,0111111711
21597,2016-03-03T10:00:00Z,19.6470,130.6160,25.9,1019.3,1019.3,0,2.3,7,0111111711
21597,2016-03-03T11:00:00Z,19.6420,130.6190,26,1019.4,1019.4,0,2.5,8,0111111711
21597,2016-03-03T12:00:00Z,19.6340,130.6210,25.9,1019.8,1019.8,0,2.4,7,0111111711
21597,2016-03-03T13:00:00Z,19.6240,130.6210,25.9,1020.4,1020.4,0,2.4,7,0111111711
21597,2016-03-03T14:00:00Z,19.6140,130.6190,25.9,1020.1,1020.1,0,2.6,7,0111111711
21597,2016-03-03T15:00:00Z,19.6050,130.6140,25.9,1019.6,1019.6,0,2.3,7,0111111711
21597,2016-03-03T16:00:00Z,19.5980,130.6070,25.9,1018.9,1018.9,0,2.5,7,0111111711
21597,2016-03-03T17:00:00Z,19.5940,130.5980,25.9,1018.4,1018.4,0,2.5,7,0111111711
21597,2016-03-03T18:00:00Z,19.5910,130.5900,25.9,1017.4,1017.4,0,2.3,7,0111111711
21597,2016-03-03T19:00:00Z,19.5900,130.5840,26,1017.4,1017.4,0,2.3,7,0111111711
21597,2016-03-03T20:00:00Z,19.5890,130.5770,26,1016.8,1016.8,0,2.5,7,0111111711
21597,2016-03-03T21:00:00Z,19.5910,130.5690,26,1017.4,1017.4,0,2.7,8,0111111711
21597,2016-03-03T22:00:00Z,19.5930,130.5620,26,1018,1018,0,2.4,7,0111111711
21597,2016-03-03T23:00:00Z,19.5960,130.5550,26,1018.6,1018.6,0,2.3,8,0111111711
21597,2016-03-04T00:00:00Z,19.6010,130.5500,26,1019.3,1019.3,0,2.4,8,0111111711
21597,2016-03-04T01:00:00Z,19.6050,130.5450,26.1,1019.5,1019.5,0,2.6,8,0111111711
21597,2016-03-04T02:00:00Z,19.6080,130.5380,26.1,1018.9,1018.9,0,2.4,7,0111111711
21597,2016-03-04T03:00:00Z,19.6090,130.5300,26.1,1018.4,1018.4,0,2.5,8,0111111711
21597,2016-03-04T04:00:00Z,19.6100,130.5260,26.1,1016.8,1016.8,0,2.5,8,0111111711
21597,2016-03-04T05:00:00Z,19.6120,130.5240,26.1,1016.7,1016.7,0,2.7,8,0111111711
21597,2016-03-04T06:00:00Z,19.6170,130.5220,26.1,1015.8,1015.8,0,2.5,8,0111111711
21597,2016-03-04T07:00:00Z,19.6210,130.5190,26.1,1015.6,1015.6,0,2.6,8,0111111711
21597,2016-03-04T08:00:00Z,19.6280,130.5160,26.1,1015.9,1015.9,0,2.6,8,0111111711
21597,2016-03-04T09:00:00Z,19.6350,130.5140,26.1,1016.3,1016.3,0,2.4,8,0111111711
21597,2016-03-04T10:00:00Z,19.6370,130.5120,26.1,1016.5,1016.5,0,2.6,7,0111111711
21597,2016-03-04T11:00:00Z,19.6390,130.5090,26.1,1016.7,1016.7,0,3,8,0111111711
21597,2016-03-04T12:00:00Z,19.6410,130.5070,26.1,1017,1017,0,2.9,8,0111111711
21597,2016-03-04T13:00:00Z,19.6450,130.5060,26.1,1018,1018,0,3.1,8,0111111711
21597,2016-03-04T14:00:00Z,19.6480,130.5040,26.1,1017.6,1017.6,0,3,8,0111111711
21597,2016-03-04T15:00:00Z,19.6500,130.5020,26.1,1017.2,1017.2,0,2.9,7,0111111711
21597,2016-03-04T16:00:00Z,19.6500,130.5000,26,1016.1,1016.1,0,3.5,8,0111111711
21597,2016-03-04T17:00:00Z,19.6480,130.5010,26.1,1016.1,1016.1,0,3.2,8,0111111711
21597,2016-03-04T18:00:00Z,19.6450,130.5020,26.1,1015.8,1015.8,0,3.1,7,0111111711
21597,2016-03-04T19:00:00Z,19.6420,130.4970,26.1,1015.3,1015.3,0,3.4,8,0111111711
21597,2016-03-04T20:00:00Z,19.6380,130.4890,26,1015.6,1015.6,0,3.5,8,0111111711
21597,2016-03-04T21:00:00Z,19.6350,130.4790,26,1015.4,1015.4,0,3.3,8,0111111711
21597,2016-03-04T22:00:00Z,19.6350,130.4670,26,1015.4,1015.4,0,3.1,7,0111111711
21597,2016-03-04T23:00:00Z,19.6380,130.4550,26,1016.3,1016.3,0,3.4,8,0111111711
21597,2016-03-05T00:00:00Z,19.6430,130.4430,26,1017.2,1017.2,0,3.3,8,0111111711
21597,2016-03-05T01:00:00Z,19.6510,130.4320,26,1017.3,1017.3,0,3.7,8,0111111711
21597,2016-03-05T02:00:00Z,19.6590,130.4210,26,1016.7,1016.7,0,3.5,8,0111111711
21597,2016-03-05T03:00:00Z,19.6660,130.4100,26.1,1016,1016,0,3.5,8,0111111711
