PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),DEPH LEVEL0 (meter),TEMP LEVEL1 (degree_Celsius),PSAL LEVEL1 (psu),DEPH LEVEL1 (meter),TEMP LEVEL2 (degree_Celsius),DEPH LEVEL2 (meter),TEMP LEVEL3 (degree_Celsius),DEPH LEVEL3 (meter),TEMP LEVEL4 (degree_Celsius),DEPH LEVEL4 (meter),TEMP LEVEL5 (degree_Celsius),DEPH LEVEL5 (meter),TEMP LEVEL6 (degree_Celsius),DEPH LEVEL6 (meter),TEMP LEVEL7 (degree_Celsius),DEPH LEVEL7 (meter),TEMP LEVEL8 (degree_Celsius),DEPH LEVEL8 (meter),TEMP LEVEL9 (degree_Celsius),DEPH LEVEL9 (meter),QC
52522,2016-03-18T14:00:00Z,4.0000,157.8000,29.3,0,29.27,34.42,1,29.23,25,29.17,75,24.46,125,21.4,150,14.83,200,11.77,250,10.32,300,7.68,500,0111171111111111111111111
52522,2016-03-18T15:00:00Z,4.0000,157.8000,29.2,0,29.24,34.42,1,29.23,25,29.15,75,24.53,125,21.14,150,14.61,200,11.62,250,10.21,300,7.65,500,0111171111111111111111111
52522,2016-03-18T16:00:00Z,4.0000,157.8000,29.2,0,29.24,34.42,1,29.22,25,29.18,75,24.88,125,20.69,150,13.45,200,10.84,250,9.68,300,7.68,500,0111171111111111111111111
52522,2016-03-18T17:00:00Z,4.0000,157.7000,29.2,0,29.23,34.42,1,29.24,25,29.16,75,24.2,125,20.37,150,12.96,200,10.52,250,9.45,300,7.76,500,0144171111111111111111111
52522,2016-03-18T18:00:00Z,4.0000,157.7000,29.2,0,29.22,34.42,1,29.23,25,29.16,75,24.55,125,20.03,150,12.83,200,10.59,250,8.99,300,7.68,500,0111171111111111111111111
52522,2016-03-18T19:00:00Z,4.0000,157.7000,29.2,0,29.21,34.42,1,29.21,25,29.12,75,23.01,125,17.84,150,12.6,200,10.55,250,9.36,300,7.79,500,0111171111111111111111111
52522,2016-03-18T20:00:00Z,4.0000,157.7000,29.2,0,29.19,34.41,1,29.2,25,29.1,75,21.64,125,17.77,150,12.82,200,10.54,250,9.08,300,7.8,500,0111171111111211111111111
52522,2016-03-18T21:00:00Z,4.1000,157.7000,29.2,0,29.18,34.41,1,29.18,25,29.16,75,22.54,125,18.33,150,13.02,200,10.56,250,8.91,300,7.77,500,0144171111111211111111111
52522,2016-03-18T22:00:00Z,4.1000,157.7000,29.2,0,29.17,34.41,1,29.18,25,29.14,75,22.12,125,18.2,150,12.95,200,10.62,250,8.91,300,7.7,500,0111171111111211111111111
52522,2016-03-18T23:00:00Z,4.1000,157.7000,29.2,0,29.19,34.42,1,29.19,25,29.12,75,20.78,125,16.91,150,12.53,200,10.4,250,8.91,300,7.68,500,0111171111111211111111111
52522,2016-03-19T00:00:00Z,4.1000,157.7000,29.3,0,29.3,34.43,1,29.25,25,29.18,75,21.64,125,18.28,150,12.53,200,10.36,250,8.94,300,7.63,500,0111171111111211111111111
52522,2016-03-19T01:00:00Z,4.1000,157.7000,29.4,0,29.36,34.44,1,29.29,25,29.2,75,22.04,125,19.91,150,14.27,200,11.5,250,9.29,300,7.78,500,0111171111111211111111111
52522,2016-03-19T02:00:00Z,4.1000,157.7000,29.4,0,29.36,34.42,1,29.27,25,29.21,75,24.18,125,20.51,150,14.57,200,11.54,250,9.52,300,7.78,500,0111171111111111111111111
52522,2016-03-19T03:00:00Z,4.1000,157.7000,29.4,0,29.37,34.4,1,29.25,25,29.2,75,24.2,125,20.7,150,14.57,200,10.76,250,9.26,300,7.82,500,0111171111111111111111111
52522,2016-03-19T04:00:00Z,4.1000,157.7000,29.4,0,29.4,34.4,1,29.24,25,29.2,75,24.22,125,20.82,150,15.15,200,11.43,250,9.69,300,7.99,500,0111171111111111111111111
52522,2016-03-19T05:00:00Z,4.1000,157.7000,29.4,0,29.4,34.4,1,29.25,25,29.18,75,24.23,125,20.73,150,15.15,200,10.96,250,7.91,500,,,0111171111111111111111199
52522,2016-03-19T06:00:00Z,4.1000,157.7000,29.4,0,29.4,34.4,1,29.29,25,29.19,75,24.25,125,20.55,150,14.08,200,10.7,250,9.23,300,7.81,500,0111171111111111111111111
52522,2016-03-19T07:00:00Z,4.1000,157.7000,29.4,0,29.39,34.41,1,29.26,25,29.17,75,24.27,125,20.64,150,13.6,200,10.74,250,9.13,300,7.81,500,0111171111111111111111111
52522,2016-03-19T08:00:00Z,4.1000,157.7000,29.4,0,29.38,34.4,1,29.28,25,29.18,75,24.29,125,20.27,150,12.8,200,10.4,250,8.95,300,7.82,500,0111171111111111111111111
52522,2016-03-19T09:00:00Z,4.1000,157.7000,29.3,0,29.34,34.4,1,29.17,75,23.4,125,19.76,150,13.07,200,10.43,250,8.94,300,7.69,500,,,0111171111111111111111199
52522,2016-03-19T10:00:00Z,4.1000,157.7000,29.3,0,29.32,34.4,1,29.28,25,29.17,75,24.1,125,19.95,150,13.26,200,10.68,250,9.1,300,7.75,500,0111171111111111111111111
52522,2016-03-19T11:00:00Z,4.1000,157.7000,29.3,0,29.3,34.39,1,29.28,25,29.16,75,23.18,125,19.58,150,13.08,200,10.38,250,8.91,300,7.69,500,0111171111111111111111111
52522,2016-03-19T12:00:00Z,4.1000,157.6000,29.3,0,29.27,34.39,1,29.27,25,29.16,75,22.86,125,18.9,150,12.97,200,10.44,250,9.14,300,7.89,500,0144171111111211111111111
52522,2016-03-19T13:00:00Z,4.1000,157.6000,29.3,0,29.26,34.39,1,29.27,25,29.17,75,25.19,125,21.26,150,13.18,200,10.39,250,8.92,300,7.84,500,0111171111111111111111111
52522,2016-03-19T14:00:00Z,4.1000,157.6000,29.3,0,29.25,34.39,1,29.26,25,29.17,75,25.18,125,20.67,150,13.16,200,10.47,250,8.93,300,7.77,500,0111171111111111111111111
52522,2016-03-19T15:00:00Z,4.1000,157.6000,29.2,0,29.24,34.39,1,29.25,25,29.17,75,25.38,125,21.3,150,14.21,200,10.87,250,9.25,300,7.96,500,0111171111111111111111111
52522,2016-03-19T16:00:00Z,4.1000,157.6000,29.2,0,29.23,34.39,1,29.25,25,29.17,75,24.48,125,20.64,150,14.5,200,11.2,250,9.92,300,8.07,500,0111171111111111111111111
52522,2016-03-19T17:00:00Z,4.1000,157.6000,29.3,0,29.25,34.38,1,29.26,25,29.19,75,26.06,125,22.03,150,15.01,200,11.24,250,9.47,300,7.93,500,0111171111111111111111111
52522,2016-03-19T18:00:00Z,4.1000,157.6000,29.3,0,29.25,34.37,1,29.26,25,29.19,75,25.8,125,20.72,150,13.19,200,10.37,250,8.95,300,7.97,500,0111171111111111111111111
52522,2016-03-19T19:00:00Z,4.1000,157.6000,29.2,0,29.23,34.37,1,29.24,25,29.21,75,25.88,125,20.58,150,13.16,200,10.32,250,9.15,300,7.75,500,0111171111111111111111111
52522,2016-03-19T20:00:00Z,4.1000,157.6000,29.2,0,29.21,34.36,1,29.22,25,29.19,75,25.44,125,20.56,150,14.04,200,10.16,250,9.05,300,7.71,500,0111171111111111111111111
52522,2016-03-19T21:00:00Z,4.1000,157.6000,29.2,0,29.21,34.35,1,29.21,25,29.19,75,24.41,125,20.24,150,14.1,200,10.55,250,9.19,300,7.8,500,0111171111111111111111111
52522,2016-03-19T22:00:00Z,4.1000,157.6000,29.2,0,29.22,34.35,1,29.21,25,29.18,75,24.05,125,19.61,150,13.52,200,10.17,250,9.14,300,7.82,500,0111171111111111111111111
52522,2016-03-19T23:00:00Z,4.2000,157.6000,29.3,0,29.3,34.35,1,29.21,25,29.2,75,24.5,125,19.52,150,13.48,200,10.18,250,9.14,300,7.7,500,0144171111111111111111111
52522,2016-03-20T00:00:00Z,4.2000,157.6000,29.4,0,29.4,34.35,1,29.21,25,29.2,75,23.64,125,19.08,150,13.49,200,10.64,250,9.16,300,7.78,500,0111171111111111111111111
52522,2016-03-20T01:00:00Z,4.2000,157.6000,29.6,0,29.57,34.35,1,29.21,25,29.2,75,24.52,125,19.05,150,12.63,200,10.45,250,9.17,300,7.85,500,0111171111111111111111111
52522,2016-03-20T02:00:00Z,4.2000,157.6000,29.7,0,29.74,34.36,1,29.2,25,29.19,75,23.6,125,18.11,150,12.49,200,10.42,250,9.11,300,7.8,500,0111171111111111111111111
52522,2016-03-20T03:00:00Z,4.2000,157.6000,29.9,0,29.89,34.33,1,29.2,25,29.2,75,25.27,125,19.7,150,13.61,200,10.65,250,9.1,300,7.79,500,0111171111111111111111111
52522,2016-03-20T04:00:00Z,4.2000,157.6000,29.8,0,29.83,34.34,1,29.21,25,29.22,75,28.8,125,23.2,150,14.62,200,10.83,250,8.98,300,7.85,500,0111171111111211111111111
52522,2016-03-20T05:00:00Z,4.2000,157.6000,29.8,0,29.82,34.34,1,29.21,25,29.23,75,28.94,125,21.37,150,14.23,200,11.15,250,9.34,300,8.02,500,0111171111111211111111111
52522,2016-03-20T06:00:00Z,4.2000,157.5000,29.8,0,29.79,34.34,1,29.21,25,29.23,75,25.68,125,20.66,150,14.67,200,11.31,250,9.7,300,8.15,500,0144171111111111111111111
52522,2016-03-20T07:00:00Z,4.2000,157.5000,29.7,0,29.67,34.33,1,29.21,25,29.22,75,25.18,125,20.54,150,14.36,200,10.78,250,9.02,300,7.96,500,0111171111111111111111111
52522,2016-03-20T08:00:00Z,4.2000,157.5000,29.5,0,29.53,34.33,1,29.2,25,29.22,75,25.44,125,20.12,150,14.25,200,10.77,250,9.22,300,7.94,500,0111171111111111111111111
52522,2016-03-20T09:00:00Z,4.2000,157.5000,29.5,0,29.53,34.33,1,29.19,25,29.22,75,25.34,125,19.81,150,13.26,200,10.32,250,9.14,300,7.9,500,0111171111111111111111111
52522,2016-03-20T10:00:00Z,4.2000,157.5000,29.4,0,29.43,34.33,1,29.19,25,29.22,75,24.11,125,19.68,150,13.42,200,10.42,250,9.19,300,7.88,500,0111171111111111111111111
52522,2016-03-20T11:00:00Z,4.2000,157.5000,29.4,0,29.36,34.33,1,29.19,25,29.22,75,24.67,125,19.76,150,12.66,200,10.34,250,9.19,300,7.98,500,0111171111111111111111111
52522,2016-03-20T12:00:00Z,4.2000,157.5000,29.4,0,29.37,34.33,1,29.18,25,29.22,75,24.03,125,19.43,150,13.73,200,10.56,250,9.08,300,7.96,500,0111171111111111111111111
52522,2016-03-20T13:00:00Z,4.2000,157.5000,29.3,0,29.32,34.33,1,29.18,25,29.22,75,24.51,125,19.81,150,14.1,200,10.68,250,8.94,300,7.93,500,0111171111111111111111111
52522,2016-03-20T14:00:00Z,4.2000,157.5000,29.3,0,29.29,34.33,1,29.19,25,29.21,75,24.84,125,20.02,150,13.13,200,10.17,250,9.14,300,7.71,500,0111171111111111111111111
52522,2016-03-20T15:00:00Z,4.2000,157.5000,29.3,0,29.3,34.33,1,29.19,25,29.21,75,26.28,125,21.81,150,13.14,200,10.11,250,9.08,300,7.7,500,0111171111111111111111111
52522,2016-03-20T16:00:00Z,4.2000,157.5000,29.3,0,29.29,34.33,1,29.19,25,29.21,75,25.45,125,21.76,150,15.6,200,10.87,250,8.95,300,7.89,500,0111171111111111111111111
52522,2016-03-20T17:00:00Z,4.2000,157.5000,29.3,0,29.27,34.33,1,29.19,25,29.21,75,24.68,125,20.76,150,14.55,200,11.28,250,9.38,300,7.97,500,0111171111111111111111111
52522,2016-03-20T18:00:00Z,4.2000,157.5000,29.3,0,29.25,34.33,1,29.18,25,29.22,75,24.61,125,20.29,150,14.4,200,11.11,250,9.46,300,8.02,500,0111171111111111111111111
52522,2016-03-20T19:00:00Z,4.2000,157.5000,29.2,0,29.2,34.33,1,29.18,25,29.22,75,22.8,125,19.86,150,15.1,200,11.55,250,9.68,300,8.1,500,0111171111111211111111111
52522,2016-03-20T20:00:00Z,4.2000,157.5000,29.2,0,29.2,34.32,1,29.2,25,29.22,75,23.55,125,20.09,150,13.65,200,10.32,250,9.11,300,7.9,500,0111171111111111111111111
52522,2016-03-20T21:00:00Z,4.2000,157.5000,29.2,0,29.2,34.32,1,29.18,25,29.22,75,23.58,125,19.39,150,14.03,200,10.5,250,9.12,300,7.95,500,0111171111111111111111111
52522,2016-03-20T22:00:00Z,4.2000,157.5000,29.2,0,29.21,34.32,1,29.19,25,29.22,75,24.55,125,20.12,150,13.69,200,10.35,250,9.19,300,7.78,500,0111171111111111111111111
52522,2016-03-20T23:00:00Z,4.2000,157.5000,29.2,0,29.22,34.32,1,29.18,25,29.21,75,24.2,125,20.24,150,13.7,200,10.36,250,9.18,300,7.79,500,0111171111111111111111111
52522,2016-03-21T00:00:00Z,4.2000,157.5000,29.3,0,29.26,34.33,1,29.19,25,29.21,75,25.03,125,20.49,150,13.6,200,10.06,250,9.09,300,7.77,500,0111171111111111111111111
52522,2016-03-21T01:00:00Z,4.2000,157.5000,29.3,0,29.32,34.32,1,29.2,25,29.21,75,24.93,125,20.7,150,13.77,200,10.36,250,9.2,300,7.73,500,0111171111111111111111111
52522,2016-03-21T02:00:00Z,4.2000,157.5000,29.4,0,29.38,34.32,1,29.21,25,29.21,75,26.1,125,20.4,150,13.15,200,10.18,250,9.19,300,7.75,500,0111171111111111111111111
52522,2016-03-21T03:00:00Z,4.2000,157.5000,29.4,0,29.4,34.32,1,29.21,25,29.22,75,25.19,125,20.78,150,13.55,200,10.4,250,9.15,300,7.74,500,0111171111111111111111111
52522,2016-03-21T04:00:00Z,4.2000,157.4000,29.4,0,29.43,34.32,1,29.21,25,29.22,75,24.83,125,20.87,150,14.4,200,10.78,250,9.22,300,7.84,500,0144171111111111111111111
52522,2016-03-21T05:00:00Z,4.2000,157.4000,29.4,0,29.4,34.33,1,29.23,25,29.22,75,25.56,125,22.27,150,14.8,200,11.42,250,9.45,300,7.96,500,0111171111111111111111111
52522,2016-03-21T06:00:00Z,4.2000,157.4000,29.4,0,29.35,34.32,1,29.23,25,29.23,75,24.75,125,21.4,150,11.16,250,9.35,300,7.95,500,,,0111171111111111111111199
52522,2016-03-21T07:00:00Z,4.2000,157.4000,29.3,0,29.34,34.32,1,29.22,25,29.23,75,23.8,125,19.97,150,14.3,200,10.95,250,9.22,300,7.93,500,0111171111111111111111111
52522,2016-03-21T08:00:00Z,4.2000,157.4000,29.3,0,29.3,34.32,1,29.25,25,29.23,75,24.15,125,21.18,150,15.25,200,11.11,250,9.05,300,7.78,500,0111171111111111111111111
52522,2016-03-21T09:00:00Z,4.2000,157.4000,29.3,0,29.29,34.32,1,29.26,25,29.23,75,24.53,125,20.87,150,14.24,200,10.48,250,9.16,300,7.76,500,0111171111111111111111111
52522,2016-03-21T10:00:00Z,4.2000,157.4000,29.3,0,29.26,34.32,1,29.24,25,29.23,75,23.94,125,19.92,150,13.71,200,10.61,250,9.21,300,7.78,500,0111171111111111111111111
52522,2016-03-21T11:00:00Z,4.2000,157.4000,29.2,0,29.25,34.32,1,29.23,25,29.23,75,24.75,125,20.84,150,14.26,200,10.71,250,9.2,300,7.69,500,0111171111111111111111111
52522,2016-03-21T12:00:00Z,4.2000,157.4000,29.2,0,29.23,34.32,1,29.23,25,29.22,75,24.36,125,19.41,150,12.32,200,9.95,250,9.11,300,7.7,500,0111171111111111111111111
52522,2016-03-21T13:00:00Z,4.2000,157.4000,29.2,0,29.23,34.32,1,29.23,25,29.23,75,23.78,125,19.4,150,12.77,200,10.1,250,9.12,300,7.7,500,0111171111111111111111111
52522,2016-03-21T14:00:00Z,4.3000,157.4000,29.2,0,29.23,34.32,1,29.24,25,29.23,75,25.2,125,20.84,150,13.32,200,10.05,250,9.12,300,7.72,500,0144171111111111111111111
52522,2016-03-21T15:00:00Z,4.3000,157.4000,29.2,0,29.21,34.32,1,29.22,25,29.23,75,24.81,125,14.55,200,10.15,250,9.11,300,7.68,500,,,0111171111111111111111199
52522,2016-03-21T16:00:00Z,4.3000,157.4000,29.2,0,29.2,34.32,1,29.21,25,29.23,75,24.91,125,22.18,150,14.08,200,9.83,250,9.11,300,7.74,500,0111171111111111111111111
52522,2016-03-21T17:00:00Z,4.3000,157.4000,29.2,0,29.18,34.33,1,29.2,25,29.23,75,24.18,125,20.99,150,14.42,200,10.52,250,9.24,300,7.79,500,0111171111111111111111111
52522,2016-03-21T18:00:00Z,4.3000,157.4000,29.2,0,29.17,34.33,1,29.18,25,29.24,75,24.51,125,20.89,150,14.31,200,10.83,250,9.42,300,8.05,500,0111171111111111111111111
52522,2016-03-21T19:00:00Z,4.3000,157.4000,29.1,0,29.15,34.33,1,29.16,25,29.23,75,25.02,125,20.48,150,13.71,200,10.62,250,9.08,300,7.95,500,0111171111111111111111111
52522,2016-03-21T20:00:00Z,4.3000,157.4000,29.1,0,29.14,34.33,1,29.15,25,29.22,75,26.01,125,21.07,150,13.84,200,10.55,250,9.07,300,7.8,500,0111171111111111111111111
52522,2016-03-21T21:00:00Z,4.3000,157.4000,29.1,0,29.15,34.33,1,29.15,25,29.22,75,26.26,125,20.28,150,10.64,250,8.98,300,7.8,500,,,0111171111111111111111199
52522,2016-03-21T22:00:00Z,4.3000,157.4000,29.2,0,29.16,34.33,1,29.16,25,29.23,75,24.42,125,19.87,150,12.9,200,10.59,250,9.01,300,7.81,500,0111171111111111111111111
52522,2016-03-21T23:00:00Z,4.3000,157.3000,29.2,0,29.18,34.34,1,29.16,25,29.23,75,24.31,125,18.73,150,12.84,200,10.61,250,9.03,300,7.81,500,0144171111111111111111111
52522,2016-03-22T00:00:00Z,4.3000,157.3000,29.2,0,29.23,34.34,1,29.18,25,29.22,75,23.99,125,19.45,150,12.9,200,10.24,250,9.26,300,7.74,500,0111171111111111111111111
52522,2016-03-22T01:00:00Z,4.3000,157.3000,29.3,0,29.29,34.34,1,29.19,25,29.23,75,24.68,125,20.09,150,13.36,200,10.57,250,9.27,300,7.74,500,0111171111111111111111111
52522,2016-03-22T02:00:00Z,4.3000,157.3000,29.3,0,29.35,34.34,1,29.19,25,29.24,75,24.31,125,20.41,150,13.25,200,10.57,250,9.13,300,7.79,500,0111171111111111111111111
52522,2016-03-22T03:00:00Z,4.3000,157.3000,29.4,0,29.4,34.34,1,29.2,25,29.24,75,24.36,125,19.91,150,12.89,200,10.54,250,9.19,300,7.79,500,0111171111111111111111111
52522,2016-03-22T04:00:00Z,4.3000,157.3000,29.4,0,29.39,34.35,1,29.21,25,29.24,75,24,125,20.33,150,12.98,200,10.47,250,9.11,300,7.79,500,0111171111111111111111111
52522,2016-03-22T05:00:00Z,4.3000,157.3000,29.4,0,29.38,34.35,1,29.21,25,29.22,75,26.89,125,22,150,14.27,200,11.09,250,9.46,300,8.01,500,0111171111111111111111111
52522,2016-03-22T06:00:00Z,4.3000,157.3000,29.4,0,29.35,34.34,1,29.21,25,29.24,75,25.75,125,20.9,150,14.51,200,11.11,250,9.47,300,7.92,500,0111171111111111111111111
52522,2016-03-22T07:00:00Z,4.3000,157.3000,29.3,0,29.31,34.34,1,29.21,25,29.24,75,25.6,125,21.8,150,14.84,200,11.3,250,9.43,300,7.84,500,0111171111111111111111111
52522,2016-03-22T08:00:00Z,4.3000,157.3000,29.3,0,29.28,34.34,1,29.28,25,29.23,75,26.8,125,20.78,150,12.77,200,10.58,250,9.06,300,7.78,500,0111171111111111111111111
52522,2016-03-22T09:00:00Z,4.3000,157.3000,29.3,0,29.26,34.33,1,29.25,25,29.23,75,25.55,125,20.38,150,12.73,200,10.55,250,9.18,300,7.78,500,0111171111111111111111111
52522,2016-03-22T10:00:00Z,4.3000,157.3000,29.2,0,29.24,34.34,1,29.24,25,29.23,75,24.78,125,13.93,200,10.89,250,9.09,300,7.57,500,,,0111171111111111111112199
52522,2016-03-22T11:00:00Z,4.3000,157.3000,29.2,0,29.22,34.34,1,29.23,25,29.22,75,24.84,125,19.67,150,12.54,200,10.36,250,9.32,300,7.7,500,0111171111111111111111111
52522,2016-03-22T12:00:00Z,4.3000,157.3000,29.2,0,29.22,34.34,1,29.23,25,29.21,75,23,125,18.07,150,12.26,200,10.1,250,9.25,300,7.78,500,0111171111111111111111111
52522,2016-03-22T13:00:00Z,4.3000,157.3000,29.2,0,29.21,34.34,1,29.22,25,29.22,75,22.39,125,18.23,150,12.29,200,10,250,9.28,300,7.84,500,0111171111111211111111111
52522,2016-03-22T14:00:00Z,4.3000,157.3000,29.2,0,29.21,34.34,1,29.24,75,22.82,125,18.34,150,12.31,200,10.06,250,9.1,300,7.84,500,,,0111171111121111111111199
52522,2016-03-22T15:00:00Z,4.3000,157.3000,29.2,0,29.21,34.34,1,29.22,25,29.24,75,22.52,125,18.73,150,12.71,200,10.15,250,9.11,300,7.96,500,0111171111111211111111111
52522,2016-03-22T16:00:00Z,4.3000,157.3000,29.2,0,29.2,34.34,1,29.21,25,29.27,75,22.48,125,18.9,150,13.09,200,10.38,250,9.16,300,7.87,500,0111171111111211111111111
52522,2016-03-22T17:00:00Z,4.3000,157.2000,29.2,0,29.19,34.35,1,29.2,25,29.24,75,24.21,125,19.01,150,13.09,200,10.5,250,9.31,300,7.85,500,0144171111111111111111111
52522,2016-03-22T18:00:00Z,4.3000,157.2000,29.2,0,29.17,34.35,1,29.19,25,29.25,75,26.57,125,20.04,150,13.16,200,10.5,250,9.31,300,,,0111171111111111111111199
52522,2016-03-22T19:00:00Z,4.3000,157.2000,29.2,0,29.18,34.35,1,29.19,25,29.25,75,24.45,125,19.92,150,13.71,200,10.51,250,9.37,300,7.83,500,0111171111111111111111111
52522,2016-03-22T20:00:00Z,4.3000,157.2000,29.2,0,29.18,34.35,1,29.19,25,29.24,75,26.66,125,22.9,150,13.58,200,10.3,250,9.15,300,7.6,500,0111171111111111111111111
52522,2016-03-22T21:00:00Z,4.3000,157.2000,29.2,0,29.19,34.35,1,29.19,25,29.25,75,25.81,125,22.66,150,13.96,200,10.55,250,9.36,300,7.7,500,0111171111111111111111111
52522,2016-03-22T22:00:00Z,4.3000,157.2000,29.2,0,29.18,34.35,1,29.19,25,29.25,75,25.61,125,22.56,150,13.04,200,10.07,250,9.13,300,7.56,500,0111171111111111111111121
52522,2016-03-22T23:00:00Z,4.3000,157.2000,29.2,0,29.2,34.35,1,29.19,25,29.25,75,24.15,125,21.44,150,13.19,200,10.31,250,9.38,300,7.69,500,0111171111111111111111111
52522,2016-03-23T00:00:00Z,4.3000,157.2000,29.2,0,29.23,34.35,1,29.19,25,29.26,75,23.77,125,19.64,150,12.62,200,10.21,250,9.32,300,7.76,500,0111171111111111111111111
52522,2016-03-23T01:00:00Z,4.3000,157.2000,29.2,0,29.24,34.35,1,29.19,25,29.26,75,23.33,125,19.47,150,12.54,200,10.17,250,9.38,300,7.84,500,0111171111111111111111111
52522,2016-03-23T02:00:00Z,4.3000,157.2000,29.3,0,29.3,34.35,1,29.2,25,29.26,75,23.55,125,19.23,150,12.44,200,9.97,250,9.4,300,7.9,500,0111171111111111111111111
52522,2016-03-23T03:00:00Z,4.3000,157.2000,29.3,0,29.32,34.35,1,29.19,25,29.26,75,23.34,125,19.14,150,13.02,200,10.35,250,9.43,300,7.88,500,0111171111111111111111111
52522,2016-03-23T04:00:00Z,4.3000,157.2000,29.4,0,29.36,34.35,1,29.2,25,29.26,75,24.18,125,19.58,150,13.11,200,10.4,250,9.41,300,7.86,500,0111171111111111111111111
52522,2016-03-23T05:00:00Z,4.3000,157.2000,29.4,0,29.35,34.36,1,29.2,25,29.26,75,25.38,125,22.1,150,13.86,200,10.45,250,9.47,300,7.86,500,0111171111111111111111111
52522,2016-03-23T06:00:00Z,4.3000,157.2000,29.4,0,29.36,34.35,1,29.2,25,29.26,75,26.57,125,22.63,150,15,200,10.46,250,9.42,300,7.76,500,0111171111111111111111111
52522,2016-03-23T07:00:00Z,4.3000,157.2000,29.3,0,29.32,34.34,1,29.2,25,29.26,75,25.73,125,20.68,150,13.46,200,9.82,250,9.21,300,7.66,500,0111171111111111111111111
52522,2016-03-23T08:00:00Z,4.3000,157.2000,29.3,0,29.3,34.34,1,29.25,25,29.25,75,26.54,125,21.57,150,13.16,200,9.72,250,9.17,300,7.66,500,0111171111111111111111111
52522,2016-03-23T09:00:00Z,4.3000,157.2000,29.3,0,29.27,34.35,1,29.25,25,29.26,75,25.9,125,22.64,150,14.67,200,10.06,250,9.31,300,7.62,500,0111171111111111111111111
52522,2016-03-23T10:00:00Z,4.3000,157.1000,29.3,0,29.26,34.35,1,29.24,25,29.26,75,25.02,125,21.53,150,13.44,200,9.74,250,9.24,300,7.57,500,0144171111111111111111121
52522,2016-03-23T11:00:00Z,4.3000,157.1000,29.2,0,29.25,34.35,1,29.25,25,29.26,75,24.84,125,22.17,150,13.48,200,9.73,250,9.22,300,7.57,500,0111171111111111111111121
52522,2016-03-23T12:00:00Z,4.3000,157.1000,29.2,0,29.23,34.35,1,29.26,75,24.07,125,21.09,150,12.85,200,9.71,250,9.32,300,7.74,500,,,0111171111111111111111199
52522,2016-03-23T13:00:00Z,4.3000,157.1000,29.2,0,29.23,34.35,1,29.23,25,29.26,75,23.03,125,19.28,150,13.18,200,9.92,250,9.42,300,7.87,500,0111171111111111111111111
52522,2016-03-23T14:00:00Z,4.3000,157.1000,29.2,0,29.22,34.35,1,29.22,25,29.26,75,22.78,125,18.38,150,12.78,200,9.87,250,9.4,300,7.86,500,0111171111111211111111111
52522,2016-03-23T15:00:00Z,4.3000,157.1000,29.2,0,29.21,34.35,1,29.22,25,29.26,75,23.91,125,19.48,150,13.17,200,9.92,250,9.39,300,7.76,500,0111171111111111111111111
52522,2016-03-23T16:00:00Z,4.3000,157.1000,29.2,0,29.2,34.35,1,29.21,25,29.27,75,24.27,125,20.52,150,13.15,200,9.89,250,9.23,300,7.62,500,0111171111111111111111111
52522,2016-03-23T17:00:00Z,4.3000,157.1000,29.2,0,29.2,34.35,1,29.21,25,29.26,75,26.66,125,21.71,150,12.63,200,9.65,250,9.1,300,7.67,500,0111171111111111111111111
52522,2016-03-23T18:00:00Z,4.3000,157.1000,29.2,0,29.19,34.35,1,29.2,25,29.26,75,26.82,125,22.63,150,13.12,200,9.65,250,9.03,300,7.57,500,0111171111111111111111121
52522,2016-03-23T19:00:00Z,4.3000,157.1000,29.2,0,29.19,34.35,1,29.2,25,29.26,75,26.68,125,23.45,150,13.42,200,9.59,250,9.03,300,7.56,500,0111171111111111111111121
52522,2016-03-23T20:00:00Z,4.3000,157.1000,29.2,0,29.19,34.35,1,29.21,25,29.26,75,26.68,125,23.35,150,15.17,200,10.22,250,9.38,300,7.73,500,0111171111111111111111111
52522,2016-03-23T21:00:00Z,4.3000,157.1000,29.2,0,29.21,34.35,1,29.21,25,29.26,75,26.75,125,23.31,150,14.45,200,9.67,250,9.24,300,7.49,500,0111171111111111111111121
52522,2016-03-23T22:00:00Z,4.3000,157.1000,29.2,0,29.22,34.35,1,29.21,25,29.27,75,25.98,125,22.44,150,14.46,200,10.08,250,9.35,300,7.65,500,0111171111111111111111111
52522,2016-03-23T23:00:00Z,4.3000,157.1000,29.3,0,29.25,34.35,1,29.21,25,29.26,75,26.09,125,23.05,150,13.95,200,9.68,250,9.29,300,7.48,500,0111171111111111111111121
52522,2016-03-24T00:00:00Z,4.3000,157.1000,29.3,0,29.27,34.35,1,29.21,25,29.26,75,25.94,125,22.83,150,13.38,200,9.53,250,9.21,300,7.55,500,0111171111111111111111121
52522,2016-03-24T01:00:00Z,4.3000,157.1000,29.3,0,29.26,34.35,1,29.21,25,29.27,75,25.02,125,21.29,150,13.02,200,9.93,250,9.35,300,7.69,500,0111171111111111111111111
52522,2016-03-24T02:00:00Z,4.3000,157.1000,29.3,0,29.33,34.35,1,29.22,25,29.28,75,24.1,125,19.09,150,12.86,200,9.67,250,9.29,300,7.73,500,0111171111111111111111111
