PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),ATMP LEVEL0 (hectopascal),ATMS LEVEL0 (hectopascal),DEPH LEVEL0 (meter),VGHS LEVEL0 (meter),VGTA LEVEL0 (second),QC
21595,2015-11-25T10:00:00Z,29.4190,131.6410,25,1011,1011,0,,,0111111799
21595,2015-11-25T11:00:00Z,29.4220,131.6480,25,1011.4,1011.4,0,,,0111111799
21595,2015-11-25T12:00:00Z,29.4280,131.6560,25,1011.7,1011.7,0,,,0111111799
21595,2015-11-25T13:00:00Z,29.4360,131.6650,25,1011.7,1011.7,0,,,0111111799
21595,2015-11-25T14:00:00Z,29.4430,131.6740,25,1011.9,1011.9,0,,,0111111799
21595,2015-11-25T15:00:00Z,29.4500,131.6820,25,1011.5,1011.5,0,,,0111111799
21595,2015-11-25T16:00:00Z,29.4560,131.6930,24.9,1011.4,1011.4,0,,,0111111799
21595,2015-11-25T17:00:00Z,29.4630,131.7040,24.9,1011.4,1011.4,0,,,0111111799
21595,2015-11-25T18:00:00Z,29.4660,131.7190,24.9,1011.2,1011.2,0,,,0111111799
21595,2015-11-25T19:00:00Z,29.4660,131.7370,25,1011.3,1011.3,0,,,0111111799
21595,2015-11-25T20:00:00Z,29.4660,131.7540,25,1010.9,1010.9,0,,,0111111799
21595,2015-11-25T21:00:00Z,29.4660,131.7690,25,1011,1011,0,,,0111111799
21595,2015-11-25T22:00:00Z,29.4640,131.7860,25,1011.5,1011.5,0,,,0111111799
21595,2015-11-25T23:00:00Z,29.4640,131.8010,25,1012.2,1012.2,0,,,0111111799
21595,2015-11-26T00:00:00Z,29.4650,131.8130,25,1012.2,1012.2,0,,,0111111799
21595,2015-11-26T01:00:00Z,29.4700,131.8250,25,1012.4,1012.4,0,,,0111111799
21595,2015-11-26T02:00:00Z,29.4760,131.8370,25,1012.1,1012.1,0,,,0111111799
21595,2015-11-26T03:00:00Z,29.4830,131.8520,24.9,1011.5,1011.5,0,,,0111111799
21595,2015-11-26T04:00:00Z,29.4900,131.8680,24.9,1011.2,1011.2,0,,,0111111799
21595,2015-11-26T05:00:00Z,29.4950,131.8850,24.8,1010.8,1010.8,0,,,0111111799
21595,2015-11-26T06:00:00Z,29.4990,131.9040,24.8,1011.1,1011.1,0,,,0111111799
21595,2015-11-26T07:00:00Z,29.5010,131.9240,24.8,1011.4,1011.4,0,,,0111111799
21595,2015-11-26T08:00:00Z,29.4990,131.9430,24.8,1012.1,1012.1,0,,,0111111799
21595,2015-11-26T09:00:00Z,29.4930,131.9590,24.7,1012.4,1012.4,0,,,0111111799
21595,2015-11-26T10:00:00Z,29.4870,131.9750,24.7,1013.1,1013.1,0,,,0111111799
21595,2015-11-26T11:00:00Z,29.4790,131.9920,24.7,1013.6,1013.6,0,,,0111111799
21595,2015-11-26T12:00:00Z,29.4720,132.0070,24.7,1014.2,1014.2,0,,,0111111799
21595,2015-11-26T13:00:00Z,29.4640,132.0200,24.6,1014.6,1014.6,0,,,0111111799
21595,2015-11-26T14:00:00Z,29.4570,132.0340,24.6,1014.8,1014.8,0,,,0111111799
21595,2015-11-26T15:00:00Z,29.4510,132.0470,24.6,1015.1,1015.1,0,,,0111111799
21595,2015-11-26T16:00:00Z,29.4450,132.0590,24.5,1015.4,1015.4,0,,,0111111799
21595,2015-11-26T17:00:00Z,29.4400,132.0660,24.5,1015.7,1015.7,0,,,0111111799
21595,2015-11-26T18:00:00Z,29.4330,132.0720,24.5,1015.9,1015.9,0,,,0111111799
21595,2015-11-26T19:00:00Z,29.4260,132.0780,24.5,1016.2,1016.2,0,,,0111111799
21595,2015-11-26T20:00:00Z,29.4180,132.0810,24.5,1017.3,1017.3,0,,,0111111799
21595,2015-11-26T21:00:00Z,29.4110,132.0830,24.5,1017.9,1017.9,0,,,0111111799
21595,2015-11-26T22:00:00Z,29.4030,132.0880,24.5,1018.5,1018.5,0,,,0111111799
21595,2015-11-26T23:00:00Z,29.3960,132.0940,24.5,1020.1,1020.1,0,,,0111111799
21595,2015-11-27T00:00:00Z,29.3890,132.1030,24.5,1020.9,1020.9,0,,,0111111799
21595,2015-11-27T01:00:00Z,29.3810,132.1150,24.4,1022,1022,0,,,0111111799
21595,2015-11-27T02:00:00Z,29.3680,132.1270,24.4,1022,1022,0,,,0111111799
21595,2015-11-27T03:00:00Z,29.3550,132.1360,24.5,1022.3,1022.3,0,,,0111111799
21595,2015-11-27T04:00:00Z,29.3410,132.1460,24.4,1022.1,1022.1,0,,,0111111799
21595,2015-11-27T05:00:00Z,29.3290,132.1500,24.4,1022.3,1022.3,0,,,0111111799
21595,2015-11-27T06:00:00Z,29.3170,132.1550,24.4,1022.3,1022.3,0,,,0111111799
21595,2015-11-27T07:00:00Z,29.3040,132.1580,24.4,1022.3,1022.3,0,,,0111111799
21595,2015-11-27T08:00:00Z,29.2920,132.1580,24.4,1022.8,1022.8,0,,,0111111799
21595,2015-11-27T09:00:00Z,29.2810,132.1550,24.4,1023.6,1023.6,0,,,0111111799
21595,2015-11-27T10:00:00Z,29.2710,132.1530,24.4,1024.2,1024.2,0,,,0111111799
21595,2015-11-27T11:00:00Z,29.2650,132.1510,24.4,1024.7,1024.7,0,,,0111111799
21595,2015-11-27T12:00:00Z,29.2600,132.1520,24.4,1024.8,1024.8,0,,,0111111799
21595,2015-11-27T15:00:00Z,29.2460,132.1750,24.4,1025.4,1025.4,0,,,0111111799
21595,2015-11-27T16:00:00Z,29.2390,132.1890,24.4,1025.4,1025.4,0,,,0111111799
21595,2015-11-27T17:00:00Z,29.2320,132.2010,24.4,1024.9,1024.9,0,,,0111111799
21595,2015-11-27T18:00:00Z,29.2210,132.2100,24.4,1024.9,1024.9,0,,,0111111799
21595,2015-11-27T21:00:00Z,29.1860,132.2110,24.4,1025.2,1025.2,0,,,0111111799
21595,2015-11-28T00:00:00Z,29.1600,132.2010,24.4,1026.6,1026.6,0,,,0111111799
21595,2015-11-28T03:00:00Z,29.1410,132.2160,24.4,1026.4,1026.4,0,,,0111111799
21595,2015-11-28T06:00:00Z,29.1080,132.2380,24.4,1025.6,1025.6,0,,,0111111799
21595,2015-11-28T09:00:00Z,29.0660,132.2240,24.4,1026.3,1026.3,0,,,0111111799
21595,2015-11-28T12:00:00Z,29.0400,132.1970,24.4,1026.9,1026.9,0,,,0111111799
21595,2015-11-28T15:00:00Z,29.0280,132.1930,24.3,1026.2,1026.2,0,,,0111111799
21595,2015-11-28T18:00:00Z,29.0080,132.2070,24.3,1025.6,1025.6,0,,,0111111799
21595,2015-11-28T21:00:00Z,28.9820,132.2040,24.3,1025.2,1025.2,0,,,0111111799
21595,2015-11-29T00:00:00Z,28.9570,132.1780,24.4,1025.4,1025.4,0,,,0111111799
21595,2015-11-29T03:00:00Z,28.9460,132.1620,24.4,1023.7,1023.7,0,,,0111111799
21595,2015-11-29T06:00:00Z,28.9410,132.1670,24.4,1021.1,1021.1,0,,,0111111799
21595,2015-11-29T09:00:00Z,28.9380,132.1600,24.4,1020.9,1020.9,0,,,0111111799
21595,2015-11-29T12:00:00Z,28.9330,132.1370,24.4,1020.4,1020.4,0,,,0111111799
21595,2015-11-29T15:00:00Z,28.9140,132.1500,24.3,1019.8,1019.8,0,,,0111111799
21595,2015-11-29T18:00:00Z,28.8990,132.1900,24.3,1020,1020,0,,,0111111799
21595,2015-11-29T21:00:00Z,28.8670,132.2060,24.2,1018.9,1018.9,0,,,0111111799
21595,2015-11-30T00:00:00Z,28.8430,132.1860,24.3,1019.4,1019.4,0,,,0111111799
21595,2015-11-30T03:00:00Z,28.8160,132.1780,24.4,1018.3,1018.3,0,,,0111111799
21595,2015-11-30T06:00:00Z,28.7700,132.1730,24.4,1017.1,1017.1,0,,,0111111799
21595,2015-11-30T09:00:00Z,28.7230,132.1410,24.4,1018.2,1018.2,0,,,0111111799
21595,2015-11-30T12:00:00Z,28.6930,132.1080,24.3,1019.1,1019.1,0,,,0111111799
21595,2015-11-30T15:00:00Z,28.6650,132.0750,24.3,1019.1,1019.1,0,,,0111111799
21595,2015-11-30T18:00:00Z,28.6380,132.0530,24.3,1019.3,1019.3,0,,,0111111799
21595,2015-11-30T21:00:00Z,28.6160,132.0410,24.3,1019.7,1019.7,0,,,0111111799
21595,2015-12-01T00:00:00Z,28.5950,132.0260,24.3,1020.9,1020.9,0,,,0111111799
21595,2015-12-01T03:00:00Z,28.5600,132.0030,24.4,1020.4,1020.4,0,,,0111111799
21595,2015-12-01T06:00:00Z,28.5190,131.9690,24.4,1019.4,1019.4,0,,,0111111799
21595,2015-12-01T09:00:00Z,28.4900,131.9370,24.4,1020.6,1020.6,0,,,0111111799
21595,2015-12-01T12:00:00Z,28.4710,131.9030,24.3,1021.8,1021.8,0,,,0111111799
21595,2015-12-01T15:00:00Z,28.4660,131.8590,24.3,1021.1,1021.1,0,,,0111111799
21595,2015-12-01T18:00:00Z,28.4630,131.8290,24.3,1020.2,1020.2,0,,,0111111799
21595,2015-12-01T21:00:00Z,28.4650,131.8000,24.4,1019.5,1019.5,0,,,0111111799
21595,2015-12-02T00:00:00Z,28.4780,131.7720,24.3,1019.7,1019.7,0,,,0111111799
21595,2015-12-02T06:00:00Z,28.5070,131.7320,24.4,1012.8,1012.8,0,,,0111111799
21595,2015-12-02T07:00:00Z,28.5100,131.7260,24.4,1012.3,1012.3,0,,,0111111799
21595,2015-12-02T08:00:00Z,28.5120,131.7200,24.4,1010.8,1010.8,0,,,0111111799
21595,2015-12-02T09:00:00Z,28.5160,131.7110,24.4,1009.9,1009.9,0,,,0111111799
21595,2015-12-02T10:00:00Z,28.5230,131.7010,24.4,1011.3,1011.3,0,,,0111111799
21595,2015-12-02T11:00:00Z,28.5340,131.6910,24.4,1009.4,1009.4,0,,,0111111799
21595,2015-12-02T12:00:00Z,28.5510,131.6880,24.4,1008.1,1008.1,0,,,0111111799
21595,2015-12-02T13:00:00Z,28.5690,131.6930,24.4,1007.7,1007.7,0,,,0111111799
21595,2015-12-02T14:00:00Z,28.5850,131.7010,24.4,1006.7,1006.7,0,,,0111111799
21595,2015-12-02T15:00:00Z,28.6020,131.7110,24.4,1005.2,1005.2,0,,,0111111799
21595,2015-12-02T16:00:00Z,28.6050,131.7300,24.4,1006.8,1006.8,0,,,0111111799
21595,2015-12-02T17:00:00Z,28.5960,131.7510,24.4,1008.1,1008.1,0,,,0111111799
21595,2015-12-02T18:00:00Z,28.5880,131.7680,24.4,1008.8,1008.8,0,,,0111111799
21595,2015-12-02T19:00:00Z,28.5780,131.7870,24.3,1009.8,1009.8,0,,,0111111799
21595,2015-12-02T20:00:00Z,28.5650,131.8070,24.3,1010.5,1010.5,0,,,0111111799
21595,2015-12-02T21:00:00Z,28.5520,131.8220,24.2,1011.3,1011.3,0,,,0111111799
21595,2015-12-02T22:00:00Z,28.5370,131.8340,24.3,1012.4,1012.4,0,,,0111111799
21595,2015-12-02T23:00:00Z,28.5210,131.8440,24.2,1014,1014,0,,,0111111799
21595,2015-12-03T00:00:00Z,28.5040,131.8540,24.2,1014.9,1014.9,0,,,0111111799
21595,2015-12-03T01:00:00Z,28.4870,131.8620,24.2,1016.1,1016.1,0,,,0111111799
21595,2015-12-03T02:00:00Z,28.4720,131.8680,24.2,1015.9,1015.9,0,,,0111111799
21595,2015-12-03T03:00:00Z,28.4570,131.8720,24.2,1015.6,1015.6,0,,,0111111799
21595,2015-12-03T04:00:00Z,28.4430,131.8800,24.2,1015.2,1015.2,0,,,0111111799
21595,2015-12-03T05:00:00Z,28.4300,131.8880,24.2,1015.3,1015.3,0,,,0111111799
21595,2015-12-03T06:00:00Z,28.4180,131.8960,24.1,1015.6,1015.6,0,,,0111111799
21595,2015-12-03T07:00:00Z,28.4060,131.9010,24.1,1015.6,1015.6,0,,,0111111799
21595,2015-12-03T08:00:00Z,28.3940,131.9070,24.1,1016.5,1016.5,0,,,0111111799
21595,2015-12-03T09:00:00Z,28.3830,131.9130,24.1,1016.9,1016.9,0,,,0111111799
21595,2015-12-03T10:00:00Z,28.3730,131.9160,24.1,1017.6,1017.6,0,,,0111111799
21595,2015-12-03T11:00:00Z,28.3660,131.9210,24.1,1018,1018,0,,,0111111799
21595,2015-12-03T12:00:00Z,28.3590,131.9270,24.1,1018.3,1018.3,0,,,0111111799
21595,2015-12-03T13:00:00Z,28.3550,131.9310,24,1018.3,1018.3,0,,,0111111799
21595,2015-12-03T14:00:00Z,28.3510,131.9360,24,1018.3,1018.3,0,,,0111111799
21595,2015-12-03T15:00:00Z,28.3460,131.9440,24,1018.5,1018.5,0,,,0111111799
21595,2015-12-03T16:00:00Z,28.3400,131.9550,24,1019,1019,0,,,0111111799
21595,2015-12-03T17:00:00Z,28.3340,131.9690,24,1018.9,1018.9,0,,,0111111799
21595,2015-12-03T18:00:00Z,28.3250,131.9860,23.9,1019,1019,0,,,0111111799
21595,2015-12-03T19:00:00Z,28.3120,132.0020,23.9,1019.1,1019.1,0,,,0111111799
21595,2015-12-03T20:00:00Z,28.2960,132.0170,23.9,1019.2,1019.2,0,,,0111111799
21595,2015-12-03T21:00:00Z,28.2790,132.0320,23.9,1019.9,1019.9,0,,,0111111799
21595,2015-12-03T22:00:00Z,28.2630,132.0430,23.9,1020.8,1020.8,0,,,0111111799
21595,2015-12-03T23:00:00Z,28.2480,132.0510,23.8,1021.2,1021.2,0,,,0111111799
21595,2015-12-04T00:00:00Z,28.2320,132.0560,23.8,1021.8,1021.8,0,,,0111111799
21595,2015-12-04T01:00:00Z,28.2160,132.0600,23.8,1022.1,1022.1,0,,,0111111799
21595,2015-12-04T02:00:00Z,28.2000,132.0620,23.8,1021.8,1021.8,0,,,0111111799
21595,2015-12-04T03:00:00Z,28.1840,132.0630,23.9,1021.4,1021.4,0,,,0111111799
21595,2015-12-04T04:00:00Z,28.1700,132.0640,23.8,1020.9,1020.9,0,,,0111111799
21595,2015-12-04T05:00:00Z,28.1540,132.0650,23.9,1020.9,1020.9,0,,,0111111799
21595,2015-12-04T06:00:00Z,28.1410,132.0650,23.9,1021.1,1021.1,0,,,0111111799
21595,2015-12-04T07:00:00Z,28.1310,132.0650,23.9,1021.1,1021.1,0,,,0111111799
21595,2015-12-04T08:00:00Z,28.1220,132.0650,23.9,1021.7,1021.7,0,,,0111111799
21595,2015-12-04T09:00:00Z,28.1130,132.0670,24,1022.4,1022.4,0,,,0111111799
21595,2015-12-04T10:00:00Z,28.1050,132.0660,24.1,1022.9,1022.9,0,,,0111111799
21595,2015-12-04T11:00:00Z,28.1020,132.0660,24.2,1023.2,1023.2,0,,,0111111799
21595,2015-12-04T12:00:00Z,28.1000,132.0650,24.3,1023.3,1023.3,0,,,0111111799
21595,2015-12-04T13:00:00Z,28.1010,132.0660,24.3,1023.3,1023.3,0,,,0111111799
21595,2015-12-04T14:00:00Z,28.1010,132.0660,24.4,1023.4,1023.4,0,,,0111111799
21595,2015-12-04T15:00:00Z,28.1000,132.0670,24.4,1023.4,1023.4,0,,,0111111799
21595,2015-12-04T16:00:00Z,28.0970,132.0730,24.4,1023,1023,0,,,0111111799
21595,2015-12-04T17:00:00Z,28.0940,132.0820,24.4,1022.7,1022.7,0,,,0111111799
21595,2015-12-04T18:00:00Z,28.0920,132.0900,24.4,1022.6,1022.6,0,,,0111111799
21595,2015-12-04T19:00:00Z,28.0900,132.1010,24.3,1022.7,1022.7,0,,,0111111799
21595,2015-12-04T20:00:00Z,28.0850,132.1120,24.3,1022.4,1022.4,0,,,0111111799
21595,2015-12-04T21:00:00Z,28.0770,132.1230,24.3,1022.8,1022.8,0,,,0111111799
21595,2015-12-05T00:00:00Z,28.0520,132.1510,24.4,1024.1,1024.1,0,,,0111111799
21595,2015-12-05T01:00:00Z,28.0430,132.1570,24.5,1023.9,1023.9,0,,,0111111799
21595,2015-12-05T02:00:00Z,28.0330,132.1590,24.5,1023.4,1023.4,0,,,0111111799
21595,2015-12-05T03:00:00Z,28.0220,132.1610,24.6,1022.5,1022.5,0,,,0111111799
21595,2015-12-05T06:00:00Z,27.9900,132.1610,24.7,1021.2,1021.2,0,,,0111111799
21595,2015-12-05T09:00:00Z,27.9680,132.1430,24.7,1022.7,1022.7,0,,,0111111799
21595,2015-12-05T12:00:00Z,27.9620,132.1300,24.7,1023.4,1023.4,0,,,0111111799
21595,2015-12-05T15:00:00Z,27.9520,132.1240,24.7,1023,1023,0,,,0111111799
21595,2015-12-05T18:00:00Z,27.9450,132.1110,24.7,1021.9,1021.9,0,,,0111111799
21595,2015-12-05T21:00:00Z,27.9410,132.0990,24.6,1021.5,1021.5,0,,,0111111799
21595,2015-12-06T00:00:00Z,27.9410,132.0910,24.6,1021.8,1021.8,0,,,0111111799
21595,2015-12-06T03:00:00Z,27.9350,132.0860,24.7,1021.3,1021.3,0,,,0111111799
21595,2015-12-06T06:00:00Z,27.9200,132.0740,24.5,1019.2,1019.2,0,,,0111111799
21595,2015-12-06T09:00:00Z,27.9030,132.0430,24.4,1019,1019,0,,,0111111799
21595,2015-12-06T12:00:00Z,27.8980,132.0110,24.4,1019.6,1019.6,0,,,0111111799
21595,2015-12-06T15:00:00Z,27.9050,131.9830,24.4,1017.6,1017.6,0,,,0111111799
21595,2015-12-06T18:00:00Z,27.9300,131.9590,24.4,1014.6,1014.6,0,,,0111111799
21595,2015-12-06T19:00:00Z,27.9440,131.9530,24.4,1013.8,1013.8,0,,,0111111799
21595,2015-12-06T20:00:00Z,27.9610,131.9540,24.4,1013.4,1013.4,0,,,0111111799
21595,2015-12-06T21:00:00Z,27.9780,131.9670,24.3,1014.3,1014.3,0,,,0111111799
21595,2015-12-06T22:00:00Z,27.9790,131.9880,24.3,1015.1,1015.1,0,,,0111111799
21595,2015-12-06T23:00:00Z,27.9650,132.0010,24.3,1015.7,1015.7,0,,,0111111799
21595,2015-12-07T00:00:00Z,27.9470,132.0070,24.3,1016.9,1016.9,0,,,0111111799
21595,2015-12-07T01:00:00Z,27.9250,132.0120,24.3,1017.1,1017.1,0,,,0111111799
21595,2015-12-07T02:00:00Z,27.8970,132.0170,24.3,1016.9,1016.9,0,,,0111111799
21595,2015-12-07T03:00:00Z,27.8670,132.0170,24.4,1017.2,1017.2,0,,,0111111799
21595,2015-12-07T04:00:00Z,27.8390,132.0130,24.5,1017.1,1017.1,0,,,0111111799
21595,2015-12-07T05:00:00Z,27.8100,132.0030,24.6,1016.8,1016.8,0,,,0111111799
21595,2015-12-07T06:00:00Z,27.7840,131.9900,24.7,1017.5,1017.5,0,,,0111111799
21595,2015-12-07T07:00:00Z,27.7580,131.9750,24.8,1018,1018,0,,,0111111799
21595,2015-12-07T08:00:00Z,27.7340,131.9540,24.8,1018.6,1018.6,0,,,0111111799
21595,2015-12-07T09:00:00Z,27.7100,131.9360,24.7,1019.5,1019.5,0,,,0111111799
21595,2015-12-07T10:00:00Z,27.6890,131.9190,24.7,1020.2,1020.2,0,,,0111111799
21595,2015-12-07T11:00:00Z,27.6700,131.9010,24.6,1020.7,1020.7,0,,,0111111799
21595,2015-12-07T12:00:00Z,27.6560,131.8820,24.6,1021.1,1021.1,0,,,0111111799
21595,2015-12-07T13:00:00Z,27.6430,131.8650,24.5,1021.5,1021.5,0,,,0111111799
21595,2015-12-07T14:00:00Z,27.6330,131.8480,24.6,1021.6,1021.6,0,,,0111111799
21595,2015-12-07T15:00:00Z,27.6240,131.8330,24.7,1021.3,1021.3,0,,,0111111799
21595,2015-12-07T16:00:00Z,27.6160,131.8180,24.8,1021.2,1021.2,0,,,0111111799
21595,2015-12-07T17:00:00Z,27.6090,131.8060,24.8,1020.9,1020.9,0,,,0111111799
21595,2015-12-07T18:00:00Z,27.6010,131.7950,24.8,1020.9,1020.9,0,,,0111111799
21595,2015-12-07T19:00:00Z,27.5960,131.7850,24.8,1020.9,1020.9,0,,,0111111799
21595,2015-12-07T20:00:00Z,27.5900,131.7800,24.8,1021.1,1021.1,0,,,0111111799
21595,2015-12-07T21:00:00Z,27.5820,131.7770,24.8,1021.7,1021.7,0,,,0111111799
21595,2015-12-07T22:00:00Z,27.5730,131.7740,24.8,1022.3,1022.3,0,,,0111111799
21595,2015-12-07T23:00:00Z,27.5630,131.7730,24.8,1022.9,1022.9,0,,,0111111799
21595,2015-12-08T00:00:00Z,27.5520,131.7710,24.9,1023.4,1023.4,0,,,0111111799
21595,2015-12-08T01:00:00Z,27.5380,131.7690,24.9,1024.1,1024.1,0,,,0111111799
21595,2015-12-08T02:00:00Z,27.5230,131.7690,24.9,1024.1,1024.1,0,,,0111111799
21595,2015-12-08T03:00:00Z,27.5060,131.7680,24.8,1023.7,1023.7,0,,,0111111799
21595,2015-12-08T04:00:00Z,27.4870,131.7660,24.8,1023,1023,0,,,0111111799
21595,2015-12-08T05:00:00Z,27.4650,131.7610,24.7,1022.7,1022.7,0,,,0111111799
21595,2015-12-08T06:00:00Z,27.4430,131.7540,24.6,1022.9,1022.9,0,,,0111111799
21595,2015-12-08T07:00:00Z,27.4220,131.7450,24.6,1023.4,1023.4,0,,,0111111799
21595,2015-12-08T08:00:00Z,27.4020,131.7380,24.6,1023.8,1023.8,0,,,0111111799
21595,2015-12-08T09:00:00Z,27.3810,131.7280,24.6,1024.3,1024.3,0,,,0111111799
21595,2015-12-08T10:00:00Z,27.3630,131.7130,24.6,1024.9,1024.9,0,,,0111111799
21595,2015-12-08T11:00:00Z,27.3500,131.6940,24.6,1025.4,1025.4,0,,,0111111799
21595,2015-12-08T12:00:00Z,27.3390,131.6750,24.6,1025.7,1025.7,0,,,0111111799
21595,2015-12-08T13:00:00Z,27.3290,131.6580,24.5,1025.9,1025.9,0,,,0111111799
21595,2015-12-08T14:00:00Z,27.3190,131.6420,24.5,1025.6,1025.6,0,,,0111111799
21595,2015-12-08T15:00:00Z,27.3120,131.6220,24.5,1025.5,1025.5,0,,,0111111799
21595,2015-12-08T16:00:00Z,27.3050,131.6030,24.5,1025.3,1025.3,0,,,0111111799
21595,2015-12-08T17:00:00Z,27.2990,131.5870,24.4,1025.1,1025.1,0,,,0111111799
21595,2015-12-08T18:00:00Z,27.2940,131.5720,24.4,1025.1,1025.1,0,,,0111111799
21595,2015-12-08T19:00:00Z,27.2890,131.5580,24.4,1024.8,1024.8,0,,,0111111799
21595,2015-12-08T20:00:00Z,27.2840,131.5430,24.4,1024.8,1024.8,0,,,0111111799
21595,2015-12-08T21:00:00Z,27.2790,131.5280,24.4,1025.2,1025.2,0,,,0111111799
21595,2015-12-09T00:00:00Z,27.2620,131.4840,24.4,1026,1026,0,,,0111111799
21595,2015-12-09T03:00:00Z,27.2470,131.4330,24.4,1024.9,1024.9,0,,,0111111799
21595,2015-12-09T06:00:00Z,27.2280,131.3730,24.4,1021.8,1021.8,0,,,0111111799
21595,2015-12-09T07:00:00Z,27.2220,131.3510,24.4,1021.6,1021.6,0,,,0111111799
21595,2015-12-09T08:00:00Z,27.2170,131.3280,24.4,1022,1022,0,,,0111111799
21595,2015-12-09T09:00:00Z,27.2130,131.3070,24.4,1022.7,1022.7,0,,,0111111799
21595,2015-12-09T10:00:00Z,27.2070,131.2840,24.4,1023.1,1023.1,0,,,0111111799
21595,2015-12-09T11:00:00Z,27.2000,131.2620,24.4,1023.4,1023.4,0,,,0111111799
21595,2015-12-09T12:00:00Z,27.1940,131.2390,24.4,1022.8,1022.8,0,,,0111111799
21595,2015-12-09T13:00:00Z,27.1880,131.2160,24.4,1021.1,1021.1,0,,,0111111799
21595,2015-12-09T14:00:00Z,27.1810,131.1900,24.3,1021.3,1021.3,0,,,0111111799
21595,2015-12-09T15:00:00Z,27.1750,131.1670,24.3,1020.9,1020.9,0,,,0111111799
21595,2015-12-09T16:00:00Z,27.1730,131.1430,24.4,1020.2,1020.2,0,,,0111111799
21595,2015-12-09T17:00:00Z,27.1720,131.1210,24.4,1019.9,1019.9,0,,,0111111799
21595,2015-12-09T18:00:00Z,27.1710,131.1010,24.4,1019.3,1019.3,0,,,0111111799
21595,2015-12-09T19:00:00Z,27.1680,131.0800,24.4,1018.1,1018.1,0,,,0111111799
21595,2015-12-09T20:00:00Z,27.1680,131.0600,24.4,1018.3,1018.3,0,,,0111111799
21595,2015-12-09T21:00:00Z,27.1700,131.0430,24.3,1018.1,1018.1,0,,,0111111799
21595,2015-12-09T22:00:00Z,27.1730,131.0280,24.3,1018.1,1018.1,0,,,0111111799
21595,2015-12-09T23:00:00Z,27.1760,131.0130,24.3,1017.3,1017.3,0,,,0111111799
21595,2015-12-10T00:00:00Z,27.1800,130.9970,24.4,1018,1018,0,,,0111111799
21595,2015-12-10T01:00:00Z,27.1860,130.9810,24.4,1017.3,1017.3,0,,,0111111799
21595,2015-12-10T02:00:00Z,27.1940,130.9650,24.4,1016.1,1016.1,0,,,0111111799
21595,2015-12-10T03:00:00Z,27.2020,130.9540,24.4,1015.2,1015.2,0,,,0111111799
21595,2015-12-10T04:00:00Z,27.2080,130.9430,24.4,1013.4,1013.4,0,,,0111111799
21595,2015-12-10T05:00:00Z,27.2130,130.9310,24.4,1012.7,1012.7,0,,,0111111799
21595,2015-12-10T06:00:00Z,27.2170,130.9200,24.3,1012.9,1012.9,0,,,0111111799
21595,2015-12-10T07:00:00Z,27.2190,130.9080,24.2,1012.1,1012.1,0,,,0111111799
21595,2015-12-10T08:00:00Z,27.2210,130.8920,24.2,1011.5,1011.5,0,,,0111111799
21595,2015-12-10T09:00:00Z,27.2250,130.8780,24.2,1011.1,1011.1,0,,,0111111799
21595,2015-12-10T10:00:00Z,27.2320,130.8630,24.2,1010.7,1010.7,0,,,0111111799
21595,2015-12-10T11:00:00Z,27.2400,130.8500,24.2,1010.3,1010.3,0,,,0111111799
21595,2015-12-10T12:00:00Z,27.2510,130.8370,24.2,1009.6,1009.6,0,,,0111111799
21595,2015-12-10T13:00:00Z,27.2610,130.8290,24.2,1009.5,1009.5,0,,,0111111799
21595,2015-12-10T14:00:00Z,27.2710,130.8250,24.2,1009.3,1009.3,0,,,0111111799
21595,2015-12-10T15:00:00Z,27.2790,130.8320,24.2,1010.1,1010.1,0,,,0111111799
21595,2015-12-10T16:00:00Z,27.2830,130.8440,24.2,1010,1010,0,,,0111111799
21595,2015-12-10T17:00:00Z,27.2800,130.8540,24.2,1009.8,1009.8,0,,,0111111799
21595,2015-12-10T18:00:00Z,27.2720,130.8660,24.2,1009.9,1009.9,0,,,0111111799
21595,2015-12-10T19:00:00Z,27.2590,130.8750,24.2,1010.7,1010.7,0,,,0111111799
21595,2015-12-10T20:00:00Z,27.2440,130.8790,24.2,1011.2,1011.2,0,,,0111111799
21595,2015-12-10T21:00:00Z,27.2270,130.8810,24.1,1011.9,1011.9,0,,,0111111799
21595,2015-12-10T22:00:00Z,27.2120,130.8820,24.1,1012.6,1012.6,0,,,0111111799
21595,2015-12-10T23:00:00Z,27.1990,130.8840,24.1,1013.2,1013.2,0,,,0111111799
21595,2015-12-11T00:00:00Z,27.1830,130.8840,24.1,1013.8,1013.8,0,,,0111111799
21595,2015-12-11T01:00:00Z,27.1670,130.8830,24.1,1013.8,1013.8,0,,,0111111799
21595,2015-12-11T02:00:00Z,27.1500,130.8830,24.1,1013.7,1013.7,0,,,0111111799
21595,2015-12-11T03:00:00Z,27.1330,130.8820,24.1,1013.1,1013.1,0,,,0111111799
21595,2015-12-11T04:00:00Z,27.1180,130.8800,24.1,1012.5,1012.5,0,,,0111111799
21595,2015-12-11T05:00:00Z,27.1050,130.8780,24.1,1012.1,1012.1,0,,,0111111799
21595,2015-12-11T06:00:00Z,27.0940,130.8750,24.1,1012,1012,0,,,0111111799
21595,2015-12-11T07:00:00Z,27.0820,130.8700,24.2,1012.2,1012.2,0,,,0111111799
