PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),DEPH LEVEL0 (meter),TEMP LEVEL1 (degree_Celsius),DEPH LEVEL1 (meter),TEMP LEVEL2 (degree_Celsius),DEPH LEVEL2 (meter),TEMP LEVEL3 (degree_Celsius),DEPH LEVEL3 (meter),TEMP LEVEL4 (degree_Celsius),DEPH LEVEL4 (meter),TEMP LEVEL5 (degree_Celsius),DEPH LEVEL5 (meter),TEMP LEVEL6 (degree_Celsius),DEPH LEVEL6 (meter),TEMP LEVEL7 (degree_Celsius),DEPH LEVEL7 (meter),TEMP LEVEL8 (degree_Celsius),DEPH LEVEL8 (meter),DEPH LEVEL9 (meter),TEMP LEVEL10 (degree_Celsius),DEPH LEVEL10 (meter),QC
41671,2008-12-20T00:04:00Z,22.2470,122.9920,25.3,0,,,,,,,,,,,,,,,,,,,,0111179999999999999999999
41671,2008-12-20T00:19:00Z,22.2470,122.9920,,0,,,,,,,,,,,,,,,,,,,,0111979999999999999999999
41671,2008-12-20T00:34:00Z,22.2470,122.9920,,0,,,,,,,,,,,,,,,,,,,,0111979999999999999999999
41671,2008-12-20T00:48:00Z,22.2470,122.9920,,,24.1,9,25.4,15,25.3,29,,31,25.3,32,,70,,110,,150,,,,0111991111119111919191999
41671,2008-12-20T00:49:00Z,22.2470,122.9920,,0,,,,,,,,,,,,,,,,,,,,0111979999999999999999999
41671,2008-12-20T01:03:00Z,22.2470,122.9920,,,24.1,9,25.4,15,25.3,29,,31,25.3,32,,70,,110,,150,,,,0111991111119111919191999
41671,2008-12-20T01:04:00Z,22.2470,122.9920,25.3,0,,,,,,,,,,,,,,,,,,,,0111179999999999999999999
41671,2008-12-20T01:18:00Z,22.2470,122.9920,25.3,,25.3,0,24.1,9,25.4,15,25.3,29,,31,25.3,32,24.9,70,,110,150,,,0111191111111191111191199
41671,2008-12-20T02:19:00Z,22.2530,122.9680,,0,,,,,,,,,,,,,,,,,,,,0111979999999999999999999
41671,2008-12-20T03:03:00Z,22.2550,122.9510,,,24.1,9,25.4,15,25.3,28,,29,25.3,31,25.1,67,,106,,144,,,,0111991111119111119191999
41671,2008-12-20T03:18:00Z,22.2550,122.9510,,,24.1,9,25.4,15,25.3,28,,29,25.3,31,25.1,67,,106,,144,,,,0111991111119111119191999
41671,2008-12-20T03:19:00Z,22.2530,122.9680,,0,,,,,,,,,,,,,,,,,,,,0144979999999999999999999
41671,2008-12-20T03:33:00Z,22.2550,122.9510,25.3,,25.3,0,24.1,9,25.4,15,25.3,28,,29,25.3,31,25.1,67,,106,144,,,0144191111111191111191199
41671,2008-12-20T03:34:00Z,22.2550,122.9510,,0,,,,,,,,,,,,,,,,,,,,0111979999999999999999999
41671,2008-12-20T03:49:00Z,22.2550,122.9510,,0,,,,,,,,,,,,,,,,,,,,0111979999999999999999999
41671,2008-12-20T04:04:00Z,22.2550,122.9510,25.3,0,,,,,,,,,,,,,,,,,,,,0111179999999999999999999
41671,2008-12-20T04:19:00Z,22.2550,122.9510,,0,,,,,,,,,,,,,,,,,,,,0111979999999999999999999
41671,2008-12-20T04:33:00Z,22.2550,122.9510,,,24,9,25.4,15,25.1,28,25.3,31,,64,,101,,138,,,,,,0111991111111191919199999
41671,2008-12-20T04:34:00Z,22.2550,122.9510,,0,,,,,,,,,,,,,,,,,,,,0111979999999999999999999
41671,2008-12-20T04:48:00Z,22.2550,122.9510,,,24,9,25.4,15,25.1,28,25.3,31,,64,,101,,138,,,,,,0111991111111191919199999
41671,2008-12-20T04:49:00Z,22.2550,122.9510,,0,,,,,,,,,,,,,,,,,,,,0111979999999999999999999
41671,2008-12-20T05:03:00Z,22.2550,122.9510,25.3,,25.3,0,24,9,25.4,15,25.1,28,25.3,31,,64,24.1,101,,138,,,,0111191111111111911191999
41671,2008-12-20T05:04:00Z,22.2600,122.9340,25.3,0,,,,,,,,,,,,,,,,,,,,0144179999999999999999999
41671,2008-12-20T05:18:00Z,22.2600,122.9340,,,24,9,25.4,15,,27,25.1,28,25.3,31,,64,24.5,100,,136,,,,0111991111911111911191999
41671,2008-12-20T05:33:00Z,22.2600,122.9340,,,24,9,25.4,15,,27,25.1,28,25.3,31,,64,24.2,100,,136,,,,0111991111911111911191999
41671,2008-12-20T05:48:00Z,22.2600,122.9340,25.3,,25.3,0,24,9,25.4,15,,27,25.1,28,25.3,31,24.9,64,24.2,100,136,,,0111191111119111111111199
41671,2008-12-20T06:03:00Z,22.2600,122.9360,,,23.9,9,25.4,15,,27,25.1,28,25.3,31,,63,,99,,135,,,,0111991111911111919191999
41671,2008-12-20T06:18:00Z,22.2600,122.9360,,,23.9,9,25.4,15,,27,25.1,28,25.3,31,,63,,99,,135,,,,0111991111911111919191999
41671,2008-12-20T06:19:00Z,22.2600,122.9360,,0,,,,,,,,,,,,,,,,,,,,0111979999999999999999999
41671,2008-12-20T06:33:00Z,22.2600,122.9360,25.3,,25.3,0,23.9,9,25.4,15,,27,25.1,28,25.3,31,24.9,63,,99,135,,,0111191111119111111191199
41671,2008-12-20T06:34:00Z,22.2600,122.9360,,0,,,,,,,,,,,,,,,,,,,,0111979999999999999999999
41671,2008-12-20T06:49:00Z,22.2600,122.9360,,0,,,,,,,,,,,,,,,,,,,,0111979999999999999999999
41671,2008-12-20T07:04:00Z,22.2620,122.9070,25.3,0,,,,,,,,,,,,,,,,,,,,0144179999999999999999999
41671,2008-12-20T07:19:00Z,22.2620,122.9030,,0,,,,,,,,,,,,,,,,,,,,0111979999999999999999999
41671,2008-12-20T07:34:00Z,22.2620,122.9030,,0,,,,,,,,,,,,,,,,,,,,0111979999999999999999999
41671,2008-12-20T07:49:00Z,22.2620,122.9030,,0,,,,,,,,,,,,,,,,,,,,0111979999999999999999999
41671,2008-12-20T08:04:00Z,22.2620,122.9030,25.3,0,,,,,,,,,,,,,,,,,,,,0111179999999999999999999
41671,2008-12-20T08:18:00Z,22.2620,122.9030,,,23.9,9,25.3,15,25.1,28,25.2,31,,64,,101,,,,,,,,0111991111111191919999999
41671,2008-12-20T08:19:00Z,22.2620,122.9030,,0,,,,,,,,,,,,,,,,,,,,0111979999999999999999999
41671,2008-12-20T08:33:00Z,22.2620,122.9030,,,23.9,9,25.3,15,25.1,28,25.2,31,,64,,101,,,,,,,,0111991111111191919999999
41671,2008-12-20T08:34:00Z,22.2620,122.9030,,0,,,,,,,,,,,,,,,,,,,,0111979999999999999999999
41671,2008-12-20T08:48:00Z,22.2620,122.9030,25.2,,25.2,0,23.9,9,25.3,15,25.1,28,25.2,31,,64,,101,,,,,,0111191111111111919199999
41671,2008-12-20T08:49:00Z,22.2620,122.9030,,0,,,,,,,,,,,,,,,,,,,,0111979999999999999999999
41671,2008-12-20T09:03:00Z,22.2620,122.9030,,,23.9,9,25.3,15,25.1,28,,30,25.2,31,,68,,107,,,,,,0111991111119111919199999
41671,2008-12-20T09:04:00Z,22.2620,122.9030,25.2,0,,,,,,,,,,,,,,,,,,,,0111179999999999999999999
41671,2008-12-20T09:18:00Z,22.2620,122.9030,,,23.9,9,25.3,15,25.1,28,,30,25.2,31,,68,,107,,,,,,0111991111119111919199999
41671,2008-12-20T09:33:00Z,22.2620,122.9030,25.2,,25.2,0,23.9,9,25.3,15,25.1,28,,30,25.2,31,24.9,68,,107,,,,0111191111111191111191999
41671,2008-12-20T11:19:00Z,22.2620,122.9030,,0,,,,,,,,,,,,,,,,,,,,0111979999999999999999999
41671,2008-12-20T11:34:00Z,22.2620,122.9030,,0,,,,,,,,,,,,,,,,,,,,0111979999999999999999999
41671,2008-12-20T11:49:00Z,22.2620,122.9030,,0,,,,,,,,,,,,,,,,,,,,0111979999999999999999999
41671,2008-12-20T12:03:00Z,22.2620,122.9030,,,24,10,25.2,16,25.1,29,,31,25.2,32,,71,,111,,151,,,,0111991111119111919191999
41671,2008-12-20T12:04:00Z,22.2620,122.9030,25.2,0,,,,,,,,,,,,,,,,,,,,0111179999999999999999999
41671,2008-12-20T12:18:00Z,22.2620,122.9030,,,24,10,25.2,16,25.1,29,,31,25.2,32,,71,,111,,151,,,,0111991111119111919191999
41671,2008-12-20T12:33:00Z,22.2620,122.9030,25.1,,25.1,0,24,10,25.2,16,25.1,29,,31,25.2,32,25,71,,111,151,,,0111191111111191111191199
41671,2008-12-20T13:19:00Z,22.2860,122.8590,,0,,,,,,,,,,,,,,,,,,,,0144979999999999999999999
41671,2008-12-20T13:33:00Z,22.2860,122.8590,,,24.1,10,25.2,16,25.2,29,,30,25.2,32,,69,,108,,147,,,,0111991111119111919191999
41671,2008-12-20T13:34:00Z,22.2860,122.8590,,0,,,,,,,,,,,,,,,,,,,,0111979999999999999999999
41671,2008-12-20T13:48:00Z,22.2870,122.8570,,,24.1,10,25.2,16,25.2,29,,30,25.2,32,,69,,108,,147,,,,0111991111119111919191999
41671,2008-12-20T13:49:00Z,22.2870,122.8570,,0,,,,,,,,,,,,,,,,,,,,0111979999999999999999999
41671,2008-12-20T14:03:00Z,22.2870,122.8570,25.2,,25.2,0,24.1,10,25.2,16,25.2,29,,30,25.2,32,25,69,,108,147,,,0111191111111191111191199
41671,2008-12-20T14:04:00Z,22.2870,122.8570,25.2,0,,,,,,,,,,,,,,,,,,,,0111179999999999999999999
41671,2008-12-20T15:19:00Z,22.2870,122.8570,,0,,,,,,,,,,,,,,,,,,,,0111979999999999999999999
41671,2008-12-20T15:34:00Z,22.2870,122.8570,,0,,,,,,,,,,,,,,,,,,,,0111979999999999999999999
41671,2008-12-20T15:48:00Z,22.2870,122.8570,,,24,10,25.2,16,25.1,29,,31,25.2,32,,71,,111,,151,,,,0111991111119111919191999
41671,2008-12-20T15:49:00Z,22.2870,122.8570,,0,,,,,,,,,,,,,,,,,,,,0111979999999999999999999
41671,2008-12-20T16:03:00Z,22.2870,122.8570,,,24,10,25.2,16,25.1,29,,31,25.2,32,,71,,111,,151,,,,0111991111119111919191999
41671,2008-12-20T16:04:00Z,22.2870,122.8570,25.2,0,,,,,,,,,,,,,,,,,,,,0111179999999999999999999
41671,2008-12-20T16:18:00Z,22.2870,122.8570,25.1,,25.1,0,24,10,25.2,16,25.1,29,,31,25.2,32,25,71,,111,151,,,0111191111111191111191199
41671,2008-12-20T17:18:00Z,22.2910,122.8530,,,24,10,25.2,16,25.1,29,,31,25.2,32,,71,,111,,151,,,,0111991111119111919191999
41671,2008-12-20T17:19:00Z,22.2910,122.8530,,0,,,,,,,,,,,,,,,,,,,,0111979999999999999999999
41671,2008-12-20T17:33:00Z,22.2910,122.8530,,,24,10,25.2,16,25.1,29,,31,25.2,32,,71,,111,,151,,,,0111991111119111919191999
41671,2008-12-20T17:34:00Z,22.2910,122.8530,,0,,,,,,,,,,,,,,,,,,,,0111979999999999999999999
41671,2008-12-20T17:48:00Z,22.2910,122.8530,25.1,,25.1,0,24,10,25.2,16,25.1,29,,31,25.2,32,25,71,,111,151,,,0111191111111191111191199
41671,2008-12-20T17:49:00Z,22.2910,122.8530,,0,,,,,,,,,,,,,,,,,,,,0111979999999999999999999
41671,2008-12-20T18:04:00Z,22.2910,122.8530,25.2,0,,,,,,,,,,,,,,,,,,,,0111179999999999999999999
41671,2008-12-20T18:19:00Z,22.2930,122.8330,,0,,,,,,,,,,,,,,,,,,,,0144979999999999999999999
41671,2008-12-20T18:34:00Z,22.2930,122.8330,,0,,,,,,,,,,,,,,,,,,,,0111979999999999999999999
41671,2008-12-20T18:48:00Z,22.2930,122.8330,,,24,10,25.2,16,25.1,29,,31,25.2,32,,70,,110,,150,,,,0111991111119111919191999
41671,2008-12-20T18:49:00Z,22.2930,122.8330,,0,,,,,,,,,,,,,,,,,,,,0111979999999999999999999
41671,2008-12-20T19:03:00Z,22.2930,122.8330,,,24,10,25.2,16,25.1,29,,31,25.2,32,,70,,110,,150,,,,0111991111119111919191999
41671,2008-12-20T19:04:00Z,22.2930,122.8330,25.2,0,,,,,,,,,,,,,,,,,,,,0111179999999999999999999
41671,2008-12-20T19:18:00Z,22.2930,122.8330,25.1,,25.1,0,24,10,25.2,16,25.1,29,,31,25.2,32,25,70,,110,150,,,0111191111111191111191199
41671,2008-12-20T19:19:00Z,22.2930,122.8330,,0,,,,,,,,,,,,,,,,,,,,0111979999999999999999999
41671,2008-12-20T19:34:00Z,22.2930,122.8330,,0,,,,,,,,,,,,,,,,,,,,0111979999999999999999999
41671,2008-12-20T19:49:00Z,22.2930,122.8330,,0,,,,,,,,,,,,,,,,,,,,0111979999999999999999999
41671,2008-12-20T20:04:00Z,22.2930,122.8330,25.2,0,,,,,,,,,,,,,,,,,,,,0111179999999999999999999
41671,2008-12-20T20:18:00Z,22.2930,122.8330,,,24,9,25.2,15,25.1,29,,31,25.2,32,,70,,110,,150,,,,0111991111119111919191999
41671,2008-12-20T20:19:00Z,22.2930,122.8330,,0,,,,,,,,,,,,,,,,,,,,0111979999999999999999999
41671,2008-12-20T20:33:00Z,22.2930,122.8330,,,24,9,25.2,15,25.1,29,,31,25.2,32,,70,,110,,150,,,,0111991111119111919191999
41671,2008-12-20T20:34:00Z,22.2930,122.8330,,0,,,,,,,,,,,,,,,,,,,,0111979999999999999999999
41671,2008-12-20T20:48:00Z,22.2930,122.8330,25.1,,25.1,0,24,9,25.2,15,25.1,29,,31,25.2,32,25,70,,110,150,,,0111191111111191111191199
41671,2008-12-20T20:49:00Z,22.2930,122.8330,,0,,,,,,,,,,,,,,,,,,,,0111979999999999999999999
41671,2008-12-20T21:03:00Z,22.2930,122.8330,,,24,9,25.2,15,25.1,29,,31,25.2,32,,71,,111,,151,,,,0111991111119111919191999
41671,2008-12-20T21:04:00Z,22.2930,122.8330,25.1,0,,,,,,,,,,,,,,,,,,,,0111179999999999999999999
41671,2008-12-20T21:18:00Z,22.2930,122.8330,,,24,9,25.2,15,25.1,29,,31,25.2,32,,71,,111,,151,,,,0111991111119111919191999
41671,2008-12-20T21:19:00Z,22.3120,122.8050,,0,,,,,,,,,,,,,,,,,,,,0144979999999999999999999
41671,2008-12-20T21:33:00Z,22.2930,122.8330,25.1,,25.1,0,24,9,25.2,15,25.1,29,,31,25.2,32,25,71,,111,151,,,0144191111111191111191199
41671,2008-12-20T21:34:00Z,22.3120,122.8050,,0,,,,,,,,,,,,,,,,,,,,0144979999999999999999999
41671,2008-12-20T21:49:00Z,22.3120,122.8050,,0,,,,,,,,,,,,,,,,,,,,0111979999999999999999999
41671,2008-12-20T22:04:00Z,22.3120,122.8050,25.2,0,,,,,,,,,,,,,,,,,,,,0111179999999999999999999
41671,2008-12-20T22:19:00Z,22.3120,122.8050,,0,,,,,,,,,,,,,,,,,,,,0111979999999999999999999
41671,2008-12-20T22:33:00Z,22.3120,122.8050,,,24,9,25.2,15,25.1,29,,31,25.2,32,,71,,111,,151,,,,0111991111119111919191999
41671,2008-12-20T22:34:00Z,22.3120,122.8050,,0,,,,,,,,,,,,,,,,,,,,0111979999999999999999999
41671,2008-12-20T22:48:00Z,22.3120,122.8050,,,24,9,25.2,15,25.1,29,,31,25.2,32,,71,,111,,151,,,,0111991111119111919191999
41671,2008-12-20T22:49:00Z,22.3120,122.8050,,0,,,,,,,,,,,,,,,,,,,,0111979999999999999999999
41671,2008-12-20T23:03:00Z,22.3120,122.8050,25.2,,25.2,0,24,9,25.2,15,25.1,29,,31,25.2,32,25,71,,111,151,,,0111191111111191111191199
41671,2008-12-20T23:04:00Z,22.3120,122.8050,25.2,0,,,,,,,,,,,,,,,,,,,,0111179999999999999999999
41671,2008-12-21T00:19:00Z,22.3330,122.7920,,0,,,,,,,,,,,,,,,,,,,,0111979999999999999999999
41671,2008-12-21T00:34:00Z,22.3330,122.7920,,0,,,,,,,,,,,,,,,,,,,,0111979999999999999999999
41671,2008-12-21T00:48:00Z,22.3330,122.7920,,,24,9,25.3,15,25.2,29,,31,25.2,32,,70,,110,,150,,,,0111991111119111919191999
41671,2008-12-21T00:49:00Z,22.3330,122.7920,,0,,,,,,,,,,,,,,,,,,,,0111979999999999999999999
41671,2008-12-21T01:03:00Z,22.3330,122.7920,,,24,9,25.3,15,25.2,29,,31,25.2,32,,70,,110,,150,,,,0111991111119111919191999
41671,2008-12-21T01:04:00Z,22.3330,122.7920,25.2,0,,,,,,,,,,,,,,,,,,,,0111179999999999999999999
41671,2008-12-21T01:18:00Z,22.3330,122.7920,25.2,,25.2,0,24,9,25.3,15,25.2,29,,31,25.2,32,25,70,,110,150,,,0111191111111191111191199
41671,2008-12-21T01:19:00Z,22.3340,122.7900,,0,,,,,,,,,,,,,,,,,,,,0144979999999999999999999
41671,2008-12-21T01:34:00Z,22.3340,122.7870,,0,,,,,,,,,,,,,,,,,,,,0111979999999999999999999
41671,2008-12-21T01:49:00Z,22.3340,122.7870,,0,,,,,,,,,,,,,,,,,,,,0111979999999999999999999
41671,2008-12-21T02:04:00Z,22.3340,122.7870,25.3,0,,,,,,,,,,,,,,,,,,,,0111179999999999999999999
41671,2008-12-21T02:18:00Z,22.3340,122.7870,,,24,9,25.3,15,25.2,29,,31,25.3,32,,71,,111,,151,,,,0111991111119111919191999
41671,2008-12-21T02:19:00Z,22.3340,122.7870,,0,,,,,,,,,,,,,,,,,,,,0111979999999999999999999
41671,2008-12-21T02:33:00Z,22.3340,122.7870,,,24,9,25.3,15,25.2,29,,31,25.3,32,,71,,111,,151,,,,0111991111119111919191999
41671,2008-12-21T02:34:00Z,22.3340,122.7870,,0,,,,,,,,,,,,,,,,,,,,0111979999999999999999999
41671,2008-12-21T02:48:00Z,22.3290,122.7720,25.3,,25.3,0,24,9,25.3,15,25.2,29,,31,25.3,32,25,71,,111,151,,,0144191111111191111191199
41671,2008-12-21T02:49:00Z,22.3340,122.7870,,0,,,,,,,,,,,,,,,,,,,,0144979999999999999999999
41671,2008-12-21T03:04:00Z,22.3340,122.7870,25.4,0,,,,,,,,,,,,,,,,,,,,0111179999999999999999999
41671,2008-12-21T04:19:00Z,22.3290,122.7720,,0,,,,,,,,,,,,,,,,,,,,0111979999999999999999999
41671,2008-12-21T04:33:00Z,22.3290,122.7720,,,24,9,25.3,15,25.1,29,,30,25.2,32,,69,,108,,147,,,,0111991111119111919191999
41671,2008-12-21T04:34:00Z,22.3290,122.7720,,0,,,,,,,,,,,,,,,,,,,,0111979999999999999999999
41671,2008-12-21T04:48:00Z,22.3290,122.7720,,,24,9,25.3,15,25.1,29,,30,25.2,32,,69,,108,,147,,,,0111991111119111919191999
41671,2008-12-21T04:49:00Z,22.3290,122.7720,,0,,,,,,,,,,,,,,,,,,,,0111979999999999999999999
41671,2008-12-21T05:03:00Z,22.3290,122.7720,25.3,,25.3,0,24,9,25.3,15,25.1,29,,30,25.2,32,24.9,69,,108,147,,,0111191111111191111191199
41671,2008-12-21T05:04:00Z,22.3290,122.7720,25.4,0,,,,,,,,,,,,,,,,,,,,0111179999999999999999999
41671,2008-12-21T06:19:00Z,22.3550,122.7400,,0,,,,,,,,,,,,,,,,,,,,0111979999999999999999999
41671,2008-12-21T06:34:00Z,22.3660,122.7200,,0,,,,,,,,,,,,,,,,,,,,0144979999999999999999999
41671,2008-12-21T06:48:00Z,22.3660,122.7200,,,24,9,25.3,15,25.1,29,,30,25.2,32,,69,,108,,147,,,,0111991111119111919191999
41671,2008-12-21T06:49:00Z,22.3660,122.7200,,0,,,,,,,,,,,,,,,,,,,,0111979999999999999999999
41671,2008-12-21T07:03:00Z,22.3660,122.7200,,,24,9,25.4,15,25.1,29,,30,25.2,32,,69,,147,,,,,,0111991111119111919199999
41671,2008-12-21T07:04:00Z,22.3660,122.7200,25.4,0,,,,,,,,,,,,,,,,,,,,0111179999999999999999999
41671,2008-12-21T07:18:00Z,22.3660,122.7200,25.3,,25.3,0,24,9,25.4,15,25.1,29,,30,25.2,32,24.9,69,,147,,,,0111191111111191111191999
41671,2008-12-21T07:19:00Z,22.3660,122.7200,,0,,,,,,,,,,,,,,,,,,,,0111979999999999999999999
41671,2008-12-21T07:33:00Z,22.3660,122.7200,,,24,10,25.4,16,25.1,29,,30,25.2,32,,70,,109,,148,,,,0111991111119111919191999
41671,2008-12-21T07:34:00Z,22.3660,122.7200,,0,,,,,,,,,,,,,,,,,,,,0111979999999999999999999
41671,2008-12-21T07:48:00Z,22.3660,122.7200,,,24,10,25.4,16,25.1,29,,30,25.2,32,,70,,109,,148,,,,0111991111119111919191999
41671,2008-12-21T07:49:00Z,22.3660,122.7200,,0,,,,,,,,,,,,,,,,,,,,0111979999999999999999999
41671,2008-12-21T08:03:00Z,22.3660,122.7200,25.3,,25.3,0,24,10,25.4,16,25.1,29,,30,25.2,32,25,70,,109,148,,,0111191111111191111191199
41671,2008-12-21T08:04:00Z,22.3660,122.7200,25.4,0,,,,,,,,,,,,,,,,,,,,0111179999999999999999999
41671,2008-12-21T08:18:00Z,22.3660,122.7200,,,24,10,25.4,16,25.1,29,,30,25.1,32,,70,,109,,148,,,,0111991111119111919191999
41671,2008-12-21T08:19:00Z,22.3840,122.7100,,0,,,,,,,,,,,,,,,,,,,,0144979999999999999999999
41671,2008-12-21T08:33:00Z,22.3840,122.7100,,,24,10,25.4,16,25.1,29,,30,25.2,32,,70,,109,,148,,,,0111991111119111919191999
41671,2008-12-21T08:34:00Z,22.3840,122.7100,,0,,,,,,,,,,,,,,,,,,,,0111979999999999999999999
41671,2008-12-21T08:48:00Z,22.3840,122.7100,25.3,,25.3,0,24,10,25.4,16,25.1,29,,30,25.3,32,25,70,,109,148,,,0111191111111191111191199
41671,2008-12-21T08:49:00Z,22.3840,122.7100,,0,,,,,,,,,,,,,,,,,,,,0111979999999999999999999
41671,2008-12-21T09:04:00Z,22.3840,122.7100,25.4,0,,,,,,,,,,,,,,,,,,,,0111179999999999999999999
41671,2008-12-21T09:19:00Z,22.3840,122.7100,,0,,,,,,,,,,,,,,,,,,,,0111979999999999999999999
41671,2008-12-21T09:34:00Z,22.3840,122.7100,,0,,,,,,,,,,,,,,,,,,,,0111979999999999999999999
41671,2008-12-21T09:49:00Z,22.3840,122.7100,,0,,,,,,,,,,,,,,,,,,,,0111979999999999999999999
41671,2008-12-21T10:04:00Z,22.3840,122.7100,25.3,0,,,,,,,,,,,,,,,,,,,,0111179999999999999999999
41671,2008-12-21T11:18:00Z,22.3840,122.7100,,,24,9,25.4,15,25.1,29,,30,25.4,32,,68,,107,,145,,,,0111991111119111919191999
41671,2008-12-21T11:19:00Z,22.3840,122.7100,,0,,,,,,,,,,,,,,,,,,,,0111979999999999999999999
41671,2008-12-21T11:33:00Z,22.3840,122.7100,,,24,9,25.4,15,25.1,29,,30,25.4,32,,68,,107,,145,,,,0111991111119111919191999
41671,2008-12-21T11:34:00Z,22.3840,122.7100,,0,,,,,,,,,,,,,,,,,,,,0111979999999999999999999
41671,2008-12-21T11:48:00Z,22.3840,122.7100,25.3,,25.3,0,24,9,25.4,15,25.1,29,,30,25.4,32,25,68,,107,145,,,0111191111111191111191199
41671,2008-12-21T11:49:00Z,22.3840,122.7100,,0,,,,,,,,,,,,,,,,,,,,0111979999999999999999999
41671,2008-12-21T12:03:00Z,22.3840,122.7100,,,24,9,25.4,15,25.1,29,,30,25.4,32,,69,,108,,147,,,,0111991111119111919191999
41671,2008-12-21T12:04:00Z,22.3840,122.7100,25.3,0,,,,,,,,,,,,,,,,,,,,0111179999999999999999999
41671,2008-12-21T12:18:00Z,22.3840,122.7100,,,24,9,25.4,15,25.1,29,,30,25.4,32,,69,,108,,147,,,,0111991111119111919191999
41671,2008-12-21T12:33:00Z,22.3840,122.7100,25.3,,25.3,0,24,9,25.4,15,25.1,29,,30,25.4,32,25,69,,108,147,,,0111191111111191111191199
41671,2008-12-21T13:19:00Z,22.4110,122.6790,,0,,,,,,,,,,,,,,,,,,,,0144979999999999999999999
41671,2008-12-21T13:33:00Z,22.4160,122.6760,,,24,9,25.4,15,25.2,29,,30,25.3,32,,68,24.5,107,,145,,,,0111991111119111911191999
41671,2008-12-21T13:34:00Z,22.4110,122.6790,,0,,,,,,,,,,,,,,,,,,,,0144979999999999999999999
41671,2008-12-21T13:48:00Z,22.4160,122.6760,,,24,9,25.4,15,25.2,29,,30,25.3,32,,68,24.7,107,,145,,,,0111991111119111911191999
41671,2008-12-21T13:49:00Z,22.4110,122.6790,,0,,,,,,,,,,,,,,,,,,,,0144979999999999999999999
41671,2008-12-21T14:03:00Z,22.4160,122.6760,25.3,,25.3,0,24,9,25.4,15,25.2,29,,30,25.3,32,25,68,24.7,107,145,,,0111191111111191111111199
41671,2008-12-21T14:04:00Z,22.4110,122.6790,25.3,0,,,,,,,,,,,,,,,,,,,,0144179999999999999999999
41671,2008-12-21T15:19:00Z,22.4080,122.6500,,0,,,,,,,,,,,,,,,,,,,,0111979999999999999999999
41671,2008-12-21T15:48:00Z,22.4120,122.6300,,,24.1,9,25.3,15,25.2,29,,30,25.3,32,25.1,68,25,107,,145,,,,0111991111119111111191999
41671,2008-12-21T16:03:00Z,22.4120,122.6300,,,24.1,9,25.3,15,25.2,29,,30,25.3,32,25.1,68,25,107,,145,,,,0111991111119111111191999
41671,2008-12-21T16:18:00Z,22.4120,122.6300,25.2,,25.2,0,24.1,9,25.3,15,25.2,29,,30,25.3,32,25.1,68,25,107,145,,,0111191111111191111111199
41671,2008-12-21T17:18:00Z,22.4120,122.6300,,,24.1,9,25.3,15,25.2,29,25.3,32,25.1,67,,106,,144,,,,,,0111991111111111919199999
41671,2008-12-21T17:19:00Z,22.4120,122.6300,,0,,,,,,,,,,,,,,,,,,,,0111979999999999999999999
41671,2008-12-21T17:33:00Z,22.4060,122.6060,,,24.1,9,25.3,15,25.2,29,25.3,32,25.1,67,,106,,144,,,,,,0144991111111111919199999
41671,2008-12-21T17:34:00Z,22.4060,122.6060,,0,,,,,,,,,,,,,,,,,,,,0111979999999999999999999
41671,2008-12-21T17:48:00Z,22.4060,122.6060,25.2,,25.2,0,24.1,9,25.3,15,25.2,29,25.3,32,25.1,67,24.9,106,,144,,,,0111191111111111111191999
41671,2008-12-21T17:49:00Z,22.4060,122.6060,,0,,,,,,,,,,,,,,,,,,,,0111979999999999999999999
41671,2008-12-21T18:04:00Z,22.4060,122.6060,25.2,0,,,,,,,,,,,,,,,,,,,,0111179999999999999999999
41671,2008-12-21T18:19:00Z,22.4070,122.6040,,0,,,,,,,,,,,,,,,,,,,,0111979999999999999999999
41671,2008-12-21T18:34:00Z,22.4070,122.6040,,0,,,,,,,,,,,,,,,,,,,,0111979999999999999999999
41671,2008-12-21T18:48:00Z,22.4070,122.6040,,,24.1,9,25.3,15,25.2,29,,30,25.2,32,25.2,69,25,108,,147,,,,0111991111119111111191999
41671,2008-12-21T18:49:00Z,22.4070,122.6040,,0,,,,,,,,,,,,,,,,,,,,0111979999999999999999999
41671,2008-12-21T19:03:00Z,22.4070,122.6040,,,24.1,9,25.3,15,25.2,29,,30,25.2,32,25.2,69,25,108,,147,,,,0111991111119111111191999
41671,2008-12-21T19:04:00Z,22.4070,122.6040,25.2,0,,,,,,,,,,,,,,,,,,,,0111179999999999999999999
41671,2008-12-21T19:18:00Z,22.4070,122.6040,25.2,,25.2,0,24.1,9,25.3,15,25.2,29,,30,25.2,32,25.2,69,25,108,147,,,0111191111111191111111199
41671,2008-12-21T20:18:00Z,22.4130,122.5980,,,24.1,10,25.3,16,25.2,29,,31,25.3,32,25.2,70,25.1,110,,150,,,,0111991111119111111191999
41671,2008-12-21T20:19:00Z,22.4130,122.5980,,0,,,,,,,,,,,,,,,,,,,,0111979999999999999999999
41671,2008-12-21T20:33:00Z,22.4170,122.5910,,,24.1,10,25.3,16,25.2,29,,31,25.3,32,25.2,70,25.1,110,,150,,,,0111991111119111111191999
