PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),DEPH LEVEL0 (meter),WSPE_MODEL LEVEL0 (meter/second),WSPN_MODEL LEVEL0 (meter/second),WSTE_MODEL LEVEL0 (newton/m2),WSTN_MODEL LEVEL0 (newton/m2),TEMP LEVEL1 (degree_Celsius),DEPH LEVEL1 (meter),TEMP LEVEL2 (degree_Celsius),CURRENT_TEST LEVEL2 (none),DEPH LEVEL2 (meter),EWCT LEVEL2 (meter/second),NSCT LEVEL2 (meter/second),TEMP LEVEL3 (degree_Celsius),DEPH LEVEL3 (meter),TEMP LEVEL4 (degree_Celsius),DEPH LEVEL4 (meter),TEMP LEVEL5 (degree_Celsius),DEPH LEVEL5 (meter),TEMP LEVEL6 (degree_Celsius),DEPH LEVEL6 (meter),TEMP LEVEL7 (degree_Celsius),DEPH LEVEL7 (meter),TEMP LEVEL8 (degree_Celsius),DEPH LEVEL8 (meter),TEMP LEVEL9 (degree_Celsius),DEPH LEVEL9 (meter),TEMP LEVEL10 (degree_Celsius),DEPH LEVEL10 (meter),TEMP LEVEL11 (degree_Celsius),DEPH LEVEL11 (meter),TEMP LEVEL12 (degree_Celsius),DEPH LEVEL12 (meter),QC
41921,2008-12-22T17:21:00Z,21.0190,122.6900,,,,,,,25.5,15,25.6,,30,,,,39,25.5,45,25.6,59,25.5,63,24.4,73,25.6,87,,,,,,,,,0111999999111919991111111111199999999
41921,2008-12-22T17:36:00Z,21.0190,122.6900,25.5,,,,,,25.5,0,25.5,,15,,,25.6,30,,39,25.5,45,25.6,59,25.5,63,24.4,73,25.6,87,,,,,,,0111199999111919911911111111111999999
41921,2008-12-22T18:00:00Z,21.0410,122.6800,,0,-10,-11.1,-0.31,-0.37,,,,211,15,-0.025,0.167,,,,,,,,,,,,,,,,,,,,,0111971111999111199999999999999999999
41921,2008-12-22T18:20:00Z,21.0190,122.6900,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999999999999
41921,2008-12-22T18:36:00Z,21.0190,122.6900,,,,,,,25.5,15,25.6,,30,,,,39,25.5,45,25.6,60,25.5,64,24.4,73,25.6,88,,,,,,,,,0111999999111919991111111111199999999
41921,2008-12-22T18:51:00Z,21.0190,122.6900,,,,,,,25.5,15,25.6,,30,,,,39,25.5,45,25.6,60,25.5,64,24.4,73,25.6,88,,,,,,,,,0111999999111919991111111111199999999
41921,2008-12-22T19:06:00Z,21.0190,122.6900,25.5,,,,,,25.5,0,25.5,,15,,,25.6,30,,39,25.5,45,25.6,60,25.5,64,24.4,73,25.6,88,,,,,,,0111199999111919911911111111111999999
41921,2008-12-22T19:20:00Z,21.0190,122.6900,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999999999999
41921,2008-12-22T19:52:00Z,21.0190,122.6900,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999999999999
41921,2008-12-22T20:05:00Z,21.0570,122.6810,,,,,,,25.6,15,25.6,,30,,,,39,25.6,45,25.6,60,25.5,64,24.4,73,25.6,88,,,,,,,,,0144999999111919991111111111199999999
41921,2008-12-22T20:20:00Z,21.0570,122.6810,,,,,,,25.6,15,25.6,,30,,,,39,25.6,45,25.6,60,25.5,64,24.4,73,25.6,88,,,,,,,,,0111999999111919991111111111199999999
41921,2008-12-22T20:35:00Z,21.0570,122.6810,25.5,,,,,,25.5,0,25.6,,15,,,25.6,30,,39,25.6,45,25.6,60,25.5,64,24.4,73,25.6,88,,,,,,,0111199999111919911911111111111999999
41921,2008-12-22T20:50:00Z,21.0570,122.6810,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999999999999
41921,2008-12-22T21:00:00Z,21.0570,122.6810,,0,-10.3,-11.7,-0.37,-0.4,,,,211,15,0.041,0.169,,,,,,,,,,,,,,,,,,,,,0111971111999111199999999999999999999
41921,2008-12-22T21:05:00Z,21.0570,122.6810,25.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111179999999999999999999999999999999
41921,2008-12-22T21:35:00Z,21.0570,122.6810,,,,,,,25.6,15,25.6,,31,,,,40,25.6,46,25.6,61,25.5,64,24.4,74,25.6,89,,,,,,,,,0111999999111919991111111111199999999
41921,2008-12-22T21:50:00Z,21.0570,122.6810,,,,,,,25.6,15,25.6,,31,,,,40,25.6,46,25.6,61,25.5,64,24.4,74,25.6,89,,,,,,,,,0111999999111919991111111111199999999
41921,2008-12-22T22:05:00Z,21.0570,122.6810,25.5,,,,,,25.5,0,25.6,,15,,,25.6,31,,40,25.6,46,25.6,61,25.5,64,24.4,74,25.6,89,,,,,,,0111199999111919911911111111111999999
41921,2008-12-22T23:20:00Z,21.0570,122.6810,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999999999999
41921,2008-12-22T23:35:00Z,21.0750,122.6890,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0144979999999999999999999999999999999
41921,2008-12-22T23:50:00Z,21.0570,122.6810,,,,,,,25.6,15,25.6,,31,,,25.5,40,25.6,46,25.6,61,25.5,64,24.4,74,25.6,89,,,,,,,,,0144999999111919911111111111199999999
41921,2008-12-22T23:53:00Z,21.0710,122.6850,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0144979999999999999999999999999999999
41921,2008-12-23T00:00:00Z,21.0740,122.6890,,0,-9.9,-9.5,-0.35,-0.34,,,,211,15,-0.005,0.069,,,,,,,,,,,,,,,,,,,,,0111971111999111199999999999999999999
41921,2008-12-23T00:05:00Z,21.0570,122.6810,,,,,,,25.6,15,25.6,,31,,,25.5,40,25.6,46,25.6,61,25.5,64,24.4,74,25.6,89,,,,,,,,,0111999999111919911111111111199999999
41921,2008-12-23T00:20:00Z,21.0570,122.6810,25.5,,,,,,25.5,0,25.6,,15,,,25.6,31,,40,25.6,46,25.6,61,25.5,64,24.4,74,25.6,89,,,,,,,0111199999111919911911111111111999999
41921,2008-12-23T01:20:00Z,21.0570,122.6810,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999999999999
41921,2008-12-23T01:21:00Z,21.0750,122.6890,,,,,,,25.6,15,25.6,,16,,,25.6,31,,40,25.6,46,25.6,61,25.6,65,24.4,75,25.6,90,,,,,,,0144999999111919911911111111111999999
41921,2008-12-23T01:35:00Z,21.0570,122.6810,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0144979999999999999999999999999999999
41921,2008-12-23T01:36:00Z,21.0710,122.6850,,,,,,,25.6,15,25.6,,16,,,25.6,31,25.5,40,25.6,46,25.6,61,25.6,65,24.4,75,25.6,90,,,,,,,0144999999111919911111111111111999999
41921,2008-12-23T01:50:00Z,21.0570,122.6810,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0144979999999999999999999999999999999
41921,2008-12-23T01:51:00Z,21.0710,122.6850,25.5,,,,,,25.5,0,25.6,,15,,,25.6,16,25.6,31,25.6,40,25.6,46,25.6,61,25.6,65,24.4,75,25.6,90,,,,,0144199999111919911111111111111119999
41921,2008-12-23T02:05:00Z,21.0570,122.6810,25.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0144179999999999999999999999999999999
41921,2008-12-23T02:21:00Z,21.0710,122.6850,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0144979999999999999999999999999999999
41921,2008-12-23T02:36:00Z,21.0710,122.6850,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999999999999
41921,2008-12-23T02:51:00Z,21.0710,122.6850,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999999999999
41921,2008-12-23T03:00:00Z,21.0710,122.6800,,0,-10.5,-9,-0.3,-0.26,,,,211,15,-0.175,0.03,,,,,,,,,,,,,,,,,,,,,0111971111999111199999999999999999999
41921,2008-12-23T03:06:00Z,21.0710,122.6850,25.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111179999999999999999999999999999999
41921,2008-12-23T04:20:00Z,21.0710,122.6870,,,,,,,25.6,15,25.6,,16,,,25.6,31,,41,25.6,46,25.6,61,25.6,66,24.4,76,25.6,91,,,,,,,0111999999111919911911111111111999999
41921,2008-12-23T04:21:00Z,21.0710,122.6870,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999999999999
41921,2008-12-23T04:35:00Z,21.0710,122.6870,,,,,,,25.6,15,25.6,,16,,,25.6,31,,41,25.6,46,25.6,61,25.6,66,24.4,76,25.6,91,,,,,,,0111999999111919911911111111111999999
41921,2008-12-23T04:36:00Z,21.0710,122.6870,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999999999999
41921,2008-12-23T04:50:00Z,21.0710,122.6870,25.6,,,,,,25.6,0,25.6,,15,,,25.6,16,25.6,31,24.8,41,25.6,46,25.6,61,25.6,66,24.4,76,25.6,91,,,,,0111199999111919911111111111111119999
41921,2008-12-23T04:51:00Z,21.0710,122.6870,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999999999999
41921,2008-12-23T05:06:00Z,21.0710,122.6870,25.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111179999999999999999999999999999999
41921,2008-12-23T05:20:00Z,21.0710,122.6870,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999999999999
41921,2008-12-23T05:35:00Z,21.0710,122.6870,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999999999999
41921,2008-12-23T05:50:00Z,21.0710,122.6870,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999999999999
41921,2008-12-23T06:00:00Z,21.0800,122.6530,,0,-9.8,-7.9,-0.27,-0.21,,,,211,15,-0.209,0.177,,,,,,,,,,,,,,,,,,,,,0111971111999111199999999999999999999
41921,2008-12-23T06:05:00Z,21.0710,122.6870,25.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111179999999999999999999999999999999
41921,2008-12-23T07:20:00Z,21.0710,122.6870,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999999999999
41921,2008-12-23T07:21:00Z,21.0710,122.6870,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999999999999
41921,2008-12-23T07:35:00Z,21.0710,122.6870,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999999999999
41921,2008-12-23T07:36:00Z,21.0710,122.6870,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999999999999
41921,2008-12-23T07:50:00Z,21.0710,122.6870,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999999999999
41921,2008-12-23T07:51:00Z,21.0710,122.6870,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999999999999
41921,2008-12-23T08:05:00Z,21.0710,122.6870,25.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111179999999999999999999999999999999
41921,2008-12-23T08:06:00Z,21.0710,122.6870,25.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111179999999999999999999999999999999
41921,2008-12-23T08:20:00Z,21.0980,122.6360,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0144979999999999999999999999999999999
41921,2008-12-23T08:21:00Z,21.0980,122.6360,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999999999999
41921,2008-12-23T08:35:00Z,21.0980,122.6360,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999999999999
41921,2008-12-23T08:50:00Z,21.0980,122.6360,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999999999999
41921,2008-12-23T08:51:00Z,21.0980,122.6360,,,,,,,25.6,15,,,16,,,25.6,31,,40,25.6,46,25.7,61,25,65,24.4,75,25.7,90,,,,,,,0111999999119919911911111111111999999
41921,2008-12-23T09:00:00Z,21.1050,122.6370,,0,-10.1,-7.1,-0.26,-0.18,,,,211,15,-0.194,0.288,,,,,,,,,,,,,,,,,,,,,0111971111999111199999999999999999999
41921,2008-12-23T09:05:00Z,21.0980,122.6360,25.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111179999999999999999999999999999999
41921,2008-12-23T09:06:00Z,21.0980,122.6360,,,,,,,25.6,15,,,16,,,25.6,31,,40,25.6,46,25.7,61,24.7,65,24.4,75,25.7,90,,,,,,,0111999999119919911911111111111999999
41921,2008-12-23T09:21:00Z,21.0980,122.6360,25.6,,,,,,25.6,0,25.6,,15,,,,16,25.6,31,23.2,40,25.6,46,25.7,61,24.5,65,24.4,75,25.7,90,,,,,0111199999111919991111111111111119999
41921,2008-12-23T10:21:00Z,21.1150,122.6350,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999999999999
41921,2008-12-23T11:05:00Z,21.1350,122.6130,,,,,,,25.6,15,,,16,,,25.6,32,25.6,47,25.6,62,24.1,66,24.4,76,25.6,91,,,,,,,,,0111999999119919911111111111199999999
41921,2008-12-23T11:20:00Z,21.1350,122.6130,,,,,,,25.6,15,,,16,,,25.6,32,25.6,47,25.6,62,24.1,66,24.4,76,25.6,91,,,,,,,,,0111999999119919911111111111199999999
41921,2008-12-23T11:35:00Z,21.1350,122.6130,25.6,,,,,,25.6,0,25.6,,15,,,,16,25.6,32,25.6,47,25.6,62,24,66,24.4,76,25.6,91,,,,,,,0111199999111919991111111111111999999
41921,2008-12-23T12:00:00Z,21.1360,122.6120,,0,-9.6,-6.7,-0.25,-0.15,,,,211,15,-0.177,0.268,,,,,,,,,,,,,,,,,,,,,0111971111999111199999999999999999999
41921,2008-12-23T12:20:00Z,21.1150,122.6350,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999999999999
41921,2008-12-23T12:21:00Z,21.1350,122.6130,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0144979999999999999999999999999999999
41921,2008-12-23T12:35:00Z,21.1150,122.6350,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0144979999999999999999999999999999999
41921,2008-12-23T12:36:00Z,21.1150,122.6350,,,,,,,25.6,15,,,16,,,25.6,32,,41,25.6,47,25.6,62,24.2,66,24.4,76,25.6,91,,,,,,,0111999999119919911911111111111999999
41921,2008-12-23T12:50:00Z,21.1150,122.6350,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999999999999
41921,2008-12-23T12:51:00Z,21.1150,122.6350,,,,,,,25.6,15,,,16,,,25.6,32,,41,25.6,47,25.6,62,24.2,66,24.4,76,25.6,91,,,,,,,0111999999119919911911111111111999999
41921,2008-12-23T13:05:00Z,21.1150,122.6350,25.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111179999999999999999999999999999999
41921,2008-12-23T13:06:00Z,21.1150,122.6350,25.6,,,,,,25.6,0,25.6,,15,,,,16,25.6,32,22.6,41,25.6,47,25.6,62,24.5,66,24.4,76,25.6,91,,,,,0111199999111919991111111111111119999
41921,2008-12-23T15:00:00Z,21.1570,122.6000,,0,-10,-4.2,-0.21,-0.11,,,,211,15,-0.036,0.235,,,,,,,,,,,,,,,,,,,,,0111971111999111199999999999999999999
41921,2008-12-23T15:20:00Z,21.1460,122.6040,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999999999999
41921,2008-12-23T15:21:00Z,21.1460,122.6040,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999999999999
41921,2008-12-23T15:35:00Z,21.1460,122.6040,,,,,,,25.6,15,24.9,,16,,,25.6,31,,40,25.6,46,25.6,61,25.2,65,24.4,75,25.6,90,,,,,,,0111999999111919911911111111111999999
41921,2008-12-23T15:36:00Z,21.1460,122.6040,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999999999999
41921,2008-12-23T15:50:00Z,21.1460,122.6040,,,,,,,25.6,15,25.1,,16,,,25.6,31,,40,25.6,46,25.6,61,25.4,65,24.4,75,25.6,90,,,,,,,0111999999111919911911111111111999999
41921,2008-12-23T15:51:00Z,21.1460,122.6040,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999999999999
41921,2008-12-23T16:05:00Z,21.1460,122.6040,25.6,,,,,,25.6,0,25.6,,15,,,25.3,16,25.6,31,23.9,40,25.6,46,25.6,61,25.5,65,24.4,75,25.6,90,,,,,0111199999111919911111111111111119999
41921,2008-12-23T16:06:00Z,21.1460,122.6040,25.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111179999999999999999999999999999999
41921,2008-12-23T16:20:00Z,21.1460,122.6040,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999999999999
41921,2008-12-23T16:21:00Z,21.1460,122.6040,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999999999999
41921,2008-12-23T16:35:00Z,21.1460,122.6040,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999999999999
41921,2008-12-23T16:36:00Z,21.1460,122.6040,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999999999999
41921,2008-12-23T16:50:00Z,21.1460,122.6040,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999999999999
41921,2008-12-23T16:51:00Z,21.1460,122.6040,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999999999999
41921,2008-12-23T17:05:00Z,21.1460,122.6040,25.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111179999999999999999999999999999999
41921,2008-12-23T17:06:00Z,21.1460,122.6040,25.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111179999999999999999999999999999999
41921,2008-12-23T17:20:00Z,21.1460,122.6040,,,,,,,25.6,15,25.6,,31,,,,40,25.6,46,25.6,61,25.6,64,24.4,74,25.6,89,,,,,,,,,0111999999111919991111111111199999999
41921,2008-12-23T17:35:00Z,21.1460,122.6040,25.6,,,,,,25.6,0,25.6,,15,,,25.6,31,,40,25.6,46,25.6,61,25.6,64,24.4,74,25.6,89,,,,,,,0111199999111919911911111111111999999
41921,2008-12-23T18:00:00Z,21.1820,122.6050,,0,-8.9,-5.1,-0.21,-0.1,,,,211,15,0.147,0.207,,,,,,,,,,,,,,,,,,,,,0111971111999111199999999999999999999
41921,2008-12-23T18:20:00Z,21.1810,122.6040,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999999999999
41921,2008-12-23T19:20:00Z,21.1810,122.6040,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999999999999
41921,2008-12-23T19:21:00Z,21.1810,122.6040,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999999999999
41921,2008-12-23T19:35:00Z,21.1810,122.6040,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999999999999
41921,2008-12-23T19:36:00Z,21.1970,122.6290,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0144979999999999999999999999999999999
41921,2008-12-23T19:50:00Z,21.1810,122.6040,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0144979999999999999999999999999999999
41921,2008-12-23T19:51:00Z,21.1970,122.6290,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0144979999999999999999999999999999999
41921,2008-12-23T20:05:00Z,21.1810,122.6040,25.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0144179999999999999999999999999999999
41921,2008-12-23T20:06:00Z,21.1970,122.6290,25.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0144179999999999999999999999999999999
41921,2008-12-23T21:00:00Z,21.1980,122.6300,,0,-9.8,-3.8,-0.19,-0.08,,,,211,15,0.204,0.101,,,,,,,,,,,,,,,,,,,,,0111971111999111199999999999999999999
41921,2008-12-23T21:20:00Z,21.1970,122.6290,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999999999999
41921,2008-12-23T21:35:00Z,21.1970,122.6290,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999999999999
41921,2008-12-23T21:50:00Z,21.1970,122.6290,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999999999999
41921,2008-12-23T22:05:00Z,21.1970,122.6290,25.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111179999999999999999999999999999999
41921,2008-12-23T23:05:00Z,21.1970,122.6290,,,,,,,25.6,15,25.6,,16,,,25.6,31,25.5,40,25.6,46,25.6,61,25.6,65,24.4,75,25.6,90,,,,,,,0111999999111919911111111111111999999
41921,2008-12-23T23:06:00Z,21.1970,122.6290,,,,,,,25.6,15,25.6,,16,,,25.6,31,25.5,40,25.6,46,25.6,61,25.6,65,24.4,75,25.6,90,,,,,,,0111999999111919911111111111111999999
41921,2008-12-23T23:20:00Z,21.1970,122.6290,,,,,,,25.6,15,25.6,,16,,,25.6,31,25.6,40,25.6,46,25.6,61,25.6,65,24.4,75,25.6,90,,,,,,,0111999999111919911111111111111999999
41921,2008-12-23T23:21:00Z,21.1970,122.6290,,,,,,,25.6,15,25.6,,16,,,25.6,31,25.6,40,25.6,46,25.6,61,25.6,65,24.4,75,25.6,90,,,,,,,0111999999111919911111111111111999999
41921,2008-12-23T23:35:00Z,21.1970,122.6290,25.6,,,,,,25.6,0,25.6,,15,,,25.6,16,25.6,31,25.6,40,25.6,46,25.6,61,25.6,65,24.4,75,25.6,90,,,,,0111199999111919911111111111111119999
41921,2008-12-23T23:36:00Z,21.1970,122.6290,25.6,,,,,,25.6,0,25.6,,15,,,25.6,16,25.6,31,25.6,40,25.6,46,25.6,61,25.6,65,24.4,75,25.6,90,,,,,0111199999111919911111111111111119999
41921,2008-12-23T23:50:00Z,21.1970,122.6290,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999999999999
41921,2008-12-23T23:51:00Z,21.2010,122.6490,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0144979999999999999999999999999999999
41921,2008-12-24T00:00:00Z,21.2010,122.6470,,0,-9.4,-3.5,-0.17,-0.06,,,,211,15,0.108,-0.013,,,,,,,,,,,,,,,,,,,,,0111971111999111199999999999999999999
41921,2008-12-24T00:05:00Z,21.1970,122.6290,25.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111179999999999999999999999999999999
41921,2008-12-24T00:06:00Z,21.2010,122.6490,25.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0144179999999999999999999999999999999
41921,2008-12-24T00:20:00Z,21.1970,122.6290,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0144979999999999999999999999999999999
41921,2008-12-24T00:21:00Z,21.1970,122.6290,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999999999999
41921,2008-12-24T00:35:00Z,21.1970,122.6290,,,,,,,25.6,15,25.6,,16,,,25.6,32,25.3,41,25.6,47,25.6,62,25.6,66,24.4,76,25.6,91,,,,,,,0111999999111919911111111111111999999
41921,2008-12-24T00:36:00Z,21.1970,122.6290,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999999999999
41921,2008-12-24T00:50:00Z,21.1970,122.6290,,,,,,,25.6,15,25.6,,16,,,25.6,32,,41,25.6,47,25.6,62,25.6,66,24.4,76,25.6,91,,,,,,,0111999999111919911911111111111999999
41921,2008-12-24T00:51:00Z,21.1970,122.6290,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999999999999
41921,2008-12-24T01:05:00Z,21.1970,122.6290,25.6,,,,,,25.6,0,25.6,,15,,,25.6,16,25.6,32,25.1,41,25.6,47,25.6,62,25.6,66,24.4,76,25.6,91,,,,,0111199999111919911111111111111119999
41921,2008-12-24T01:06:00Z,21.1970,122.6290,25.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111179999999999999999999999999999999
41921,2008-12-24T01:20:00Z,21.1990,122.6570,,,,,,,25.6,15,25.6,,16,,,25.6,32,,41,25.6,47,25.6,62,25.6,66,24.4,76,25.6,91,,,,,,,0144999999111919911911111111111999999
41921,2008-12-24T01:35:00Z,21.1990,122.6570,,,,,,,25.6,15,25.6,,16,,,25.6,32,,41,25.6,47,25.6,62,25.6,66,24.4,76,25.6,91,,,,,,,0111999999111919911911111111111999999
41921,2008-12-24T01:50:00Z,21.1990,122.6570,25.6,,,,,,25.6,0,25.6,,15,,,25.6,16,25.6,32,24.9,41,25.6,47,25.6,62,25.6,66,24.4,76,25.6,91,,,,,0111199999111919911111111111111119999
41921,2008-12-24T02:05:00Z,21.1990,122.6570,25.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111179999999999999999999999999999999
41921,2008-12-24T02:20:00Z,21.2010,122.6490,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999999999999
41921,2008-12-24T02:35:00Z,21.2010,122.6490,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999999999999
41921,2008-12-24T02:50:00Z,21.2010,122.6490,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999999999999
41921,2008-12-24T03:00:00Z,21.1950,122.6530,,0,-8.9,-2.3,-0.14,-0.04,,,,211,15,-0.107,-0.083,,,,,,,,,,,,,,,,,,,,,0111971111999111199999999999999999999
41921,2008-12-24T03:05:00Z,21.2010,122.6490,25.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111179999999999999999999999999999999
41921,2008-12-24T03:20:00Z,21.1990,122.6570,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999999999999
41921,2008-12-24T04:20:00Z,21.1860,122.6320,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999999999999
41921,2008-12-24T04:21:00Z,21.1860,122.6320,,,,,,,25.7,15,25.4,,16,,,25.7,31,,40,25.6,46,25.6,61,25.6,65,24.4,75,25.6,90,,,,,,,0111999999111919911911111111111999999
41921,2008-12-24T04:35:00Z,21.1860,122.6320,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999999999999
41921,2008-12-24T04:36:00Z,21.1860,122.6320,,,,,,,25.7,15,25.5,,16,,,25.7,31,,40,25.6,46,25.6,61,25.6,65,24.4,75,25.6,90,,,,,,,0111999999111919911911111111111999999
41921,2008-12-24T04:50:00Z,21.1860,122.6320,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999999999999
41921,2008-12-24T04:51:00Z,21.1860,122.6320,25.6,,,,,,25.6,0,25.7,,15,,,25.6,16,25.7,31,24.7,40,25.6,46,25.6,61,25.6,65,24.4,75,25.6,90,,,,,0111199999111919911111111111111119999
41921,2008-12-24T05:05:00Z,21.1860,122.6320,25.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0111179999999999999999999999999999999
