PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),DEPH LEVEL0 (meter),TEMP LEVEL1 (degree_Celsius),DEPH LEVEL1 (meter),TEMP LEVEL2 (degree_Celsius),DEPH LEVEL2 (meter),TEMP LEVEL3 (degree_Celsius),DEPH LEVEL3 (meter),TEMP LEVEL4 (degree_Celsius),DEPH LEVEL4 (meter),TEMP LEVEL5 (degree_Celsius),DEPH LEVEL5 (meter),TEMP LEVEL6 (degree_Celsius),DEPH LEVEL6 (meter),DEPH LEVEL7 (meter),TEMP LEVEL8 (degree_Celsius),DEPH LEVEL8 (meter),TEMP LEVEL9 (degree_Celsius),DEPH LEVEL9 (meter),DEPH LEVEL10 (meter),TEMP LEVEL11 (degree_Celsius),DEPH LEVEL11 (meter),DEPH LEVEL12 (meter),DEPH LEVEL13 (meter),QC
41928,2008-12-20T00:51:00Z,19.5480,123.0040,,,26.6,30,,45,26.2,60,26.3,73,26.1,88,,103,148,,,,,,,,,,0111991191111111911999999999
41928,2008-12-20T00:52:00Z,19.5480,123.0040,,,26.6,30,,45,26.2,60,26.3,73,26.1,88,,103,148,,,,,,,,,,0111991191111111911999999999
41928,2008-12-20T00:53:00Z,19.5480,123.0040,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-20T01:06:00Z,19.5480,123.0040,,,26.5,30,,45,26.2,60,26.3,73,26.2,88,,103,148,,,,,,,,,,0111991191111111911999999999
41928,2008-12-20T01:07:00Z,19.5480,123.0040,,,26.5,30,,45,26.2,60,26.3,73,26.2,88,,103,148,,,,,,,,,,0111991191111111911999999999
41928,2008-12-20T01:08:00Z,19.5480,123.0040,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-20T01:21:00Z,19.5480,123.0040,26.5,,26.5,0,26.6,30,,45,26.3,60,26.3,73,26.2,88,103,23.7,148,,,,,,,,0111191111911111111119999999
41928,2008-12-20T01:22:00Z,19.5480,123.0040,26.5,,26.5,0,26.6,30,,45,26.3,60,26.3,73,26.2,88,103,23.7,148,,,,,,,,0111191111911111111119999999
41928,2008-12-20T01:23:00Z,19.5480,123.0040,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-20T01:37:00Z,19.5550,122.9640,26.6,0,,,,,,,,,,,,,,,,,,,,,,,0144179999999999999999999999
41928,2008-12-20T01:38:00Z,19.5480,123.0040,26.6,0,,,,,,,,,,,,,,,,,,,,,,,0144179999999999999999999999
41928,2008-12-20T03:06:00Z,19.5550,122.9640,,,26.6,31,,46,26.7,61,26.4,75,26.2,90,,104,147,,,,,,,,,,0111992191111111911999999999
41928,2008-12-20T03:21:00Z,19.5550,122.9640,,,26.6,31,,46,26.7,61,26.4,75,26.2,90,,104,147,,,,,,,,,,0111992191111111911999999999
41928,2008-12-20T03:36:00Z,19.5550,122.9640,26.5,,26.5,0,26.6,31,,46,26.7,61,26.4,75,26.2,90,104,,147,,,,,,,,0111191121911111111919999999
41928,2008-12-20T04:36:00Z,19.5550,122.9640,,,26.7,31,,46,26.5,61,26.3,75,26.2,90,,105,148,,,,,,,,,,0111992191111111911999999999
41928,2008-12-20T04:51:00Z,19.5550,122.9640,,,26.7,31,,46,26.4,61,26.3,75,26.2,90,,105,148,,,,,,,,,,0111992191111111911999999999
41928,2008-12-20T04:52:00Z,19.5770,122.9550,,0,,,,,,,,,,,,,,,,,,,,,,,0144979999999999999999999999
41928,2008-12-20T05:06:00Z,19.5550,122.9640,26.5,,26.5,0,26.7,31,,46,26.4,61,26.3,75,26.2,90,105,,148,,,,,,,,0144191121911111111919999999
41928,2008-12-20T05:07:00Z,19.5770,122.9550,,0,,,,,,,,,,,,,,,,,,,,,,,0144979999999999999999999999
41928,2008-12-20T05:22:00Z,19.5770,122.9550,,,26.7,31,,46,26.5,61,26.3,75,26.2,90,,105,148,,,,,,,,,,0111992191111111911999999999
41928,2008-12-20T05:37:00Z,19.5770,122.9550,26.7,,26.68,0,26.7,31,,46,26.4,61,26.3,75,26.2,90,105,,148,,,,,,,,0111191121911111111919999999
41928,2008-12-20T05:52:00Z,19.5770,122.9550,26.5,,26.5,0,26.7,31,,46,26.4,61,26.3,75,26.2,90,105,,148,,,,,,,,0111191121911111111919999999
41928,2008-12-20T05:53:00Z,19.5770,122.9550,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-20T06:08:00Z,19.5770,122.9550,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-20T06:23:00Z,19.5770,122.9550,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-20T06:38:00Z,19.5770,122.9550,26.7,0,,,,,,,,,,,,,,,,,,,,,,,0111179999999999999999999999
41928,2008-12-20T06:52:00Z,19.5770,122.9550,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-20T07:36:00Z,19.5770,122.9550,,,26.7,31,,46,26.6,61,26.4,74,26.2,89,,103,147,,,,,,,,,,0111992191111111911999999999
41928,2008-12-20T07:51:00Z,19.5770,122.9550,,,26.7,31,,46,26.7,61,26.4,74,26.2,89,,103,147,,,,,,,,,,0111992191111111911999999999
41928,2008-12-20T07:52:00Z,19.5770,122.9550,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-20T08:06:00Z,19.5770,122.9550,26.6,,26.6,0,26.7,31,,46,26.7,61,26.4,74,26.2,89,103,23.5,147,,,,,,,,0111191121911111111119999999
41928,2008-12-20T08:07:00Z,19.5770,122.9550,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-20T08:21:00Z,19.5810,122.9500,,,26.7,31,,46,26.6,61,26.3,75,26.2,90,,104,147,,,,,,,,,,0111992191111111911999999999
41928,2008-12-20T08:22:00Z,19.5770,122.9550,,0,,,,,,,,,,,,,,,,,,,,,,,0144979999999999999999999999
41928,2008-12-20T08:36:00Z,19.5810,122.9500,,,26.7,31,,46,26.5,61,26.3,75,26.2,90,,104,147,,,,,,,,,,0111992191111111911999999999
41928,2008-12-20T08:37:00Z,19.5770,122.9550,26.7,0,,,,,,,,,,,,,,,,,,,,,,,0144179999999999999999999999
41928,2008-12-20T08:51:00Z,19.5810,122.9500,26.6,,26.6,0,26.7,31,,46,26.4,61,26.3,75,26.2,90,104,23.5,147,,,,,,,,0111191121911111111119999999
41928,2008-12-20T08:52:00Z,19.5810,122.9500,26.6,,26.6,0,26.7,31,,46,26.4,61,26.3,75,26.2,90,104,23.5,147,,,,,,,,0111191121911111111119999999
41928,2008-12-20T09:52:00Z,19.5810,122.9500,,,26.7,31,,46,26.5,61,26.4,74,26.2,89,,103,147,,,,,,,,,,0111992191111111911999999999
41928,2008-12-20T10:07:00Z,19.5810,122.9500,,,26.7,31,,46,26.4,61,26.3,74,26.2,89,,103,147,,,,,,,,,,0111992191111111911999999999
41928,2008-12-20T10:22:00Z,19.5810,122.9500,26.6,,26.6,0,26.7,31,,46,26.4,61,26.3,74,26.2,89,103,24,147,,,,,,,,0111191121911111111119999999
41928,2008-12-20T10:36:00Z,19.5810,122.9500,,,26.7,31,,46,26.3,61,26.3,75,26.2,90,,105,148,,,,,,,,,,0111992191111111911999999999
41928,2008-12-20T10:51:00Z,19.5810,122.9500,,,26.7,31,,46,26.3,61,26.3,75,26.2,90,,105,148,,,,,,,,,,0111992191111111911999999999
41928,2008-12-20T11:06:00Z,19.5810,122.9500,26.6,,26.6,0,26.7,31,,46,26.3,61,26.3,75,26.2,90,105,24,148,,,,,,,,0111191121911111111119999999
41928,2008-12-20T11:52:00Z,19.5730,122.9330,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-20T12:06:00Z,19.5730,122.9330,,,26.7,31,,46,26.3,61,26.3,75,26.2,90,,104,145,,,,,,,,,,0111992191111111911999999999
41928,2008-12-20T12:07:00Z,19.5730,122.9330,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-20T12:21:00Z,19.5730,122.9330,,,26.7,31,,46,26.3,61,26.3,75,26.2,90,,104,145,,,,,,,,,,0111992191111111911999999999
41928,2008-12-20T12:22:00Z,19.5730,122.9330,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-20T12:36:00Z,19.5730,122.9330,26.6,,26.6,0,26.7,31,,46,26.3,61,26.3,75,26.2,90,104,24,145,,,,,,,,0111191121911111111119999999
41928,2008-12-20T12:37:00Z,19.5730,122.9330,26.7,0,,,,,,,,,,,,,,,,,,,,,,,0111179999999999999999999999
41928,2008-12-20T13:53:00Z,19.5720,122.9240,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-20T14:08:00Z,19.5720,122.9240,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-20T14:23:00Z,19.5720,122.9240,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-20T14:38:00Z,19.5720,122.9240,26.8,0,,,,,,,,,,,,,,,,,,,,,,,0111179999999999999999999999
41928,2008-12-20T15:51:00Z,19.6060,122.8930,,,26.7,32,,47,26.3,62,26.3,75,26.2,90,,103,141,,,,,,,,,,0111992191111111911999999999
41928,2008-12-20T15:52:00Z,19.6060,122.8930,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-20T15:53:00Z,19.5720,122.9240,,0,,,,,,,,,,,,,,,,,,,,,,,0144979999999999999999999999
41928,2008-12-20T16:06:00Z,19.6060,122.8930,,,26.7,32,,47,26.3,62,26.3,75,26.2,90,,103,141,,,,,,,,,,0144992191111111911999999999
41928,2008-12-20T16:21:00Z,19.5720,122.9240,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-20T16:52:00Z,19.6060,122.8930,,0,,,,,,,,,,,,,,,,,,,,,,,0144979999999999999999999999
41928,2008-12-20T17:22:00Z,19.6060,122.8930,,,26.7,32,,47,26.3,62,26.3,75,26.1,90,,104,145,,,,,,,,,,0111992191111111911999999999
41928,2008-12-20T17:37:00Z,19.6060,122.8930,,,26.7,32,,47,26.3,62,26.3,75,26.1,90,,104,145,,,,,,,,,,0111992191111111911999999999
41928,2008-12-20T17:52:00Z,19.6060,122.8930,26.6,,26.6,0,26.7,32,,47,26.3,62,26.3,75,26.1,90,104,23.8,145,,,,,,,,0111191121911111111119999999
41928,2008-12-20T18:51:00Z,19.6060,122.8930,,,26.7,32,,47,26.2,62,26.3,75,26,90,,104,147,,,,,,,,,,0111992191111111911999999999
41928,2008-12-20T18:52:00Z,19.6060,122.8930,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-20T18:53:00Z,19.6060,122.8930,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-20T19:06:00Z,19.6060,122.8930,,,26.7,32,,47,26.2,62,26.3,75,26,90,,104,147,,,,,,,,,,0111992191111111911999999999
41928,2008-12-20T19:08:00Z,19.6060,122.8930,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-20T19:21:00Z,19.6060,122.8930,26.6,,26.6,0,26.7,32,,47,26.2,62,26.3,75,26,90,104,23.8,147,,,,,,,,0111191121911111111119999999
41928,2008-12-20T19:23:00Z,19.6060,122.8930,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-20T19:38:00Z,19.6060,122.8930,26.8,0,,,,,,,,,,,,,,,,,,,,,,,0111179999999999999999999999
41928,2008-12-20T19:52:00Z,19.6060,122.8930,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-20T20:07:00Z,19.6060,122.8930,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-20T20:22:00Z,19.6060,122.8930,,,26.7,31,,46,26.4,61,26.3,75,26.1,90,,105,148,,,,,,,,,,0111992191111111911999999999
41928,2008-12-20T20:37:00Z,19.6060,122.8930,,,26.7,31,,46,26.4,61,26.3,75,26.1,90,,105,148,,,,,,,,,,0111992191111111911999999999
41928,2008-12-20T20:52:00Z,19.6060,122.8930,26.6,,26.6,0,26.7,31,,46,26.4,61,26.3,75,26.1,90,105,24,148,,,,,,,,0111191121911111111119999999
41928,2008-12-20T21:06:00Z,19.6510,122.8780,,,26.7,31,,46,26.4,61,26.3,74,26.1,89,,104,148,,,,,,,,,,0144992191111111911999999999
41928,2008-12-20T21:07:00Z,19.6060,122.8930,,,26.7,31,,46,26.4,61,26.3,74,26.1,89,,104,148,,,,,,,,,,0144992191111111911999999999
41928,2008-12-20T21:21:00Z,19.6510,122.8780,,,26.7,31,,46,26.4,61,26.3,74,26.1,89,,104,148,,,,,,,,,,0144992191111111911999999999
41928,2008-12-20T21:22:00Z,19.6060,122.8930,,,26.7,31,,46,26.4,61,26.3,74,26.1,89,,104,148,,,,,,,,,,0144992191111111911999999999
41928,2008-12-20T21:36:00Z,19.6510,122.8780,26.6,,26.6,0,26.7,31,,46,26.4,61,26.3,74,26.1,89,104,24.2,148,,,,,,,,0144191121911111111119999999
41928,2008-12-20T21:37:00Z,19.6060,122.8930,26.6,,26.6,0,26.7,31,,46,26.4,61,26.3,74,26.1,89,104,24.2,148,,,,,,,,0144191121911111111119999999
41928,2008-12-20T22:36:00Z,19.6500,122.8740,,,26.7,31,,46,26.3,61,26.3,74,26.1,89,,103,147,,,,,,,,,,0144992191111111911999999999
41928,2008-12-20T22:51:00Z,19.6500,122.8740,,,26.7,31,,46,26.3,61,26.3,74,26.1,89,,103,147,,,,,,,,,,0111992191111111911999999999
41928,2008-12-20T22:52:00Z,19.6500,122.8740,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-20T23:06:00Z,19.6500,122.8740,26.6,,26.6,0,26.7,31,,46,26.3,61,26.3,74,26.1,89,103,24.3,147,,,,,,,,0111191121911111111119999999
41928,2008-12-20T23:07:00Z,19.6500,122.8740,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-20T23:22:00Z,19.6500,122.8740,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-20T23:37:00Z,19.6500,122.8740,26.8,0,,,,,,,,,,,,,,,,,,,,,,,0111179999999999999999999999
41928,2008-12-20T23:48:00Z,19.6500,122.8740,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-20T23:52:00Z,19.6500,122.8740,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-20T23:56:00Z,19.6490,122.8700,,0,,,,,,,,,,,,,,,,,,,,,,,0144979999999999999999999999
41928,2008-12-21T00:07:00Z,19.6500,122.8740,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-21T00:22:00Z,19.6500,122.8740,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-21T00:37:00Z,19.6500,122.8740,26.8,0,,,,,,,,,,,,,,,,,,,,,,,0111179999999999999999999999
41928,2008-12-21T00:51:00Z,19.6490,122.8700,,,26.7,31,,46,26.3,61,26.3,74,26.1,89,,103,147,,,,,,,,,,0111992191111111911999999999
41928,2008-12-21T00:52:00Z,19.6490,122.8700,,,26.7,31,,46,26.3,61,26.3,74,26.1,89,,103,147,,,,,,,,,,0111992191111111911999999999
41928,2008-12-21T01:06:00Z,19.6490,122.8700,,,26.7,31,,46,26.3,61,26.3,74,26.1,89,,103,147,,,,,,,,,,0111992191111111911999999999
41928,2008-12-21T01:07:00Z,19.6490,122.8700,,,26.7,31,,46,26.3,61,26.3,74,26.1,89,,103,147,,,,,,,,,,0111992191111111911999999999
41928,2008-12-21T01:21:00Z,19.6490,122.8700,26.6,,26.6,0,26.7,31,,46,26.3,61,26.3,74,26.1,89,103,,147,,,,,,,,0111191121911111111919999999
41928,2008-12-21T01:22:00Z,19.6490,122.8700,26.6,,26.6,0,26.7,31,,46,26.3,61,26.3,74,26.1,89,103,,147,,,,,,,,0111191121911111111919999999
41928,2008-12-21T01:52:00Z,19.6490,122.8700,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-21T01:53:00Z,19.6490,122.8700,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-21T02:07:00Z,19.6490,122.8700,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-21T02:22:00Z,19.6490,122.8700,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-21T02:37:00Z,19.6490,122.8700,26.8,0,,,,,,,,,,,,,,,,,,,,,,,0111179999999999999999999999
41928,2008-12-21T02:52:00Z,19.6490,122.8700,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-21T03:07:00Z,19.6420,122.8690,,,26.8,31,,46,26.3,60,26.3,74,26,88,,101,141,,,,,,,,,,0111992191111111911999999999
41928,2008-12-21T03:22:00Z,19.6420,122.8690,,,26.8,31,,46,26.3,60,26.3,74,26,88,,101,141,,,,,,,,,,0111992191111111911999999999
41928,2008-12-21T03:37:00Z,19.6420,122.8690,26.7,,26.7,0,26.8,31,,46,26.3,60,26.3,74,26,88,101,,141,,,,,,,,0111191121911111111919999999
41928,2008-12-21T04:36:00Z,19.6420,122.8690,,,26.8,31,,46,26.2,60,26.2,74,26,88,,102,144,,,,,,,,,,0111992191111111911999999999
41928,2008-12-21T04:51:00Z,19.6420,122.8690,,,26.8,31,,46,26.2,60,26.2,74,26,88,,102,144,,,,,,,,,,0111992191111111911999999999
41928,2008-12-21T04:52:00Z,19.6620,122.8710,,0,,,,,,,,,,,,,,,,,,,,,,,0144979999999999999999999999
41928,2008-12-21T04:53:00Z,19.6420,122.8690,,0,,,,,,,,,,,,,,,,,,,,,,,0144979999999999999999999999
41928,2008-12-21T05:06:00Z,19.6420,122.8690,26.7,,26.7,0,26.8,31,,46,26.2,60,26.2,74,26,88,102,,144,,,,,,,,0111191121911111111919999999
41928,2008-12-21T05:07:00Z,19.6620,122.8710,,0,,,,,,,,,,,,,,,,,,,,,,,0144979999999999999999999999
41928,2008-12-21T05:08:00Z,19.6420,122.8690,,0,,,,,,,,,,,,,,,,,,,,,,,0144979999999999999999999999
41928,2008-12-21T05:22:00Z,19.6620,122.8710,,0,,,,,,,,,,,,,,,,,,,,,,,0144979999999999999999999999
41928,2008-12-21T05:23:00Z,19.6420,122.8690,,0,,,,,,,,,,,,,,,,,,,,,,,0144979999999999999999999999
41928,2008-12-21T05:37:00Z,19.6620,122.8710,26.9,0,,,,,,,,,,,,,,,,,,,,,,,0144179999999999999999999999
41928,2008-12-21T05:38:00Z,19.6420,122.8690,26.9,0,,,,,,,,,,,,,,,,,,,,,,,0144179999999999999999999999
41928,2008-12-21T05:52:00Z,19.6620,122.8640,,0,,,,,,,,,,,,,,,,,,,,,,,0144979999999999999999999999
41928,2008-12-21T06:07:00Z,19.6620,122.8640,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-21T06:22:00Z,19.6620,122.8640,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-21T06:37:00Z,19.6620,122.8640,26.9,0,,,,,,,,,,,,,,,,,,,,,,,0111179999999999999999999999
41928,2008-12-21T06:51:00Z,19.6620,122.8640,,,26.9,31,,46,26.2,60,26.1,73,26,87,,100,139,,,,,,,,,,0111992191111111911999999999
41928,2008-12-21T06:52:00Z,19.6620,122.8640,,,26.9,31,,46,26.2,60,26.1,73,26,87,,100,139,,,,,,,,,,0111992191111111911999999999
41928,2008-12-21T06:53:00Z,19.6670,122.8650,,0,,,,,,,,,,,,,,,,,,,,,,,0144979999999999999999999999
41928,2008-12-21T07:06:00Z,19.6620,122.8640,,,26.9,31,,46,26.2,60,26.1,73,26,87,,100,139,,,,,,,,,,0111992191111111911999999999
41928,2008-12-21T07:07:00Z,19.6620,122.8640,,,26.9,31,,46,26.2,60,26.1,73,26,87,,100,139,,,,,,,,,,0111992191111111911999999999
41928,2008-12-21T07:08:00Z,19.6670,122.8650,,0,,,,,,,,,,,,,,,,,,,,,,,0144979999999999999999999999
41928,2008-12-21T07:21:00Z,19.6620,122.8640,26.8,,26.8,0,26.9,31,,46,26.2,60,26.1,73,26,87,100,,139,,,,,,,,0111191121911111111919999999
41928,2008-12-21T07:22:00Z,19.6620,122.8640,26.8,,26.8,0,26.9,31,,46,26.2,60,26.1,73,26,87,100,,139,,,,,,,,0111191121911111111919999999
41928,2008-12-21T07:23:00Z,19.6670,122.8650,,0,,,,,,,,,,,,,,,,,,,,,,,0144979999999999999999999999
41928,2008-12-21T07:36:00Z,19.6670,122.8650,,,26.8,30,26.8,31,,45,,46,26.2,59,26.1,60,73,26,87,23.2,101,102,,144,145,,0111992121919111111111119119
41928,2008-12-21T07:38:00Z,19.6670,122.8650,26.9,0,,,,,,,,,,,,,,,,,,,,,,,0111179999999999999999999999
41928,2008-12-21T07:51:00Z,19.6670,122.8650,,,26.8,30,26.8,31,,45,,46,26.2,59,26.1,60,73,26,87,23.2,101,102,,144,145,,0111992121919111111111119119
41928,2008-12-21T07:52:00Z,19.6670,122.8650,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-21T07:53:00Z,19.6670,122.8650,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-21T08:06:00Z,19.6710,122.8650,26.8,,26.8,0,26.8,30,26.8,31,,45,,46,26.2,59,60,26.1,73,,87,101,22.9,102,144,145,0111191121219191111119111111
41928,2008-12-21T08:07:00Z,19.6710,122.8650,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-21T08:08:00Z,19.6710,122.8650,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-21T08:21:00Z,19.6710,122.8650,,,26.8,31,,46,26.2,60,26.1,73,25.9,87,,101,144,,,,,,,,,,0111992191111111911999999999
41928,2008-12-21T08:22:00Z,19.6710,122.8650,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-21T08:23:00Z,19.6710,122.8650,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-21T08:36:00Z,19.6710,122.8650,,,26.8,31,,46,26.2,60,26.1,73,25.9,87,,101,144,,,,,,,,,,0111992191111111911999999999
41928,2008-12-21T08:37:00Z,19.6710,122.8650,26.9,0,,,,,,,,,,,,,,,,,,,,,,,0111179999999999999999999999
41928,2008-12-21T08:38:00Z,19.6710,122.8650,26.9,0,,,,,,,,,,,,,,,,,,,,,,,0111179999999999999999999999
41928,2008-12-21T08:51:00Z,19.6710,122.8650,26.8,,26.8,0,26.8,31,,46,26.2,60,26.1,73,25.9,87,101,,144,,,,,,,,0111191121911111111919999999
41928,2008-12-21T08:52:00Z,19.6680,122.8610,,0,,,,,,,,,,,,,,,,,,,,,,,0144979999999999999999999999
41928,2008-12-21T09:06:00Z,19.6680,122.8610,,,26.8,31,,46,26.2,61,26.1,74,25.9,89,,104,148,,,,,,,,,,0111992191111111911999999999
41928,2008-12-21T09:21:00Z,19.6680,122.8610,,,26.8,31,,46,26.2,61,26.2,74,25.9,89,,104,148,,,,,,,,,,0111992191111111911999999999
41928,2008-12-21T09:36:00Z,19.6680,122.8610,26.7,,26.7,0,26.8,31,,46,26.2,61,26.2,74,25.9,89,104,,148,,,,,,,,0111191121911111111919999999
41928,2008-12-21T10:52:00Z,19.6580,122.8360,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-21T10:53:00Z,19.6590,122.8380,,0,,,,,,,,,,,,,,,,,,,,,,,0144979999999999999999999999
41928,2008-12-21T11:07:00Z,19.6580,122.8360,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-21T11:08:00Z,19.6590,122.8380,,0,,,,,,,,,,,,,,,,,,,,,,,0144979999999999999999999999
41928,2008-12-21T11:21:00Z,19.6580,122.8360,,,,15,,30,,45,26.2,60,26.2,73,26,88,102,,142,,,,,,,,0111999191911111111919999999
41928,2008-12-21T11:22:00Z,19.6580,122.8360,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-21T11:23:00Z,19.6590,122.8380,,0,,,,,,,,,,,,,,,,,,,,,,,0144979999999999999999999999
41928,2008-12-21T11:36:00Z,19.6580,122.8360,,,,15,,30,,45,26.2,60,26.2,73,26,88,102,,142,,,,,,,,0111999191911111111919999999
41928,2008-12-21T11:37:00Z,19.6580,122.8360,26.9,0,,,,,,,,,,,,,,,,,,,,,,,0111179999999999999999999999
41928,2008-12-21T11:38:00Z,19.6590,122.8380,26.9,0,,,,,,,,,,,,,,,,,,,,,,,0144179999999999999999999999
41928,2008-12-21T11:51:00Z,19.6580,122.8360,,,,0,,15,,30,,45,26.2,60,26.2,73,88,22.5,102,,142,,,,,,0111999191919111111119199999
41928,2008-12-21T11:53:00Z,19.6590,122.8380,,0,,,,,,,,,,,,,,,,,,,,,,,0144979999999999999999999999
41928,2008-12-21T12:06:00Z,19.6590,122.8380,,,26.8,30,,45,26.1,60,26.2,73,26,88,,102,144,,,,,,,,,,0111992191111111911999999999
41928,2008-12-21T12:08:00Z,19.6590,122.8380,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-21T12:21:00Z,19.6590,122.8380,,,26.8,30,,45,26.1,60,26.2,73,26,88,,102,144,,,,,,,,,,0111992191111111911999999999
41928,2008-12-21T12:23:00Z,19.6590,122.8380,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-21T12:36:00Z,19.6590,122.8360,26.7,,26.7,0,26.8,30,,45,26.2,60,26.2,73,26.1,88,102,,144,,,,,,,,0111191121911111111919999999
41928,2008-12-21T12:38:00Z,19.6590,122.8360,26.9,0,,,,,,,,,,,,,,,,,,,,,,,0111179999999999999999999999
41928,2008-12-21T12:52:00Z,19.6590,122.8380,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-21T12:53:00Z,19.6590,122.8380,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-21T13:07:00Z,19.6590,122.8380,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-21T13:08:00Z,19.6590,122.8380,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-21T13:22:00Z,19.6620,122.8190,,0,,,,,,,,,,,,,,,,,,,,,,,0144979999999999999999999999
41928,2008-12-21T13:23:00Z,19.6590,122.8380,,0,,,,,,,,,,,,,,,,,,,,,,,0144979999999999999999999999
41928,2008-12-21T13:36:00Z,19.6590,122.8380,,,26.8,31,,46,26.1,61,26.2,74,26,89,,103,144,,,,,,,,,,0111992191111111911999999999
41928,2008-12-21T13:37:00Z,19.6620,122.8190,26.9,0,,,,,,,,,,,,,,,,,,,,,,,0144179999999999999999999999
41928,2008-12-21T13:38:00Z,19.6590,122.8380,26.8,0,,,,,,,,,,,,,,,,,,,,,,,0144179999999999999999999999
41928,2008-12-21T13:51:00Z,19.6590,122.8380,,,26.8,31,,46,26.1,61,26.2,74,25.9,89,,103,144,,,,,,,,,,0111992191111111911999999999
