"TOA5","weather","CR1000","78322","CR1000.Std.28.02","CPU:boat_20180328.CR1","169","Table1"
"TIMESTAMP","RECORD","lng_deg","lat_deg","mean_boat_spd","mean_boat_dir","mean_WS_knot","mean_WindDir","mean_true_ws","mean_true_wd","mean_ws_sonic","mean_wd_sonic","true_sws_WVc(1)","true_sws_WVc(2)","AirTC_Avg","BP_mbar_Avg","RH","Slr_Wm2_Avg","PAR_Avg"
"TS","RN","Deg","Deg","knots","Deg","knots","Deg","knots","Deg","knots","Deg","knots","knots","DegC","hPa","%","W/m^2","uE/m^2sec"
"","","Smp","Smp","WVc","WVc","WVc","WVc","WVc","WVc","WVc","WVc","WVc","WVc","Avg","Avg","Smp","Avg","Avg"
"2019-06-06 02:44:00",576159,"NAN","NAN","NAN","NAN",1.293,312.9,"NAN",0,"NAN",0,"NAN",0,26.17,1009.811,77.29,0,1.660834
"2019-06-06 02:45:00",576160,"NAN","NAN","NAN","NAN",1.819,319.1,"NAN",0,"NAN",0,"NAN",0,26.16,1009.8,77.17,0,1.667707
"2019-06-06 02:46:00",576161,"NAN","NAN","NAN","NAN",1.191,5.482,"NAN",0,"NAN",0,"NAN",0,26.16,1009.799,77.36,0,1.660508
"2019-06-06 02:47:00",576162,"NAN","NAN","NAN","NAN",0.569,60.55,"NAN",0,"NAN",0,"NAN",0,26.17,1009.748,77.19,0,1.658531
"2019-06-06 02:48:00",576163,"NAN","NAN","NAN","NAN",2.111,91.2,"NAN",0,"NAN",0,"NAN",0,26.16,1009.732,77.51,0,1.669275
"2019-06-06 02:49:00",576164,"NAN","NAN","NAN","NAN",2.454,98.2,"NAN",0,"NAN",0,"NAN",0,26.17,1009.723,77.66,0,1.670366
"2019-06-06 02:50:00",576165,"NAN","NAN","NAN","NAN",1.524,77.69,"NAN",0,"NAN",0,"NAN",0,26.15,1009.712,77.29,0,1.674098
"2019-06-06 02:51:00",576166,"NAN","NAN","NAN","NAN",0.337,39.28,"NAN",0,"NAN",0,"NAN",0,26.13,1009.709,77.27,0,1.677897
"2019-06-06 02:52:00",576167,"NAN","NAN","NAN","NAN",0.163,339.5,"NAN",0,"NAN",0,"NAN",0,26.11,1009.704,77.1,0,1.664768
"2019-06-06 02:53:00",576168,"NAN","NAN","NAN","NAN",0.997,268.5,"NAN",0,"NAN",0,"NAN",0,26.12,1009.702,77.47,0,1.673847
"2019-06-06 02:54:00",576169,"NAN","NAN","NAN","NAN",1.848,262.6,"NAN",0,"NAN",0,"NAN",0,26.14,1009.703,77.91,0,1.674868
"2019-06-06 02:55:00",576170,"NAN","NAN","NAN","NAN",1.781,272.4,"NAN",0,"NAN",0,"NAN",0,26.15,1009.707,77.54,0.122,1.675501
"2019-06-06 02:56:00",576171,"NAN","NAN","NAN","NAN",2.562,275.1,"NAN",0,"NAN",0,"NAN",0,26.2,1009.712,77.95,0,1.677195
"2019-06-06 02:57:00",576172,"NAN","NAN","NAN","NAN",2.657,272,"NAN",0,"NAN",0,"NAN",0,26.26,1009.72,77.86,0,1.664484
"2019-06-06 02:58:00",576173,"NAN","NAN","NAN","NAN",2.429,270.3,"NAN",0,"NAN",0,"NAN",0,26.31,1009.754,77.46,0,1.671858
"2019-06-06 02:59:00",576174,"NAN","NAN","NAN","NAN",1.984,247.2,"NAN",0,"NAN",0,"NAN",0,26.36,1009.798,78.47,0,1.660164
"2019-06-06 03:00:00",576175,"NAN","NAN","NAN","NAN",2.219,240,"NAN",0,"NAN",0,"NAN",0,26.41,1009.825,77.61,0,1.657072
"2019-06-06 03:01:00",576176,"NAN","NAN","NAN","NAN",2.454,238.9,"NAN",0,"NAN",0,"NAN",0,26.41,1009.835,76.61,0,1.6594
"2019-06-06 03:02:00",576177,"NAN","NAN","NAN","NAN",3,231.8,"NAN",0,"NAN",0,"NAN",0,26.43,1009.828,76.44,0,1.659696
"2019-06-06 03:03:00",576178,"NAN","NAN","NAN","NAN",3.612,224.3,"NAN",0,"NAN",0,"NAN",0,26.44,1009.797,74.83,0,1.656627
"2019-06-06 03:04:00",576179,"NAN","NAN","NAN","NAN",3.368,210.6,"NAN",0,"NAN",0,"NAN",0,26.47,1009.754,73.1,0,1.653159
"2019-06-06 03:05:00",576180,"NAN","NAN","NAN","NAN",2.79,209.4,"NAN",0,"NAN",0,"NAN",0,26.52,1009.74,72.55,0,1.644179
"2019-06-06 03:06:00",576181,"NAN","NAN","NAN","NAN",2.736,221.3,"NAN",0,"NAN",0,"NAN",0,26.58,1009.721,70.89,0,1.651481
"2019-06-06 03:07:00",576182,"NAN","NAN","NAN","NAN",3.6,206.3,"NAN",0,"NAN",0,"NAN",0,26.63,1009.703,69.5,0,1.660193
"2019-06-06 03:08:00",576183,"NAN","NAN","NAN","NAN",3.93,201.5,"NAN",0,"NAN",0,"NAN",0,26.65,1009.7,68.12,0,1.661752
"2019-06-06 03:09:00",576184,"NAN","NAN","NAN","NAN",3.539,202.1,"NAN",0,"NAN",0,"NAN",0,26.71,1009.702,67.4,0,1.647345
"2019-06-06 03:10:00",576185,"NAN","NAN","NAN","NAN",4.374,204.3,"NAN",0,"NAN",0,"NAN",0,26.75,1009.702,66.63,0,1.651407
"2019-06-06 03:11:00",576186,"NAN","NAN","NAN","NAN",4.139,184,"NAN",0,"NAN",0,"NAN",0,26.8,1009.704,66.06,0,1.647581
"2019-06-06 03:12:00",576187,"NAN","NAN","NAN","NAN",4.472,201.1,"NAN",0,"NAN",0,"NAN",0,26.83,1009.705,66.09,0,1.640442
"2019-06-06 03:13:00",576188,"NAN","NAN","NAN","NAN",6.989,194.1,"NAN",0,"NAN",0,"NAN",0,26.83,1009.707,65.75,0,1.634472
"2019-06-06 03:14:00",576189,"NAN","NAN","NAN","NAN",6.503,202.5,"NAN",0,"NAN",0,"NAN",0,26.8,1009.687,66.33,0,1.63353
"2019-06-06 03:15:00",576190,"NAN","NAN","NAN","NAN",6.43,197.3,"NAN",0,"NAN",0,"NAN",0,26.77,1009.642,66.72,0,1.634925
"2019-06-06 03:16:00",576191,"NAN","NAN","NAN","NAN",6.843,197.1,"NAN",0,"NAN",0,"NAN",0,26.74,1009.607,67.14,0,1.634897
"2019-06-06 03:17:00",576192,"NAN","NAN","NAN","NAN",7.83,202.5,"NAN",0,"NAN",0,"NAN",0,26.73,1009.584,67.8,0,1.637861
"2019-06-06 03:18:00",576193,"NAN","NAN","NAN","NAN",7.312,196.9,"NAN",0,"NAN",0,"NAN",0,26.71,1009.577,67.94,0,1.643505
"2019-06-06 03:19:00",576194,"NAN","NAN","NAN","NAN",6.392,202.7,"NAN",0,"NAN",0,"NAN",0,26.69,1009.575,68.21,0,1.642322
"2019-06-06 03:20:00",576195,"NAN","NAN","NAN","NAN",6.871,210.4,"NAN",0,"NAN",0,"NAN",0,26.68,1009.577,68.57,0,1.651456
"2019-06-06 03:21:00",576196,"NAN","NAN","NAN","NAN",8.15,214,"NAN",0,"NAN",0,"NAN",0,26.67,1009.58,68.4,0,1.648869
"2019-06-06 03:22:00",576197,"NAN","NAN","NAN","NAN",6.522,217.1,"NAN",0,"NAN",0,"NAN",0,26.66,1009.577,68.45,0,1.65437
"2019-06-06 03:23:00",576198,"NAN","NAN","NAN","NAN",7.214,219.8,"NAN",0,"NAN",0,"NAN",0,26.69,1009.575,68.28,0,1.649664
"2019-06-06 03:24:00",576199,"NAN","NAN","NAN","NAN",7.404,221.3,"NAN",0,"NAN",0,"NAN",0,26.75,1009.569,67.62,0,1.64586
"2019-06-06 03:25:00",576200,"NAN","NAN","NAN","NAN",7.29,223.2,"NAN",0,"NAN",0,"NAN",0,26.82,1009.551,66.8,0,1.648007
"2019-06-06 03:26:00",576201,"NAN","NAN","NAN","NAN",6.567,221.8,"NAN",0,"NAN",0,"NAN",0,26.89,1009.495,66.35,0,1.658172
"2019-06-06 03:27:00",576202,"NAN","NAN","NAN","NAN",6.37,217.7,"NAN",0,"NAN",0,"NAN",0,26.93,1009.452,65.89,0,1.651916
"2019-06-06 03:28:00",576203,"NAN","NAN","NAN","NAN",6.068,216.6,"NAN",0,"NAN",0,"NAN",0,26.95,1009.444,64.96,0,1.652562
"2019-06-06 03:29:00",576204,"NAN","NAN","NAN","NAN",6.532,220.1,"NAN",0,"NAN",0,"NAN",0,26.96,1009.441,64.17,0,1.64271
"2019-06-06 03:30:00",576205,"NAN","NAN","NAN","NAN",6.376,216.6,"NAN",0,"NAN",0,"NAN",0,26.99,1009.436,64.14,0,1.627117
"2019-06-06 03:31:00",576206,"NAN","NAN","NAN","NAN",7.027,209.7,"NAN",0,"NAN",0,"NAN",0,27.03,1009.44,63.5,0,1.625187
"2019-06-06 03:32:00",576207,"NAN","NAN","NAN","NAN",7.065,209.4,"NAN",0,"NAN",0,"NAN",0,27.05,1009.439,62.94,0,1.61987
"2019-06-06 03:33:00",576208,"NAN","NAN","NAN","NAN",7.836,208.1,"NAN",0,"NAN",0,"NAN",0,27.06,1009.445,62.19,0,1.630886
"2019-06-06 03:34:00",576209,"NAN","NAN","NAN","NAN",8.51,209.5,"NAN",0,"NAN",0,"NAN",0,27.06,1009.454,61.97,0,1.630663
"2019-06-06 03:35:00",576210,"NAN","NAN","NAN","NAN",7.541,207.2,"NAN",0,"NAN",0,"NAN",0,27.05,1009.473,62.51,0,1.633502
"2019-06-06 03:36:00",576211,"NAN","NAN","NAN","NAN",8.97,209.8,"NAN",0,"NAN",0,"NAN",0,27.05,1009.498,62.09,0,1.640595
"2019-06-06 03:37:00",576212,"NAN","NAN","NAN","NAN",8.01,215,"NAN",0,"NAN",0,"NAN",0,27.02,1009.528,62.7,0,1.640913
"2019-06-06 03:38:00",576213,"NAN","NAN","NAN","NAN",9.13,214.4,"NAN",0,"NAN",0,"NAN",0,27.03,1009.563,62.29,0,1.633574
"2019-06-06 03:39:00",576214,"NAN","NAN","NAN","NAN",7.998,212.8,"NAN",0,"NAN",0,"NAN",0,27.04,1009.568,62.17,0,1.625508
"2019-06-06 03:40:00",576215,"NAN","NAN","NAN","NAN",8.77,212.2,"NAN",0,"NAN",0,"NAN",0,27.02,1009.568,62.41,0,1.630804
"2019-06-06 03:41:00",576216,"NAN","NAN","NAN","NAN",9.32,209.2,"NAN",0,"NAN",0,"NAN",0,27.02,1009.568,62.51,0,1.636895
"2019-06-06 03:42:00",576217,"NAN","NAN","NAN","NAN",8.75,207.2,"NAN",0,"NAN",0,"NAN",0,26.97,1009.57,62.85,0,1.618168
"2019-06-06 03:43:00",576218,"NAN","NAN","NAN","NAN",8.84,203.3,"NAN",0,"NAN",0,"NAN",0,26.94,1009.575,63.58,0,1.622547
"2019-06-06 03:44:00",576219,"NAN","NAN","NAN","NAN",7.439,207.2,"NAN",0,"NAN",0,"NAN",0,26.89,1009.571,64.38,0,1.617876
"2019-06-06 03:45:00",576220,"NAN","NAN","NAN","NAN",7.239,204.2,"NAN",0,"NAN",0,"NAN",0,26.84,1009.57,64.89,0,1.637361
"2019-06-06 03:46:00",576221,"NAN","NAN","NAN","NAN",6.135,197.5,"NAN",0,"NAN",0,"NAN",0,26.78,1009.569,65.63,0,1.647074
"2019-06-06 03:47:00",576222,"NAN","NAN","NAN","NAN",6.789,189.6,"NAN",0,"NAN",0,"NAN",0,26.76,1009.579,65.63,0,1.635386
"2019-06-06 03:48:00",576223,"NAN","NAN","NAN","NAN",4.72,187.5,"NAN",0,"NAN",0,"NAN",0,26.73,1009.578,66.41,0,1.641175
"2019-06-06 03:49:00",576224,"NAN","NAN","NAN","NAN",2.298,110.9,"NAN",0,"NAN",0,"NAN",0,26.73,1009.585,66.92,0,1.643227
"2019-06-06 03:50:00",576225,"NAN","NAN","NAN","NAN",1.756,116.6,"NAN",0,"NAN",0,"NAN",0,26.72,1009.653,67.06,0,1.640623
"2019-06-06 03:51:00",576226,"NAN","NAN","NAN","NAN",2.778,90.3,"NAN",0,"NAN",0,"NAN",0,26.69,1009.718,67.21,0,1.641794
"2019-06-06 03:52:00",576227,"NAN","NAN","NAN","NAN",2.422,138.1,"NAN",0,"NAN",0,"NAN",0,26.66,1009.741,67.91,0,1.63839
"2019-06-06 03:53:00",576228,"NAN","NAN","NAN","NAN",2.378,73.4,"NAN",0,"NAN",0,"NAN",0,26.63,1009.76,68.03,0,1.636248
"2019-06-06 03:54:00",576229,"NAN","NAN","NAN","NAN",2.162,325.8,"NAN",0,"NAN",0,"NAN",0,26.61,1009.783,68.16,0,1.648507
"2019-06-06 03:55:00",576230,"NAN","NAN","NAN","NAN",1.902,59.87,"NAN",0,"NAN",0,"NAN",0,26.56,1009.817,68.52,0,1.649365
"2019-06-06 03:56:00",576231,"NAN","NAN","NAN","NAN",1.784,95.2,"NAN",0,"NAN",0,"NAN",0,26.51,1009.826,68.54,0,1.659069
"2019-06-06 03:57:00",576232,"NAN","NAN","NAN","NAN",3.2,67.04,"NAN",0,"NAN",0,"NAN",0,26.46,1009.807,69.06,0,1.667157
"2019-06-06 03:58:00",576233,"NAN","NAN","NAN","NAN",3.419,66.66,"NAN",0,"NAN",0,"NAN",0,26.42,1009.818,69.52,0,1.675412
"2019-06-06 03:59:00",576234,"NAN","NAN","NAN","NAN",4.45,59.71,"NAN",0,"NAN",0,"NAN",0,26.38,1009.854,69.88,0,1.672136
"2019-06-06 04:00:00",576235,"NAN","NAN","NAN","NAN",4.72,67.43,"NAN",0,"NAN",0,"NAN",0,26.32,1009.863,70.51,0,1.66645
"2019-06-06 04:01:00",576236,"NAN","NAN","NAN","NAN",3.663,105,"NAN",0,"NAN",0,"NAN",0,26.29,1009.87,72.39,0,1.67102
"2019-06-06 04:02:00",576237,"NAN","NAN","NAN","NAN",5.066,93.4,"NAN",0,"NAN",0,"NAN",0,26.27,1009.87,73.36,0,1.665941
"2019-06-06 04:03:00",576238,"NAN","NAN","NAN","NAN",5.196,95.3,"NAN",0,"NAN",0,"NAN",0,26.24,1009.872,74.12,0,1.661633
"2019-06-06 04:04:00",576239,"NAN","NAN","NAN","NAN",5.342,84.4,"NAN",0,"NAN",0,"NAN",0,26.18,1009.899,74.61,0,1.66442
"2019-06-06 04:05:00",576240,"NAN","NAN","NAN","NAN",5.865,93.4,"NAN",0,"NAN",0,"NAN",0,26.11,1009.882,75.43,0,1.670654
"2019-06-06 04:06:00",576241,"NAN","NAN","NAN","NAN",5.583,89,"NAN",0,"NAN",0,"NAN",0,26.05,1009.934,76.19,0,1.660698
"2019-06-06 04:07:00",576242,"NAN","NAN","NAN","NAN",5.691,97.8,"NAN",0,"NAN",0,"NAN",0,26.01,1009.913,78.17,0,1.662098
"2019-06-06 04:08:00",576243,"NAN","NAN","NAN","NAN",5.062,95.6,"NAN",0,"NAN",0,"NAN",0,25.99,1009.921,78.89,0,1.654777
"2019-06-06 04:09:00",576244,"NAN","NAN","NAN","NAN",4.574,105.1,"NAN",0,"NAN",0,"NAN",0,25.94,1009.894,80.5,0,1.659256
"2019-06-06 04:10:00",576245,"NAN","NAN","NAN","NAN",4.51,106.6,"NAN",0,"NAN",0,"NAN",0,25.91,1009.873,81.4,0,1.665737
"2019-06-06 04:11:00",576246,"NAN","NAN","NAN","NAN",4.145,106.8,"NAN",0,"NAN",0,"NAN",0,25.89,1009.866,82.2,0,1.67244
"2019-06-06 04:12:00",576247,"NAN","NAN","NAN","NAN",4.158,116,"NAN",0,"NAN",0,"NAN",0,25.89,1009.864,83.1,0,1.674558
"2019-06-06 04:13:00",576248,"NAN","NAN","NAN","NAN",3.536,121.3,"NAN",0,"NAN",0,"NAN",0,25.9,1009.853,84.5,0,1.663016
"2019-06-06 04:14:00",576249,"NAN","NAN","NAN","NAN",3.46,118,"NAN",0,"NAN",0,"NAN",0,25.93,1009.852,84.6,0,1.667143
"2019-06-06 04:15:00",576250,"NAN","NAN","NAN","NAN",3.584,126,"NAN",0,"NAN",0,"NAN",0,25.93,1009.852,83.5,0,1.668514
"2019-06-06 04:16:00",576251,"NAN","NAN","NAN","NAN",5.326,100.8,"NAN",0,"NAN",0,"NAN",0,25.97,1009.849,83.8,0,1.681486
"2019-06-06 04:17:00",576252,"NAN","NAN","NAN","NAN",6.16,98.8,"NAN",0,"NAN",0,"NAN",0,25.99,1009.848,82.4,0,1.681715
"2019-06-06 04:18:00",576253,"NAN","NAN","NAN","NAN",3.926,91.7,"NAN",0,"NAN",0,"NAN",0,25.96,1009.903,80.7,0,1.663197
"2019-06-06 04:19:00",576254,"NAN","NAN","NAN","NAN",3.571,94.5,"NAN",0,"NAN",0,"NAN",0,25.94,1009.929,80.8,0,1.662999
"2019-06-06 04:20:00",576255,"NAN","NAN","NAN","NAN",2.641,113.6,"NAN",0,"NAN",0,"NAN",0,25.94,1009.932,80.9,0,1.655699
"2019-06-06 04:21:00",576256,"NAN","NAN","NAN","NAN",2.229,130.1,"NAN",0,"NAN",0,"NAN",0,25.95,1009.927,81.4,0,1.654096
"2019-06-06 04:22:00",576257,"NAN","NAN","NAN","NAN",1.921,131,"NAN",0,"NAN",0,"NAN",0,25.96,1009.899,81.3,0,1.669965
"2019-06-06 04:23:00",576258,"NAN","NAN","NAN","NAN",2.216,120.1,"NAN",0,"NAN",0,"NAN",0,25.96,1009.864,81.1,0,1.673204
"2019-06-06 04:24:00",576259,"NAN","NAN","NAN","NAN",2.041,118.4,"NAN",0,"NAN",0,"NAN",0,25.97,1009.878,80.9,0,1.670743
"2019-06-06 04:25:00",576260,"NAN","NAN","NAN","NAN",0.331,155.3,"NAN",0,"NAN",0,"NAN",0,26,1009.933,81,0,1.669026
"2019-06-06 04:26:00",576261,"NAN","NAN","NAN","NAN",0.82,105,"NAN",0,"NAN",0,"NAN",0,26.01,1009.979,80.5,0,1.66869
"2019-06-06 04:27:00",576262,"NAN","NAN","NAN","NAN",2.099,115.5,"NAN",0,"NAN",0,"NAN",0,26.04,1009.988,80.6,0,1.678948
"2019-06-06 04:28:00",576263,"NAN","NAN","NAN","NAN",2.384,111.8,"NAN",0,"NAN",0,"NAN",0,26.06,1010.01,80.3,0,1.676353
"2019-06-06 04:29:00",576264,"NAN","NAN","NAN","NAN",3.923,105.9,"NAN",0,"NAN",0,"NAN",0,26.07,1010.04,79.8,0,1.677542
"2019-06-06 04:30:00",576265,"NAN","NAN","NAN","NAN",3.796,112.4,"NAN",0,"NAN",0,"NAN",0,26.08,1010.109,80.1,0,1.690505
"2019-06-06 04:31:00",576266,"NAN","NAN","NAN","NAN",3.895,115.6,"NAN",0,"NAN",0,"NAN",0,26.08,1010.123,80.4,0,1.685496
"2019-06-06 04:32:00",576267,"NAN","NAN","NAN","NAN",2.946,109,"NAN",0,"NAN",0,"NAN",0,26.1,1010.123,80.5,0,1.686026
"2019-06-06 04:33:00",576268,"NAN","NAN","NAN","NAN",4.215,107,"NAN",0,"NAN",0,"NAN",0,26.09,1010.121,80.2,0,1.689509
"2019-06-06 04:34:00",576269,"NAN","NAN","NAN","NAN",5.259,106.4,"NAN",0,"NAN",0,"NAN",0,26.1,1010.121,81,0,1.686061
"2019-06-06 04:35:00",576270,"NAN","NAN","NAN","NAN",5.373,108.8,"NAN",0,"NAN",0,"NAN",0,26.12,1010.119,81.3,0,1.688197
"2019-06-06 04:36:00",576271,"NAN","NAN","NAN","NAN",4.485,117.2,"NAN",0,"NAN",0,"NAN",0,26.13,1010.118,81.3,0,1.692726
"2019-06-06 04:37:00",576272,"NAN","NAN","NAN","NAN",3.444,123,"NAN",0,"NAN",0,"NAN",0,26.12,1010.12,80.9,0,1.698687
"2019-06-06 04:38:00",576273,"NAN","NAN","NAN","NAN",2.587,142.5,"NAN",0,"NAN",0,"NAN",0,26.1,1010.119,80.1,0,1.722971
"2019-06-06 04:39:00",576274,"NAN","NAN","NAN","NAN",2.13,143.8,"NAN",0,"NAN",0,"NAN",0,26.08,1010.119,79.66,0,1.741488
"2019-06-06 04:40:00",576275,"NAN","NAN","NAN","NAN",1.769,130.7,"NAN",0,"NAN",0,"NAN",0,26.09,1010.121,79.24,0,1.760571
"2019-06-06 04:41:00",576276,"NAN","NAN","NAN","NAN",2.54,119.6,"NAN",0,"NAN",0,"NAN",0,26.1,1010.134,79.27,0,1.780592
"2019-06-06 04:42:00",576277,"NAN","NAN","NAN","NAN",1.991,128.7,"NAN",0,"NAN",0,"NAN",0,26.12,1010.164,78.7,0,1.808778
"2019-06-06 04:43:00",576278,"NAN","NAN","NAN","NAN",0.817,137.5,"NAN",0,"NAN",0,"NAN",0,26.11,1010.204,77.98,0,1.845815
"2019-06-06 04:44:00",576279,"NAN","NAN","NAN","NAN",1.489,107.2,"NAN",0,"NAN",0,"NAN",0,26.12,1010.24,77.59,0,1.891322
"2019-06-06 04:45:00",576280,"NAN","NAN","NAN","NAN",2.886,116.5,"NAN",0,"NAN",0,"NAN",0,26.14,1010.259,77.81,0,1.942605
"2019-06-06 04:46:00",576281,"NAN","NAN","NAN","NAN",2.054,119.9,"NAN",0,"NAN",0,"NAN",0,26.17,1010.26,77.9,0,2.015486
"2019-06-06 04:47:00",576282,"NAN","NAN","NAN","NAN",2.689,114.1,"NAN",0,"NAN",0,"NAN",0,26.19,1010.259,77.83,0,2.095965
"2019-06-06 04:48:00",576283,"NAN","NAN","NAN","NAN",1.153,139.1,"NAN",0,"NAN",0,"NAN",0,26.21,1010.258,77.9,0,2.199508
"2019-06-06 04:49:00",576284,"NAN","NAN","NAN","NAN",1.124,120,"NAN",0,"NAN",0,"NAN",0,26.22,1010.26,77.54,0,2.33601
"2019-06-06 04:50:00",576285,"NAN","NAN","NAN","NAN",0.636,114.3,"NAN",0,"NAN",0,"NAN",0,26.22,1010.258,77.24,0,2.502921
"2019-06-06 04:51:00",576286,"NAN","NAN","NAN","NAN",1.235,127.5,"NAN",0,"NAN",0,"NAN",0,26.22,1010.266,77.36,0,2.716435
"2019-06-06 04:52:00",576287,"NAN","NAN","NAN","NAN",1.994,119.3,"NAN",0,"NAN",0,"NAN",0,26.23,1010.286,77.25,0,2.989975
"2019-06-06 04:53:00",576288,"NAN","NAN","NAN","NAN",2.343,120.8,"NAN",0,"NAN",0,"NAN",0,26.21,1010.3,76.85,0,3.332511
"2019-06-06 04:54:00",576289,"NAN","NAN","NAN","NAN",2.413,122.3,"NAN",0,"NAN",0,"NAN",0,26.19,1010.378,77.19,0,3.734371
"2019-06-06 04:55:00",576290,"NAN","NAN","NAN","NAN",2.172,117.5,"NAN",0,"NAN",0,"NAN",0,26.2,1010.39,77.85,0,4.198759
"2019-06-06 04:56:00",576291,"NAN","NAN","NAN","NAN",2.422,123.5,"NAN",0,"NAN",0,"NAN",0,26.2,1010.41,78.41,0,4.713999
"2019-06-06 04:57:00",576292,"NAN","NAN","NAN","NAN",2.905,129,"NAN",0,"NAN",0,"NAN",0,26.17,1010.481,78.34,0,5.284053
"2019-06-06 04:58:00",576293,"NAN","NAN","NAN","NAN",2.825,131.8,"NAN",0,"NAN",0,"NAN",0,26.14,1010.517,78.81,0,5.91123
"2019-06-06 04:59:00",576294,"NAN","NAN","NAN","NAN",2.546,133.5,"NAN",0,"NAN",0,"NAN",0,26.13,1010.52,79.02,0,6.62807
"2019-06-06 05:00:00",576295,"NAN","NAN","NAN","NAN",2.594,135.2,"NAN",0,"NAN",0,"NAN",0,26.11,1010.517,79,0,7.407668
"2019-06-06 05:01:00",576296,"NAN","NAN","NAN","NAN",1.88,142.5,"NAN",0,"NAN",0,"NAN",0,26.08,1010.508,79.44,0,8.237798
"2019-06-06 05:02:00",576297,"NAN","NAN","NAN","NAN",1.683,156.5,"NAN",0,"NAN",0,"NAN",0,26.08,1010.456,79.71,0,9.138819
"2019-06-06 05:03:00",576298,"NAN","NAN","NAN","NAN",1.508,164.1,"NAN",0,"NAN",0,"NAN",0,26.05,1010.408,79.53,0,10.11029
"2019-06-06 05:04:00",576299,"NAN","NAN","NAN","NAN",1.264,167.6,"NAN",0,"NAN",0,"NAN",0,26.03,1010.395,79.98,0.041,11.18159
"2019-06-06 05:05:00",576300,"NAN","NAN","NAN","NAN",1.207,172.6,"NAN",0,"NAN",0,"NAN",0,26.01,1010.406,80.1,0,12.33089
"2019-06-06 05:06:00",576301,"NAN","NAN","NAN","NAN",1.051,174.3,"NAN",0,"NAN",0,"NAN",0,26.01,1010.46,80.1,0,13.54381
"2019-06-06 05:07:00",576302,"NAN","NAN","NAN","NAN",0.924,202.1,"NAN",0,"NAN",0,"NAN",0,26,1010.51,80.8,0.301,14.91133
"2019-06-06 05:08:00",576303,"NAN","NAN","NAN","NAN",0.461,203.1,"NAN",0,"NAN",0,"NAN",0,26.01,1010.521,81.4,0.09,16.46309
"2019-06-06 05:09:00",576304,"NAN","NAN","NAN","NAN",0.731,143.5,"NAN",0,"NAN",0,"NAN",0,26.04,1010.519,82,0.611,18.16953
"2019-06-06 05:10:00",576305,"NAN","NAN","NAN","NAN",1.083,161.9,"NAN",0,"NAN",0,"NAN",0,26.05,1010.522,82.2,1.271,20.02001
"2019-06-06 05:11:00",576306,"NAN","NAN","NAN","NAN",1.229,155.5,"NAN",0,"NAN",0,"NAN",0,26.04,1010.527,81.9,1.719,22.03387
"2019-06-06 05:12:00",576307,"NAN","NAN","NAN","NAN",0.95,135.2,"NAN",0,"NAN",0,"NAN",0,26.02,1010.526,82.3,2.142,24.15659
"2019-06-06 05:13:00",576308,"NAN","NAN","NAN","NAN",1.108,121.8,"NAN",0,"NAN",0,"NAN",0,26,1010.523,82.1,2.663,26.3177
"2019-06-06 05:14:00",576309,"NAN","NAN","NAN","NAN",1.391,124.5,"NAN",0,"NAN",0,"NAN",0,25.97,1010.521,82.2,3.82,28.48765
"2019-06-06 05:15:00",576310,"NAN","NAN","NAN","NAN",1.299,132.5,"NAN",0,"NAN",0,"NAN",0,25.96,1010.498,82.6,4.757,30.84945
"2019-06-06 05:16:00",576311,"NAN","NAN","NAN","NAN",1.007,167.9,"NAN",0,"NAN",0,"NAN",0,25.96,1010.469,82.4,5.685,32.99939
"2019-06-06 05:17:00",576312,"NAN","NAN","NAN","NAN",0.94,179.7,"NAN",0,"NAN",0,"NAN",0,25.97,1010.42,82.2,6.434,35.00605
"2019-06-06 05:18:00",576313,"NAN","NAN","NAN","NAN",1.013,203.5,"NAN",0,"NAN",0,"NAN",0,25.99,1010.411,82.1,7.208,37.61729
"2019-06-06 05:19:00",576314,"NAN","NAN","NAN","NAN",1.204,221.1,"NAN",0,"NAN",0,"NAN",0,25.99,1010.44,81,7.648,40.51509
"2019-06-06 05:20:00",576315,"NAN","NAN","NAN","NAN",0.851,219,"NAN",0,"NAN",0,"NAN",0,25.98,1010.488,80.4,8.31,43.4286
"2019-06-06 05:21:00",576316,"NAN","NAN","NAN","NAN",0.071,218.2,"NAN",0,"NAN",0,"NAN",0,26,1010.528,80.7,8.31,46.36051
"2019-06-06 05:22:00",576317,"NAN","NAN","NAN","NAN",0.001,178.1,"NAN",0,"NAN",0,"NAN",0,26.03,1010.538,81.1,8.56,49.44954
"2019-06-06 05:23:00",576318,"NAN","NAN","NAN","NAN",0.702,121.7,"NAN",0,"NAN",0,"NAN",0,26.05,1010.538,81.4,9.53,52.6664
"2019-06-06 05:24:00",576319,"NAN","NAN","NAN","NAN",1.286,135,"NAN",0,"NAN",0,"NAN",0,26.08,1010.546,82.1,10.28,56.03272
"2019-06-06 05:25:00",576320,"NAN","NAN","NAN","NAN",1.067,155.2,"NAN",0,"NAN",0,"NAN",0,26.08,1010.566,79.95,11.47,59.47918
"2019-06-06 05:26:00",576321,"NAN","NAN","NAN","NAN",0.829,190.5,"NAN",0,"NAN",0,"NAN",0,26.04,1010.557,78.83,12.5,62.91842
"2019-06-06 05:27:00",576322,"NAN","NAN","NAN","NAN",0.87,185.8,"NAN",0,"NAN",0,"NAN",0,26.02,1010.544,78.53,13.17,66.37308
