PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),DEPH LEVEL0 (meter),WSPE_MODEL LEVEL0 (meter/second),WSPN_MODEL LEVEL0 (meter/second),WSTE_MODEL LEVEL0 (newton/m2),WSTN_MODEL LEVEL0 (newton/m2),TEMP LEVEL1 (degree_Celsius),DEPH LEVEL1 (meter),TEMP LEVEL2 (degree_Celsius),CURRENT_TEST LEVEL2 (none),DEPH LEVEL2 (meter),EWCT LEVEL2 (meter/second),NSCT LEVEL2 (meter/second),TEMP LEVEL3 (degree_Celsius),DEPH LEVEL3 (meter),TEMP LEVEL4 (degree_Celsius),DEPH LEVEL4 (meter),TEMP LEVEL5 (degree_Celsius),DEPH LEVEL5 (meter),TEMP LEVEL6 (degree_Celsius),DEPH LEVEL6 (meter),DEPH LEVEL7 (meter),TEMP LEVEL8 (degree_Celsius),DEPH LEVEL8 (meter),DEPH LEVEL9 (meter),DEPH LEVEL10 (meter),QC
41910,2009-01-03T00:00:00Z,23.0880,126.9070,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41910,2009-01-03T00:15:00Z,23.0880,126.9070,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41910,2009-01-03T00:30:00Z,23.0880,126.9070,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41910,2009-01-03T00:44:00Z,23.0880,126.9070,24.1,,,,,,24.1,0,24.1,,16,,,24.2,25,24.2,41,,58,24.1,66,91,,,,,011119999911191991111911119999
41910,2009-01-03T00:45:00Z,23.0880,126.9070,24,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41910,2009-01-03T00:59:00Z,23.0880,126.9070,24.1,,,,,,24.1,0,24.1,,16,,,24.2,25,24.2,41,,58,24.1,66,91,,,,,011119999911191991111911119999
41910,2009-01-03T01:00:00Z,23.1200,126.9370,,0,,,,,,,,,,,,,,,,,,,,,,,,,014497999999999999999999999999
41910,2009-01-03T01:14:00Z,23.0880,126.9070,24,,,,,,24,0,24.1,,16,,,24.2,25,24.2,41,,58,24.1,66,91,,,,,014419999911191991111911119999
41910,2009-01-03T01:15:00Z,23.1200,126.9370,,0,,,,,,,,,,,,,,,,,,,,,,,,,014497999999999999999999999999
41910,2009-01-03T01:29:00Z,23.1200,126.9370,24.1,,,,,,24.1,0,24.2,,16,,,24.2,26,24.2,41,,58,24.1,67,92,,,,,011119999911191991111911119999
41910,2009-01-03T01:30:00Z,23.1200,126.9370,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41910,2009-01-03T01:44:00Z,23.1230,126.9350,24.1,,,,,,24.1,0,24.1,,16,,,24.2,26,24.2,41,,58,24.1,67,92,,,,,011119999911191991111911119999
41910,2009-01-03T01:45:00Z,23.1230,126.9350,24,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41910,2009-01-03T01:59:00Z,23.1230,126.9350,24,,,,,,24,0,24,,16,,,24.2,26,24.2,41,,58,24.1,67,92,,,,,011119999911191991111911119999
41910,2009-01-03T02:00:00Z,23.1230,126.9350,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41910,2009-01-03T02:14:00Z,23.1200,126.9370,24.1,,,,,,24.1,0,24.1,,16,,,24.2,26,24.2,41,,58,24,67,92,,,,,011119999911191991111911119999
41910,2009-01-03T02:15:00Z,23.1230,126.9350,,0,,,,,,,,,,,,,,,,,,,,,,,,,014497999999999999999999999999
41910,2009-01-03T02:29:00Z,23.1200,126.9370,24.1,,,,,,24.1,0,24.1,,16,,,24.2,26,24.2,41,,58,24,67,92,,,,,011119999911191991111911119999
41910,2009-01-03T02:30:00Z,23.1230,126.9350,,0,,,,,,,,,,,,,,,,,,,,,,,,,014497999999999999999999999999
41910,2009-01-03T02:44:00Z,23.1200,126.9370,24,,,,,,24,0,24.1,,16,,,24.2,26,24.2,41,,58,24,67,92,,,,,011119999911191991111911119999
41910,2009-01-03T02:45:00Z,23.1230,126.9350,24,0,,,,,,,,,,,,,,,,,,,,,,,,,014417999999999999999999999999
41910,2009-01-03T06:00:00Z,23.1230,126.9350,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41910,2009-01-03T06:15:00Z,23.1230,126.9350,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41910,2009-01-03T06:30:00Z,23.1230,126.9350,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41910,2009-01-03T06:45:00Z,23.1230,126.9350,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41910,2009-01-03T07:00:00Z,23.1230,126.9350,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41910,2009-01-03T08:00:00Z,23.1230,126.9350,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41910,2009-01-03T08:14:00Z,23.1230,126.9350,24,,,,,,24,0,,,16,,,24.2,25,24.1,41,,58,24,66,91,,,,,011119999911991991111911119999
41910,2009-01-03T08:15:00Z,23.1230,126.9350,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41910,2009-01-03T08:29:00Z,23.1230,126.9350,24,,,,,,24,0,,,16,,,24.2,25,24.1,41,,58,24,66,91,,,,,011119999911991991111911119999
41910,2009-01-03T08:30:00Z,23.1230,126.9350,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41910,2009-01-03T08:44:00Z,23.1230,126.9350,24,,,,,,24,0,,,16,,,24.2,25,24,41,,58,24,66,91,,,,,011119999911991991111911119999
41910,2009-01-03T08:45:00Z,23.1230,126.9350,24,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41910,2009-01-03T10:00:00Z,23.1540,126.8800,,0,,,,,,,,,,,,,,,,,,,,,,,,,014497999999999999999999999999
41910,2009-01-03T10:15:00Z,23.1540,126.8800,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41910,2009-01-03T10:29:00Z,23.1540,126.8800,24,,,,,,24,0,23.5,,16,,,24.2,26,24.1,41,,58,24,67,92,,,,,011119999911191991111911119999
41910,2009-01-03T10:30:00Z,23.1540,126.8800,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41910,2009-01-03T10:44:00Z,23.1540,126.8800,24,,,,,,24,0,23.6,,16,,,24.2,26,24.1,41,,58,24,67,92,,,,,011119999911191991111911119999
41910,2009-01-03T10:45:00Z,23.1540,126.8800,24,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41910,2009-01-03T10:59:00Z,23.1540,126.8800,24,,,,,,24,0,23.8,,16,,,24.2,26,24.1,41,,58,24,67,92,,,,,011119999911191991111911119999
41910,2009-01-03T11:00:00Z,23.1540,126.8800,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41910,2009-01-03T11:03:00Z,23.1540,126.8800,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41910,2009-01-03T11:15:00Z,23.1540,126.8800,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41910,2009-01-03T11:30:00Z,23.1540,126.8800,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41910,2009-01-03T11:45:00Z,23.1540,126.8800,24,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41910,2009-01-03T11:59:00Z,23.1540,126.8800,24,,,,,,24,0,24.1,,16,,,24.2,26,24.1,41,,58,24,67,92,,,,,011119999911191991111911119999
41910,2009-01-03T12:00:00Z,23.1720,126.8660,,0,,,,,,,,,,,,,,,,,,,,,,,,,014497999999999999999999999999
41910,2009-01-03T12:14:00Z,23.1540,126.8800,24,,,,,,24,0,24.1,,16,,,24.2,26,24.1,41,,58,24,67,92,,,,,014419999911191991111911119999
41910,2009-01-03T12:15:00Z,23.1720,126.8660,,0,,,,,,,,,,,,,,,,,,,,,,,,,014497999999999999999999999999
41910,2009-01-03T12:29:00Z,23.1540,126.8800,24,,,,,,24,0,24.1,,16,,,24.2,26,24.1,41,,58,24,67,92,,,,,014419999911191991111911119999
41910,2009-01-03T12:30:00Z,23.1950,126.8640,,0,,,,,,,,,,,,,,,,,,,,,,,,,014497999999999999999999999999
41910,2009-01-03T12:45:00Z,23.1950,126.8640,24,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41910,2009-01-03T13:00:00Z,23.1720,126.8660,,0,,,,,,,,,,,,,,,,,,,,,,,,,014497999999999999999999999999
41910,2009-01-03T13:15:00Z,23.1720,126.8660,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41910,2009-01-03T13:29:00Z,23.1720,126.8660,24,,,,,,24,0,24.1,,16,,,24.2,26,24.1,41,,58,24,67,92,,,,,011119999911191991111911119999
41910,2009-01-03T13:30:00Z,23.1720,126.8660,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41910,2009-01-03T13:44:00Z,23.1720,126.8660,24,,,,,,24,0,24.1,,16,,,24.2,26,24.1,41,,58,24,67,92,,,,,011119999911191991111911119999
41910,2009-01-03T13:45:00Z,23.1720,126.8660,24,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41910,2009-01-03T13:59:00Z,23.1720,126.8660,24,,,,,,24,0,24.1,,16,,,24.2,26,24.1,41,,58,24,67,92,,,,,011119999911191991111911119999
41910,2009-01-03T14:59:00Z,23.1950,126.8640,24,,,,,,24,0,24.1,,16,,,24.2,26,24.1,41,,58,24,67,92,,,,,011119999911191991111911119999
41910,2009-01-03T15:00:00Z,23.1950,126.8640,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41910,2009-01-03T15:14:00Z,23.1950,126.8640,24,,,,,,24,0,24.1,,16,,,24.2,26,24.1,41,,58,24,67,92,,,,,011119999911191991111911119999
41910,2009-01-03T15:15:00Z,23.1950,126.8640,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41910,2009-01-03T15:29:00Z,23.1950,126.8640,24,,,,,,24,0,24.1,,16,,,24.2,26,24.1,41,,58,24,67,92,,,,,011119999911191991111911119999
41910,2009-01-03T15:30:00Z,23.1950,126.8640,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41910,2009-01-03T15:45:00Z,23.1950,126.8640,24,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41910,2009-01-03T16:00:00Z,23.2320,126.8490,,0,,,,,,,,,,,,,,,,,,,,,,,,,014497999999999999999999999999
41910,2009-01-03T16:15:00Z,23.2320,126.8490,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41910,2009-01-03T16:29:00Z,23.2320,126.8490,24,,,,,,24,0,24.1,,16,,,24.2,26,24.1,41,,58,24,67,92,,,,,011119999911191991111911119999
41910,2009-01-03T16:30:00Z,23.2320,126.8490,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41910,2009-01-03T16:44:00Z,23.2320,126.8490,24,,,,,,24,0,24.1,,16,,,24.2,26,24.1,41,,58,24,67,92,,,,,011119999911191991111911119999
41910,2009-01-03T16:45:00Z,23.2320,126.8490,24,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41910,2009-01-03T16:59:00Z,23.2320,126.8490,24,,,,,,24,0,24.1,,16,,,24.2,26,24.1,41,,58,24,67,92,,,,,011119999911191991111911119999
41910,2009-01-03T18:44:00Z,23.2400,126.8200,24,,,,,,24,0,24.1,,16,,,24.2,26,24.1,41,,58,24,67,92,,,,,011119999911191991111911119999
41910,2009-01-03T18:59:00Z,23.2400,126.8200,24,,,,,,24,0,24.1,,16,,,24.2,26,24.1,41,,58,24,67,92,,,,,011119999911191991111911119999
41910,2009-01-03T19:00:00Z,23.2400,126.8200,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41910,2009-01-03T19:14:00Z,23.2400,126.8200,24,,,,,,24,0,24.1,,16,,,24.2,26,24.1,41,,58,24,67,92,,,,,011119999911191991111911119999
41910,2009-01-03T19:15:00Z,23.2400,126.8200,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41910,2009-01-03T19:30:00Z,23.2400,126.8200,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41910,2009-01-03T19:45:00Z,23.2400,126.8200,24,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41910,2009-01-03T20:00:00Z,23.2750,126.8100,,0,,,,,,,,,,,,,,,,,,,,,,,,,014497999999999999999999999999
41910,2009-01-03T20:14:00Z,23.2750,126.8100,24,,,,,,24,0,24.1,,16,,,24.2,26,24.1,41,,58,24,67,92,,,,,011119999911191991111911119999
41910,2009-01-03T20:15:00Z,23.2750,126.8100,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41910,2009-01-03T20:29:00Z,23.2750,126.8100,24,,,,,,24,0,24.1,,16,,,24.2,26,24.1,41,,58,24,67,92,,,,,011119999911191991111911119999
41910,2009-01-03T20:30:00Z,23.2750,126.8100,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41910,2009-01-03T20:44:00Z,23.2750,126.8100,24,,,,,,24,0,24.1,,16,,,24.2,26,24.1,41,,58,24,67,92,,,,,011119999911191991111911119999
41910,2009-01-03T20:45:00Z,23.2750,126.8100,24,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41910,2009-01-03T20:59:00Z,23.2950,126.7990,24,,,,,,24,0,24.1,,16,,,24.2,26,24.1,41,,58,24,67,92,,,,,014419999911191991111911119999
41910,2009-01-03T21:00:00Z,23.2960,126.8000,,0,,,,,,,,,,,,,,,,,,,,,,,,,014497999999999999999999999999
41910,2009-01-03T21:14:00Z,23.2950,126.7990,24,,,,,,24,0,24.1,,16,,,24.2,26,24.1,41,,58,24,67,92,,,,,011119999911191991111911119999
41910,2009-01-03T21:15:00Z,23.2960,126.8000,,0,,,,,,,,,,,,,,,,,,,,,,,,,014497999999999999999999999999
41910,2009-01-03T21:29:00Z,23.2950,126.7990,23.9,,,,,,23.9,0,24,,16,,,24.2,26,24.1,41,,58,24,67,92,,,,,011119999911191991111911119999
41910,2009-01-03T21:30:00Z,23.2960,126.8000,,0,,,,,,,,,,,,,,,,,,,,,,,,,014497999999999999999999999999
41910,2009-01-03T21:45:00Z,23.3040,126.7990,24,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41910,2009-01-03T23:00:00Z,23.3040,126.7990,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41910,2009-01-03T23:14:00Z,23.3040,126.7990,24,,,,,,24,0,24.1,,16,,,24.2,26,24.1,41,,58,24,67,92,,,,,011119999911191991111911119999
41910,2009-01-03T23:15:00Z,23.3040,126.7990,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41910,2009-01-03T23:29:00Z,23.3040,126.7990,24,,,,,,24,0,24.1,,16,,,24.2,26,24.1,41,,58,24,67,92,,,,,011119999911191991111911119999
41910,2009-01-03T23:30:00Z,23.3040,126.7990,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41910,2009-01-03T23:44:00Z,23.3040,126.7990,24,,,,,,24,0,24.1,,16,,,24.2,26,24.1,41,,58,24,67,92,,,,,011119999911191991111911119999
41910,2009-01-03T23:45:00Z,23.3040,126.7990,24,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41910,2009-01-03T23:59:00Z,23.3040,126.7990,24,,,,,,24,0,24,,16,,,24.2,26,24.1,41,,58,24,67,92,,,,,011119999911191991111911119999
41910,2009-01-04T00:00:00Z,23.3040,126.7990,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41910,2009-01-04T00:00:00Z,23.3330,126.8030,,0,-6.9,-3.7,-0.1,-0.05,,,,211,15,0.097,0.377,,,,,,,,,,,,,,011197111199911119999999999999
41910,2009-01-04T00:14:00Z,23.3040,126.7990,24,,,,,,24,0,24,,16,,,24.2,26,24.1,41,,58,24,67,92,,,,,011119999911191991111911119999
41910,2009-01-04T00:15:00Z,23.3040,126.7990,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41910,2009-01-04T00:29:00Z,23.3040,126.7990,23.9,,,,,,23.9,0,24,,16,,,24.2,26,24.1,41,,58,24,67,92,,,,,011119999911191991111911119999
41910,2009-01-04T00:30:00Z,23.3040,126.7990,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41910,2009-01-04T00:44:00Z,23.3580,126.8250,24,,,,,,24,0,24.1,,16,,,24.1,26,24.1,41,,58,24,67,92,,,,,014419999911191991111911119999
41910,2009-01-04T00:45:00Z,23.3040,126.7990,24,0,,,,,,,,,,,,,,,,,,,,,,,,,014417999999999999999999999999
41910,2009-01-04T00:59:00Z,23.3580,126.8250,24,,,,,,24,0,24.1,,16,,,24.1,26,24.1,41,,58,24,67,92,,,,,014419999911191991111911119999
41910,2009-01-04T01:00:00Z,23.3040,126.7990,,0,,,,,,,,,,,,,,,,,,,,,,,,,014497999999999999999999999999
41910,2009-01-04T01:14:00Z,23.3580,126.8250,23.9,,,,,,23.9,0,24.1,,16,,,24.1,26,24.1,41,,58,24,67,92,,,,,014419999911191991111911119999
41910,2009-01-04T01:29:00Z,23.3040,126.7990,24,,,,,,24,0,23.7,,16,,,24.1,26,24.1,42,,59,24,67,93,,,,,014419999911191991111911119999
41910,2009-01-04T01:44:00Z,23.3040,126.7990,24,,,,,,24,0,,,16,,,24.1,26,24.1,42,,59,24,67,93,,,,,011119999911991991111911119999
41910,2009-01-04T01:59:00Z,23.3040,126.7990,23.9,,,,,,23.9,0,,,16,,,24.1,26,24.1,42,,59,24,67,93,,,,,011119999911991991111911119999
41910,2009-01-04T02:14:00Z,23.3580,126.8250,24,,,,,,24,0,,,16,,,24.1,26,24.1,42,,59,24,67,93,,,,,014419999911991991111911119999
41910,2009-01-04T02:29:00Z,23.3580,126.8250,24,,,,,,24,0,,,16,,,24.1,26,24.1,42,,59,24,67,93,,,,,011119999911991991111911119999
41910,2009-01-04T02:44:00Z,23.3580,126.8250,24,,,,,,24,0,,,16,,,24.1,26,24.1,42,,59,24,67,93,,,,,011119999911991991111911119999
41910,2009-01-04T03:00:00Z,23.3610,126.8230,,0,-6.3,-3.5,-0.08,-0.04,,,,211,15,0.009,0.258,,,,,,,,,,,,,,011197111199911119999999999999
41910,2009-01-04T03:44:00Z,23.3580,126.8250,24,,,,,,24,0,,,16,,,24.1,26,24.1,41,,58,24,67,92,,,,,011119999911991991111911119999
41910,2009-01-04T03:59:00Z,23.3580,126.8250,24,,,,,,24,0,,,16,,,24.1,26,24.1,41,,58,24,67,92,,,,,011119999911991991111911119999
41910,2009-01-04T04:00:00Z,23.3580,126.8250,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41910,2009-01-04T04:14:00Z,23.3580,126.8250,24,,,,,,24,0,,,16,,,24.1,26,24.1,41,,58,24,67,92,,,,,011119999911991991111911119999
41910,2009-01-04T04:15:00Z,23.3580,126.8250,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41910,2009-01-04T04:30:00Z,23.3580,126.8250,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41910,2009-01-04T04:45:00Z,23.3580,126.8250,24,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41910,2009-01-04T05:00:00Z,23.3580,126.8250,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41910,2009-01-04T05:15:00Z,23.3580,126.8250,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41910,2009-01-04T05:30:00Z,23.3580,126.8250,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41910,2009-01-04T05:45:00Z,23.3580,126.8250,24,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41910,2009-01-04T05:59:00Z,23.3580,126.8250,24,,,,,,24,0,,,16,,,24.1,26,24.1,41,,58,23.9,67,92,,,,,011119999911991991111911119999
41910,2009-01-04T06:00:00Z,23.3580,126.8250,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41910,2009-01-04T06:00:00Z,23.3840,126.8050,,0,-5.7,-4.3,-0.08,-0.03,,,,211,15,-0.114,0.212,,,,,,,,,,,,,,011197111199911119999999999999
41910,2009-01-04T06:14:00Z,23.3580,126.8250,24,,,,,,24,0,,,16,,,24.1,26,24.1,41,,58,23.9,67,92,,,,,011119999911991991111911119999
41910,2009-01-04T06:15:00Z,23.3580,126.8250,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41910,2009-01-04T06:29:00Z,23.3580,126.8250,23.9,,,,,,23.9,0,,,16,,,24.1,26,24.1,41,,58,23.9,67,92,,,,,011119999911991991111911119999
41910,2009-01-04T06:30:00Z,23.3580,126.8250,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41910,2009-01-04T06:44:00Z,23.3930,126.8000,24,,,,,,24,0,,,16,,,24.1,26,24.1,41,,58,23.9,67,92,,,,,014419999911991991111911119999
41910,2009-01-04T06:45:00Z,23.3580,126.8250,24,0,,,,,,,,,,,,,,,,,,,,,,,,,014417999999999999999999999999
41910,2009-01-04T06:59:00Z,23.3930,126.8000,24,,,,,,24,0,,,16,,,24.1,26,24.1,41,,58,23.9,67,92,,,,,014419999911991991111911119999
41910,2009-01-04T07:00:00Z,23.3930,126.8000,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41910,2009-01-04T07:14:00Z,23.3930,126.8000,23.9,,,,,,23.9,0,,,16,,,24.1,26,24.1,41,,58,23.9,67,92,,,,,011119999911991991111911119999
41910,2009-01-04T07:15:00Z,23.3930,126.8000,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41910,2009-01-04T07:29:00Z,23.3930,126.8000,24,,,,,,24,0,,,16,,,24.1,26,24.1,41,,58,24,67,92,,,,,011119999911991991111911119999
41910,2009-01-04T07:30:00Z,23.3930,126.8000,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41910,2009-01-04T07:44:00Z,23.3930,126.8000,24,,,,,,24,0,,,16,,,24.1,26,24.1,41,,58,24,67,92,,,,,011119999911991991111911119999
41910,2009-01-04T07:45:00Z,23.3930,126.8000,24,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41910,2009-01-04T07:59:00Z,23.3930,126.8000,23.9,,,,,,23.9,0,,,16,,,24.1,26,24.1,41,,58,24,67,92,,,,,011119999911991991111911119999
41910,2009-01-04T08:00:00Z,23.3930,126.8000,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41910,2009-01-04T08:14:00Z,23.3990,126.8010,24,,,,,,24,0,,,16,,,24.1,26,24.1,41,,58,23.9,67,92,,,,,011119999911991991111911119999
41910,2009-01-04T08:15:00Z,23.3990,126.8010,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41910,2009-01-04T08:29:00Z,23.3990,126.8010,24,,,,,,24,0,,,16,,,24.1,26,24.1,41,,58,23.9,67,92,,,,,011119999911991991111911119999
41910,2009-01-04T08:30:00Z,23.3990,126.8010,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41910,2009-01-04T08:44:00Z,23.3990,126.8010,23.9,,,,,,23.9,0,,,16,,,24.1,26,24.1,41,,58,23.9,67,92,,,,,011119999911991991111911119999
41910,2009-01-04T08:45:00Z,23.3990,126.8010,24,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41910,2009-01-04T09:00:00Z,23.4030,126.7990,,0,-7,-2.4,-0.08,-0.03,,,,211,15,-0.166,0.265,,,,,,,,,,,,,,011197111199911119999999999999
41910,2009-01-04T10:00:00Z,23.4030,126.7890,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41910,2009-01-04T10:15:00Z,23.4030,126.7890,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41910,2009-01-04T10:29:00Z,23.4030,126.7890,24,,,,,,24,0,,,16,,,24.1,26,24.1,42,,59,24,67,93,,,,,011119999911991991111911119999
41910,2009-01-04T10:30:00Z,23.4030,126.7890,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41910,2009-01-04T10:44:00Z,23.4360,126.7690,24,,,,,,24,0,,,16,,,24.1,26,24.1,42,,59,24,67,93,,,,,014419999911991991111911119999
41910,2009-01-04T10:45:00Z,23.4360,126.7690,24,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
41910,2009-01-04T10:59:00Z,23.4360,126.7690,23.9,,,,,,23.9,0,,,16,,,24.1,26,24.1,42,,59,24,67,93,,,,,011119999911991991111911119999
41910,2009-01-04T11:00:00Z,23.4360,126.7690,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41910,2009-01-04T11:14:00Z,23.4030,126.7890,24,,,,,,24,0,,,16,,,24.1,26,24.1,41,,58,24,67,92,,,,,014419999911991991111911119999
41910,2009-01-04T11:15:00Z,23.4360,126.7690,,0,,,,,,,,,,,,,,,,,,,,,,,,,014497999999999999999999999999
41910,2009-01-04T11:29:00Z,23.4030,126.7890,24,,,,,,24,0,,,16,,,24.1,26,24.1,41,,58,24,67,92,,,,,014419999911991991111911119999
41910,2009-01-04T11:30:00Z,23.4360,126.7690,,0,,,,,,,,,,,,,,,,,,,,,,,,,014497999999999999999999999999
41910,2009-01-04T11:44:00Z,23.4030,126.7890,23.9,,,,,,23.9,0,,,16,,,24.1,26,24.1,41,,58,24,67,92,,,,,014419999911991991111911119999
41910,2009-01-04T11:45:00Z,23.4360,126.7690,24,0,,,,,,,,,,,,,,,,,,,,,,,,,014417999999999999999999999999
41910,2009-01-04T11:59:00Z,23.4360,126.7690,24,,,,,,24,0,,,16,,,24.1,26,24.1,42,,59,23.9,67,93,,,,,011119999911991991111911119999
41910,2009-01-04T12:00:00Z,23.4360,126.7690,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41910,2009-01-04T12:00:00Z,23.4350,126.7700,,0,-7.5,-3.2,-0.08,-0.04,,,,211,15,-0.061,0.293,,,,,,,,,,,,,,011197111199911119999999999999
41910,2009-01-04T12:14:00Z,23.4360,126.7690,24,,,,,,24,0,23.9,,16,,,24.1,26,24.1,42,,59,23.9,67,93,,,,,011119999911191991111911119999
41910,2009-01-04T12:15:00Z,23.4360,126.7690,,0,,,,,,,,,,,,,,,,,,,,,,,,,011197999999999999999999999999
41910,2009-01-04T12:29:00Z,23.4360,126.7610,23.9,,,,,,23.9,0,24,,16,,,24.1,26,24.1,42,,59,23.9,67,93,,,,,011119999911191991111911119999
41910,2009-01-04T12:30:00Z,23.4360,126.7690,,0,,,,,,,,,,,,,,,,,,,,,,,,,014497999999999999999999999999
41910,2009-01-04T12:44:00Z,23.4360,126.7690,24,,,,,,24,0,23.8,,16,,,24.1,26,24.1,42,,59,24,67,93,,,,,011119999911191991111911119999
41910,2009-01-04T12:45:00Z,23.4360,126.7690,24,0,,,,,,,,,,,,,,,,,,,,,,,,,011117999999999999999999999999
