PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),DEPH LEVEL0 (meter),TEMP LEVEL1 (degree_Celsius),DEPH LEVEL1 (meter),TEMP LEVEL2 (degree_Celsius),DEPH LEVEL2 (meter),TEMP LEVEL3 (degree_Celsius),DEPH LEVEL3 (meter),TEMP LEVEL4 (degree_Celsius),DEPH LEVEL4 (meter),TEMP LEVEL5 (degree_Celsius),DEPH LEVEL5 (meter),TEMP LEVEL6 (degree_Celsius),DEPH LEVEL6 (meter),TEMP LEVEL7 (degree_Celsius),DEPH LEVEL7 (meter),TEMP LEVEL8 (degree_Celsius),DEPH LEVEL8 (meter),TEMP LEVEL9 (degree_Celsius),DEPH LEVEL9 (meter),TEMP LEVEL10 (degree_Celsius),DEPH LEVEL10 (meter),TEMP LEVEL11 (degree_Celsius),DEPH LEVEL11 (meter),TEMP LEVEL12 (degree_Celsius),DEPH LEVEL12 (meter),TEMP LEVEL13 (degree_Celsius),DEPH LEVEL13 (meter),TEMP LEVEL14 (degree_Celsius),DEPH LEVEL14 (meter),TEMP LEVEL15 (degree_Celsius),DEPH LEVEL15 (meter),TEMP LEVEL16 (degree_Celsius),DEPH LEVEL16 (meter),QC
41921,2009-01-03T00:20:00Z,23.8550,122.5810,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01119799999999999999999999999999999999
41921,2009-01-03T00:35:00Z,23.8550,122.5810,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01119799999999999999999999999999999999
41921,2009-01-03T00:50:00Z,23.8550,122.5810,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01119799999999999999999999999999999999
41921,2009-01-03T01:05:00Z,23.8550,122.5810,24.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01111799999999999999999999999999999999
41921,2009-01-03T01:19:00Z,23.9070,122.6150,,,25,15,25,16,25,32,23.9,41,24.9,47,25,62,24.9,66,23.8,76,25,91,,,,,,,,,,,,,,,01449911111111111111111199999999999999
41921,2009-01-03T01:20:00Z,23.9070,122.6150,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01119799999999999999999999999999999999
41921,2009-01-03T01:34:00Z,23.9070,122.6150,,,25,15,25,16,25,32,24.6,41,24.9,47,25,62,24.9,66,23.8,76,25,91,,,,,,,,,,,,,,,01119911111111111111111199999999999999
41921,2009-01-03T01:49:00Z,23.9190,122.6140,24.9,,24.9,0,25,15,25,16,25,32,24.8,41,24.9,47,25,62,24.9,66,23.8,76,25,91,,,,,,,,,,,,,01441911111111111111111111999999999999
41921,2009-01-03T02:20:00Z,23.9070,122.6150,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01119799999999999999999999999999999999
41921,2009-01-03T02:35:00Z,23.9070,122.6150,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01119799999999999999999999999999999999
41921,2009-01-03T02:50:00Z,23.9070,122.6150,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01119799999999999999999999999999999999
41921,2009-01-03T03:05:00Z,23.9070,122.6150,24.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01111799999999999999999999999999999999
41921,2009-01-03T03:19:00Z,23.9190,122.6140,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01449799999999999999999999999999999999
41921,2009-01-03T03:20:00Z,23.9190,122.6140,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01119799999999999999999999999999999999
41921,2009-01-03T03:35:00Z,23.9190,122.6140,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01119799999999999999999999999999999999
41921,2009-01-03T03:50:00Z,23.9190,122.6140,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01119799999999999999999999999999999999
41921,2009-01-03T04:05:00Z,23.9190,122.6140,24.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01111799999999999999999999999999999999
41921,2009-01-03T04:20:00Z,23.9190,122.6140,,,25,15,25,16,25,32,23.9,41,24.9,47,25,62,24.9,66,23.8,76,25,91,,,,,,,,,,,,,,,01119911111111111111111199999999999999
41921,2009-01-03T04:35:00Z,23.9190,122.6140,,,25,15,25,16,25,32,23.6,41,24.9,47,25,62,24.9,66,23.8,76,25,91,,,,,,,,,,,,,,,01119911111111111111111199999999999999
41921,2009-01-03T04:50:00Z,23.9190,122.6140,24.9,,24.9,0,25,15,25,16,25,32,22.6,41,24.9,47,25,62,24.9,66,23.8,76,25,91,,,,,,,,,,,,,01111911111111111111111111999999999999
41921,2009-01-03T05:05:00Z,23.9780,122.6420,24.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01441799999999999999999999999999999999
41921,2009-01-03T05:20:00Z,23.9780,122.6420,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01119799999999999999999999999999999999
41921,2009-01-03T05:35:00Z,23.9780,122.6420,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01119799999999999999999999999999999999
41921,2009-01-03T05:50:00Z,23.9780,122.6420,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01119799999999999999999999999999999999
41921,2009-01-03T06:05:00Z,23.9780,122.6420,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01111799999999999999999999999999999999
41921,2009-01-03T06:20:00Z,23.9780,122.6420,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01119799999999999999999999999999999999
41921,2009-01-03T06:35:00Z,23.9780,122.6420,,,25.2,15,25.1,31,22.8,40,25,46,25,61,24.9,64,23.8,74,25,89,,,,,,,,,,,,,,,,,01119911111111111111119999999999999999
41921,2009-01-03T06:50:00Z,23.9780,122.6420,,,25.2,15,25.1,31,22.8,40,25,46,25,61,24.9,64,23.8,74,25,89,,,,,,,,,,,,,,,,,01119911111111111111119999999999999999
41921,2009-01-03T07:05:00Z,23.9780,122.6420,25.1,,25.1,0,25.1,15,25.1,31,23.3,40,25,46,25,61,24.9,64,23.8,74,25,89,,,,,,,,,,,,,,,01111911111111111111111199999999999999
41921,2009-01-03T07:19:00Z,24.0220,122.6840,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01449799999999999999999999999999999999
41921,2009-01-03T07:20:00Z,24.0220,122.6840,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01119799999999999999999999999999999999
41921,2009-01-03T08:19:00Z,24.0220,122.6840,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01119799999999999999999999999999999999
41921,2009-01-03T08:20:00Z,24.0220,122.6840,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01119799999999999999999999999999999999
41921,2009-01-03T08:34:00Z,24.0220,122.6840,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01119799999999999999999999999999999999
41921,2009-01-03T08:35:00Z,24.0220,122.6840,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01119799999999999999999999999999999999
41921,2009-01-03T08:50:00Z,24.0220,122.6840,,,25,15,24.9,16,25,32,23.7,41,24.9,47,25,62,24.9,66,23.8,76,25,91,,,,,,,,,,,,,,,01119911111111111111111199999999999999
41921,2009-01-03T09:05:00Z,24.0220,122.6840,24.8,,24.84,0,24.9,15,25,16,25,32,23.8,41,24.9,47,25,62,24.9,66,23.8,76,25,91,,,,,,,,,,,,,01111911111111111111111111999999999999
41921,2009-01-03T09:20:00Z,24.0220,122.6840,25,,25,0,24.9,15,25,16,25,32,23.9,41,24.9,47,25,62,24.9,66,23.8,76,25,91,,,,,,,,,,,,,01111911111111111111111111999999999999
41921,2009-01-03T10:20:00Z,24.0430,122.7080,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01119799999999999999999999999999999999
41921,2009-01-03T10:35:00Z,24.0430,122.7080,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01119799999999999999999999999999999999
41921,2009-01-03T10:50:00Z,24.0430,122.7080,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01119799999999999999999999999999999999
41921,2009-01-03T11:05:00Z,24.0800,122.7190,24.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01441799999999999999999999999999999999
41921,2009-01-03T11:20:00Z,24.0800,122.7190,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01119799999999999999999999999999999999
41921,2009-01-03T11:35:00Z,24.0800,122.7190,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01119799999999999999999999999999999999
41921,2009-01-03T11:50:00Z,24.0800,122.7190,,,24.9,14,25,15,25,30,24.7,37,21.5,38,25,44,25,45,25,57,25,59,24.9,60,24.9,62,23.8,70,23.8,72,25,83,25,86,,,01119911111111111111111111111111111199
41921,2009-01-03T12:05:00Z,24.0800,122.7190,25,,25,0,25,14,25,15,25,30,21.8,37,24.7,38,25,44,25,45,25,57,25,59,24.9,60,24.9,62,23.8,70,23.8,72,25,83,25,86,01111911111111111111111111111111111111
41921,2009-01-03T12:20:00Z,24.0800,122.7190,25.1,,25.1,0,25.1,14,25.1,15,25,30,22.2,37,21.8,38,25,44,25,45,25,57,25,59,24.9,60,24.9,62,23.8,70,23.8,72,25,83,25,86,01111911111111111111111111111111111111
41921,2009-01-03T12:34:00Z,24.0800,122.7190,,,25.1,14,25.1,30,22.1,36,25,44,24.9,57,24.9,59,23.8,69,25,82,,,,,,,,,,,,,,,,,01119911111111111111119999999999999999
41921,2009-01-03T12:35:00Z,24.0800,122.7190,,,25.1,14,25.1,30,22.1,36,25,44,24.9,57,24.9,59,23.8,69,25,82,,,,,,,,,,,,,,,,,01119911111111111111119999999999999999
41921,2009-01-03T12:49:00Z,24.0800,122.7190,,,25.1,14,25.1,30,24.9,36,25,44,25,57,24.9,59,23.8,69,25,82,,,,,,,,,,,,,,,,,01119911111111111111119999999999999999
41921,2009-01-03T12:50:00Z,24.0910,122.7350,,,25.1,14,25.1,30,24.9,36,25,44,25,57,24.9,59,23.8,69,25,82,,,,,,,,,,,,,,,,,01449911111111111111119999999999999999
41921,2009-01-03T13:04:00Z,24.0910,122.7350,25.1,,25.1,0,25.1,14,25.1,30,24.9,36,25,44,25,57,24.9,59,23.8,69,25,82,,,,,,,,,,,,,,,01111911111111111111111199999999999999
41921,2009-01-03T13:05:00Z,24.0910,122.7350,25.1,,25.1,0,25.1,14,25.1,30,24.9,36,25,44,25,57,24.9,59,23.8,69,25,82,,,,,,,,,,,,,,,01111911111111111111111199999999999999
41921,2009-01-03T13:19:00Z,24.0800,122.7190,,,25.1,15,25,30,24.3,39,25,45,25,59,24.9,63,23.8,73,25,87,,,,,,,,,,,,,,,,,01449911111111111111119999999999999999
41921,2009-01-03T13:20:00Z,24.0800,122.7190,,,25.1,15,25,30,24.3,39,25,45,25,59,24.9,63,23.8,73,25,87,,,,,,,,,,,,,,,,,01119911111111111111119999999999999999
41921,2009-01-03T13:34:00Z,24.1060,122.7320,,,25.1,15,25,30,24.5,39,25,45,25,59,24.9,63,23.8,73,25,87,,,,,,,,,,,,,,,,,01449911111111111111119999999999999999
41921,2009-01-03T13:35:00Z,24.1060,122.7320,,,25.1,15,25,30,24.5,39,25,45,25,59,24.9,63,23.8,73,25,87,,,,,,,,,,,,,,,,,01119911111111111111119999999999999999
41921,2009-01-03T13:49:00Z,24.1060,122.7320,25,,25,0,25.1,15,25,30,24.3,39,25,45,25,59,24.9,63,23.8,73,25,87,,,,,,,,,,,,,,,01111911111111111111111199999999999999
41921,2009-01-03T13:50:00Z,24.1060,122.7320,25,,25,0,25.1,15,25,30,24.3,39,25,45,25,59,24.9,63,23.8,73,25,87,,,,,,,,,,,,,,,01111911111111111111111199999999999999
41921,2009-01-03T14:05:00Z,24.1060,122.7320,24.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01111799999999999999999999999999999999
41921,2009-01-03T14:20:00Z,24.1060,122.7320,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01119799999999999999999999999999999999
41921,2009-01-03T14:35:00Z,24.1060,122.7320,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01119799999999999999999999999999999999
41921,2009-01-03T14:50:00Z,24.1060,122.7320,,,25,15,25,31,24,40,24.9,46,25,61,24.9,64,23.8,74,24.9,89,,,,,,,,,,,,,,,,,01119911111111111111119999999999999999
41921,2009-01-03T15:05:00Z,24.1060,122.7320,24.8,,24.84,0,25,15,25,31,24,40,24.9,46,25,61,24.9,64,23.8,74,24.9,89,,,,,,,,,,,,,,,01111911111111111111111199999999999999
41921,2009-01-03T15:20:00Z,24.1060,122.7320,25,,25,0,25,15,25,31,24.1,40,24.9,46,25,61,24.9,64,23.8,74,24.9,89,,,,,,,,,,,,,,,01111911111111111111111199999999999999
41921,2009-01-03T16:19:00Z,24.1750,122.7410,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01449799999999999999999999999999999999
41921,2009-01-03T16:20:00Z,24.1750,122.7410,,,24.9,15,24.8,16,24.9,32,11.8,41,24.9,47,24.9,62,24.8,66,23.7,76,24.9,91,,,,,,,,,,,,,,,01119911111121111111111199999999999999
41921,2009-01-03T16:34:00Z,24.1750,122.7410,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01119799999999999999999999999999999999
41921,2009-01-03T16:35:00Z,24.1750,122.7410,,,24.9,15,24.8,16,24.9,32,11.8,41,24.9,47,24.9,62,24.8,66,23.7,76,24.9,91,,,,,,,,,,,,,,,01119911111121111111111199999999999999
41921,2009-01-03T16:49:00Z,24.1750,122.7410,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01119799999999999999999999999999999999
41921,2009-01-03T16:50:00Z,24.1750,122.7410,24.9,,24.9,0,24.9,15,24.4,16,24.9,32,11.8,41,24.9,47,24.9,62,24.8,66,23.7,76,24.9,91,,,,,,,,,,,,,01111911111111211111111111999999999999
41921,2009-01-03T17:04:00Z,24.1750,122.7410,24.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01111799999999999999999999999999999999
41921,2009-01-03T17:05:00Z,24.1750,122.7410,24.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01111799999999999999999999999999999999
41921,2009-01-03T17:19:00Z,24.1750,122.7410,,,25,15,24.4,16,24.9,31,11.8,40,24.9,46,24.9,61,24.9,65,23.7,75,24.9,90,,,,,,,,,,,,,,,01119911111121111111111199999999999999
41921,2009-01-03T17:20:00Z,24.1750,122.7410,,,25,15,24.4,16,24.9,31,11.8,40,24.9,46,24.9,61,24.9,65,23.7,75,24.9,90,,,,,,,,,,,,,,,01119911111121111111111199999999999999
41921,2009-01-03T17:34:00Z,24.1750,122.7410,25,,25,0,25,15,24.5,16,24.9,31,11.9,40,24.9,46,24.9,61,24.9,65,23.7,75,24.9,90,,,,,,,,,,,,,01111911111111211111111111999999999999
41921,2009-01-03T17:35:00Z,24.1750,122.7410,25,,25,0,25,15,24.5,16,24.9,31,11.9,40,24.9,46,24.9,61,24.9,65,23.7,75,24.9,90,,,,,,,,,,,,,01111911111111211111111111999999999999
41921,2009-01-03T18:20:00Z,24.1750,122.7410,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01119799999999999999999999999999999999
41921,2009-01-03T18:35:00Z,24.1750,122.7410,,,24.9,15,24.8,16,25,31,24,40,24.9,46,24.9,61,24.9,65,23.7,75,24.9,90,,,,,,,,,,,,,,,01119911111111111111111199999999999999
41921,2009-01-03T18:50:00Z,24.1750,122.7410,,,24.9,15,24.9,16,25,31,24,40,24.9,46,24.9,61,24.9,65,23.7,75,24.9,90,,,,,,,,,,,,,,,01119911111111111111111199999999999999
41921,2009-01-03T19:05:00Z,24.1750,122.7410,24.9,,24.9,0,24.9,15,24.9,16,25,31,24.1,40,24.9,46,24.9,61,24.9,65,23.7,75,24.9,90,,,,,,,,,,,,,01111911111111111111111111999999999999
41921,2009-01-03T19:19:00Z,24.1750,122.7410,,,25,15,25,31,24,40,24.9,46,24.9,61,24.9,64,23.7,74,24.9,89,,,,,,,,,,,,,,,,,01119911111111111111119999999999999999
41921,2009-01-03T19:20:00Z,24.2020,122.7750,,,25,15,25,31,24,40,24.9,46,24.9,61,24.9,64,23.7,74,24.9,89,,,,,,,,,,,,,,,,,01449911111111111111119999999999999999
41921,2009-01-03T19:34:00Z,24.1750,122.7410,,,25,15,25,31,24.1,40,24.9,46,24.9,61,24.9,64,23.7,74,24.9,89,,,,,,,,,,,,,,,,,01449911111111111111119999999999999999
41921,2009-01-03T19:35:00Z,24.2020,122.7750,,,25,15,25,31,24.1,40,24.9,46,24.9,61,24.9,64,23.7,74,24.9,89,,,,,,,,,,,,,,,,,01449911111111111111119999999999999999
41921,2009-01-03T19:49:00Z,24.1750,122.7410,24.9,,24.9,0,25,15,25,31,24.2,40,24.9,46,24.9,61,24.9,64,23.7,74,24.9,89,,,,,,,,,,,,,,,01441911111111111111111199999999999999
41921,2009-01-03T19:50:00Z,24.2020,122.7750,24.9,,24.9,0,25,15,25,31,24.2,40,24.9,46,24.9,61,24.9,64,23.7,74,24.9,89,,,,,,,,,,,,,,,01441911111111111111111199999999999999
41921,2009-01-03T20:05:00Z,24.2020,122.7750,24.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01111799999999999999999999999999999999
41921,2009-01-03T20:20:00Z,24.2020,122.7750,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01119799999999999999999999999999999999
41921,2009-01-03T20:49:00Z,24.2020,122.7750,,,24.9,15,24.8,16,24.9,32,23.9,40,24.9,47,24.9,62,24.8,65,23.7,75,24.9,90,,,,,,,,,,,,,,,01119911111111111111111199999999999999
41921,2009-01-03T20:50:00Z,24.2020,122.7750,,,24.9,15,24.8,16,24.9,32,23.9,40,24.9,47,24.9,62,24.8,65,23.7,75,24.9,90,,,,,,,,,,,,,,,01119911111111111111111199999999999999
41921,2009-01-03T21:04:00Z,24.2020,122.7750,,,24.9,15,24.9,16,24.9,32,23.9,40,24.9,47,24.9,62,24.8,65,23.7,75,24.9,90,,,,,,,,,,,,,,,01119911111111111111111199999999999999
41921,2009-01-03T21:05:00Z,24.2180,122.7800,,,24.9,15,24.9,16,24.9,32,23.9,40,24.9,47,24.9,62,24.8,65,23.7,75,24.9,90,,,,,,,,,,,,,,,01449911111111111111111199999999999999
41921,2009-01-03T21:19:00Z,24.2020,122.7750,24.9,,24.9,0,24.9,15,24.8,16,24.9,32,23.8,40,24.9,47,24.9,62,24.8,65,23.7,75,24.9,90,,,,,,,,,,,,,01441911111111111111111111999999999999
41921,2009-01-03T21:20:00Z,24.2180,122.7800,24.9,,24.9,0,24.9,15,24.8,16,24.9,32,23.8,40,24.9,47,24.9,62,24.8,65,23.7,75,24.9,90,,,,,,,,,,,,,01441911111111111111111111999999999999
41921,2009-01-03T22:20:00Z,24.2180,122.7800,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01119799999999999999999999999999999999
41921,2009-01-03T22:35:00Z,24.2180,122.7800,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01119799999999999999999999999999999999
41921,2009-01-03T22:50:00Z,24.2180,122.7800,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01119799999999999999999999999999999999
41921,2009-01-03T23:05:00Z,24.2180,122.7800,24.8,,24.76,0,24.9,15,24.8,16,24.9,32,23.9,40,24.9,47,24.9,62,24.8,65,23.4,75,24.9,90,,,,,,,,,,,,,01111911111111111111111111999999999999
41921,2009-01-03T23:20:00Z,24.2180,122.7800,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01119799999999999999999999999999999999
41921,2009-01-03T23:35:00Z,24.2180,122.7800,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01119799999999999999999999999999999999
41921,2009-01-03T23:50:00Z,24.2180,122.7800,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01119799999999999999999999999999999999
41921,2009-01-04T00:05:00Z,24.2180,122.7800,24.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01111799999999999999999999999999999999
41921,2009-01-04T00:20:00Z,24.2660,122.8080,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01449799999999999999999999999999999999
41921,2009-01-04T00:34:00Z,24.2660,122.8080,,,24.9,15,24.9,16,24.9,31,24.5,40,24.9,46,24.9,61,24.8,65,21.9,75,24.9,90,,,,,,,,,,,,,,,01119911111111111111111199999999999999
41921,2009-01-04T00:35:00Z,24.2660,122.8080,,,24.9,15,24.9,16,24.9,31,24.1,40,24.9,46,24.9,61,24.8,65,22.2,75,24.9,90,,,,,,,,,,,,,,,01119911111111111111111199999999999999
41921,2009-01-04T00:49:00Z,24.2660,122.8080,,,24.9,15,24.9,16,24.9,31,24.7,40,24.9,46,24.9,61,24.8,65,21.8,75,24.9,90,,,,,,,,,,,,,,,01119911111111111111111199999999999999
41921,2009-01-04T00:50:00Z,24.2660,122.8080,,,24.9,15,24.9,16,24.9,31,24.5,40,24.9,46,24.9,61,24.8,65,21.9,75,24.9,90,,,,,,,,,,,,,,,01119911111111111111111199999999999999
41921,2009-01-04T01:04:00Z,24.2660,122.8080,24.9,,24.9,0,24.9,15,24.9,16,24.9,31,24.7,40,24.9,46,24.9,61,24.8,65,20.8,75,24.9,90,,,,,,,,,,,,,01111911111111111111111111999999999999
41921,2009-01-04T01:05:00Z,24.2660,122.8080,24.9,,24.9,0,24.9,15,24.9,16,24.9,31,24.7,40,24.9,46,24.9,61,24.8,65,21.8,75,24.9,90,,,,,,,,,,,,,01111911111111111111111111999999999999
41921,2009-01-04T01:20:00Z,24.2660,122.8080,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01119799999999999999999999999999999999
41921,2009-01-04T01:35:00Z,24.2660,122.8080,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01119799999999999999999999999999999999
41921,2009-01-04T01:50:00Z,24.3040,122.8170,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01449799999999999999999999999999999999
41921,2009-01-04T02:05:00Z,24.2660,122.8080,,,24.9,15,24.9,16,24.9,31,24.7,40,24.8,46,24.9,61,24.8,65,20.6,75,24.9,90,,,,,,,,,,,,,,,01449911111111111111111199999999999999
41921,2009-01-04T02:20:00Z,24.2660,122.8080,,,24.9,15,24.9,16,24.9,31,24.1,40,24.8,46,24.9,61,24.8,65,20.7,75,24.9,90,,,,,,,,,,,,,,,01119911111111111111111199999999999999
41921,2009-01-04T02:35:00Z,24.2660,122.8080,24.8,,24.8,0,24.9,15,24.9,16,24.9,31,24.1,40,24.8,46,24.9,61,24.8,65,20.6,75,24.9,90,,,,,,,,,,,,,01111911111111111111111111999999999999
41921,2009-01-04T03:20:00Z,24.3040,122.8170,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01449799999999999999999999999999999999
41921,2009-01-04T03:35:00Z,24.3040,122.8170,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01119799999999999999999999999999999999
41921,2009-01-04T03:50:00Z,24.3040,122.8170,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01119799999999999999999999999999999999
41921,2009-01-04T04:05:00Z,24.3040,122.8170,24.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01111799999999999999999999999999999999
41921,2009-01-04T05:19:00Z,24.3540,122.8480,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01449799999999999999999999999999999999
41921,2009-01-04T05:34:00Z,24.3540,122.8480,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01119799999999999999999999999999999999
41921,2009-01-04T05:49:00Z,24.3540,122.8480,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01119799999999999999999999999999999999
41921,2009-01-04T06:04:00Z,24.3540,122.8480,24.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01111799999999999999999999999999999999
41921,2009-01-04T06:19:00Z,24.3540,122.8480,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01119799999999999999999999999999999999
41921,2009-01-04T06:20:00Z,24.3540,122.8480,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01119799999999999999999999999999999999
41921,2009-01-04T06:35:00Z,24.3540,122.8480,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01119799999999999999999999999999999999
41921,2009-01-04T06:50:00Z,24.3540,122.8480,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01119799999999999999999999999999999999
41921,2009-01-04T07:05:00Z,24.3540,122.8480,24.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01111799999999999999999999999999999999
41921,2009-01-04T07:19:00Z,24.3970,122.9110,,,24.8,15,24.9,16,24.8,32,24.2,41,24.8,47,24.8,62,24.8,66,20.4,76,24.8,91,,,,,,,,,,,,,,,01449911111111111111111199999999999999
41921,2009-01-04T07:20:00Z,24.3540,122.8480,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01449799999999999999999999999999999999
41921,2009-01-04T07:34:00Z,24.3970,122.9110,,,24.8,15,24.9,16,24.8,32,24.5,41,24.8,47,24.8,62,24.8,66,20.5,76,24.8,91,,,,,,,,,,,,,,,01449911111111111111111199999999999999
41921,2009-01-04T07:35:00Z,24.3540,122.8480,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01449799999999999999999999999999999999
41921,2009-01-04T07:49:00Z,24.3970,122.9110,24.8,,24.8,0,24.8,15,24.9,16,24.8,32,24.4,41,24.8,47,24.8,62,24.8,66,20.7,76,24.8,91,,,,,,,,,,,,,01441911111111111111111111999999999999
41921,2009-01-04T07:50:00Z,24.3540,122.8480,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01449799999999999999999999999999999999
41921,2009-01-04T08:04:00Z,24.3970,122.9120,,,24.8,15,24.8,16,24.8,32,24.1,41,24.8,47,24.8,62,24.8,66,20.9,76,24.8,91,,,,,,,,,,,,,,,01449911111111111111111199999999999999
41921,2009-01-04T08:05:00Z,24.3540,122.8480,24.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01441799999999999999999999999999999999
41921,2009-01-04T08:19:00Z,24.3970,122.9120,,,24.8,15,24.8,16,24.8,32,23.7,41,24.8,47,24.8,62,24.8,66,20.9,76,24.8,91,,,,,,,,,,,,,,,01449911111111111111111199999999999999
41921,2009-01-04T08:20:00Z,24.3970,122.9120,,,24.8,15,24.8,16,24.8,32,23.7,41,24.8,47,24.8,62,24.8,66,20.9,76,24.8,91,,,,,,,,,,,,,,,01119911111111111111111199999999999999
41921,2009-01-04T08:34:00Z,24.3970,122.9120,24.8,,24.8,0,24.8,15,24.8,16,24.8,32,23.5,41,24.8,47,24.8,62,24.8,66,21,76,24.8,91,,,,,,,,,,,,,01111911111111111111111111999999999999
41921,2009-01-04T08:35:00Z,24.3970,122.9120,24.8,,24.8,0,24.8,15,24.8,16,24.8,32,23.5,41,24.8,47,24.8,62,24.8,66,21,76,24.8,91,,,,,,,,,,,,,01111911111111111111111111999999999999
41921,2009-01-04T08:50:00Z,24.3970,122.9120,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01119799999999999999999999999999999999
