PLATFORM,DATE (YYYY-MM-DDTHH:MI:SSZ),LATITUDE (degree_north),LONGITUDE (degree_east),DEPH (meter),TEMP (degree_Celsius),QC,BATHY,BATHY_QC,STATION_GLOBAL_QC
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,42,24.8,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,44,24.8,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,46,24.8,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,48,24.8,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,50,24.8,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,52,24.8,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,54,24.8,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,56,24.8,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,58,24.8,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,60,24.8,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,62,24.8,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,64,24.8,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,66,24.8,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,68,24.8,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,70,24.8,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,72,24.8,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,74,24.8,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,76,24.8,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,78,24.8,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,80,24.8,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,82,24.8,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,84,24.8,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,86,24.8,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,88,24.8,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,90,24.8,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,92,24.9,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,94,24.9,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,96,24.9,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,98,24.9,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,100,24.8,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,102,24.6,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,104,24.2,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,106,23.8,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,108,23.2,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,110,23,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,112,22.9,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,114,22.8,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,116,22.7,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,118,22.7,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,120,22.5,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,122,22.5,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,124,22.5,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,126,22.3,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,128,22.2,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,130,22.1,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,132,22,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,134,21.9,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,136,21.9,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,138,21.8,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,140,21.7,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,142,21.5,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,144,21.5,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,146,21.3,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,148,21.1,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,150,21,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,152,20.9,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,154,20.7,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,156,20.7,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,158,20.7,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,160,20.6,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,162,20.6,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,164,20.5,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,166,20.4,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,168,20.3,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,170,20.3,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,172,20.2,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,174,20.1,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,176,20,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,178,19.9,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,180,19.8,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,182,19.6,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,184,19.6,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,186,19.6,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,188,19.6,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,190,19.5,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,192,19.5,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,194,19.4,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,196,19.3,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,198,19.2,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,200,19.1,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,202,19.1,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,204,19,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,206,19,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,208,19,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,210,19,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,212,18.9,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,214,18.8,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,216,18.8,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,218,18.7,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,220,18.6,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,222,18.6,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,224,18.5,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,226,18.4,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,228,18.3,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,230,18.2,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,232,18.2,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,234,18.1,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,236,18.1,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,238,18,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,240,18,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,242,17.9,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,244,17.8,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,246,17.7,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,248,17.7,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,250,17.6,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,252,17.6,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,254,17.6,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,256,17.5,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,258,17.4,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,260,17.4,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,262,17.4,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,264,17.3,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,266,17.2,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,268,17.1,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,270,17.1,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,272,17,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,274,17,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,276,17,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,278,16.9,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,280,16.8,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,282,16.8,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,284,16.6,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,286,16.6,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,288,16.5,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,290,16.5,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,292,16.5,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,294,16.5,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,296,16.4,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,298,16.3,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,300,16.3,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,302,16.3,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,304,16.2,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,306,16,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,308,16,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,310,15.9,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,312,15.9,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,314,15.9,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,316,15.8,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,318,15.7,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,320,15.6,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,322,15.5,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,324,15.4,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,326,15.3,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,328,15.2,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,330,15.2,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,332,15.1,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,334,15.1,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,336,15.1,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,338,15,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,340,15,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,342,14.9,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,344,14.9,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,346,14.8,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,348,14.8,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,350,14.8,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,352,14.8,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,354,14.7,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,356,14.7,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,358,14.6,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,360,14.5,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,362,14.4,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,364,14.4,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,366,14.4,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,368,14.4,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,370,14.4,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,372,14.4,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,374,14.4,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,376,14.3,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,378,14.2,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,380,14.1,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,382,14,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,384,13.9,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,386,13.7,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,388,13.6,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,390,13.6,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,392,13.5,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,394,13.5,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,396,13.4,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,398,13.2,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,400,13.1,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,402,13.1,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,404,13.1,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,406,13.1,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,408,12.9,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,410,12.7,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,412,12.6,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,414,12.6,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,416,12.6,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,418,12.6,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,420,12.5,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,422,12.4,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,424,12.4,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,426,12.4,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,428,12.2,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,430,12.1,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,432,12.1,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,434,12,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,436,11.9,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,438,11.9,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,440,11.7,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,442,11.6,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,444,11.4,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,446,11.4,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,448,11.4,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,450,11.3,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,452,11.3,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,454,11.2,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,456,11.1,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,458,11,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,460,11,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,462,10.9,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,464,10.8,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,466,10.8,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,468,10.7,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,470,10.5,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,472,10.5,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,474,10.4,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,476,10.4,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,478,10.4,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,480,10.4,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,482,10.4,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,484,10.3,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,486,10.3,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,488,10.3,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,490,10.2,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,492,10.1,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,494,10.1,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,496,10,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,498,9.9,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,500,9.9,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,502,9.9,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,504,9.8,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,506,9.7,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,508,9.7,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,510,9.6,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,512,9.6,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,514,9.6,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,516,9.6,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,518,9.5,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,520,9.4,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,522,9.3,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,524,9.1,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,526,9.1,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,528,9,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,530,9,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,532,9,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,534,9,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,536,9,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,538,8.8,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,540,8.8,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,542,8.7,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,544,8.7,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,546,8.7,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,548,8.7,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,550,8.7,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,552,8.7,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,554,8.6,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,556,8.6,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,558,8.5,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,560,8.5,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,562,8.4,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,564,8.3,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,566,8.3,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,568,8.3,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,570,8.1,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,572,8.1,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,574,8,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,576,8,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,578,7.9,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,580,7.9,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,582,7.9,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,584,7.8,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,586,7.8,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,588,7.8,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,590,7.8,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,592,7.7,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,594,7.7,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,596,7.7,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,598,7.6,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,600,7.6,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,602,7.6,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,604,7.5,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,606,7.5,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,608,7.5,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,610,7.5,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,612,7.4,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,614,7.4,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,616,7.3,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,618,7.3,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,620,7.3,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,622,7.2,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,624,7.2,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,626,7.2,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,628,7.1,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,630,7.1,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,632,7.1,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,634,7,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,636,7,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,638,6.9,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,640,6.9,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,642,6.9,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,644,6.9,011111, ,9,1
WDD6033,2009-01-08T18:43:00Z,19.6590,125.3560,646,6.9,011111, ,9,1
